candidate,office,district,party,county,precinct,votes
Joseph R Biden,President ,,D,Itawamba ,American Legion,162
Donald J Trump,President ,,R,Itawamba ,American Legion,979
Don Blankenship,President ,,AC,Itawamba ,American Legion,0
Brian Carroll,President ,,AS,Itawamba ,American Legion,0
Phil Collins,President ,,IND,Itawamba ,American Legion,2
Howie Hawkins,President ,,G,Itawamba ,American Legion,1
Jo Jorgensen ,President ,,L,Itawamba ,American Legion,10
Brock Pierce,President ,,IND,Itawamba ,American Legion,1
Kanye West,President ,,IND,Itawamba ,American Legion,1
Mike Espy,US Senate,,D,Itawamba ,American Legion,213
Cindy Hyde-Smith,US Senate,,R,Itawamba ,American Legion,912
Jimmy L Edwards,US Senate,,L,Itawamba ,American Legion,25
Antonia Ellason,U S House,1,D,Itawamba ,American Legion,129
Trent Kelly,U S House,1,R,Itawamba ,American Legion,1006
Joseph R Biden,President ,,D,Itawamba ,Armory,72
Donald J Trump,President ,,R,Itawamba ,Armory,411
Don Blankenship,President ,,AC,Itawamba ,Armory,0
Brian Carroll,President ,,AS,Itawamba ,Armory,0
Phil Collins,President ,,IND,Itawamba ,Armory,0
Howie Hawkins,President ,,G,Itawamba ,Armory,1
Jo Jorgensen ,President ,,L,Itawamba ,Armory,8
Brock Pierce,President ,,IND,Itawamba ,Armory,0
Kanye West,President ,,IND,Itawamba ,Armory,1
Mike Espy,US Senate,,D,Itawamba ,Armory,88
Cindy Hyde-Smith,US Senate,,R,Itawamba ,Armory,384
Jimmy L Edwards,US Senate,,L,Itawamba ,Armory,15
Antonia Ellason,U S House,1,D,Itawamba ,Armory,56
Trent Kelly,U S House,1,R,Itawamba ,Armory,416
Joseph R Biden,President ,,D,Itawamba ,Banner-Pineville,42
Donald J Trump,President ,,R,Itawamba ,Banner-Pineville,564
Don Blankenship,President ,,AC,Itawamba ,Banner-Pineville,1
Brian Carroll,President ,,AS,Itawamba ,Banner-Pineville,0
Phil Collins,President ,,IND,Itawamba ,Banner-Pineville,1
Howie Hawkins,President ,,G,Itawamba ,Banner-Pineville,3
Jo Jorgensen ,President ,,L,Itawamba ,Banner-Pineville,4
Brock Pierce,President ,,IND,Itawamba ,Banner-Pineville,0
Kanye West,President ,,IND,Itawamba ,Banner-Pineville,0
Mike Espy,US Senate,,D,Itawamba ,Banner-Pineville,71
Cindy Hyde-Smith,US Senate,,R,Itawamba ,Banner-Pineville,521
Jimmy L Edwards,US Senate,,L,Itawamba ,Banner-Pineville,12
Antonia Ellason,U S House,1,D,Itawamba ,Banner-Pineville,40
Trent Kelly,U S House,1,R,Itawamba ,Banner-Pineville,550
Joseph R Biden,President ,,D,Itawamba ,Bounds,12
Donald J Trump,President ,,R,Itawamba ,Bounds,149
Don Blankenship,President ,,AC,Itawamba ,Bounds,1
Brian Carroll,President ,,AS,Itawamba ,Bounds,0
Phil Collins,President ,,IND,Itawamba ,Bounds,0
Howie Hawkins,President ,,G,Itawamba ,Bounds,0
Jo Jorgensen ,President ,,L,Itawamba ,Bounds,1
Brock Pierce,President ,,IND,Itawamba ,Bounds,0
Kanye West,President ,,IND,Itawamba ,Bounds,0
Mike Espy,US Senate,,D,Itawamba ,Bounds,21
Cindy Hyde-Smith,US Senate,,R,Itawamba ,Bounds,138
Jimmy L Edwards,US Senate,,L,Itawamba ,Bounds,3
Antonia Ellason,U S House,1,D,Itawamba ,Bounds,10
Trent Kelly,U S House,1,R,Itawamba ,Bounds,150
Joseph R Biden,President ,,D,Itawamba ,Cardsville,19
Donald J Trump,President ,,R,Itawamba ,Cardsville,147
Don Blankenship,President ,,AC,Itawamba ,Cardsville,0
Brian Carroll,President ,,AS,Itawamba ,Cardsville,0
Phil Collins,President ,,IND,Itawamba ,Cardsville,0
Howie Hawkins,President ,,G,Itawamba ,Cardsville,0
Jo Jorgensen ,President ,,L,Itawamba ,Cardsville,1
Brock Pierce,President ,,IND,Itawamba ,Cardsville,0
Kanye West,President ,,IND,Itawamba ,Cardsville,1
Mike Espy,US Senate,,D,Itawamba ,Cardsville,19
Cindy Hyde-Smith,US Senate,,R,Itawamba ,Cardsville,143
Jimmy L Edwards,US Senate,,L,Itawamba ,Cardsville,6
Antonia Ellason,U S House,1,D,Itawamba ,Cardsville,11
Trent Kelly,U S House,1,R,Itawamba ,Cardsville,155
Joseph R Biden,President ,,D,Itawamba ,Carolina,42
Donald J Trump,President ,,R,Itawamba ,Carolina,233
Don Blankenship,President ,,AC,Itawamba ,Carolina,0
Brian Carroll,President ,,AS,Itawamba ,Carolina,0
Phil Collins,President ,,IND,Itawamba ,Carolina,0
Howie Hawkins,President ,,G,Itawamba ,Carolina,0
Jo Jorgensen ,President ,,L,Itawamba ,Carolina,2
Brock Pierce,President ,,IND,Itawamba ,Carolina,0
Kanye West,President ,,IND,Itawamba ,Carolina,1
Mike Espy,US Senate,,D,Itawamba ,Carolina,50
Cindy Hyde-Smith,US Senate,,R,Itawamba ,Carolina,217
Jimmy L Edwards,US Senate,,L,Itawamba ,Carolina,8
Antonia Ellason,U S House,1,D,Itawamba ,Carolina,44
Trent Kelly,U S House,1,R,Itawamba ,Carolina,225
Joseph R Biden,President ,,D,Itawamba ,Centerville,31
Donald J Trump,President ,,R,Itawamba ,Centerville,315
Don Blankenship,President ,,AC,Itawamba ,Centerville,0
Brian Carroll,President ,,AS,Itawamba ,Centerville,0
Phil Collins,President ,,IND,Itawamba ,Centerville,0
Howie Hawkins,President ,,G,Itawamba ,Centerville,0
Jo Jorgensen ,President ,,L,Itawamba ,Centerville,2
Brock Pierce,President ,,IND,Itawamba ,Centerville,0
Kanye West,President ,,IND,Itawamba ,Centerville,0
Mike Espy,US Senate,,D,Itawamba ,Centerville,38
Cindy Hyde-Smith,US Senate,,R,Itawamba ,Centerville,302
Jimmy L Edwards,US Senate,,L,Itawamba ,Centerville,5
Antonia Ellason,U S House,1,D,Itawamba ,Centerville,23
Trent Kelly,U S House,1,R,Itawamba ,Centerville,315
Joseph R Biden,President ,,D,Itawamba ,Clay,58
Donald J Trump,President ,,R,Itawamba ,Clay,685
Don Blankenship,President ,,AC,Itawamba ,Clay,0
Brian Carroll,President ,,AS,Itawamba ,Clay,1
Phil Collins,President ,,IND,Itawamba ,Clay,1
Howie Hawkins,President ,,G,Itawamba ,Clay,0
Jo Jorgensen ,President ,,L,Itawamba ,Clay,5
Brock Pierce,President ,,IND,Itawamba ,Clay,0
Kanye West,President ,,IND,Itawamba ,Clay,0
Mike Espy,US Senate,,D,Itawamba ,Clay,83
Cindy Hyde-Smith,US Senate,,R,Itawamba ,Clay,647
Jimmy L Edwards,US Senate,,L,Itawamba ,Clay,16
Antonia Ellason,U S House,1,D,Itawamba ,Clay,50
Trent Kelly,U S House,1,R,Itawamba ,Clay,684
Joseph R Biden,President ,,D,Itawamba ,Courthouse,23
Donald J Trump,President ,,R,Itawamba ,Courthouse,191
Don Blankenship,President ,,AC,Itawamba ,Courthouse,0
Brian Carroll,President ,,AS,Itawamba ,Courthouse,0
Phil Collins,President ,,IND,Itawamba ,Courthouse,2
Howie Hawkins,President ,,G,Itawamba ,Courthouse,1
Jo Jorgensen ,President ,,L,Itawamba ,Courthouse,2
Brock Pierce,President ,,IND,Itawamba ,Courthouse,0
Kanye West,President ,,IND,Itawamba ,Courthouse,1
Mike Espy,US Senate,,D,Itawamba ,Courthouse,36
Cindy Hyde-Smith,US Senate,,R,Itawamba ,Courthouse,177
Jimmy L Edwards,US Senate,,L,Itawamba ,Courthouse,8
Antonia Ellason,U S House,1,D,Itawamba ,Courthouse,25
Trent Kelly,U S House,1,R,Itawamba ,Courthouse,193
Joseph R Biden,President ,,D,Itawamba ,Dorsey,38
Donald J Trump,President ,,R,Itawamba ,Dorsey,554
Don Blankenship,President ,,AC,Itawamba ,Dorsey,1
Brian Carroll,President ,,AS,Itawamba ,Dorsey,0
Phil Collins,President ,,IND,Itawamba ,Dorsey,0
Howie Hawkins,President ,,G,Itawamba ,Dorsey,0
Jo Jorgensen ,President ,,L,Itawamba ,Dorsey,5
Brock Pierce,President ,,IND,Itawamba ,Dorsey,0
Kanye West,President ,,IND,Itawamba ,Dorsey,1
Mike Espy,US Senate,,D,Itawamba ,Dorsey,62
Cindy Hyde-Smith,US Senate,,R,Itawamba ,Dorsey,518
Jimmy L Edwards,US Senate,,L,Itawamba ,Dorsey,14
