candidate,office,district,party,county,precinct,votes
Joseph R Biden,President ,,D,Pearl River,Amackertown 2,22
Donald J Trump,President ,,R,Pearl River,Amackertown 2,265
Don Blankenship,President ,,AC,Pearl River,Amackertown 2,0
Brian Carroll,President ,,AS,Pearl River,Amackertown 2,0
Phil Collins,President ,,IND,Pearl River,Amackertown 2,0
Howie Hawkins,President ,,G,Pearl River,Amackertown 2,0
Jo Jorgensen ,President ,,L,Pearl River,Amackertown 2,1
Brock Pierce,President ,,IND,Pearl River,Amackertown 2,0
Kanye West,President ,,IND,Pearl River,Amackertown 2,0
Mike Espy,US Senate,,D,Pearl River,Amackertown 2,26
Cindy Hyde-Smith,US Senate,,R,Pearl River,Amackertown 2,252
Jimmy L Edwards,US Senate,,L,Pearl River,Amackertown 2,6
Steven M Palazzo,U S House,4,R,Pearl River,Amackertown 2,264
Joseph R Biden,President ,,D,Pearl River,Carriere 3,146
Donald J Trump,President ,,R,Pearl River,Carriere 3,850
Don Blankenship,President ,,AC,Pearl River,Carriere 3,0
Brian Carroll,President ,,AS,Pearl River,Carriere 3,3
Phil Collins,President ,,IND,Pearl River,Carriere 3,0
Howie Hawkins,President ,,G,Pearl River,Carriere 3,3
Jo Jorgensen ,President ,,L,Pearl River,Carriere 3,5
Brock Pierce,President ,,IND,Pearl River,Carriere 3,0
Kanye West,President ,,IND,Pearl River,Carriere 3,1
Mike Espy,US Senate,,D,Pearl River,Carriere 3,181
Cindy Hyde-Smith,US Senate,,R,Pearl River,Carriere 3,778
Jimmy L Edwards,US Senate,,L,Pearl River,Carriere 3,29
Steven M Palazzo,U S House,4,R,Pearl River,Carriere 3,900
Joseph R Biden,President ,,D,Pearl River,Carriere 5,193
Donald J Trump,President ,,R,Pearl River,Carriere 5,1645
Don Blankenship,President ,,AC,Pearl River,Carriere 5,0
Brian Carroll,President ,,AS,Pearl River,Carriere 5,0
Phil Collins,President ,,IND,Pearl River,Carriere 5,1
Howie Hawkins,President ,,G,Pearl River,Carriere 5,3
Jo Jorgensen ,President ,,L,Pearl River,Carriere 5,14
Brock Pierce,President ,,IND,Pearl River,Carriere 5,1
Kanye West,President ,,IND,Pearl River,Carriere 5,3
Mike Espy,US Senate,,D,Pearl River,Carriere 5,266
Cindy Hyde-Smith,US Senate,,R,Pearl River,Carriere 5,1504
Jimmy L Edwards,US Senate,,L,Pearl River,Carriere 5,68
Steven M Palazzo,U S House,4,R,Pearl River,Carriere 5,1702
Joseph R Biden,President ,,D,Pearl River,Ceasar 3,5
Donald J Trump,President ,,R,Pearl River,Ceasar 3,183
Don Blankenship,President ,,AC,Pearl River,Ceasar 3,1
Brian Carroll,President ,,AS,Pearl River,Ceasar 3,0
Phil Collins,President ,,IND,Pearl River,Ceasar 3,0
Howie Hawkins,President ,,G,Pearl River,Ceasar 3,0
Jo Jorgensen ,President ,,L,Pearl River,Ceasar 3,0
Brock Pierce,President ,,IND,Pearl River,Ceasar 3,0
Kanye West,President ,,IND,Pearl River,Ceasar 3,0
Mike Espy,US Senate,,D,Pearl River,Ceasar 3,15
Cindy Hyde-Smith,US Senate,,R,Pearl River,Ceasar 3,167
Jimmy L Edwards,US Senate,,L,Pearl River,Ceasar 3,5
Steven M Palazzo,U S House,4,R,Pearl River,Ceasar 3,181
Joseph R Biden,President ,,D,Pearl River,Crossroads 2,54
Donald J Trump,President ,,R,Pearl River,Crossroads 2,624
Don Blankenship,President ,,AC,Pearl River,Crossroads 2,3
Brian Carroll,President ,,AS,Pearl River,Crossroads 2,0
Phil Collins,President ,,IND,Pearl River,Crossroads 2,0
Howie Hawkins,President ,,G,Pearl River,Crossroads 2,1
Jo Jorgensen ,President ,,L,Pearl River,Crossroads 2,2
Brock Pierce,President ,,IND,Pearl River,Crossroads 2,1
