candidate,office,district,party,county,precinct,votes
Joseph R Biden,President ,,D,Choctaw ,Bywy,57
Donald J Trump,President ,,R,Choctaw ,Bywy,151
Don Blankenship,President ,,AC,Choctaw ,Bywy,0
Brian Carroll,President ,,AS,Choctaw ,Bywy,0
Phil Collins,President ,,IND,Choctaw ,Bywy,2
Howie Hawkins,President ,,G,Choctaw ,Bywy,0
Jo Jorgensen ,President ,,L,Choctaw ,Bywy,1
Brock Pierce,President ,,IND,Choctaw ,Bywy,0
Kanye West,President ,,IND,Choctaw ,Bywy,0
Mike Espy,US Senate,,D,Choctaw ,Bywy,66
Cindy Hyde-Smith,US Senate,,R,Choctaw ,Bywy,141
Jimmy L Edwards,US Senate,,L,Choctaw ,Bywy,2
Antonia Ellason,U S House,1,D,Choctaw ,Bywy,56
Trent Kelly,U S House,1,R,Choctaw ,Bywy,150
Joseph R Biden,President ,,D,Choctaw ,Chester,64
Donald J Trump,President ,,R,Choctaw ,Chester,191
Don Blankenship,President ,,AC,Choctaw ,Chester,0
Brian Carroll,President ,,AS,Choctaw ,Chester,0
Phil Collins,President ,,IND,Choctaw ,Chester,0
Howie Hawkins,President ,,G,Choctaw ,Chester,0
Jo Jorgensen ,President ,,L,Choctaw ,Chester,1
Brock Pierce,President ,,IND,Choctaw ,Chester,0
Kanye West,President ,,IND,Choctaw ,Chester,0
Mike Espy,US Senate,,D,Choctaw ,Chester,71
Cindy Hyde-Smith,US Senate,,R,Choctaw ,Chester,186
Jimmy L Edwards,US Senate,,L,Choctaw ,Chester,0
Antonia Ellason,U S House,1,D,Choctaw ,Chester,55
Trent Kelly,U S House,1,R,Choctaw ,Chester,196
Joseph R Biden,President ,,D,Choctaw ,District 5,168
Donald J Trump,President ,,R,Choctaw ,District 5,787
Don Blankenship,President ,,AC,Choctaw ,District 5,2
Brian Carroll,President ,,AS,Choctaw ,District 5,1
Phil Collins,President ,,IND,Choctaw ,District 5,0
Howie Hawkins,President ,,G,Choctaw ,District 5,1
Jo Jorgensen ,President ,,L,Choctaw ,District 5,4
Brock Pierce,President ,,IND,Choctaw ,District 5,0
Kanye West,President ,,IND,Choctaw ,District 5,1
Mike Espy,US Senate,,D,Choctaw ,District 5,203
Cindy Hyde-Smith,US Senate,,R,Choctaw ,District 5,736
Jimmy L Edwards,US Senate,,L,Choctaw ,District 5,22
Antonia Ellason,U S House,1,D,Choctaw ,District 5,153
Trent Kelly,U S House,1,R,Choctaw ,District 5,792
Joseph R Biden,President ,,D,Choctaw ,East Weir,204
Donald J Trump,President ,,R,Choctaw ,East Weir,84
Don Blankenship,President ,,AC,Choctaw ,East Weir,0
Brian Carroll,President ,,AS,Choctaw ,East Weir,1
Phil Collins,President ,,IND,Choctaw ,East Weir,0
Howie Hawkins,President ,,G,Choctaw ,East Weir,0
Jo Jorgensen ,President ,,L,Choctaw ,East Weir,0
Brock Pierce,President ,,IND,Choctaw ,East Weir,0
Kanye West,President ,,IND,Choctaw ,East Weir,1
Mike Espy,US Senate,,D,Choctaw ,East Weir,219
Cindy Hyde-Smith,US Senate,,R,Choctaw ,East Weir,73
Jimmy L Edwards,US Senate,,L,Choctaw ,East Weir,4
Antonia Ellason,U S House,1,D,Choctaw ,East Weir,199
Trent Kelly,U S House,1,R,Choctaw ,East Weir,83
Joseph R Biden,President ,,D,Choctaw ,Fentress ,72
Donald J Trump,President ,,R,Choctaw ,Fentress ,205
Don Blankenship,President ,,AC,Choctaw ,Fentress ,0
Brian Carroll,President ,,AS,Choctaw ,Fentress ,0
Phil Collins,President ,,IND,Choctaw ,Fentress ,0
Howie Hawkins,President ,,G,Choctaw ,Fentress ,0
Jo Jorgensen ,President ,,L,Choctaw ,Fentress ,1
Brock Pierce,President ,,IND,Choctaw ,Fentress ,0
Kanye West,President ,,IND,Choctaw ,Fentress ,0
Mike Espy,US Senate,,D,Choctaw ,Fentress ,81
Cindy Hyde-Smith,US Senate,,R,Choctaw ,Fentress ,187
Jimmy L Edwards,US Senate,,L,Choctaw ,Fentress ,5
Antonia Ellason,U S House,1,D,Choctaw ,Fentress ,63
Trent Kelly,U S House,1,R,Choctaw ,Fentress ,206
Joseph R Biden,President ,,D,Choctaw ,French Camp,53
Donald J Trump,President ,,R,Choctaw ,French Camp,271
Don Blankenship,President ,,AC,Choctaw ,French Camp,1
Brian Carroll,President ,,AS,Choctaw ,French Camp,0
Phil Collins,President ,,IND,Choctaw ,French Camp,0
Howie Hawkins,President ,,G,Choctaw ,French Camp,0
Jo Jorgensen ,President ,,L,Choctaw ,French Camp,3
Brock Pierce,President ,,IND,Choctaw ,French Camp,0
Kanye West,President ,,IND,Choctaw ,French Camp,0
Mike Espy,US Senate,,D,Choctaw ,French Camp,61
Cindy Hyde-Smith,US Senate,,R,Choctaw ,French Camp,256
Jimmy L Edwards,US Senate,,L,Choctaw ,French Camp,7
Antonia Ellason,U S House,1,D,Choctaw ,French Camp,46
Trent Kelly,U S House,1,R,Choctaw ,French Camp,270
Joseph R Biden,President ,,D,Choctaw ,Hebron,31
Donald J Trump,President ,,R,Choctaw ,Hebron,187
Don Blankenship,President ,,AC,Choctaw ,Hebron,0
Brian Carroll,President ,,AS,Choctaw ,Hebron,0
Phil Collins,President ,,IND,Choctaw ,Hebron,0
Howie Hawkins,President ,,G,Choctaw ,Hebron,0
Jo Jorgensen ,President ,,L,Choctaw ,Hebron,0
Brock Pierce,President ,,IND,Choctaw ,Hebron,0
Kanye West,President ,,IND,Choctaw ,Hebron,1
Mike Espy,US Senate,,D,Choctaw ,Hebron,36
Cindy Hyde-Smith,US Senate,,R,Choctaw ,Hebron,174
Jimmy L Edwards,US Senate,,L,Choctaw ,Hebron,6
Antonia Ellason,U S House,1,D,Choctaw ,Hebron,27
Trent Kelly,U S House,1,R,Choctaw ,Hebron,189
Joseph R Biden,President ,,D,Choctaw ,Kenego,8
Donald J Trump,President ,,R,Choctaw ,Kenego,250
Don Blankenship,President ,,AC,Choctaw ,Kenego,0
Brian Carroll,President ,,AS,Choctaw ,Kenego,0
Phil Collins,President ,,IND,Choctaw ,Kenego,0
Howie Hawkins,President ,,G,Choctaw ,Kenego,0
Jo Jorgensen ,President ,,L,Choctaw ,Kenego,0
Brock Pierce,President ,,IND,Choctaw ,Kenego,0
Kanye West,President ,,IND,Choctaw ,Kenego,1
Mike Espy,US Senate,,D,Choctaw ,Kenego,24
Cindy Hyde-Smith,US Senate,,R,Choctaw ,Kenego,224
Jimmy L Edwards,US Senate,,L,Choctaw ,Kenego,6
Antonia Ellason,U S House,1,D,Choctaw ,Kenego,10
Trent Kelly,U S House,1,R,Choctaw ,Kenego,239
Joseph R Biden,President ,,D,Choctaw ,Panhandle,92
Donald J Trump,President ,,R,Choctaw ,Panhandle,138
Don Blankenship,President ,,AC,Choctaw ,Panhandle,0
Brian Carroll,President ,,AS,Choctaw ,Panhandle,0
Phil Collins,President ,,IND,Choctaw ,Panhandle,1
Howie Hawkins,President ,,G,Choctaw ,Panhandle,0
Jo Jorgensen ,President ,,L,Choctaw ,Panhandle,0
Brock Pierce,President ,,IND,Choctaw ,Panhandle,0
Kanye West,President ,,IND,Choctaw ,Panhandle,0
Mike Espy,US Senate,,D,Choctaw ,Panhandle,102
Cindy Hyde-Smith,US Senate,,R,Choctaw ,Panhandle,126
Jimmy L Edwards,US Senate,,L,Choctaw ,Panhandle,5
Antonia Ellason,U S House,1,D,Choctaw ,Panhandle,86
Trent Kelly,U S House,1,R,Choctaw ,Panhandle,143
