candidate,office,district,party,county,precinct,votes
Joseph R Biden,President ,,D,Panola,Batesville Courthouse,613
Donald J Trump,President ,,R,Panola,Batesville Courthouse,1265
Don Blankenship,President ,,AC,Panola,Batesville Courthouse,3
Brian Carroll,President ,,AS,Panola,Batesville Courthouse,0
Phil Collins,President ,,IND,Panola,Batesville Courthouse,2
Howie Hawkins,President ,,G,Panola,Batesville Courthouse,3
Jo Jorgensen ,President ,,L,Panola,Batesville Courthouse,7
Brock Pierce,President ,,IND,Panola,Batesville Courthouse,2
Kanye West,President ,,IND,Panola,Batesville Courthouse,4
Mike Espy,US Senate,,D,Panola,Batesville Courthouse,681
Cindy Hyde-Smith,US Senate,,R,Panola,Batesville Courthouse,1178
Jimmy L Edwards,US Senate,,L,Panola,Batesville Courthouse,31
Brian Flowers,U S House,2,R,Panola,Batesville Courthouse,1214
Bennie G Thompson,U S House,2,D,Panola,Batesville Courthouse,661
Joseph R Biden,President ,,D,Panola,Blackjack Community Center,305
Donald J Trump,President ,,R,Panola,Blackjack Community Center,797
Don Blankenship,President ,,AC,Panola,Blackjack Community Center,1
Brian Carroll,President ,,AS,Panola,Blackjack Community Center,0
Phil Collins,President ,,IND,Panola,Blackjack Community Center,0
Howie Hawkins,President ,,G,Panola,Blackjack Community Center,3
Jo Jorgensen ,President ,,L,Panola,Blackjack Community Center,6
Brock Pierce,President ,,IND,Panola,Blackjack Community Center,1
Kanye West,President ,,IND,Panola,Blackjack Community Center,4
Mike Espy,US Senate,,D,Panola,Blackjack Community Center,354
Cindy Hyde-Smith,US Senate,,R,Panola,Blackjack Community Center,722
Jimmy L Edwards,US Senate,,L,Panola,Blackjack Community Center,33
Brian Flowers,U S House,2,R,Panola,Blackjack Community Center,766
Bennie G Thompson,U S House,2,D,Panola,Blackjack Community Center,338
Joseph R Biden,President ,,D,Panola,Cliff Finch Building,112
Donald J Trump,President ,,R,Panola,Cliff Finch Building,441
Don Blankenship,President ,,AC,Panola,Cliff Finch Building,0
Brian Carroll,President ,,AS,Panola,Cliff Finch Building,0
Phil Collins,President ,,IND,Panola,Cliff Finch Building,0
Howie Hawkins,President ,,G,Panola,Cliff Finch Building,0
Jo Jorgensen ,President ,,L,Panola,Cliff Finch Building,2
Brock Pierce,President ,,IND,Panola,Cliff Finch Building,0
Kanye West,President ,,IND,Panola,Cliff Finch Building,0
