candidate,office,district,party,county,precinct,votes
Joseph R Biden,President ,,D,Wayne ,Beat Four,78
Donald J Trump,President ,,R,Wayne ,Beat Four,563
Don Blankenship,President ,,AC,Wayne ,Beat Four,0
Brian Carroll,President ,,AS,Wayne ,Beat Four,0
Phil Collins,President ,,IND,Wayne ,Beat Four,0
Howie Hawkins,President ,,G,Wayne ,Beat Four,0
Jo Jorgensen ,President ,,L,Wayne ,Beat Four,3
Brock Pierce,President ,,IND,Wayne ,Beat Four,0
Kanye West,President ,,IND,Wayne ,Beat Four,3
Mike Espy,US Senate,,D,Wayne ,Beat Four,93
Cindy Hyde-Smith,US Senate,,R,Wayne ,Beat Four,537
Jimmy L Edwards,US Senate,,L,Wayne ,Beat Four,14
Steven M Palazzo,U S House,4,R,Wayne ,Beat Four,585
Joseph R Biden,President ,,D,Wayne ,Big Rock,76
Donald J Trump,President ,,R,Wayne ,Big Rock,96
Don Blankenship,President ,,AC,Wayne ,Big Rock,0
Brian Carroll,President ,,AS,Wayne ,Big Rock,0
Phil Collins,President ,,IND,Wayne ,Big Rock,0
Howie Hawkins,President ,,G,Wayne ,Big Rock,1
Jo Jorgensen ,President ,,L,Wayne ,Big Rock,3
Brock Pierce,President ,,IND,Wayne ,Big Rock,0
Kanye West,President ,,IND,Wayne ,Big Rock,1
Mike Espy,US Senate,,D,Wayne ,Big Rock,81
Cindy Hyde-Smith,US Senate,,R,Wayne ,Big Rock,93
Jimmy L Edwards,US Senate,,L,Wayne ,Big Rock,3
Steven M Palazzo,U S House,4,R,Wayne ,Big Rock,148
Joseph R Biden,President ,,D,Wayne ,Buckatunna,254
Donald J Trump,President ,,R,Wayne ,Buckatunna,242
Don Blankenship,President ,,AC,Wayne ,Buckatunna,0
Brian Carroll,President ,,AS,Wayne ,Buckatunna,1
Phil Collins,President ,,IND,Wayne ,Buckatunna,0
Howie Hawkins,President ,,G,Wayne ,Buckatunna,2
Jo Jorgensen ,President ,,L,Wayne ,Buckatunna,2
Brock Pierce,President ,,IND,Wayne ,Buckatunna,1
Kanye West,President ,,IND,Wayne ,Buckatunna,3
Mike Espy,US Senate,,D,Wayne ,Buckatunna,272
Cindy Hyde-Smith,US Senate,,R,Wayne ,Buckatunna,229
Jimmy L Edwards,US Senate,,L,Wayne ,Buckatunna,6
Steven M Palazzo,U S House,4,R,Wayne ,Buckatunna,364
Joseph R Biden,President ,,D,Wayne ,Chappara/Diamond,249
Donald J Trump,President ,,R,Wayne ,Chappara/Diamond,76
Don Blankenship,President ,,AC,Wayne ,Chappara/Diamond,0
Brian Carroll,President ,,AS,Wayne ,Chappara/Diamond,0
Phil Collins,President ,,IND,Wayne ,Chappara/Diamond,0
Howie Hawkins,President ,,G,Wayne ,Chappara/Diamond,0
Jo Jorgensen ,President ,,L,Wayne ,Chappara/Diamond,0
Brock Pierce,President ,,IND,Wayne ,Chappara/Diamond,0
Kanye West,President ,,IND,Wayne ,Chappara/Diamond,1
Mike Espy,US Senate,,D,Wayne ,Chappara/Diamond,253
Cindy Hyde-Smith,US Senate,,R,Wayne ,Chappara/Diamond,74
Jimmy L Edwards,US Senate,,L,Wayne ,Chappara/Diamond,1
Steven M Palazzo,U S House,4,R,Wayne ,Chappara/Diamond,219
Joseph R Biden,President ,,D,Wayne ,Chicora,57
