candidate,office,district,party,county,precinct,votes
Jo Jorgensen ,President ,,L,Tallahatchie,Phillip,0
Brock Pierce,President ,,IND,Tallahatchie,Phillip,0
Kanye West,President ,,IND,Tallahatchie,Phillip,1
Mike Espy,US Senate,,D,Tallahatchie,Phillip,103
Cindy Hyde-Smith,US Senate,,R,Tallahatchie,Phillip,53
Jimmy L Edwards,US Senate,,L,Tallahatchie,Phillip,1
Brian Flowers,U S House,2,R,Tallahatchie,Phillip,52
Bennie G Thompson,U S House,2,D,Tallahatchie,Phillip,97
Joseph R Biden,President ,,D,Tallahatchie,Rosebloom,3
Donald J Trump,President ,,R,Tallahatchie,Rosebloom,127
Don Blankenship,President ,,AC,Tallahatchie,Rosebloom,0
Brian Carroll,President ,,AS,Tallahatchie,Rosebloom,0
Phil Collins,President ,,IND,Tallahatchie,Rosebloom,1
Howie Hawkins,President ,,G,Tallahatchie,Rosebloom,0
Jo Jorgensen ,President ,,L,Tallahatchie,Rosebloom,0
Brock Pierce,President ,,IND,Tallahatchie,Rosebloom,0
Kanye West,President ,,IND,Tallahatchie,Rosebloom,0
Mike Espy,US Senate,,D,Tallahatchie,Rosebloom,7
Cindy Hyde-Smith,US Senate,,R,Tallahatchie,Rosebloom,122
Jimmy L Edwards,US Senate,,L,Tallahatchie,Rosebloom,1
Brian Flowers,U S House,2,R,Tallahatchie,Rosebloom,114
Bennie G Thompson,U S House,2,D,Tallahatchie,Rosebloom,14
Joseph R Biden,President ,,D,Tallahatchie,Springhill,17
Donald J Trump,President ,,R,Tallahatchie,Springhill,152
Don Blankenship,President ,,AC,Tallahatchie,Springhill,0
Brian Carroll,President ,,AS,Tallahatchie,Springhill,0
Phil Collins,President ,,IND,Tallahatchie,Springhill,0
Howie Hawkins,President ,,G,Tallahatchie,Springhill,1
Jo Jorgensen ,President ,,L,Tallahatchie,Springhill,1
Brock Pierce,President ,,IND,Tallahatchie,Springhill,0
Kanye West,President ,,IND,Tallahatchie,Springhill,1
Mike Espy,US Senate,,D,Tallahatchie,Springhill,24
Cindy Hyde-Smith,US Senate,,R,Tallahatchie,Springhill,143
Jimmy L Edwards,US Senate,,L,Tallahatchie,Springhill,3
Brian Flowers,U S House,2,R,Tallahatchie,Springhill,129
Bennie G Thompson,U S House,2,D,Tallahatchie,Springhill,36
Joseph R Biden,President ,,D,Tallahatchie,Sumner Beat #2,58
Donald J Trump,President ,,R,Tallahatchie,Sumner Beat #2,120
Don Blankenship,President ,,AC,Tallahatchie,Sumner Beat #2,1
Brian Carroll,President ,,AS,Tallahatchie,Sumner Beat #2,0
Phil Collins,President ,,IND,Tallahatchie,Sumner Beat #2,0
Howie Hawkins,President ,,G,Tallahatchie,Sumner Beat #2,0
Jo Jorgensen ,President ,,L,Tallahatchie,Sumner Beat #2,1
Brock Pierce,President ,,IND,Tallahatchie,Sumner Beat #2,0
Kanye West,President ,,IND,Tallahatchie,Sumner Beat #2,0
Mike Espy,US Senate,,D,Tallahatchie,Sumner Beat #2,66
Cindy Hyde-Smith,US Senate,,R,Tallahatchie,Sumner Beat #2,113
Jimmy L Edwards,US Senate,,L,Tallahatchie,Sumner Beat #2,1
Brian Flowers,U S House,2,R,Tallahatchie,Sumner Beat #2,111
Bennie G Thompson,U S House,2,D,Tallahatchie,Sumner Beat #2,64
Joseph R Biden,President ,,D,Tallahatchie,Sumner Beat #5,99
Donald J Trump,President ,,R,Tallahatchie,Sumner Beat #5,32
Don Blankenship,President ,,AC,Tallahatchie,Sumner Beat #5,0
Brian Carroll,President ,,AS,Tallahatchie,Sumner Beat #5,0
Phil Collins,President ,,IND,Tallahatchie,Sumner Beat #5,0
Howie Hawkins,President ,,G,Tallahatchie,Sumner Beat #5,1
Jo Jorgensen ,President ,,L,Tallahatchie,Sumner Beat #5,0
Brock Pierce,President ,,IND,Tallahatchie,Sumner Beat #5,0
Kanye West,President ,,IND,Tallahatchie,Sumner Beat #5,0
Mike Espy,US Senate,,D,Tallahatchie,Sumner Beat #5,100
Cindy Hyde-Smith,US Senate,,R,Tallahatchie,Sumner Beat #5,30
Jimmy L Edwards,US Senate,,L,Tallahatchie,Sumner Beat #5,0
Brian Flowers,U S House,2,R,Tallahatchie,Sumner Beat #5,29
Bennie G Thompson,U S House,2,D,Tallahatchie,Sumner Beat #5,98
Joseph R Biden,President ,,D,Tallahatchie,Teasdale,61
Donald J Trump,President ,,R,Tallahatchie,Teasdale,250
Don Blankenship,President ,,AC,Tallahatchie,Teasdale,1
Brian Carroll,President ,,AS,Tallahatchie,Teasdale,0
Phil Collins,President ,,IND,Tallahatchie,Teasdale,0
Howie Hawkins,President ,,G,Tallahatchie,Teasdale,1
Jo Jorgensen ,President ,,L,Tallahatchie,Teasdale,0
Brock Pierce,President ,,IND,Tallahatchie,Teasdale,0
Kanye West,President ,,IND,Tallahatchie,Teasdale,0
Mike Espy,US Senate,,D,Tallahatchie,Teasdale,76
Cindy Hyde-Smith,US Senate,,R,Tallahatchie,Teasdale,233
Jimmy L Edwards,US Senate,,L,Tallahatchie,Teasdale,4
Brian Flowers,U S House,2,R,Tallahatchie,Teasdale,221
Bennie G Thompson,U S House,2,D,Tallahatchie,Teasdale,83
Joseph R Biden,President ,,D,Tallahatchie,Tippo,60
Donald J Trump,President ,,R,Tallahatchie,Tippo,84
Don Blankenship,President ,,AC,Tallahatchie,Tippo,1
Brian Carroll,President ,,AS,Tallahatchie,Tippo,0
Phil Collins,President ,,IND,Tallahatchie,Tippo,0
Howie Hawkins,President ,,G,Tallahatchie,Tippo,0
Jo Jorgensen ,President ,,L,Tallahatchie,Tippo,0
Brock Pierce,President ,,IND,Tallahatchie,Tippo,0
Kanye West,President ,,IND,Tallahatchie,Tippo,0
Mike Espy,US Senate,,D,Tallahatchie,Tippo,59
Cindy Hyde-Smith,US Senate,,R,Tallahatchie,Tippo,84
Jimmy L Edwards,US Senate,,L,Tallahatchie,Tippo,2
Brian Flowers,U S House,2,R,Tallahatchie,Tippo,71
Bennie G Thompson,U S House,2,D,Tallahatchie,Tippo,65
Joseph R Biden,President ,,D,Tallahatchie,Tutwiler,439
Donald J Trump,President ,,R,Tallahatchie,Tutwiler,46
Don Blankenship,President ,,AC,Tallahatchie,Tutwiler,2
Brian Carroll,President ,,AS,Tallahatchie,Tutwiler,2
Phil Collins,President ,,IND,Tallahatchie,Tutwiler,0
Howie Hawkins,President ,,G,Tallahatchie,Tutwiler,1
Jo Jorgensen ,President ,,L,Tallahatchie,Tutwiler,1
Brock Pierce,President ,,IND,Tallahatchie,Tutwiler,0
Kanye West,President ,,IND,Tallahatchie,Tutwiler,4
Mike Espy,US Senate,,D,Tallahatchie,Tutwiler,455
Cindy Hyde-Smith,US Senate,,R,Tallahatchie,Tutwiler,39
Jimmy L Edwards,US Senate,,L,Tallahatchie,Tutwiler,3
Brian Flowers,U S House,2,R,Tallahatchie,Tutwiler,38
Bennie G Thompson,U S House,2,D,Tallahatchie,Tutwiler,451
Joseph R Biden,President ,,D,Tallahatchie,Webb Beat #4,83
Donald J Trump,President ,,R,Tallahatchie,Webb Beat #4,26
Don Blankenship,President ,,AC,Tallahatchie,Webb Beat #4,0
Brian Carroll,President ,,AS,Tallahatchie,Webb Beat #4,0
Phil Collins,President ,,IND,Tallahatchie,Webb Beat #4,0
Howie Hawkins,President ,,G,Tallahatchie,Webb Beat #4,0
Jo Jorgensen ,President ,,L,Tallahatchie,Webb Beat #4,2
Brock Pierce,President ,,IND,Tallahatchie,Webb Beat #4,0
Kanye West,President ,,IND,Tallahatchie,Webb Beat #4,0
Mike Espy,US Senate,,D,Tallahatchie,Webb Beat #4,86
Cindy Hyde-Smith,US Senate,,R,Tallahatchie,Webb Beat #4,23
Jimmy L Edwards,US Senate,,L,Tallahatchie,Webb Beat #4,1
Brian Flowers,U S House,2,R,Tallahatchie,Webb Beat #4,17
Bennie G Thompson,U S House,2,D,Tallahatchie,Webb Beat #4,92
Joseph R Biden,President ,,D,Tallahatchie,Webb Beat #5,261
Donald J Trump,President ,,R,Tallahatchie,Webb Beat #5,40
Don Blankenship,President ,,AC,Tallahatchie,Webb Beat #5,0
Brian Carroll,President ,,AS,Tallahatchie,Webb Beat #5,1
Phil Collins,President ,,IND,Tallahatchie,Webb Beat #5,0
Howie Hawkins,President ,,G,Tallahatchie,Webb Beat #5,2
Jo Jorgensen ,President ,,L,Tallahatchie,Webb Beat #5,2
Brock Pierce,President ,,IND,Tallahatchie,Webb Beat #5,0
Kanye West,President ,,IND,Tallahatchie,Webb Beat #5,2
Mike Espy,US Senate,,D,Tallahatchie,Webb Beat #5,276
Cindy Hyde-Smith,US Senate,,R,Tallahatchie,Webb Beat #5,34
Jimmy L Edwards,US Senate,,L,Tallahatchie,Webb Beat #5,2
Brian Flowers,U S House,2,R,Tallahatchie,Webb Beat #5,42
Bennie G Thompson,U S House,2,D,Tallahatchie,Webb Beat #5,257
Joseph R Biden,President ,,D,Tallahatchie,TOTAL ,3105
Donald J Trump,President ,,R,Tallahatchie,TOTAL ,2488
Don Blankenship,President ,,AC,Tallahatchie,TOTAL ,11
Brian Carroll,President ,,AS,Tallahatchie,TOTAL ,14
Phil Collins,President ,,IND,Tallahatchie,TOTAL ,9
Howie Hawkins,President ,,G,Tallahatchie,TOTAL ,15
Jo Jorgensen ,President ,,L,Tallahatchie,TOTAL ,20
Brock Pierce,President ,,IND,Tallahatchie,TOTAL ,1
Kanye West,President ,,IND,Tallahatchie,TOTAL ,22
Mike Espy,US Senate,,D,Tallahatchie,TOTAL ,3316
Cindy Hyde-Smith,US Senate,,R,Tallahatchie,TOTAL ,2309
Jimmy L Edwards,US Senate,,L,Tallahatchie,TOTAL ,64
Brian Flowers,U S House,2,R,Tallahatchie,TOTAL ,2179
Bennie G Thompson,U S House,2,D,Tallahatchie,TOTAL ,3378
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
