candidate,office,district,party,county,precinct,votes
Joseph R Biden,President ,,D,Lawrence,Arm,257
Donald J Trump,President ,,R,Lawrence,Arm,197
Don Blankenship,President ,,AC,Lawrence,Arm,1
Brian Carroll,President ,,AS,Lawrence,Arm,2
Phil Collins,President ,,IND,Lawrence,Arm,0
Howie Hawkins,President ,,G,Lawrence,Arm,0
Jo Jorgensen ,President ,,L,Lawrence,Arm,1
Brock Pierce,President ,,IND,Lawrence,Arm,0
Kanye West,President ,,IND,Lawrence,Arm,3
Mike Espy,US Senate,,D,Lawrence,Arm,269
Cindy Hyde-Smith,US Senate,,R,Lawrence,Arm,189
Jimmy L Edwards,US Senate,,L,Lawrence,Arm,4
Dorothy Dot Benford,U S House,3,D,Lawrence,Arm,232
Michael Guest,U S House,3,R,Lawrence,Arm,206
Joseph R Biden,President ,,D,Lawrence,Armory,28
Donald J Trump,President ,,R,Lawrence,Armory,78
Don Blankenship,President ,,AC,Lawrence,Armory,0
Brian Carroll,President ,,AS,Lawrence,Armory,0
Phil Collins,President ,,IND,Lawrence,Armory,0
Howie Hawkins,President ,,G,Lawrence,Armory,0
Jo Jorgensen ,President ,,L,Lawrence,Armory,1
Brock Pierce,President ,,IND,Lawrence,Armory,0
Kanye West,President ,,IND,Lawrence,Armory,0
Mike Espy,US Senate,,D,Lawrence,Armory,28
Cindy Hyde-Smith,US Senate,,R,Lawrence,Armory,79
Jimmy L Edwards,US Senate,,L,Lawrence,Armory,0
Dorothy Dot Benford,U S House,3,D,Lawrence,Armory,22
Michael Guest,U S House,3,R,Lawrence,Armory,82
Joseph R Biden,President ,,D,Lawrence,Center,3
Donald J Trump,President ,,R,Lawrence,Center,146
Don Blankenship,President ,,AC,Lawrence,Center,0
Brian Carroll,President ,,AS,Lawrence,Center,0
Phil Collins,President ,,IND,Lawrence,Center,0
Howie Hawkins,President ,,G,Lawrence,Center,0
Jo Jorgensen ,President ,,L,Lawrence,Center,0
Brock Pierce,President ,,IND,Lawrence,Center,0
Kanye West,President ,,IND,Lawrence,Center,0
Mike Espy,US Senate,,D,Lawrence,Center,5
Cindy Hyde-Smith,US Senate,,R,Lawrence,Center,143
Jimmy L Edwards,US Senate,,L,Lawrence,Center,0
Dorothy Dot Benford,U S House,3,D,Lawrence,Center,4
Michael Guest,U S House,3,R,Lawrence,Center,139
Joseph R Biden,President ,,D,Lawrence,Coopers Creek (A-Z),35
Donald J Trump,President ,,R,Lawrence,Coopers Creek (A-Z),401
Don Blankenship,President ,,AC,Lawrence,Coopers Creek (A-Z),1
Brian Carroll,President ,,AS,Lawrence,Coopers Creek (A-Z),0
Phil Collins,President ,,IND,Lawrence,Coopers Creek (A-Z),0
Howie Hawkins,President ,,G,Lawrence,Coopers Creek (A-Z),0
Jo Jorgensen ,President ,,L,Lawrence,Coopers Creek (A-Z),1
Brock Pierce,President ,,IND,Lawrence,Coopers Creek (A-Z),0
Kanye West,President ,,IND,Lawrence,Coopers Creek (A-Z),1
Mike Espy,US Senate,,D,Lawrence,Coopers Creek (A-Z),36
Cindy Hyde-Smith,US Senate,,R,Lawrence,Coopers Creek (A-Z),395
Jimmy L Edwards,US Senate,,L,Lawrence,Coopers Creek (A-Z),6
Dorothy Dot Benford,U S House,3,D,Lawrence,Coopers Creek (A-Z),34
Michael Guest,U S House,3,R,Lawrence,Coopers Creek (A-Z),387
Joseph R Biden,President ,,D,Lawrence,Courthouse A-Z,203
Donald J Trump,President ,,R,Lawrence,Courthouse A-Z,872
Don Blankenship,President ,,AC,Lawrence,Courthouse A-Z,2
Brian Carroll,President ,,AS,Lawrence,Courthouse A-Z,0
Phil Collins,President ,,IND,Lawrence,Courthouse A-Z,0
Howie Hawkins,President ,,G,Lawrence,Courthouse A-Z,0
Jo Jorgensen ,President ,,L,Lawrence,Courthouse A-Z,4
