candidate,office,district,party,county,precinct,votes
Joseph R Biden,President ,,D,Jackson,Big Point,113
Donald J Trump,President ,,R,Jackson,Big Point,1570
Don Blankenship,President ,,AC,Jackson,Big Point,2
Brian Carroll,President ,,AS,Jackson,Big Point,0
Phil Collins,President ,,IND,Jackson,Big Point,0
Howie Hawkins,President ,,G,Jackson,Big Point,0
Jo Jorgensen ,President ,,L,Jackson,Big Point,9
Brock Pierce,President ,,IND,Jackson,Big Point,0
Kanye West,President ,,IND,Jackson,Big Point,1
Mike Espy,US Senate,,D,Jackson,Big Point,193
Cindy Hyde-Smith,US Senate,,R,Jackson,Big Point,1434
Jimmy L Edwards,US Senate,,L,Jackson,Big Point,57
Steven M Palazzo,U S House,4,R,Jackson,Big Point,1545
Joseph R Biden,President ,,D,Jackson,Carterville,7
Donald J Trump,President ,,R,Jackson,Carterville,129
Don Blankenship,President ,,AC,Jackson,Carterville,0
Brian Carroll,President ,,AS,Jackson,Carterville,0
Phil Collins,President ,,IND,Jackson,Carterville,0
Howie Hawkins,President ,,G,Jackson,Carterville,0
Jo Jorgensen ,President ,,L,Jackson,Carterville,0
Brock Pierce,President ,,IND,Jackson,Carterville,0
Kanye West,President ,,IND,Jackson,Carterville,2
Mike Espy,US Senate,,D,Jackson,Carterville,8
Cindy Hyde-Smith,US Senate,,R,Jackson,Carterville,129
Jimmy L Edwards,US Senate,,L,Jackson,Carterville,2
Steven M Palazzo,U S House,4,R,Jackson,Carterville,135
Joseph R Biden,President ,,D,Jackson,East Central,369
Donald J Trump,President ,,R,Jackson,East Central,3958
Don Blankenship,President ,,AC,Jackson,East Central,3
Brian Carroll,President ,,AS,Jackson,East Central,2
Phil Collins,President ,,IND,Jackson,East Central,1
Howie Hawkins,President ,,G,Jackson,East Central,5
Jo Jorgensen ,President ,,L,Jackson,East Central,22
Brock Pierce,President ,,IND,Jackson,East Central,0
Kanye West,President ,,IND,Jackson,East Central,3
Mike Espy,US Senate,,D,Jackson,East Central,495
Cindy Hyde-Smith,US Senate,,R,Jackson,East Central,3759
Jimmy L Edwards,US Senate,,L,Jackson,East Central,74
Steven M Palazzo,U S House,4,R,Jackson,East Central,4005
Joseph R Biden,President ,,D,Jackson,Eastlawn,197
Donald J Trump,President ,,R,Jackson,Eastlawn,777
Don Blankenship,President ,,AC,Jackson,Eastlawn,4
Brian Carroll,President ,,AS,Jackson,Eastlawn,1
Phil Collins,President ,,IND,Jackson,Eastlawn,1
Howie Hawkins,President ,,G,Jackson,Eastlawn,0
