candidate,office,district,party,county,precinct,votes
Joseph R Biden,President ,,D,Montgomery ,Duck Hill,192
Donald J Trump,President ,,R,Montgomery ,Duck Hill,288
Don Blankenship,President ,,AC,Montgomery ,Duck Hill,1
Brian Carroll,President ,,AS,Montgomery ,Duck Hill,0
Phil Collins,President ,,IND,Montgomery ,Duck Hill,0
Howie Hawkins,President ,,G,Montgomery ,Duck Hill,0
Jo Jorgensen ,President ,,L,Montgomery ,Duck Hill,1
Brock Pierce,President ,,IND,Montgomery ,Duck Hill,0
Kanye West,President ,,IND,Montgomery ,Duck Hill,2
Mike Espy,US Senate,,D,Montgomery ,Duck Hill,219
Cindy Hyde-Smith,US Senate,,R,Montgomery ,Duck Hill,257
Jimmy L Edwards,US Senate,,L,Montgomery ,Duck Hill,5
Brian Flowers,U S House,2,R,Montgomery ,Duck Hill,271
Bennie G Thompson,U S House,2,D,Montgomery ,Duck Hill,208
Joseph R Biden,President ,,D,Montgomery ,East Winona,318
Donald J Trump,President ,,R,Montgomery ,East Winona,178
Don Blankenship,President ,,AC,Montgomery ,East Winona,1
Brian Carroll,President ,,AS,Montgomery ,East Winona,0
Phil Collins,President ,,IND,Montgomery ,East Winona,1
Howie Hawkins,President ,,G,Montgomery ,East Winona,0
Jo Jorgensen ,President ,,L,Montgomery ,East Winona,4
Brock Pierce,President ,,IND,Montgomery ,East Winona,0
Kanye West,President ,,IND,Montgomery ,East Winona,2
Mike Espy,US Senate,,D,Montgomery ,East Winona,326
Cindy Hyde-Smith,US Senate,,R,Montgomery ,East Winona,177
Jimmy L Edwards,US Senate,,L,Montgomery ,East Winona,7
Brian Flowers,U S House,2,R,Montgomery ,East Winona,181
Bennie G Thompson,U S House,2,D,Montgomery ,East Winona,324
Joseph R Biden,President ,,D,Montgomery ,Kilmichael ,209
Donald J Trump,President ,,R,Montgomery ,Kilmichael ,251
Don Blankenship,President ,,AC,Montgomery ,Kilmichael ,1
Brian Carroll,President ,,AS,Montgomery ,Kilmichael ,0
Phil Collins,President ,,IND,Montgomery ,Kilmichael ,0
Howie Hawkins,President ,,G,Montgomery ,Kilmichael ,1
Jo Jorgensen ,President ,,L,Montgomery ,Kilmichael ,1
Brock Pierce,President ,,IND,Montgomery ,Kilmichael ,1
Kanye West,President ,,IND,Montgomery ,Kilmichael ,1
Mike Espy,US Senate,,D,Montgomery ,Kilmichael ,221
Cindy Hyde-Smith,US Senate,,R,Montgomery ,Kilmichael ,235
Jimmy L Edwards,US Senate,,L,Montgomery ,Kilmichael ,5
Brian Flowers,U S House,2,R,Montgomery ,Kilmichael ,228
Bennie G Thompson,U S House,2,D,Montgomery ,Kilmichael ,225
Joseph R Biden,President ,,D,Montgomery ,Lodi,139
Donald J Trump,President ,,R,Montgomery ,Lodi,50
Don Blankenship,President ,,AC,Montgomery ,Lodi,0
Brian Carroll,President ,,AS,Montgomery ,Lodi,0
Phil Collins,President ,,IND,Montgomery ,Lodi,0
Howie Hawkins,President ,,G,Montgomery ,Lodi,0
Jo Jorgensen ,President ,,L,Montgomery ,Lodi,0
Brock Pierce,President ,,IND,Montgomery ,Lodi,0
Kanye West,President ,,IND,Montgomery ,Lodi,0
Mike Espy,US Senate,,D,Montgomery ,Lodi,141
Cindy Hyde-Smith,US Senate,,R,Montgomery ,Lodi,47
Jimmy L Edwards,US Senate,,L,Montgomery ,Lodi,2
Brian Flowers,U S House,2,R,Montgomery ,Lodi,49
Bennie G Thompson,U S House,2,D,Montgomery ,Lodi,139
Joseph R Biden,President ,,D,Montgomery ,Mt. Pisgah,14
Donald J Trump,President ,,R,Montgomery ,Mt. Pisgah,140
Don Blankenship,President ,,AC,Montgomery ,Mt. Pisgah,0
Brian Carroll,President ,,AS,Montgomery ,Mt. Pisgah,0
Phil Collins,President ,,IND,Montgomery ,Mt. Pisgah,0
Howie Hawkins,President ,,G,Montgomery ,Mt. Pisgah,0
Jo Jorgensen ,President ,,L,Montgomery ,Mt. Pisgah,0
Brock Pierce,President ,,IND,Montgomery ,Mt. Pisgah,0
Kanye West,President ,,IND,Montgomery ,Mt. Pisgah,1
Mike Espy,US Senate,,D,Montgomery ,Mt. Pisgah,18
Cindy Hyde-Smith,US Senate,,R,Montgomery ,Mt. Pisgah,132
Jimmy L Edwards,US Senate,,L,Montgomery ,Mt. Pisgah,4
Brian Flowers,U S House,2,R,Montgomery ,Mt. Pisgah,133
Bennie G Thompson,U S House,2,D,Montgomery ,Mt. Pisgah,21
Joseph R Biden,President ,,D,Montgomery ,North Duck Hill,100
Donald J Trump,President ,,R,Montgomery ,North Duck Hill,101
Don Blankenship,President ,,AC,Montgomery ,North Duck Hill,0
Brian Carroll,President ,,AS,Montgomery ,North Duck Hill,0
Phil Collins,President ,,IND,Montgomery ,North Duck Hill,0
Howie Hawkins,President ,,G,Montgomery ,North Duck Hill,1
Jo Jorgensen ,President ,,L,Montgomery ,North Duck Hill,0
Brock Pierce,President ,,IND,Montgomery ,North Duck Hill,0
Kanye West,President ,,IND,Montgomery ,North Duck Hill,0
Mike Espy,US Senate,,D,Montgomery ,North Duck Hill,105
Cindy Hyde-Smith,US Senate,,R,Montgomery ,North Duck Hill,95
Jimmy L Edwards,US Senate,,L,Montgomery ,North Duck Hill,1
Brian Flowers,U S House,2,R,Montgomery ,North Duck Hill,93
Bennie G Thompson,U S House,2,D,Montgomery ,North Duck Hill,105
Joseph R Biden,President ,,D,Montgomery ,North Kilmichael ,66
Donald J Trump,President ,,R,Montgomery ,North Kilmichael ,15
Don Blankenship,President ,,AC,Montgomery ,North Kilmichael ,0
Brian Carroll,President ,,AS,Montgomery ,North Kilmichael ,1
Phil Collins,President ,,IND,Montgomery ,North Kilmichael ,0
Howie Hawkins,President ,,G,Montgomery ,North Kilmichael ,0
Jo Jorgensen ,President ,,L,Montgomery ,North Kilmichael ,0
Brock Pierce,President ,,IND,Montgomery ,North Kilmichael ,0
Kanye West,President ,,IND,Montgomery ,North Kilmichael ,0
Mike Espy,US Senate,,D,Montgomery ,North Kilmichael ,68
Cindy Hyde-Smith,US Senate,,R,Montgomery ,North Kilmichael ,15
Jimmy L Edwards,US Senate,,L,Montgomery ,North Kilmichael ,0
Brian Flowers,U S House,2,R,Montgomery ,North Kilmichael ,16
Bennie G Thompson,U S House,2,D,Montgomery ,North Kilmichael ,65
Joseph R Biden,President ,,D,Montgomery ,North Mt Pisgah Sweethome,50
Donald J Trump,President ,,R,Montgomery ,North Mt Pisgah Sweethome,86
Don Blankenship,President ,,AC,Montgomery ,North Mt Pisgah Sweethome,0
Brian Carroll,President ,,AS,Montgomery ,North Mt Pisgah Sweethome,0
Phil Collins,President ,,IND,Montgomery ,North Mt Pisgah Sweethome,0
Howie Hawkins,President ,,G,Montgomery ,North Mt Pisgah Sweethome,0
Jo Jorgensen ,President ,,L,Montgomery ,North Mt Pisgah Sweethome,0
Brock Pierce,President ,,IND,Montgomery ,North Mt Pisgah Sweethome,0
Kanye West,President ,,IND,Montgomery ,North Mt Pisgah Sweethome,0
Mike Espy,US Senate,,D,Montgomery ,North Mt Pisgah Sweethome,53
Cindy Hyde-Smith,US Senate,,R,Montgomery ,North Mt Pisgah Sweethome,82
Jimmy L Edwards,US Senate,,L,Montgomery ,North Mt Pisgah Sweethome,2
Brian Flowers,U S House,2,R,Montgomery ,North Mt Pisgah Sweethome,80
Bennie G Thompson,U S House,2,D,Montgomery ,North Mt Pisgah Sweethome,54
Joseph R Biden,President ,,D,Montgomery ,North Winona,152
Donald J Trump,President ,,R,Montgomery ,North Winona,598
Don Blankenship,President ,,AC,Montgomery ,North Winona,1
Brian Carroll,President ,,AS,Montgomery ,North Winona,0
Phil Collins,President ,,IND,Montgomery ,North Winona,0
Howie Hawkins,President ,,G,Montgomery ,North Winona,0
Jo Jorgensen ,President ,,L,Montgomery ,North Winona,1
Brock Pierce,President ,,IND,Montgomery ,North Winona,0
Kanye West,President ,,IND,Montgomery ,North Winona,2
Mike Espy,US Senate,,D,Montgomery ,North Winona,173
Cindy Hyde-Smith,US Senate,,R,Montgomery ,North Winona,563
Jimmy L Edwards,US Senate,,L,Montgomery ,North Winona,20
Brian Flowers,U S House,2,R,Montgomery ,North Winona,554
Bennie G Thompson,U S House,2,D,Montgomery ,North Winona,190
Joseph R Biden,President ,,D,Montgomery ,Nations,26
Donald J Trump,President ,,R,Montgomery ,Nations,251
Don Blankenship,President ,,AC,Montgomery ,Nations,0
Brian Carroll,President ,,AS,Montgomery ,Nations,0
Phil Collins,President ,,IND,Montgomery ,Nations,0
