candidate,office,district,party,county,precinct,votes
Joseph R Biden,President ,,D,Bolivar,Benoit,189
Donald J Trump,President ,,R,Bolivar,Benoit,83
Don Blankenship,President ,,AC,Bolivar,Benoit,0
Brian Carroll,President ,,AS,Bolivar,Benoit,1
Phil Collins,President ,,IND,Bolivar,Benoit,2
Howie Hawkins,President ,,G,Bolivar,Benoit,0
Jo Jorgensen ,President ,,L,Bolivar,Benoit,1
Brock Pierce,President ,,IND,Bolivar,Benoit,0
Kanye West,President ,,IND,Bolivar,Benoit,1
Mike Espy,US Senate,,D,Bolivar,Benoit,195
Cindy Hyde-Smith,US Senate,,R,Bolivar,Benoit,83
Jimmy L Edwards,US Senate,,L,Bolivar,Benoit,2
Brian Flowers,U S House,2,R,Bolivar,Benoit,84
Bennie G. Thompson,U S House,2,D,Bolivar,Benoit,189
Joseph R Biden,President ,,D,Bolivar,Beulah,145
Donald J Trump,President ,,R,Bolivar,Beulah,26
Don Blankenship,President ,,AC,Bolivar,Beulah,0
Brian Carroll,President ,,AS,Bolivar,Beulah,0
Phil Collins,President ,,IND,Bolivar,Beulah,0
Howie Hawkins,President ,,G,Bolivar,Beulah,0
Jo Jorgensen ,President ,,L,Bolivar,Beulah,1
Brock Pierce,President ,,IND,Bolivar,Beulah,0
Kanye West,President ,,IND,Bolivar,Beulah,0
Mike Espy,US Senate,,D,Bolivar,Beulah,146
Cindy Hyde-Smith,US Senate,,R,Bolivar,Beulah,25
Jimmy L Edwards,US Senate,,L,Bolivar,Beulah,0
Brian Flowers,U S House,2,R,Bolivar,Beulah,24
Bennie G. Thompson,U S House,2,D,Bolivar,Beulah,137
Joseph R Biden,President ,,D,Bolivar,Boyle,183
Donald J Trump,President ,,R,Bolivar,Boyle,532
Don Blankenship,President ,,AC,Bolivar,Boyle,0
Brian Carroll,President ,,AS,Bolivar,Boyle,0
Phil Collins,President ,,IND,Bolivar,Boyle,0
Howie Hawkins,President ,,G,Bolivar,Boyle,1
Jo Jorgensen ,President ,,L,Bolivar,Boyle,2
Brock Pierce,President ,,IND,Bolivar,Boyle,0
Kanye West,President ,,IND,Bolivar,Boyle,5
Mike Espy,US Senate,,D,Bolivar,Boyle,206
Cindy Hyde-Smith,US Senate,,R,Bolivar,Boyle,510
Jimmy L Edwards,US Senate,,L,Bolivar,Boyle,5
Brian Flowers,U S House,2,R,Bolivar,Boyle,502
Bennie G. Thompson,U S House,2,D,Bolivar,Boyle,201
Joseph R Biden,President ,,D,Bolivar,Choctaw,140
Donald J Trump,President ,,R,Bolivar,Choctaw,31
Don Blankenship,President ,,AC,Bolivar,Choctaw,1
Brian Carroll,President ,,AS,Bolivar,Choctaw,0
Phil Collins,President ,,IND,Bolivar,Choctaw,0
Howie Hawkins,President ,,G,Bolivar,Choctaw,0
Jo Jorgensen ,President ,,L,Bolivar,Choctaw,0
Brock Pierce,President ,,IND,Bolivar,Choctaw,0
Kanye West,President ,,IND,Bolivar,Choctaw,0
Mike Espy,US Senate,,D,Bolivar,Choctaw,142
Cindy Hyde-Smith,US Senate,,R,Bolivar,Choctaw,29
Jimmy L Edwards,US Senate,,L,Bolivar,Choctaw,0
Brian Flowers,U S House,2,R,Bolivar,Choctaw,28
Bennie G. Thompson,U S House,2,D,Bolivar,Choctaw,142
Joseph R Biden,President ,,D,Bolivar,Cleveland Courthouse,108
Donald J Trump,President ,,R,Bolivar,Cleveland Courthouse,176
Don Blankenship,President ,,AC,Bolivar,Cleveland Courthouse,0
Brian Carroll,President ,,AS,Bolivar,Cleveland Courthouse,0
Phil Collins,President ,,IND,Bolivar,Cleveland Courthouse,0
Howie Hawkins,President ,,G,Bolivar,Cleveland Courthouse,0
Jo Jorgensen ,President ,,L,Bolivar,Cleveland Courthouse,4
Brock Pierce,President ,,IND,Bolivar,Cleveland Courthouse,0
Kanye West,President ,,IND,Bolivar,Cleveland Courthouse,2
Mike Espy,US Senate,,D,Bolivar,Cleveland Courthouse,125
Cindy Hyde-Smith,US Senate,,R,Bolivar,Cleveland Courthouse,163
Jimmy L Edwards,US Senate,,L,Bolivar,Cleveland Courthouse,6
Brian Flowers,U S House,2,R,Bolivar,Cleveland Courthouse,170
Bennie G. Thompson,U S House,2,D,Bolivar,Cleveland Courthouse,109
Joseph R Biden,President ,,D,Bolivar,Duncan-Alligator,148
Donald J Trump,President ,,R,Bolivar,Duncan-Alligator,62
Don Blankenship,President ,,AC,Bolivar,Duncan-Alligator,0
Brian Carroll,President ,,AS,Bolivar,Duncan-Alligator,0
Phil Collins,President ,,IND,Bolivar,Duncan-Alligator,0
Howie Hawkins,President ,,G,Bolivar,Duncan-Alligator,0
Jo Jorgensen ,President ,,L,Bolivar,Duncan-Alligator,3
Brock Pierce,President ,,IND,Bolivar,Duncan-Alligator,0
Kanye West,President ,,IND,Bolivar,Duncan-Alligator,1
Mike Espy,US Senate,,D,Bolivar,Duncan-Alligator,158
Cindy Hyde-Smith,US Senate,,R,Bolivar,Duncan-Alligator,58
Jimmy L Edwards,US Senate,,L,Bolivar,Duncan-Alligator,2
Brian Flowers,U S House,2,R,Bolivar,Duncan-Alligator,58
Bennie G. Thompson,U S House,2,D,Bolivar,Duncan-Alligator,152
Joseph R Biden,President ,,D,Bolivar,East Central Cleveland,420
Donald J Trump,President ,,R,Bolivar,East Central Cleveland,14
Don Blankenship,President ,,AC,Bolivar,East Central Cleveland,0
Brian Carroll,President ,,AS,Bolivar,East Central Cleveland,0
Phil Collins,President ,,IND,Bolivar,East Central Cleveland,0
Howie Hawkins,President ,,G,Bolivar,East Central Cleveland,2
Jo Jorgensen ,President ,,L,Bolivar,East Central Cleveland,1
Brock Pierce,President ,,IND,Bolivar,East Central Cleveland,0
Kanye West,President ,,IND,Bolivar,East Central Cleveland,1
Mike Espy,US Senate,,D,Bolivar,East Central Cleveland,438
Cindy Hyde-Smith,US Senate,,R,Bolivar,East Central Cleveland,3
Jimmy L Edwards,US Senate,,L,Bolivar,East Central Cleveland,1
Brian Flowers,U S House,2,R,Bolivar,East Central Cleveland,8
Bennie G. Thompson,U S House,2,D,Bolivar,East Central Cleveland,422
Joseph R Biden,President ,,D,Bolivar,East Cleveland,886
Donald J Trump,President ,,R,Bolivar,East Cleveland,41
Don Blankenship,President ,,AC,Bolivar,East Cleveland,2
Brian Carroll,President ,,AS,Bolivar,East Cleveland,1
Phil Collins,President ,,IND,Bolivar,East Cleveland,0
Howie Hawkins,President ,,G,Bolivar,East Cleveland,1
Jo Jorgensen ,President ,,L,Bolivar,East Cleveland,1
Brock Pierce,President ,,IND,Bolivar,East Cleveland,1
Kanye West,President ,,IND,Bolivar,East Cleveland,4
Mike Espy,US Senate,,D,Bolivar,East Cleveland,911
Cindy Hyde-Smith,US Senate,,R,Bolivar,East Cleveland,21
Jimmy L Edwards,US Senate,,L,Bolivar,East Cleveland,1
Brian Flowers,U S House,2,R,Bolivar,East Cleveland,28
Bennie G. Thompson,U S House,2,D,Bolivar,East Cleveland,904
Joseph R Biden,President ,,D,Bolivar,East Rosedale,481
Donald J Trump,President ,,R,Bolivar,East Rosedale,38
Don Blankenship,President ,,AC,Bolivar,East Rosedale,0
Brian Carroll,President ,,AS,Bolivar,East Rosedale,4
Phil Collins,President ,,IND,Bolivar,East Rosedale,0
Howie Hawkins,President ,,G,Bolivar,East Rosedale,1
Jo Jorgensen ,President ,,L,Bolivar,East Rosedale,0
Brock Pierce,President ,,IND,Bolivar,East Rosedale,0
Kanye West,President ,,IND,Bolivar,East Rosedale,3
Mike Espy,US Senate,,D,Bolivar,East Rosedale,498
Cindy Hyde-Smith,US Senate,,R,Bolivar,East Rosedale,30
Jimmy L Edwards,US Senate,,L,Bolivar,East Rosedale,0
Brian Flowers,U S House,2,R,Bolivar,East Rosedale,31
Bennie G. Thompson,U S House,2,D,Bolivar,East Rosedale,481
Joseph R Biden,President ,,D,Bolivar,Eastgate,511
Donald J Trump,President ,,R,Bolivar,Eastgate,59
Don Blankenship,President ,,AC,Bolivar,Eastgate,0
Brian Carroll,President ,,AS,Bolivar,Eastgate,0
Phil Collins,President ,,IND,Bolivar,Eastgate,0
Howie Hawkins,President ,,G,Bolivar,Eastgate,0
Jo Jorgensen ,President ,,L,Bolivar,Eastgate,0
Brock Pierce,President ,,IND,Bolivar,Eastgate,0
Kanye West,President ,,IND,Bolivar,Eastgate,5
Mike Espy,US Senate,,D,Bolivar,Eastgate,524
Cindy Hyde-Smith,US Senate,,R,Bolivar,Eastgate,51
Jimmy L Edwards,US Senate,,L,Bolivar,Eastgate,2
Brian Flowers,U S House,2,R,Bolivar,Eastgate,50
Bennie G. Thompson,U S House,2,D,Bolivar,Eastgate,518
Joseph R Biden,President ,,D,Bolivar,Gunnison,170
Donald J Trump,President ,,R,Bolivar,Gunnison,92
Don Blankenship,President ,,AC,Bolivar,Gunnison,0
Brian Carroll,President ,,AS,Bolivar,Gunnison,0
Phil Collins,President ,,IND,Bolivar,Gunnison,0
Howie Hawkins,President ,,G,Bolivar,Gunnison,0
Jo Jorgensen ,President ,,L,Bolivar,Gunnison,0
Brock Pierce,President ,,IND,Bolivar,Gunnison,0
Kanye West,President ,,IND,Bolivar,Gunnison,3
Mike Espy,US Senate,,D,Bolivar,Gunnison,184
Cindy Hyde-Smith,US Senate,,R,Bolivar,Gunnison,79
Jimmy L Edwards,US Senate,,L,Bolivar,Gunnison,1
Brian Flowers,U S House,2,R,Bolivar,Gunnison,77
Bennie G. Thompson,U S House,2,D,Bolivar,Gunnison,177
Joseph R Biden,President ,,D,Bolivar,Longshot,22
Donald J Trump,President ,,R,Bolivar,Longshot,55
Don Blankenship,President ,,AC,Bolivar,Longshot,0
Brian Carroll,President ,,AS,Bolivar,Longshot,0
Phil Collins,President ,,IND,Bolivar,Longshot,0
Howie Hawkins,President ,,G,Bolivar,Longshot,0
Jo Jorgensen ,President ,,L,Bolivar,Longshot,0
Brock Pierce,President ,,IND,Bolivar,Longshot,0
Kanye West,President ,,IND,Bolivar,Longshot,0
Mike Espy,US Senate,,D,Bolivar,Longshot,25
Cindy Hyde-Smith,US Senate,,R,Bolivar,Longshot,52
Jimmy L Edwards,US Senate,,L,Bolivar,Longshot,0
Brian Flowers,U S House,2,R,Bolivar,Longshot,51
Bennie G. Thompson,U S House,2,D,Bolivar,Longshot,24
Joseph R Biden,President ,,D,Bolivar,Merigold,151
Donald J Trump,President ,,R,Bolivar,Merigold,138
Don Blankenship,President ,,AC,Bolivar,Merigold,1
Brian Carroll,President ,,AS,Bolivar,Merigold,1
Phil Collins,President ,,IND,Bolivar,Merigold,0
Howie Hawkins,President ,,G,Bolivar,Merigold,2
Jo Jorgensen ,President ,,L,Bolivar,Merigold,2
Brock Pierce,President ,,IND,Bolivar,Merigold,0
Kanye West,President ,,IND,Bolivar,Merigold,0
Mike Espy,US Senate,,D,Bolivar,Merigold,164
Cindy Hyde-Smith,US Senate,,R,Bolivar,Merigold,123
Jimmy L Edwards,US Senate,,L,Bolivar,Merigold,3
Brian Flowers,U S House,2,R,Bolivar,Merigold,124
Bennie G. Thompson,U S House,2,D,Bolivar,Merigold,163
Joseph R Biden,President ,,D,Bolivar,Mound Bayou,894
Donald J Trump,President ,,R,Bolivar,Mound Bayou,85
