candidate,office,district,party,county,precinct,votes
Joseph R Biden,President ,,D,Lamar,Lamar Park,688
Donald J Trump,President ,,R,Lamar,Lamar Park,630
Don Blankenship,President ,,AC,Lamar,Lamar Park,2
Brian Carroll,President ,,AS,Lamar,Lamar Park,3
Phil Collins,President ,,IND,Lamar,Lamar Park,2
Howie Hawkins,President ,,G,Lamar,Lamar Park,1
Jo Jorgensen ,President ,,L,Lamar,Lamar Park,15
Brock Pierce,President ,,IND,Lamar,Lamar Park,2
Kanye West,President ,,IND,Lamar,Lamar Park,7
Mike Espy,US Senate,,D,Lamar,Lamar Park,753
Cindy Hyde-Smith,US Senate,,R,Lamar,Lamar Park,569
Jimmy L Edwards,US Senate,,L,Lamar,Lamar Park,26
Steven M Palazzo,U S House,4,R,Lamar,Lamar Park,1009
Joseph R Biden,President ,,D,Lamar,Okahola,138
Donald J Trump,President ,,R,Lamar,Okahola,394
Don Blankenship,President ,,AC,Lamar,Okahola,0
Brian Carroll,President ,,AS,Lamar,Okahola,0
Phil Collins,President ,,IND,Lamar,Okahola,1
Howie Hawkins,President ,,G,Lamar,Okahola,0
Jo Jorgensen ,President ,,L,Lamar,Okahola,10
Brock Pierce,President ,,IND,Lamar,Okahola,0
Kanye West,President ,,IND,Lamar,Okahola,4
Mike Espy,US Senate,,D,Lamar,Okahola,163
Cindy Hyde-Smith,US Senate,,R,Lamar,Okahola,361
Jimmy L Edwards,US Senate,,L,Lamar,Okahola,22
Steven M Palazzo,U S House,4,R,Lamar,Okahola,466
Joseph R Biden,President ,,D,Lamar,Richburg,596
Donald J Trump,President ,,R,Lamar,Richburg,1179
Don Blankenship,President ,,AC,Lamar,Richburg,3
Brian Carroll,President ,,AS,Lamar,Richburg,3
Phil Collins,President ,,IND,Lamar,Richburg,0
Howie Hawkins,President ,,G,Lamar,Richburg,4
Jo Jorgensen ,President ,,L,Lamar,Richburg,26
Brock Pierce,President ,,IND,Lamar,Richburg,1
Kanye West,President ,,IND,Lamar,Richburg,7
Mike Espy,US Senate,,D,Lamar,Richburg,662
Cindy Hyde-Smith,US Senate,,R,Lamar,Richburg,1109
Jimmy L Edwards,US Senate,,L,Lamar,Richburg,51
Steven M Palazzo,U S House,4,R,Lamar,Richburg,1473
Joseph R Biden,President ,,D,Lamar,Northeast Lamar,617
Donald J Trump,President ,,R,Lamar,Northeast Lamar,590
Don Blankenship,President ,,AC,Lamar,Northeast Lamar,0
Brian Carroll,President ,,AS,Lamar,Northeast Lamar,3
Phil Collins,President ,,IND,Lamar,Northeast Lamar,1
Howie Hawkins,President ,,G,Lamar,Northeast Lamar,2
Jo Jorgensen ,President ,,L,Lamar,Northeast Lamar,17
Brock Pierce,President ,,IND,Lamar,Northeast Lamar,0
Kanye West,President ,,IND,Lamar,Northeast Lamar,2
Mike Espy,US Senate,,D,Lamar,Northeast Lamar,667
Cindy Hyde-Smith,US Senate,,R,Lamar,Northeast Lamar,543
Jimmy L Edwards,US Senate,,L,Lamar,Northeast Lamar,25
Steven M Palazzo,U S House,4,R,Lamar,Northeast Lamar,888
Joseph R Biden,President ,,D,Lamar,Lumberton,551
Donald J Trump,President ,,R,Lamar,Lumberton,582
Don Blankenship,President ,,AC,Lamar,Lumberton,0
Brian Carroll,President ,,AS,Lamar,Lumberton,1
Phil Collins,President ,,IND,Lamar,Lumberton,0
Howie Hawkins,President ,,G,Lamar,Lumberton,2
Jo Jorgensen ,President ,,L,Lamar,Lumberton,10
Brock Pierce,President ,,IND,Lamar,Lumberton,1
Kanye West,President ,,IND,Lamar,Lumberton,5
Mike Espy,US Senate,,D,Lamar,Lumberton,592
Cindy Hyde-Smith,US Senate,,R,Lamar,Lumberton,542
Jimmy L Edwards,US Senate,,L,Lamar,Lumberton,25
Steven M Palazzo,U S House,4,R,Lamar,Lumberton,849
Joseph R Biden,President ,,D,Lamar,South Purvis,152
Donald J Trump,President ,,R,Lamar,South Purvis,1486
Don Blankenship,President ,,AC,Lamar,South Purvis,2
Brian Carroll,President ,,AS,Lamar,South Purvis,0
Phil Collins,President ,,IND,Lamar,South Purvis,1
Howie Hawkins,President ,,G,Lamar,South Purvis,0
Jo Jorgensen ,President ,,L,Lamar,South Purvis,10
Brock Pierce,President ,,IND,Lamar,South Purvis,0
Kanye West,President ,,IND,Lamar,South Purvis,2
Mike Espy,US Senate,,D,Lamar,South Purvis,192
Cindy Hyde-Smith,US Senate,,R,Lamar,South Purvis,1414
Jimmy L Edwards,US Senate,,L,Lamar,South Purvis,41
Steven M Palazzo,U S House,4,R,Lamar,South Purvis,1503
Joseph R Biden,President ,,D,Lamar,Yawn,12
Donald J Trump,President ,,R,Lamar,Yawn,262
Don Blankenship,President ,,AC,Lamar,Yawn,0
Brian Carroll,President ,,AS,Lamar,Yawn,0
Phil Collins,President ,,IND,Lamar,Yawn,0
Howie Hawkins,President ,,G,Lamar,Yawn,0
Jo Jorgensen ,President ,,L,Lamar,Yawn,0
Brock Pierce,President ,,IND,Lamar,Yawn,0
Kanye West,President ,,IND,Lamar,Yawn,0
Mike Espy,US Senate,,D,Lamar,Yawn,20
Cindy Hyde-Smith,US Senate,,R,Lamar,Yawn,243
Jimmy L Edwards,US Senate,,L,Lamar,Yawn,9
Steven M Palazzo,U S House,4,R,Lamar,Yawn,256
Joseph R Biden,President ,,D,Lamar,Wesley Manor,606
Donald J Trump,President ,,R,Lamar,Wesley Manor,397
Don Blankenship,President ,,AC,Lamar,Wesley Manor,0
