candidate,office,district,party,county,precinct,votes
Joseph R. Biden,President,,D,Simpson,Bowie,91
Donald J. Trump,President,,R,Simpson,Bowie,184
Don Blankenship,President,,AC,Simpson,Bowie,0
Brian Carroll,President,,AS,Simpson,Bowie,0
Phil Collins,President,,IND,Simpson,Bowie,1
Howie Hawkins,President,,G,Simpson,Bowie,1
Jo Jorgensen,President,,L,Simpson,Bowie,3
Brock Pierce,President,,IND,Simpson,Bowie,0
Kanye West,President,,IND,Simpson,Bowie,1
Mike Espy,U.S. Senate,,D,Simpson,Bowie,102
Cindy Hyde-Smith,U.S. Senate,,R,Simpson,Bowie,174
Jimmy L Edwards,U.S. Senate,,L,Simpson,Bowie,3
Dorothy Dot Benford,U.S. House,3,D,Simpson,Bowie,91
Michael Guest,U.S. House,3,R,Simpson,Bowie,184
Joseph R. Biden,President,,D,Simpson,Braxton,57
Donald J. Trump,President,,R,Simpson,Braxton,645
Don Blankenship,President,,AC,Simpson,Braxton,1
Brian Carroll,President,,AS,Simpson,Braxton,0
Phil Collins,President,,IND,Simpson,Braxton,0
Howie Hawkins,President,,G,Simpson,Braxton,1
Jo Jorgensen,President,,L,Simpson,Braxton,4
Brock Pierce,President,,IND,Simpson,Braxton,0
Kanye West,President,,IND,Simpson,Braxton,0
Mike Espy,U.S. Senate,,D,Simpson,Braxton,72
Cindy Hyde-Smith,U.S. Senate,,R,Simpson,Braxton,624
Jimmy L Edwards,U.S. Senate,,L,Simpson,Braxton,11
Dorothy Dot Benford,U.S. House,3,D,Simpson,Braxton,48
Michael Guest,U.S. House,3,R,Simpson,Braxton,642
Joseph R. Biden,President,,D,Simpson,Bridgeport,215
Donald J. Trump,President,,R,Simpson,Bridgeport,117
Don Blankenship,President,,AC,Simpson,Bridgeport,2
Brian Carroll,President,,AS,Simpson,Bridgeport,0
Phil Collins,President,,IND,Simpson,Bridgeport,1
Howie Hawkins,President,,G,Simpson,Bridgeport,2
Jo Jorgensen,President,,L,Simpson,Bridgeport,0
Brock Pierce,President,,IND,Simpson,Bridgeport,0
Kanye West,President,,IND,Simpson,Bridgeport,0
Mike Espy,U.S. Senate,,D,Simpson,Bridgeport,226
Cindy Hyde-Smith,U.S. Senate,,R,Simpson,Bridgeport,116
Jimmy L Edwards,U.S. Senate,,L,Simpson,Bridgeport,0
Dorothy Dot Benford,U.S. House,3,D,Simpson,Bridgeport,193
Michael Guest,U.S. House,3,R,Simpson,Bridgeport,128
Joseph R. Biden,President,,D,Simpson,D'Lo,40
Donald J. Trump,President,,R,Simpson,D'Lo,251
Don Blankenship,President,,AC,Simpson,D'Lo,0
Brian Carroll,President,,AS,Simpson,D'Lo,0
Phil Collins,President,,IND,Simpson,D'Lo,0
Howie Hawkins,President,,G,Simpson,D'Lo,2
Jo Jorgensen,President,,L,Simpson,D'Lo,1
Brock Pierce,President,,IND,Simpson,D'Lo,0
Kanye West,President,,IND,Simpson,D'Lo,0
Mike Espy,U.S. Senate,,D,Simpson,D'Lo,44
Cindy Hyde-Smith,U.S. Senate,,R,Simpson,D'Lo,248
Jimmy L Edwards,U.S. Senate,,L,Simpson,D'Lo,3
Dorothy Dot Benford,U.S. House,3,D,Simpson,D'Lo,28
Michael Guest,U.S. House,3,R,Simpson,D'Lo,256
Joseph R. Biden,President,,D,Simpson,Dry Creek,53
Donald J. Trump,President,,R,Simpson,Dry Creek,465
Don Blankenship,President,,AC,Simpson,Dry Creek,0
Brian Carroll,President,,AS,Simpson,Dry Creek,0
Phil Collins,President,,IND,Simpson,Dry Creek,0
Howie Hawkins,President,,G,Simpson,Dry Creek,0
Jo Jorgensen,President,,L,Simpson,Dry Creek,2
Brock Pierce,President,,IND,Simpson,Dry Creek,0
Kanye West,President,,IND,Simpson,Dry Creek,0
Mike Espy,U.S. Senate,,D,Simpson,Dry Creek,64
Cindy Hyde-Smith,U.S. Senate,,R,Simpson,Dry Creek,448
Jimmy L Edwards,U.S. Senate,,L,Simpson,Dry Creek,7
Dorothy Dot Benford,U.S. House,3,D,Simpson,Dry Creek,51
Michael Guest,U.S. House,3,R,Simpson,Dry Creek,463
Joseph R. Biden,President,,D,Simpson,Fork Church,237
Donald J. Trump,President,,R,Simpson,Fork Church,109
Don Blankenship,President,,AC,Simpson,Fork Church,2
Brian Carroll,President,,AS,Simpson,Fork Church,0
Phil Collins,President,,IND,Simpson,Fork Church,0
Howie Hawkins,President,,G,Simpson,Fork Church,3
Jo Jorgensen,President,,L,Simpson,Fork Church,0
Brock Pierce,President,,IND,Simpson,Fork Church,0
Kanye West,President,,IND,Simpson,Fork Church,1
Mike Espy,U.S. Senate,,D,Simpson,Fork Church,252
Cindy Hyde-Smith,U.S. Senate,,R,Simpson,Fork Church,101
Jimmy L Edwards,U.S. Senate,,L,Simpson,Fork Church,2
Dorothy Dot Benford,U.S. House,3,D,Simpson,Fork Church,217
Michael Guest,U.S. House,3,R,Simpson,Fork Church,119
Joseph R. Biden,President,,D,Simpson,Harrisville,84
Donald J. Trump,President,,R,Simpson,Harrisville,567
Don Blankenship,President,,AC,Simpson,Harrisville,1
Brian Carroll,President,,AS,Simpson,Harrisville,0
Phil Collins,President,,IND,Simpson,Harrisville,0
Howie Hawkins,President,,G,Simpson,Harrisville,0
Jo Jorgensen,President,,L,Simpson,Harrisville,1
Brock Pierce,President,,IND,Simpson,Harrisville,0
Kanye West,President,,IND,Simpson,Harrisville,3
Mike Espy,U.S. Senate,,D,Simpson,Harrisville,99
Cindy Hyde-Smith,U.S. Senate,,R,Simpson,Harrisville,548
Jimmy L Edwards,U.S. Senate,,L,Simpson,Harrisville,10
Dorothy Dot Benford,U.S. House,3,D,Simpson,Harrisville,74
Michael Guest,U.S. House,3,R,Simpson,Harrisville,563
Joseph R. Biden,President,,D,Simpson,Jupiter,395
Donald J. Trump,President,,R,Simpson,Jupiter,150
Don Blankenship,President,,AC,Simpson,Jupiter,1
Brian Carroll,President,,AS,Simpson,Jupiter,1
Phil Collins,President,,IND,Simpson,Jupiter,1
Howie Hawkins,President,,G,Simpson,Jupiter,2
Jo Jorgensen,President,,L,Simpson,Jupiter,2
Brock Pierce,President,,IND,Simpson,Jupiter,1
Kanye West,President,,IND,Simpson,Jupiter,4
Mike Espy,U.S. Senate,,D,Simpson,Jupiter,416
Cindy Hyde-Smith,U.S. Senate,,R,Simpson,Jupiter,140
Jimmy L Edwards,U.S. Senate,,L,Simpson,Jupiter,4
Dorothy Dot Benford,U.S. House,3,D,Simpson,Jupiter,361
Michael Guest,U.S. House,3,R,Simpson,Jupiter,163
Joseph R. Biden,President,,D,Simpson,Magee 1,450
Donald J. Trump,President,,R,Simpson,Magee 1,84
Don Blankenship,President,,AC,Simpson,Magee 1,1
Brian Carroll,President,,AS,Simpson,Magee 1,1
Phil Collins,President,,IND,Simpson,Magee 1,1
Howie Hawkins,President,,G,Simpson,Magee 1,2
Jo Jorgensen,President,,L,Simpson,Magee 1,4
Brock Pierce,President,,IND,Simpson,Magee 1,0
Kanye West,President,,IND,Simpson,Magee 1,3
Mike Espy,U.S. Senate,,D,Simpson,Magee 1,459
Cindy Hyde-Smith,U.S. Senate,,R,Simpson,Magee 1,82
Jimmy L Edwards,U.S. Senate,,L,Simpson,Magee 1,4
Dorothy Dot Benford,U.S. House,3,D,Simpson,Magee 1,416
Michael Guest,U.S. House,3,R,Simpson,Magee 1,101
Joseph R. Biden,President,,D,Simpson,Magee 2,239
Donald J. Trump,President,,R,Simpson,Magee 2,816
Don Blankenship,President,,AC,Simpson,Magee 2,0
Brian Carroll,President,,AS,Simpson,Magee 2,0
Phil Collins,President,,IND,Simpson,Magee 2,3
Howie Hawkins,President,,G,Simpson,Magee 2,0
Jo Jorgensen,President,,L,Simpson,Magee 2,5
Brock Pierce,President,,IND,Simpson,Magee 2,0
Kanye West,President,,IND,Simpson,Magee 2,3
Mike Espy,U.S. Senate,,D,Simpson,Magee 2,252
Cindy Hyde-Smith,U.S. Senate,,R,Simpson,Magee 2,803
Jimmy L Edwards,U.S. Senate,,L,Simpson,Magee 2,11
Dorothy Dot Benford,U.S. House,3,D,Simpson,Magee 2,212
Michael Guest,U.S. House,3,R,Simpson,Magee 2,829
Joseph R. Biden,President,,D,Simpson,Magee 4 North,82
