candidate,office,district,party,county,precinct,votes
Joseph R. Biden,President,,D,Franklin,Antioch,193
Donald J. Trump,President,,R,Franklin,Antioch,207
Don Blankenship,President,,AC,Franklin,Antioch,2
Brian Carroll,President,,AS,Franklin,Antioch,1
Phil Collins,President,,IND,Franklin,Antioch,0
Howie Hawkins,President,,G,Franklin,Antioch,1
Jo Jorgensen,President,,L,Franklin,Antioch,1
Brock Pierce,President,,IND,Franklin,Antioch,1
Kanye West,President,,IND,Franklin,Antioch,2
Mike Espy,U.S. Senate,,D,Franklin,Antioch,206
Cindy Hyde-Smith,U.S. Senate,,R,Franklin,Antioch,198
Jimmy L Edwards,U.S. Senate,,L,Franklin,Antioch,5
Dorothy Dot Benford,U.S. House,3,D,Franklin,Antioch,183
Michael Guest,U.S. House,3,R,Franklin,Antioch,207
Joseph R. Biden,President,,D,Franklin,Bad Bayou,16
Donald J. Trump,President,,R,Franklin,Bad Bayou,380
Don Blankenship,President,,AC,Franklin,Bad Bayou,0
Brian Carroll,President,,AS,Franklin,Bad Bayou,0
Phil Collins,President,,IND,Franklin,Bad Bayou,0
Howie Hawkins,President,,G,Franklin,Bad Bayou,0
Jo Jorgensen,President,,L,Franklin,Bad Bayou,1
Brock Pierce,President,,IND,Franklin,Bad Bayou,0
Kanye West,President,,IND,Franklin,Bad Bayou,0
Mike Espy,U.S. Senate,,D,Franklin,Bad Bayou,19
Cindy Hyde-Smith,U.S. Senate,,R,Franklin,Bad Bayou,375
Jimmy L Edwards,U.S. Senate,,L,Franklin,Bad Bayou,2
Dorothy Dot Benford,U.S. House,3,D,Franklin,Bad Bayou,17
Michael Guest,U.S. House,3,R,Franklin,Bad Bayou,371
Joseph R. Biden,President,,D,Franklin,Bude,384
Donald J. Trump,President,,R,Franklin,Bude,273
Don Blankenship,President,,AC,Franklin,Bude,1
Brian Carroll,President,,AS,Franklin,Bude,0
Phil Collins,President,,IND,Franklin,Bude,0
Howie Hawkins,President,,G,Franklin,Bude,0
Jo Jorgensen,President,,L,Franklin,Bude,2
Brock Pierce,President,,IND,Franklin,Bude,1
Kanye West,President,,IND,Franklin,Bude,5
Mike Espy,U.S. Senate,,D,Franklin,Bude,407
Cindy Hyde-Smith,U.S. Senate,,R,Franklin,Bude,254
Jimmy L Edwards,U.S. Senate,,L,Franklin,Bude,10
Dorothy Dot Benford,U.S. House,3,D,Franklin,Bude,366
Michael Guest,U.S. House,3,R,Franklin,Bude,274
Joseph R. Biden,President,,D,Franklin,Cains,56
Donald J. Trump,President,,R,Franklin,Cains,192
Don Blankenship,President,,AC,Franklin,Cains,0
Brian Carroll,President,,AS,Franklin,Cains,0
Phil Collins,President,,IND,Franklin,Cains,0
Howie Hawkins,President,,G,Franklin,Cains,0
Jo Jorgensen,President,,L,Franklin,Cains,1
Brock Pierce,President,,IND,Franklin,Cains,0
Kanye West,President,,IND,Franklin,Cains,1
Mike Espy,U.S. Senate,,D,Franklin,Cains,55
Cindy Hyde-Smith,U.S. Senate,,R,Franklin,Cains,191
Jimmy L Edwards,U.S. Senate,,L,Franklin,Cains,3
Dorothy Dot Benford,U.S. House,3,D,Franklin,Cains,56
Michael Guest,U.S. House,3,R,Franklin,Cains,185
Joseph R. Biden,President,,D,Franklin,Eddiceton,31
Donald J. Trump,President,,R,Franklin,Eddiceton,329
Don Blankenship,President,,AC,Franklin,Eddiceton,2
Brian Carroll,President,,AS,Franklin,Eddiceton,3
Phil Collins,President,,IND,Franklin,Eddiceton,0
Howie Hawkins,President,,G,Franklin,Eddiceton,0
Jo Jorgensen,President,,L,Franklin,Eddiceton,0
Brock Pierce,President,,IND,Franklin,Eddiceton,0
Kanye West,President,,IND,Franklin,Eddiceton,1
Mike Espy,U.S. Senate,,D,Franklin,Eddiceton,41
Cindy Hyde-Smith,U.S. Senate,,R,Franklin,Eddiceton,317
Jimmy L Edwards,U.S. Senate,,L,Franklin,Eddiceton,5
Dorothy Dot Benford,U.S. House,3,D,Franklin,Eddiceton,35
Michael Guest,U.S. House,3,R,Franklin,Eddiceton,315
Joseph R. Biden,President,,D,Franklin,Hamburg,196
Donald J. Trump,President,,R,Franklin,Hamburg,66
Don Blankenship,President,,AC,Franklin,Hamburg,0
Brian Carroll,President,,AS,Franklin,Hamburg,0
Phil Collins,President,,IND,Franklin,Hamburg,1
Howie Hawkins,President,,G,Franklin,Hamburg,0
Jo Jorgensen,President,,L,Franklin,Hamburg,5
Brock Pierce,President,,IND,Franklin,Hamburg,1
Kanye West,President,,IND,Franklin,Hamburg,1
Mike Espy,U.S. Senate,,D,Franklin,Hamburg,204
Cindy Hyde-Smith,U.S. Senate,,R,Franklin,Hamburg,65
Jimmy L Edwards,U.S. Senate,,L,Franklin,Hamburg,3
Dorothy Dot Benford,U.S. House,3,D,Franklin,Hamburg,180
Michael Guest,U.S. House,3,R,Franklin,Hamburg,69
Joseph R. Biden,President,,D,Franklin,Knoxville,59
Donald J. Trump,President,,R,Franklin,Knoxville,111
Don Blankenship,President,,AC,Franklin,Knoxville,0
Brian Carroll,President,,AS,Franklin,Knoxville,0
Phil Collins,President,,IND,Franklin,Knoxville,0
Howie Hawkins,President,,G,Franklin,Knoxville,0
Jo Jorgensen,President,,L,Franklin,Knoxville,2
Brock Pierce,President,,IND,Franklin,Knoxville,0
Kanye West,President,,IND,Franklin,Knoxville,1
Mike Espy,U.S. Senate,,D,Franklin,Knoxville,61
Cindy Hyde-Smith,U.S. Senate,,R,Franklin,Knoxville,108
Jimmy L Edwards,U.S. Senate,,L,Franklin,Knoxville,4
Dorothy Dot Benford,U.S. House,3,D,Franklin,Knoxville,55
Michael Guest,U.S. House,3,R,Franklin,Knoxville,109
Joseph R. Biden,President,,D,Franklin,Lucien,23
Donald J. Trump,President,,R,Franklin,Lucien,147
Don Blankenship,President,,AC,Franklin,Lucien,0
Brian Carroll,President,,AS,Franklin,Lucien,0
Phil Collins,President,,IND,Franklin,Lucien,0
Howie Hawkins,President,,G,Franklin,Lucien,0
Jo Jorgensen,President,,L,Franklin,Lucien,0
Brock Pierce,President,,IND,Franklin,Lucien,0
Kanye West,President,,IND,Franklin,Lucien,0
Mike Espy,U.S. Senate,,D,Franklin,Lucien,25
Cindy Hyde-Smith,U.S. Senate,,R,Franklin,Lucien,143
Jimmy L Edwards,U.S. Senate,,L,Franklin,Lucien,2
Dorothy Dot Benford,U.S. House,3,D,Franklin,Lucien,22
Michael Guest,U.S. House,3,R,Franklin,Lucien,141
Joseph R. Biden,President,,D,Franklin,Mccall,57
Donald J. Trump,President,,R,Franklin,Mccall,282
Don Blankenship,President,,AC,Franklin,Mccall,0
Brian Carroll,President,,AS,Franklin,Mccall,0
Phil Collins,President,,IND,Franklin,Mccall,1
Howie Hawkins,President,,G,Franklin,Mccall,0
Jo Jorgensen,President,,L,Franklin,Mccall,2
Brock Pierce,President,,IND,Franklin,Mccall,0
Kanye West,President,,IND,Franklin,Mccall,0
Mike Espy,U.S. Senate,,D,Franklin,Mccall,60
Cindy Hyde-Smith,U.S. Senate,,R,Franklin,Mccall,276
Jimmy L Edwards,U.S. Senate,,L,Franklin,Mccall,7
Dorothy Dot Benford,U.S. House,3,D,Franklin,Mccall,50
Michael Guest,U.S. House,3,R,Franklin,Mccall,277
Joseph R. Biden,President,,D,Franklin,Meadville,73
Donald J. Trump,President,,R,Franklin,Meadville,322
Don Blankenship,President,,AC,Franklin,Meadville,0
Brian Carroll,President,,AS,Franklin,Meadville,2
Phil Collins,President,,IND,Franklin,Meadville,0
Howie Hawkins,President,,G,Franklin,Meadville,0
Jo Jorgensen,President,,L,Franklin,Meadville,1
Brock Pierce,President,,IND,Franklin,Meadville,1
Kanye West,President,,IND,Franklin,Meadville,0
Mike Espy,U.S. Senate,,D,Franklin,Meadville,78
Cindy Hyde-Smith,U.S. Senate,,R,Franklin,Meadville,318
Jimmy L Edwards,U.S. Senate,,L,Franklin,Meadville,3
Dorothy Dot Benford,U.S. House,3,D,Franklin,Meadville,62
Michael Guest,U.S. House,3,R,Franklin,Meadville,320
Joseph R. Biden,President,,D,Franklin,Pine Grove,9
Donald J. Trump,President,,R,Franklin,Pine Grove,120
Don Blankenship,President,,AC,Franklin,Pine Grove,0
Brian Carroll,President,,AS,Franklin,Pine Grove,0
Phil Collins,President,,IND,Franklin,Pine Grove,0
Howie Hawkins,President,,G,Franklin,Pine Grove,0
Jo Jorgensen,President,,L,Franklin,Pine Grove,1
Brock Pierce,President,,IND,Franklin,Pine Grove,0
Kanye West,President,,IND,Franklin,Pine Grove,0
Mike Espy,U.S. Senate,,D,Franklin,Pine Grove,11
Cindy Hyde-Smith,U.S. Senate,,R,Franklin,Pine Grove,117
Jimmy L Edwards,U.S. Senate,,L,Franklin,Pine Grove,1
Dorothy Dot Benford,U.S. House,3,D,Franklin,Pine Grove,11
Michael Guest,U.S. House,3,R,Franklin,Pine Grove,113
Joseph R. Biden,President,,D,Franklin,Roxie,279
Donald J. Trump,President,,R,Franklin,Roxie,176
Don Blankenship,President,,AC,Franklin,Roxie,1
Brian Carroll,President,,AS,Franklin,Roxie,0
Phil Collins,President,,IND,Franklin,Roxie,1
Howie Hawkins,President,,G,Franklin,Roxie,1
Jo Jorgensen,President,,L,Franklin,Roxie,3
Brock Pierce,President,,IND,Franklin,Roxie,0
Kanye West,President,,IND,Franklin,Roxie,3
Mike Espy,U.S. Senate,,D,Franklin,Roxie,292
Cindy Hyde-Smith,U.S. Senate,,R,Franklin,Roxie,166
Jimmy L Edwards,U.S. Senate,,L,Franklin,Roxie,2
Dorothy Dot Benford,U.S. House,3,D,Franklin,Roxie,254
Michael Guest,U.S. House,3,R,Franklin,Roxie,182
Joseph R. Biden,President,,D,Franklin,Wesley Chapel,67
