candidate,office,district,party,county,precinct,votes
Joseph R. Biden,President,,D,George,Rocky Creek,74
Donald J. Trump,President,,R,George,Rocky Creek,1228
Don Blankenship,President,,AC,George,Rocky Creek,0
Brian Carroll,President,,AS,George,Rocky Creek,0
Phil Collins,President,,IND,George,Rocky Creek,0
Howie Hawkins,President,,G,George,Rocky Creek,0
Jo Jorgensen,President,,L,George,Rocky Creek,5
Brock Pierce,President,,IND,George,Rocky Creek,0
Kanye West,President,,IND,George,Rocky Creek,4
Mike Espy,U.S. Senate,,D,George,Rocky Creek,156
Cindy Hyde-Smith,U.S. Senate,,R,George,Rocky Creek,1115
Jimmy L Edwards,U.S. Senate,,L,George,Rocky Creek,29
Steven M Palazzo,U.S. House,4,R,George,Rocky Creek,1224
Joseph R. Biden,President,,D,George,Multi Mart,27
Donald J. Trump,President,,R,George,Multi Mart,242
Don Blankenship,President,,AC,George,Multi Mart,0
Brian Carroll,President,,AS,George,Multi Mart,0
Phil Collins,President,,IND,George,Multi Mart,1
Howie Hawkins,President,,G,George,Multi Mart,0
Jo Jorgensen,President,,L,George,Multi Mart,2
Brock Pierce,President,,IND,George,Multi Mart,0
Kanye West,President,,IND,George,Multi Mart,1
Mike Espy,U.S. Senate,,D,George,Multi Mart,48
Cindy Hyde-Smith,U.S. Senate,,R,George,Multi Mart,216
Jimmy L Edwards,U.S. Senate,,L,George,Multi Mart,8
Steven M Palazzo,U.S. House,4,R,George,Multi Mart,246
Joseph R. Biden,President,,D,George,Ward,17
Donald J. Trump,President,,R,George,Ward,311
Don Blankenship,President,,AC,George,Ward,0
Brian Carroll,President,,AS,George,Ward,0
Phil Collins,President,,IND,George,Ward,0
Howie Hawkins,President,,G,George,Ward,0
Jo Jorgensen,President,,L,George,Ward,1
Brock Pierce,President,,IND,George,Ward,0
Kanye West,President,,IND,George,Ward,0
Mike Espy,U.S. Senate,,D,George,Ward,33
Cindy Hyde-Smith,U.S. Senate,,R,George,Ward,288
Jimmy L Edwards,U.S. Senate,,L,George,Ward,2
Steven M Palazzo,U.S. House,4,R,George,Ward,305
Joseph R. Biden,President,,D,George,Shipman,31
Donald J. Trump,President,,R,George,Shipman,314
Don Blankenship,President,,AC,George,Shipman,1
Brian Carroll,President,,AS,George,Shipman,1
Phil Collins,President,,IND,George,Shipman,0
Howie Hawkins,President,,G,George,Shipman,0
Jo Jorgensen,President,,L,George,Shipman,3
Brock Pierce,President,,IND,George,Shipman,0
Kanye West,President,,IND,George,Shipman,0
Mike Espy,U.S. Senate,,D,George,Shipman,52
Cindy Hyde-Smith,U.S. Senate,,R,George,Shipman,290
Jimmy L Edwards,U.S. Senate,,L,George,Shipman,3
Steven M Palazzo,U.S. House,4,R,George,Shipman,320
Joseph R. Biden,President,,D,George,Courthouse,29
Donald J. Trump,President,,R,George,Courthouse,208
Don Blankenship,President,,AC,George,Courthouse,0
Brian Carroll,President,,AS,George,Courthouse,0
Phil Collins,President,,IND,George,Courthouse,0
Howie Hawkins,President,,G,George,Courthouse,0
Jo Jorgensen,President,,L,George,Courthouse,0
Brock Pierce,President,,IND,George,Courthouse,0
Kanye West,President,,IND,George,Courthouse,1
Mike Espy,U.S. Senate,,D,George,Courthouse,37
Cindy Hyde-Smith,U.S. Senate,,R,George,Courthouse,189
Jimmy L Edwards,U.S. Senate,,L,George,Courthouse,7
Steven M Palazzo,U.S. House,4,R,George,Courthouse,210
Joseph R. Biden,President,,D,George,Pine Level,39
Donald J. Trump,President,,R,George,Pine Level,438
Don Blankenship,President,,AC,George,Pine Level,1
Brian Carroll,President,,AS,George,Pine Level,0
Phil Collins,President,,IND,George,Pine Level,0
Howie Hawkins,President,,G,George,Pine Level,1
