candidate,office,district,party,county,precinct,votes
Joseph R Biden,President ,,D,Pike,(01) New Hope Baptist Church,604
Donald J Trump,President ,,R,Pike,(01) New Hope Baptist Church,49
Don Blankenship,President ,,AC,Pike,(01) New Hope Baptist Church,1
Brian Carroll,President ,,AS,Pike,(01) New Hope Baptist Church,1
Phil Collins,President ,,IND,Pike,(01) New Hope Baptist Church,4
Howie Hawkins,President ,,G,Pike,(01) New Hope Baptist Church,3
Jo Jorgensen ,President ,,L,Pike,(01) New Hope Baptist Church,1
Brock Pierce,President ,,IND,Pike,(01) New Hope Baptist Church,0
Kanye West,President ,,IND,Pike,(01) New Hope Baptist Church,5
Mike Espy,US Senate,,D,Pike,(01) New Hope Baptist Church,627
Cindy Hyde-Smith,US Senate,,R,Pike,(01) New Hope Baptist Church,37
Jimmy L Edwards,US Senate,,L,Pike,(01) New Hope Baptist Church,4
Dorothy Dot Benford,U S House,3,D,Pike,(01) New Hope Baptist Church,549
Michael Guest,U S House,3,R,Pike,(01) New Hope Baptist Church,71
Joseph R Biden,President ,,D,Pike,(02) S McComb Baptist Church,223
Donald J Trump,President ,,R,Pike,(02) S McComb Baptist Church,58
Don Blankenship,President ,,AC,Pike,(02) S McComb Baptist Church,1
Brian Carroll,President ,,AS,Pike,(02) S McComb Baptist Church,0
Phil Collins,President ,,IND,Pike,(02) S McComb Baptist Church,1
Howie Hawkins,President ,,G,Pike,(02) S McComb Baptist Church,1
Jo Jorgensen ,President ,,L,Pike,(02) S McComb Baptist Church,2
Brock Pierce,President ,,IND,Pike,(02) S McComb Baptist Church,0
Kanye West,President ,,IND,Pike,(02) S McComb Baptist Church,1
Mike Espy,US Senate,,D,Pike,(02) S McComb Baptist Church,228
Cindy Hyde-Smith,US Senate,,R,Pike,(02) S McComb Baptist Church,51
Jimmy L Edwards,US Senate,,L,Pike,(02) S McComb Baptist Church,8
Dorothy Dot Benford,U S House,3,D,Pike,(02) S McComb Baptist Church,200
Michael Guest,U S House,3,R,Pike,(02) S McComb Baptist Church,70
Joseph R Biden,President ,,D,Pike,"(03) First Bapt. Church, Summit",304
Donald J Trump,President ,,R,Pike,"(03) First Bapt. Church, Summit",58
Don Blankenship,President ,,AC,Pike,"(03) First Bapt. Church, Summit",1
Brian Carroll,President ,,AS,Pike,"(03) First Bapt. Church, Summit",0
Phil Collins,President ,,IND,Pike,"(03) First Bapt. Church, Summit",0
Howie Hawkins,President ,,G,Pike,"(03) First Bapt. Church, Summit",1
Jo Jorgensen ,President ,,L,Pike,"(03) First Bapt. Church, Summit",0
Brock Pierce,President ,,IND,Pike,"(03) First Bapt. Church, Summit",0
Kanye West,President ,,IND,Pike,"(03) First Bapt. Church, Summit",0
Mike Espy,US Senate,,D,Pike,"(03) First Bapt. Church, Summit",312
Cindy Hyde-Smith,US Senate,,R,Pike,"(03) First Bapt. Church, Summit",54
Jimmy L Edwards,US Senate,,L,Pike,"(03) First Bapt. Church, Summit",4
Dorothy Dot Benford,U S House,3,D,Pike,"(03) First Bapt. Church, Summit",286
Michael Guest,U S House,3,R,Pike,"(03) First Bapt. Church, Summit",70
Joseph R Biden,President ,,D,Pike,(04) Mlk Center,614
Donald J Trump,President ,,R,Pike,(04) Mlk Center,27
Don Blankenship,President ,,AC,Pike,(04) Mlk Center,1
Brian Carroll,President ,,AS,Pike,(04) Mlk Center,1
Phil Collins,President ,,IND,Pike,(04) Mlk Center,2
Howie Hawkins,President ,,G,Pike,(04) Mlk Center,2
Jo Jorgensen ,President ,,L,Pike,(04) Mlk Center,2
Brock Pierce,President ,,IND,Pike,(04) Mlk Center,0
Kanye West,President ,,IND,Pike,(04) Mlk Center,2
Mike Espy,US Senate,,D,Pike,(04) Mlk Center,631
Cindy Hyde-Smith,US Senate,,R,Pike,(04) Mlk Center,18
Jimmy L Edwards,US Senate,,L,Pike,(04) Mlk Center,6
Dorothy Dot Benford,U S House,3,D,Pike,(04) Mlk Center,573
Michael Guest,U S House,3,R,Pike,(04) Mlk Center,44
Joseph R Biden,President ,,D,Pike,(05) North McComb Baptist Church,204
Donald J Trump,President ,,R,Pike,(05) North McComb Baptist Church,336
Don Blankenship,President ,,AC,Pike,(05) North McComb Baptist Church,0
Brian Carroll,President ,,AS,Pike,(05) North McComb Baptist Church,0
Phil Collins,President ,,IND,Pike,(05) North McComb Baptist Church,1
Howie Hawkins,President ,,G,Pike,(05) North McComb Baptist Church,0
Jo Jorgensen ,President ,,L,Pike,(05) North McComb Baptist Church,3
Brock Pierce,President ,,IND,Pike,(05) North McComb Baptist Church,0
Kanye West,President ,,IND,Pike,(05) North McComb Baptist Church,1
