candidate,office,district,party,county,precinct,votes
Joseph Biden,President,,Democrat,Yazoo,Benton,120
Michael Bloomberg,President,,Democrat,Yazoo,Benton,0
Pete Buttigieg,President,,Democrat,Yazoo,Benton,0
Tusli Gabbard,President,,Democrat,Yazoo,Benton,0
Amy Klobuchar,President,,Democrat,Yazoo,Benton,0
Deval Patrick,President,,Democrat,Yazoo,Benton,0
Bernie Sanders,President,,Democrat,Yazoo,Benton,14
Tom Steyer,President,,Democrat,Yazoo,Benton,0
Elizabeth Warren,President,,Democrat,Yazoo,Benton,0
Andrew Yang,President,,Democrat,Yazoo,Benton,0
Joseph Biden,President,,Democrat,Yazoo,Center Ridge,36
Michael Bloomberg,President,,Democrat,Yazoo,Center Ridge,1
Pete Buttigieg,President,,Democrat,Yazoo,Center Ridge,0
Tusli Gabbard,President,,Democrat,Yazoo,Center Ridge,0
Amy Klobuchar,President,,Democrat,Yazoo,Center Ridge,0
Deval Patrick,President,,Democrat,Yazoo,Center Ridge,0
Bernie Sanders,President,,Democrat,Yazoo,Center Ridge,9
Tom Steyer,President,,Democrat,Yazoo,Center Ridge,0
Elizabeth Warren,President,,Democrat,Yazoo,Center Ridge,1
Andrew Yang,President,,Democrat,Yazoo,Center Ridge,0
Joseph Biden,President,,Democrat,Yazoo,Deasonville,206
Michael Bloomberg,President,,Democrat,Yazoo,Deasonville,6
Pete Buttigieg,President,,Democrat,Yazoo,Deasonville,3
Tusli Gabbard,President,,Democrat,Yazoo,Deasonville,0
Amy Klobuchar,President,,Democrat,Yazoo,Deasonville,1
Deval Patrick,President,,Democrat,Yazoo,Deasonville,0
Bernie Sanders,President,,Democrat,Yazoo,Deasonville,34
Tom Steyer,President,,Democrat,Yazoo,Deasonville,1
Elizabeth Warren,President,,Democrat,Yazoo,Deasonville,2
Andrew Yang,President,,Democrat,Yazoo,Deasonville,0
Joseph Biden,President,,Democrat,Yazoo,East Bentonia,67
Michael Bloomberg,President,,Democrat,Yazoo,East Bentonia,3
Pete Buttigieg,President,,Democrat,Yazoo,East Bentonia,0
Tusli Gabbard,President,,Democrat,Yazoo,East Bentonia,1
Amy Klobuchar,President,,Democrat,Yazoo,East Bentonia,0
Deval Patrick,President,,Democrat,Yazoo,East Bentonia,0
Bernie Sanders,President,,Democrat,Yazoo,East Bentonia,8
Tom Steyer,President,,Democrat,Yazoo,East Bentonia,1
Elizabeth Warren,President,,Democrat,Yazoo,East Bentonia,0
Andrew Yang,President,,Democrat,Yazoo,East Bentonia,0
Joseph Biden,President,,Democrat,Yazoo,Eden,18
