candidate,office,district,party,county,precinct,votes
Roque 'Rocky' De La Fuente,President,,R,Attala,Berea,0
Donald J. Trump,President,,R,Attala,Berea,35
Bill Weld,President,,R,Attala,Berea,1
Cindy Hyde-Smith,U S Senate,,R,Attala,Berea,34
Thomas L Carey,U.S. House,2,R,Attala,Berea,18
Brian Flowers,U.S. House,2,R,Attala,Berea,9
B C Hammond,U.S. House,2,R,Attala,Berea,7
Joseph R. Biden,President,,D,Attala,Berea,7
Michael R Bloomberg,President,,D,Attala,Berea,0
Pete Buttigieg,President,,D,Attala,Berea,0
Tulsi Gabbard,President,,D,Attala,Berea,0
Amy Klobuchar,President,,D,Attala,Berea,0
Deval Patrick,President,,D,Attala,Berea,0
Bernie Sanders,President,,D,Attala,Berea,0
Tom Steyer,President,,D,Attala,Berea,0
Elizabeth Warren,President,,D,Attala,Berea,0
Andrew Yang,President,,D,Attala,Berea,0
Tobey Bernard Bartee,U S Senate,,D,Attala,Berea,0
Jensen Bohren,U S Senate,,D,Attala,Berea,0
Mike Espy,U S Senate,,D,Attala,Berea,7
Sonia Rathburn,U.S. House,2,D,Attala,Berea,1
Bennie G Thompson,U.S. House,2,D,Attala,Berea,6
Roque 'Rocky' De La Fuente,President,,R,Attala,Carmack,0
Donald J. Trump,President,,R,Attala,Carmack,88
Bill Weld,President,,R,Attala,Carmack,0
Cindy Hyde-Smith,U S Senate,,R,Attala,Carmack,86
Thomas L Carey,U.S. House,2,R,Attala,Carmack,47
Brian Flowers,U.S. House,2,R,Attala,Carmack,16
B C Hammond,U.S. House,2,R,Attala,Carmack,11
Joseph R. Biden,President,,D,Attala,Carmack,4
Michael R Bloomberg,President,,D,Attala,Carmack,0
Pete Buttigieg,President,,D,Attala,Carmack,0
Tulsi Gabbard,President,,D,Attala,Carmack,0
Amy Klobuchar,President,,D,Attala,Carmack,0
Deval Patrick,President,,D,Attala,Carmack,0
Bernie Sanders,President,,D,Attala,Carmack,4
Tom Steyer,President,,D,Attala,Carmack,0
Elizabeth Warren,President,,D,Attala,Carmack,0
Andrew Yang,President,,D,Attala,Carmack,0
Tobey Bernard Bartee,U S Senate,,D,Attala,Carmack,1
Jensen Bohren,U S Senate,,D,Attala,Carmack,0
Mike Espy,U S Senate,,D,Attala,Carmack,7
Sonia Rathburn,U.S. House,2,D,Attala,Carmack,4
Bennie G Thompson,U.S. House,2,D,Attala,Carmack,3
Roque 'Rocky' De La Fuente,President,,R,Attala,East,1
Donald J. Trump,President,,R,Attala,East,176
Bill Weld,President,,R,Attala,East,0
Cindy Hyde-Smith,U S Senate,,R,Attala,East,168
Thomas L Carey,U.S. House,2,R,Attala,East,70
Brian Flowers,U.S. House,2,R,Attala,East,54
B C Hammond,U.S. House,2,R,Attala,East,27
Joseph R. Biden,President,,D,Attala,East,77
Michael R Bloomberg,President,,D,Attala,East,2
Pete Buttigieg,President,,D,Attala,East,0
Tulsi Gabbard,President,,D,Attala,East,0
Amy Klobuchar,President,,D,Attala,East,0
Deval Patrick,President,,D,Attala,East,0
Bernie Sanders,President,,D,Attala,East,22
Tom Steyer,President,,D,Attala,East,1
Elizabeth Warren,President,,D,Attala,East,0
Andrew Yang,President,,D,Attala,East,0
Tobey Bernard Bartee,U S Senate,,D,Attala,East,9
Jensen Bohren,U S Senate,,D,Attala,East,5
Mike Espy,U S Senate,,D,Attala,East,85
Sonia Rathburn,U.S. House,2,D,Attala,East,17
Bennie G Thompson,U.S. House,2,D,Attala,East,79
Roque 'Rocky' De La Fuente,President,,R,Attala,Ethel,0
Donald J. Trump,President,,R,Attala,Ethel,64
Bill Weld,President,,R,Attala,Ethel,0
Cindy Hyde-Smith,U S Senate,,R,Attala,Ethel,63
Thomas L Carey,U.S. House,2,R,Attala,Ethel,24
Brian Flowers,U.S. House,2,R,Attala,Ethel,14
B C Hammond,U.S. House,2,R,Attala,Ethel,16
Joseph R. Biden,President,,D,Attala,Ethel,42
Michael R Bloomberg,President,,D,Attala,Ethel,3
Pete Buttigieg,President,,D,Attala,Ethel,0
Tulsi Gabbard,President,,D,Attala,Ethel,1
Amy Klobuchar,President,,D,Attala,Ethel,0
Deval Patrick,President,,D,Attala,Ethel,0
Bernie Sanders,President,,D,Attala,Ethel,8
Tom Steyer,President,,D,Attala,Ethel,0
Elizabeth Warren,President,,D,Attala,Ethel,2
Andrew Yang,President,,D,Attala,Ethel,0
Tobey Bernard Bartee,U S Senate,,D,Attala,Ethel,3
Jensen Bohren,U S Senate,,D,Attala,Ethel,6
Mike Espy,U S Senate,,D,Attala,Ethel,48
Sonia Rathburn,U.S. House,2,D,Attala,Ethel,6
Bennie G Thompson,U.S. House,2,D,Attala,Ethel,52
Roque 'Rocky' De La Fuente,President,,R,Attala,Hesterville,1
Donald J. Trump,President,,R,Attala,Hesterville,81
Bill Weld,President,,R,Attala,Hesterville,2
Cindy Hyde-Smith,U S Senate,,R,Attala,Hesterville,81
Thomas L Carey,U.S. House,2,R,Attala,Hesterville,37
Brian Flowers,U.S. House,2,R,Attala,Hesterville,24
B C Hammond,U.S. House,2,R,Attala,Hesterville,12
Joseph R. Biden,President,,D,Attala,Hesterville,13
Michael R Bloomberg,President,,D,Attala,Hesterville,1
Pete Buttigieg,President,,D,Attala,Hesterville,0
Tulsi Gabbard,President,,D,Attala,Hesterville,1
Amy Klobuchar,President,,D,Attala,Hesterville,0
Deval Patrick,President,,D,Attala,Hesterville,0
Bernie Sanders,President,,D,Attala,Hesterville,6
Tom Steyer,President,,D,Attala,Hesterville,0
Elizabeth Warren,President,,D,Attala,Hesterville,1
Andrew Yang,President,,D,Attala,Hesterville,0
Tobey Bernard Bartee,U S Senate,,D,Attala,Hesterville,2
Jensen Bohren,U S Senate,,D,Attala,Hesterville,8
Mike Espy,U S Senate,,D,Attala,Hesterville,11
Sonia Rathburn,U.S. House,2,D,Attala,Hesterville,11
Bennie G Thompson,U.S. House,2,D,Attala,Hesterville,11
Roque 'Rocky' De La Fuente,President,,R,Attala,Liberty Chapel,0
Donald J. Trump,President,,R,Attala,Liberty Chapel,57
Bill Weld,President,,R,Attala,Liberty Chapel,0
Cindy Hyde-Smith,U S Senate,,R,Attala,Liberty Chapel,55
Thomas L Carey,U.S. House,2,R,Attala,Liberty Chapel,21
Brian Flowers,U.S. House,2,R,Attala,Liberty Chapel,18
B C Hammond,U.S. House,2,R,Attala,Liberty Chapel,14
Joseph R. Biden,President,,D,Attala,Liberty Chapel,30
Michael R Bloomberg,President,,D,Attala,Liberty Chapel,1
Pete Buttigieg,President,,D,Attala,Liberty Chapel,0
Tulsi Gabbard,President,,D,Attala,Liberty Chapel,1
Amy Klobuchar,President,,D,Attala,Liberty Chapel,0
Deval Patrick,President,,D,Attala,Liberty Chapel,0
Bernie Sanders,President,,D,Attala,Liberty Chapel,2
Tom Steyer,President,,D,Attala,Liberty Chapel,0
Elizabeth Warren,President,,D,Attala,Liberty Chapel,0
Andrew Yang,President,,D,Attala,Liberty Chapel,0
Tobey Bernard Bartee,U S Senate,,D,Attala,Liberty Chapel,2
Jensen Bohren,U S Senate,,D,Attala,Liberty Chapel,1
Mike Espy,U S Senate,,D,Attala,Liberty Chapel,34
Sonia Rathburn,U.S. House,2,D,Attala,Liberty Chapel,3
Bennie G Thompson,U.S. House,2,D,Attala,Liberty Chapel,34
Roque 'Rocky' De La Fuente,President,,R,Attala,Mcadams,0
Donald J. Trump,President,,R,Attala,Mcadams,44
Bill Weld,President,,R,Attala,Mcadams,0
Cindy Hyde-Smith,U S Senate,,R,Attala,Mcadams,41
Thomas L Carey,U.S. House,2,R,Attala,Mcadams,22
Brian Flowers,U.S. House,2,R,Attala,Mcadams,9
B C Hammond,U.S. House,2,R,Attala,Mcadams,8
Joseph R. Biden,President,,D,Attala,Mcadams,73
Michael R Bloomberg,President,,D,Attala,Mcadams,4
Pete Buttigieg,President,,D,Attala,Mcadams,0
Tulsi Gabbard,President,,D,Attala,Mcadams,0
Amy Klobuchar,President,,D,Attala,Mcadams,0
Deval Patrick,President,,D,Attala,Mcadams,0
Bernie Sanders,President,,D,Attala,Mcadams,10
Tom Steyer,President,,D,Attala,Mcadams,0
Elizabeth Warren,President,,D,Attala,Mcadams,0
Andrew Yang,President,,D,Attala,Mcadams,0
Tobey Bernard Bartee,U S Senate,,D,Attala,Mcadams,3
Jensen Bohren,U S Senate,,D,Attala,Mcadams,2
Mike Espy,U S Senate,,D,Attala,Mcadams,80
Sonia Rathburn,U.S. House,2,D,Attala,Mcadams,1
Bennie G Thompson,U.S. House,2,D,Attala,Mcadams,79
Roque 'Rocky' De La Fuente,President,,R,Attala,Mccool,0
Donald J. Trump,President,,R,Attala,Mccool,50
Bill Weld,President,,R,Attala,Mccool,0
Cindy Hyde-Smith,U S Senate,,R,Attala,Mccool,50
Thomas L Carey,U.S. House,2,R,Attala,Mccool,18
Brian Flowers,U.S. House,2,R,Attala,Mccool,6
B C Hammond,U.S. House,2,R,Attala,Mccool,18
Joseph R. Biden,President,,D,Attala,Mccool,57
Michael R Bloomberg,President,,D,Attala,Mccool,2
Pete Buttigieg,President,,D,Attala,Mccool,0
Tulsi Gabbard,President,,D,Attala,Mccool,0
Amy Klobuchar,President,,D,Attala,Mccool,0
Deval Patrick,President,,D,Attala,Mccool,0
Bernie Sanders,President,,D,Attala,Mccool,10
Tom Steyer,President,,D,Attala,Mccool,0
Elizabeth Warren,President,,D,Attala,Mccool,0
Andrew Yang,President,,D,Attala,Mccool,1
Tobey Bernard Bartee,U S Senate,,D,Attala,Mccool,6
Jensen Bohren,U S Senate,,D,Attala,Mccool,4
Mike Espy,U S Senate,,D,Attala,Mccool,57
Sonia Rathburn,U.S. House,2,D,Attala,Mccool,4
Bennie G Thompson,U.S. House,2,D,Attala,Mccool,64
Roque 'Rocky' De La Fuente,President,,R,Attala,Newport,0
Donald J. Trump,President,,R,Attala,Newport,46
Bill Weld,President,,R,Attala,Newport,0
Cindy Hyde-Smith,U S Senate,,R,Attala,Newport,43
Thomas L Carey,U.S. House,2,R,Attala,Newport,19
Brian Flowers,U.S. House,2,R,Attala,Newport,12
B C Hammond,U.S. House,2,R,Attala,Newport,6
Joseph R. Biden,President,,D,Attala,Newport,60
Michael R Bloomberg,President,,D,Attala,Newport,1
Pete Buttigieg,President,,D,Attala,Newport,0
Tulsi Gabbard,President,,D,Attala,Newport,1
Amy Klobuchar,President,,D,Attala,Newport,0
Deval Patrick,President,,D,Attala,Newport,0
Bernie Sanders,President,,D,Attala,Newport,13
Tom Steyer,President,,D,Attala,Newport,0
Elizabeth Warren,President,,D,Attala,Newport,2
Andrew Yang,President,,D,Attala,Newport,0
Tobey Bernard Bartee,U S Senate,,D,Attala,Newport,3
Jensen Bohren,U S Senate,,D,Attala,Newport,3
Mike Espy,U S Senate,,D,Attala,Newport,69
Sonia Rathburn,U.S. House,2,D,Attala,Newport,6
Bennie G Thompson,U.S. House,2,D,Attala,Newport,69
Roque 'Rocky' De La Fuente,President,,R,Attala,North Central,0
Donald J. Trump,President,,R,Attala,North Central,67
Bill Weld,President,,R,Attala,North Central,1
Cindy Hyde-Smith,U S Senate,,R,Attala,North Central,66
Thomas L Carey,U.S. House,2,R,Attala,North Central,28
Brian Flowers,U.S. House,2,R,Attala,North Central,19
B C Hammond,U.S. House,2,R,Attala,North Central,8
Joseph R. Biden,President,,D,Attala,North Central,22
Michael R Bloomberg,President,,D,Attala,North Central,0
Pete Buttigieg,President,,D,Attala,North Central,0
Tulsi Gabbard,President,,D,Attala,North Central,0
Amy Klobuchar,President,,D,Attala,North Central,0
Deval Patrick,President,,D,Attala,North Central,0
Bernie Sanders,President,,D,Attala,North Central,2
Tom Steyer,President,,D,Attala,North Central,0
Elizabeth Warren,President,,D,Attala,North Central,1
Andrew Yang,President,,D,Attala,North Central,1
Tobey Bernard Bartee,U S Senate,,D,Attala,North Central,1
Jensen Bohren,U S Senate,,D,Attala,North Central,5
Mike Espy,U S Senate,,D,Attala,North Central,19
Sonia Rathburn,U.S. House,2,D,Attala,North Central,12
Bennie G Thompson,U.S. House,2,D,Attala,North Central,17
Roque 'Rocky' De La Fuente,President,,R,Attala,North East,0
Donald J. Trump,President,,R,Attala,North East,69
Bill Weld,President,,R,Attala,North East,0
Cindy Hyde-Smith,U S Senate,,R,Attala,North East,69
Thomas L Carey,U.S. House,2,R,Attala,North East,33
Brian Flowers,U.S. House,2,R,Attala,North East,18
B C Hammond,U.S. House,2,R,Attala,North East,6
Joseph R. Biden,President,,D,Attala,North East,361
Michael R Bloomberg,President,,D,Attala,North East,9
Pete Buttigieg,President,,D,Attala,North East,0
Tulsi Gabbard,President,,D,Attala,North East,1
Amy Klobuchar,President,,D,Attala,North East,0
Deval Patrick,President,,D,Attala,North East,1
