candidate,office,district,party,county,precinct,votes
Joseph R. Biden,President,,D,Humphreys,Belzoni - 4010,648
Donald J. Trump,President,,R,Humphreys,Belzoni - 4010,237
Don Blankenship,President,,AC,Humphreys,Belzoni - 4010,0
Brian Carroll,President,,AS,Humphreys,Belzoni - 4010,1
Phil Collins,President,,IND,Humphreys,Belzoni - 4010,0
Howie Hawkins,President,,G,Humphreys,Belzoni - 4010,0
Jo Jorgensen,President,,L,Humphreys,Belzoni - 4010,0
Brock Pierce,President,,IND,Humphreys,Belzoni - 4010,1
Kanye West,President,,IND,Humphreys,Belzoni - 4010,4
Mike Espy,U.S. Senate,,D,Humphreys,Belzoni - 4010,670
Cindy Hyde-Smith,U.S. Senate,,R,Humphreys,Belzoni - 4010,214
Jimmy L Edwards,U.S. Senate,,L,Humphreys,Belzoni - 4010,4
Brian Flowers,U.S. House,2,R,Humphreys,Belzoni - 4010,207
Bennie G. Thompson,U.S. House,2,D,Humphreys,Belzoni - 4010,658
Joseph R. Biden,President,,D,Humphreys,Belzoni North - 1bn 1020,597
Donald J. Trump,President,,R,Humphreys,Belzoni North - 1bn 1020,159
Don Blankenship,President,,AC,Humphreys,Belzoni North - 1bn 1020,3
Brian Carroll,President,,AS,Humphreys,Belzoni North - 1bn 1020,0
Phil Collins,President,,IND,Humphreys,Belzoni North - 1bn 1020,1
Howie Hawkins,President,,G,Humphreys,Belzoni North - 1bn 1020,2
Jo Jorgensen,President,,L,Humphreys,Belzoni North - 1bn 1020,1
Brock Pierce,President,,IND,Humphreys,Belzoni North - 1bn 1020,0
Kanye West,President,,IND,Humphreys,Belzoni North - 1bn 1020,8
Mike Espy,U.S. Senate,,D,Humphreys,Belzoni North - 1bn 1020,625
Cindy Hyde-Smith,U.S. Senate,,R,Humphreys,Belzoni North - 1bn 1020,140
Jimmy L Edwards,U.S. Senate,,L,Humphreys,Belzoni North - 1bn 1020,7
Brian Flowers,U.S. House,2,R,Humphreys,Belzoni North - 1bn 1020,129
Bennie G. Thompson,U.S. House,2,D,Humphreys,Belzoni North - 1bn 1020,629
Joseph R. Biden,President,,D,Humphreys,Belzoni North - 2bn 2020,108
Donald J. Trump,President,,R,Humphreys,Belzoni North - 2bn 2020,3
Don Blankenship,President,,AC,Humphreys,Belzoni North - 2bn 2020,0
Brian Carroll,President,,AS,Humphreys,Belzoni North - 2bn 2020,0
Phil Collins,President,,IND,Humphreys,Belzoni North - 2bn 2020,0
Howie Hawkins,President,,G,Humphreys,Belzoni North - 2bn 2020,0
Jo Jorgensen,President,,L,Humphreys,Belzoni North - 2bn 2020,0
Brock Pierce,President,,IND,Humphreys,Belzoni North - 2bn 2020,0
Kanye West,President,,IND,Humphreys,Belzoni North - 2bn 2020,0
Mike Espy,U.S. Senate,,D,Humphreys,Belzoni North - 2bn 2020,110
Cindy Hyde-Smith,U.S. Senate,,R,Humphreys,Belzoni North - 2bn 2020,2
Jimmy L Edwards,U.S. Senate,,L,Humphreys,Belzoni North - 2bn 2020,0
Brian Flowers,U.S. House,2,R,Humphreys,Belzoni North - 2bn 2020,1
Bennie G. Thompson,U.S. House,2,D,Humphreys,Belzoni North - 2bn 2020,109
Joseph R. Biden,President,,D,Humphreys,Belzoni South - 3bs 3010,302
Donald J. Trump,President,,R,Humphreys,Belzoni South - 3bs 3010,16
Don Blankenship,President,,AC,Humphreys,Belzoni South - 3bs 3010,0
Brian Carroll,President,,AS,Humphreys,Belzoni South - 3bs 3010,1
Phil Collins,President,,IND,Humphreys,Belzoni South - 3bs 3010,0
Howie Hawkins,President,,G,Humphreys,Belzoni South - 3bs 3010,1
Jo Jorgensen,President,,L,Humphreys,Belzoni South - 3bs 3010,1
Brock Pierce,President,,IND,Humphreys,Belzoni South - 3bs 3010,0
Kanye West,President,,IND,Humphreys,Belzoni South - 3bs 3010,0
Mike Espy,U.S. Senate,,D,Humphreys,Belzoni South - 3bs 3010,311
Cindy Hyde-Smith,U.S. Senate,,R,Humphreys,Belzoni South - 3bs 3010,10
Jimmy L Edwards,U.S. Senate,,L,Humphreys,Belzoni South - 3bs 3010,0
Brian Flowers,U.S. House,2,R,Humphreys,Belzoni South - 3bs 3010,11
Bennie G. Thompson,U.S. House,2,D,Humphreys,Belzoni South - 3bs 3010,303
Joseph R. Biden,President,,D,Humphreys,Belzoni South - 5bs 5010,289
Donald J. Trump,President,,R,Humphreys,Belzoni South - 5bs 5010,6
Don Blankenship,President,,AC,Humphreys,Belzoni South - 5bs 5010,1
Brian Carroll,President,,AS,Humphreys,Belzoni South - 5bs 5010,1
Phil Collins,President,,IND,Humphreys,Belzoni South - 5bs 5010,1
Howie Hawkins,President,,G,Humphreys,Belzoni South - 5bs 5010,0
Jo Jorgensen,President,,L,Humphreys,Belzoni South - 5bs 5010,1
Brock Pierce,President,,IND,Humphreys,Belzoni South - 5bs 5010,0
Kanye West,President,,IND,Humphreys,Belzoni South - 5bs 5010,0
Mike Espy,U.S. Senate,,D,Humphreys,Belzoni South - 5bs 5010,264
Cindy Hyde-Smith,U.S. Senate,,R,Humphreys,Belzoni South - 5bs 5010,3
Jimmy L Edwards,U.S. Senate,,L,Humphreys,Belzoni South - 5bs 5010,1
Brian Flowers,U.S. House,2,R,Humphreys,Belzoni South - 5bs 5010,7
Bennie G. Thompson,U.S. House,2,D,Humphreys,Belzoni South - 5bs 5010,285
Joseph R. Biden,President,,D,Humphreys,Fourmile North - 1fn 1010,3
Donald J. Trump,President,,R,Humphreys,Fourmile North - 1fn 1010,35
Don Blankenship,President,,AC,Humphreys,Fourmile North - 1fn 1010,0
Brian Carroll,President,,AS,Humphreys,Fourmile North - 1fn 1010,0
Phil Collins,President,,IND,Humphreys,Fourmile North - 1fn 1010,0
Howie Hawkins,President,,G,Humphreys,Fourmile North - 1fn 1010,0
Jo Jorgensen,President,,L,Humphreys,Fourmile North - 1fn 1010,0
Brock Pierce,President,,IND,Humphreys,Fourmile North - 1fn 1010,0
Kanye West,President,,IND,Humphreys,Fourmile North - 1fn 1010,0
Mike Espy,U.S. Senate,,D,Humphreys,Fourmile North - 1fn 1010,2
Cindy Hyde-Smith,U.S. Senate,,R,Humphreys,Fourmile North - 1fn 1010,34
Jimmy L Edwards,U.S. Senate,,L,Humphreys,Fourmile North - 1fn 1010,1
Brian Flowers,U.S. House,2,R,Humphreys,Fourmile North - 1fn 1010,32
Bennie G. Thompson,U.S. House,2,D,Humphreys,Fourmile North - 1fn 1010,6
Joseph R. Biden,President,,D,Humphreys,Gooden Lake North - 2gn 2030,15
Donald J. Trump,President,,R,Humphreys,Gooden Lake North - 2gn 2030,38
Don Blankenship,President,,AC,Humphreys,Gooden Lake North - 2gn 2030,0
Brian Carroll,President,,AS,Humphreys,Gooden Lake North - 2gn 2030,0
Phil Collins,President,,IND,Humphreys,Gooden Lake North - 2gn 2030,0
Howie Hawkins,President,,G,Humphreys,Gooden Lake North - 2gn 2030,0
Jo Jorgensen,President,,L,Humphreys,Gooden Lake North - 2gn 2030,0
Brock Pierce,President,,IND,Humphreys,Gooden Lake North - 2gn 2030,0
Kanye West,President,,IND,Humphreys,Gooden Lake North - 2gn 2030,0
Mike Espy,U.S. Senate,,D,Humphreys,Gooden Lake North - 2gn 2030,15
Cindy Hyde-Smith,U.S. Senate,,R,Humphreys,Gooden Lake North - 2gn 2030,38
Jimmy L Edwards,U.S. Senate,,L,Humphreys,Gooden Lake North - 2gn 2030,0
Brian Flowers,U.S. House,2,R,Humphreys,Gooden Lake North - 2gn 2030,35
Bennie G. Thompson,U.S. House,2,D,Humphreys,Gooden Lake North - 2gn 2030,16
Joseph R. Biden,President,,D,Humphreys,Isola North - 2in 2010,441
Donald J. Trump,President,,R,Humphreys,Isola North - 2in 2010,173
Don Blankenship,President,,AC,Humphreys,Isola North - 2in 2010,1
Brian Carroll,President,,AS,Humphreys,Isola North - 2in 2010,2
Phil Collins,President,,IND,Humphreys,Isola North - 2in 2010,1
Howie Hawkins,President,,G,Humphreys,Isola North - 2in 2010,1
Jo Jorgensen,President,,L,Humphreys,Isola North - 2in 2010,2
Brock Pierce,President,,IND,Humphreys,Isola North - 2in 2010,0
Kanye West,President,,IND,Humphreys,Isola North - 2in 2010,3
Mike Espy,U.S. Senate,,D,Humphreys,Isola North - 2in 2010,463
Cindy Hyde-Smith,U.S. Senate,,R,Humphreys,Isola North - 2in 2010,156
Jimmy L Edwards,U.S. Senate,,L,Humphreys,Isola North - 2in 2010,6
Brian Flowers,U.S. House,2,R,Humphreys,Isola North - 2in 2010,149
Bennie G. Thompson,U.S. House,2,D,Humphreys,Isola North - 2in 2010,467
Joseph R. Biden,President,,D,Humphreys,Lake City South - 3ls 3030,9
Donald J. Trump,President,,R,Humphreys,Lake City South - 3ls 3030,65
Don Blankenship,President,,AC,Humphreys,Lake City South - 3ls 3030,0
Brian Carroll,President,,AS,Humphreys,Lake City South - 3ls 3030,0
Phil Collins,President,,IND,Humphreys,Lake City South - 3ls 3030,0
Howie Hawkins,President,,G,Humphreys,Lake City South - 3ls 3030,0
Jo Jorgensen,President,,L,Humphreys,Lake City South - 3ls 3030,1
Brock Pierce,President,,IND,Humphreys,Lake City South - 3ls 3030,0
Kanye West,President,,IND,Humphreys,Lake City South - 3ls 3030,0
Mike Espy,U.S. Senate,,D,Humphreys,Lake City South - 3ls 3030,13
Cindy Hyde-Smith,U.S. Senate,,R,Humphreys,Lake City South - 3ls 3030,62
Jimmy L Edwards,U.S. Senate,,L,Humphreys,Lake City South - 3ls 3030,0
Brian Flowers,U.S. House,2,R,Humphreys,Lake City South - 3ls 3030,58
Bennie G. Thompson,U.S. House,2,D,Humphreys,Lake City South - 3ls 3030,14
Joseph R. Biden,President,,D,Humphreys,Louise South - 5ls 5030,301
Donald J. Trump,President,,R,Humphreys,Louise South - 5ls 5030,100
Don Blankenship,President,,AC,Humphreys,Louise South - 5ls 5030,2
Brian Carroll,President,,AS,Humphreys,Louise South - 5ls 5030,2
Phil Collins,President,,IND,Humphreys,Louise South - 5ls 5030,0
Howie Hawkins,President,,G,Humphreys,Louise South - 5ls 5030,0
Jo Jorgensen,President,,L,Humphreys,Louise South - 5ls 5030,1
Brock Pierce,President,,IND,Humphreys,Louise South - 5ls 5030,2
Kanye West,President,,IND,Humphreys,Louise South - 5ls 5030,3
Mike Espy,U.S. Senate,,D,Humphreys,Louise South - 5ls 5030,317
Cindy Hyde-Smith,U.S. Senate,,R,Humphreys,Louise South - 5ls 5030,87
Jimmy L Edwards,U.S. Senate,,L,Humphreys,Louise South - 5ls 5030,7
Brian Flowers,U.S. House,2,R,Humphreys,Louise South - 5ls 5030,96
Bennie G. Thompson,U.S. House,2,D,Humphreys,Louise South - 5ls 5030,297
Joseph R. Biden,President,,D,Humphreys,Midnight South - 5ms 5020,55
Donald J. Trump,President,,R,Humphreys,Midnight South - 5ms 5020,58
Don Blankenship,President,,AC,Humphreys,Midnight South - 5ms 5020,0
Brian Carroll,President,,AS,Humphreys,Midnight South - 5ms 5020,0
Phil Collins,President,,IND,Humphreys,Midnight South - 5ms 5020,0
Howie Hawkins,President,,G,Humphreys,Midnight South - 5ms 5020,0
Jo Jorgensen,President,,L,Humphreys,Midnight South - 5ms 5020,2
Brock Pierce,President,,IND,Humphreys,Midnight South - 5ms 5020,0
Kanye West,President,,IND,Humphreys,Midnight South - 5ms 5020,1
Mike Espy,U.S. Senate,,D,Humphreys,Midnight South - 5ms 5020,56
Cindy Hyde-Smith,U.S. Senate,,R,Humphreys,Midnight South - 5ms 5020,57
Jimmy L Edwards,U.S. Senate,,L,Humphreys,Midnight South - 5ms 5020,0
Brian Flowers,U.S. House,2,R,Humphreys,Midnight South - 5ms 5020,54
Bennie G. Thompson,U.S. House,2,D,Humphreys,Midnight South - 5ms 5020,53
Joseph R. Biden,President,,D,Humphreys,Putnam South - 4ps 4030,41
Donald J. Trump,President,,R,Humphreys,Putnam South - 4ps 4030,126
Don Blankenship,President,,AC,Humphreys,Putnam South - 4ps 4030,0
Brian Carroll,President,,AS,Humphreys,Putnam South - 4ps 4030,0
Phil Collins,President,,IND,Humphreys,Putnam South - 4ps 4030,0
Howie Hawkins,President,,G,Humphreys,Putnam South - 4ps 4030,0
Jo Jorgensen,President,,L,Humphreys,Putnam South - 4ps 4030,0
Brock Pierce,President,,IND,Humphreys,Putnam South - 4ps 4030,0
Kanye West,President,,IND,Humphreys,Putnam South - 4ps 4030,0
Mike Espy,U.S. Senate,,D,Humphreys,Putnam South - 4ps 4030,51
Cindy Hyde-Smith,U.S. Senate,,R,Humphreys,Putnam South - 4ps 4030,117
