candidate,office,district,party,county,precinct,votes
Joseph R. Biden,President,,D,Quitman,Crenshaw,110
Donald J. Trump,President,,R,Quitman,Crenshaw,3
Don Blankenship,President,,AC,Quitman,Crenshaw,0
Brian Carroll,President,,AS,Quitman,Crenshaw,1
Phil Collins,President,,IND,Quitman,Crenshaw,0
Howie Hawkins,President,,G,Quitman,Crenshaw,0
Jo Jorgensen,President,,L,Quitman,Crenshaw,1
Brock Pierce,President,,IND,Quitman,Crenshaw,0
Kanye West,President,,IND,Quitman,Crenshaw,0
Mike Espy,U.S. Senate,,D,Quitman,Crenshaw,110
Cindy Hyde-Smith,U.S. Senate,,R,Quitman,Crenshaw,3
Jimmy L Edwards,U.S. Senate,,L,Quitman,Crenshaw,1
Brian Flowers,U.S. House,2,R,Quitman,Crenshaw,6
Bennie G. Thompson,U.S. House,2,D,Quitman,Crenshaw,100
Joseph R. Biden,President,,D,Quitman,Crowder,37
Donald J. Trump,President,,R,Quitman,Crowder,215
Don Blankenship,President,,AC,Quitman,Crowder,0
Brian Carroll,President,,AS,Quitman,Crowder,1
Phil Collins,President,,IND,Quitman,Crowder,0
Howie Hawkins,President,,G,Quitman,Crowder,0
Jo Jorgensen,President,,L,Quitman,Crowder,0
Brock Pierce,President,,IND,Quitman,Crowder,0
Kanye West,President,,IND,Quitman,Crowder,0
Mike Espy,U.S. Senate,,D,Quitman,Crowder,57
Cindy Hyde-Smith,U.S. Senate,,R,Quitman,Crowder,189
Jimmy L Edwards,U.S. Senate,,L,Quitman,Crowder,2
Brian Flowers,U.S. House,2,R,Quitman,Crowder,188
Bennie G. Thompson,U.S. House,2,D,Quitman,Crowder,54
Joseph R. Biden,President,,D,Quitman,Darling,127
Donald J. Trump,President,,R,Quitman,Darling,43
Don Blankenship,President,,AC,Quitman,Darling,0
Brian Carroll,President,,AS,Quitman,Darling,0
Phil Collins,President,,IND,Quitman,Darling,1
Howie Hawkins,President,,G,Quitman,Darling,0
Jo Jorgensen,President,,L,Quitman,Darling,1
Brock Pierce,President,,IND,Quitman,Darling,0
Kanye West,President,,IND,Quitman,Darling,1
Mike Espy,U.S. Senate,,D,Quitman,Darling,134
Cindy Hyde-Smith,U.S. Senate,,R,Quitman,Darling,33
Jimmy L Edwards,U.S. Senate,,L,Quitman,Darling,5
Brian Flowers,U.S. House,2,R,Quitman,Darling,38
Bennie G. Thompson,U.S. House,2,D,Quitman,Darling,130
Joseph R. Biden,President,,D,Quitman,District 3 North,205
