candidate,office,district,party,county,precinct,votes
Joseph R Biden,President ,,D,Harrison,Advance,124
Donald J Trump,President ,,R,Harrison,Advance,947
Don Blankenship,President ,,AC,Harrison,Advance,0
Brian Carroll,President ,,AS,Harrison,Advance,0
Phil Collins,President ,,IND,Harrison,Advance,0
Howie Hawkins,President ,,G,Harrison,Advance,0
Jo Jorgensen ,President ,,L,Harrison,Advance,12
Brock Pierce,President ,,IND,Harrison,Advance,0
Kanye West,President ,,IND,Harrison,Advance,3
Mike Espy,US Senate,,D,Harrison,Advance,176
Cindy Hyde-Smith,US Senate,,R,Harrison,Advance,873
Jimmy L Edwards,US Senate,,L,Harrison,Advance,28
Steven M Palazzo,U S House,4,R,Harrison,Advance,961
Joseph R Biden,President ,,D,Harrison,Bay Central ,445
Donald J Trump,President ,,R,Harrison,Bay Central ,985
Don Blankenship,President ,,AC,Harrison,Bay Central ,1
Brian Carroll,President ,,AS,Harrison,Bay Central ,0
Phil Collins,President ,,IND,Harrison,Bay Central ,1
Howie Hawkins,President ,,G,Harrison,Bay Central ,1
Jo Jorgensen ,President ,,L,Harrison,Bay Central ,17
Brock Pierce,President ,,IND,Harrison,Bay Central ,0
Kanye West,President ,,IND,Harrison,Bay Central ,1
Mike Espy,US Senate,,D,Harrison,Bay Central ,516
Cindy Hyde-Smith,US Senate,,R,Harrison,Bay Central ,893
Jimmy L Edwards,US Senate,,L,Harrison,Bay Central ,45
Steven M Palazzo,U S House,4,R,Harrison,Bay Central ,1145
Joseph R Biden,President ,,D,Harrison,Bayou View,318
Donald J Trump,President ,,R,Harrison,Bayou View,1384
Don Blankenship,President ,,AC,Harrison,Bayou View,0
Brian Carroll,President ,,AS,Harrison,Bayou View,1
Phil Collins,President ,,IND,Harrison,Bayou View,1
Howie Hawkins,President ,,G,Harrison,Bayou View,4
Jo Jorgensen ,President ,,L,Harrison,Bayou View,16
Brock Pierce,President ,,IND,Harrison,Bayou View,0
Kanye West,President ,,IND,Harrison,Bayou View,1
Mike Espy,US Senate,,D,Harrison,Bayou View,381
Cindy Hyde-Smith,US Senate,,R,Harrison,Bayou View,1294
Jimmy L Edwards,US Senate,,L,Harrison,Bayou View,50
Steven M Palazzo,U S House,4,R,Harrison,Bayou View,1472
Joseph R Biden,President ,,D,Harrison,Biloxi # 11,1138
Donald J Trump,President ,,R,Harrison,Biloxi # 11,1893
Don Blankenship,President ,,AC,Harrison,Biloxi # 11,4
Brian Carroll,President ,,AS,Harrison,Biloxi # 11,0
Phil Collins,President ,,IND,Harrison,Biloxi # 11,1
Howie Hawkins,President ,,G,Harrison,Biloxi # 11,10
Jo Jorgensen ,President ,,L,Harrison,Biloxi # 11,43
Brock Pierce,President ,,IND,Harrison,Biloxi # 11,4
Kanye West,President ,,IND,Harrison,Biloxi # 11,14
Mike Espy,US Senate,,D,Harrison,Biloxi # 11,1251
Cindy Hyde-Smith,US Senate,,R,Harrison,Biloxi # 11,1745
Jimmy L Edwards,US Senate,,L,Harrison,Biloxi # 11,96
Steven M Palazzo,U S House,4,R,Harrison,Biloxi # 11,2340
Joseph R Biden,President ,,D,Harrison,Biloxi # 8,280
Donald J Trump,President ,,R,Harrison,Biloxi # 8,498
Don Blankenship,President ,,AC,Harrison,Biloxi # 8,0
Brian Carroll,President ,,AS,Harrison,Biloxi # 8,0
Phil Collins,President ,,IND,Harrison,Biloxi # 8,1
Howie Hawkins,President ,,G,Harrison,Biloxi # 8,0
Jo Jorgensen ,President ,,L,Harrison,Biloxi # 8,12
Brock Pierce,President ,,IND,Harrison,Biloxi # 8,0
Kanye West,President ,,IND,Harrison,Biloxi # 8,2
Mike Espy,US Senate,,D,Harrison,Biloxi # 8,307
Cindy Hyde-Smith,US Senate,,R,Harrison,Biloxi # 8,463
Jimmy L Edwards,US Senate,,L,Harrison,Biloxi # 8,25
Steven M Palazzo,U S House,4,R,Harrison,Biloxi # 8,582
Joseph R Biden,President ,,D,Harrison,Biloxi 10,618
Donald J Trump,President ,,R,Harrison,Biloxi 10,843
Don Blankenship,President ,,AC,Harrison,Biloxi 10,2
Brian Carroll,President ,,AS,Harrison,Biloxi 10,0
