county,office,district,party,candidate,votes
Adams,U.S. Senate,,DEM,Erik R. Fleming,3470
Adams,U.S. Senate,,REP,Trent Lott,3512
Adams,U.S. Senate,,LBT,Harold M. Taylor,72
Alcorn,U.S. Senate,,DEM,Erik R. Fleming,2417
Alcorn,U.S. Senate,,REP,Trent Loft,5240
Alcorn,U.S. Senate,,LBT,Harold M. Taylor,164
Amite,U.S. Senate,,DEM,Erik R. Fleming,1705
Amite,U.S. Senate,,REP,Trent Lott,2625
Amite,U.S. Senate,,LBT,Harold M. Taylor,85
Attala,U.S. Senate,,DEM,Erik R. Fleming,1817
Attala,U.S. Senate,,REP,Trent Loft,3048
Attala,U.S. Senate,,LBT,Harold M. Taylor,45
Benton,U.S. Senate,,DEM,Erik R. Fleming,960
Benton,U.S. Senate,,REP,Trent Lott,1085
Benton,U.S. Senate,,LBT,Harold M. Taylor,43
Bolivar,U.S. Senate,,DEM,Erik R. Fleming,4302
Bolivar,U.S. Senate,,REP,Trent Loft,3436
Bolivar,U.S. Senate,,LBT,Harold M. Taylor,102
Calhoun,U.S. Senate,,DEM,Erik R. Fleming,903
Calhoun,U.S. Senate,,REP,Trent Lott,1978
Calhoun,U.S. Senate,,LBT,Harold M. Taylor,32
Carroll,U.S. Senate,,DEM,Erik R. Fleming,1022
Carroll,U.S. Senate,,REP,Trent Lott,2421
Carroll,U.S. Senate,,LBT,Harold M. Taylor,39
Chickasaw,U.S. Senate,,DEM,Erik R. Fleming,1678
Chickasaw,U.S. Senate,,REP,Trent Lott,1947
Chickasaw,U.S. Senate,,LBT,Harold M. Taylor,50
Choctaw,U.S. Senate,,DEM,Erik R. Fleming,696
Choctaw,U.S. Senate,,REP,Trent Lott,1517
Choctaw,U.S. Senate,,LBT,Harold M. Taylor,38
Claiborne,U.S. Senate,,DEM,Erik R. Fleming,2256
Claiborne,U.S. Senate,,REP,Trent Lott,798
Claiborne,U.S. Senate,,LBT,Harold M. Taylor,38
Clarke,U.S. Senate,,DEM,Erik R. Fleming,1372
Clarke,U.S. Senate,,REP,Trent Lott,2907
Clarke,U.S. Senate,,LBT,Harold M. Taylor,76
Clay,U.S. Senate,,DEM,Erik R. Fleming,2787
Clay,U.S. Senate,,REP,Trent Lott,3002
Clay,U.S. Senate,,LBT,Harold M. Taylor,104
Coahoma,U.S. Senate,,DEM,Erik R. Fleming,2921
Coahoma,U.S. Senate,,REP,Trent Lott,2685
Coahoma,U.S. Senate,,LBT,Harold M. Taylor,114
Copiah,U.S. Senate,,DEM,Erik R. Fleming,3342
Copiah,U.S. Senate,,REP,Trent Loft,4654
Copiah,U.S. Senate,,LBT,Harold M. Taylor,109
Covington,U.S. Senate,,DEM,Erik R. Fleming,1510
Covington,U.S. Senate,,REP,Trent Loft,3264
Covington,U.S. Senate,,LBT,Harold M. Taylor,89
DeSoto,U.S. Senate,,DEM,Erik R. Fleming,4457
DeSoto,U.S. Senate,,REP,Trent Lott,14165
DeSoto,U.S. Senate,,LBT,Harold M. Taylor,359
Forrest,U.S. Senate,,DEM,Erik R. Fleming,4031
Forrest,U.S. Senate,,REP,Trent Loft,9752
Forrest,U.S. Senate,,LBT,Harold M. Taylor,246
Franklin,U.S. Senate,,DEM,Erik R. Fleming,850
Franklin,U.S. Senate,,REP,Trent Loft,1944
Franklin,U.S. Senate,,LBT,Harold M. Taylor,34
George,U.S. Senate,,DEM,Erik R. Fleming,537
George,U.S. Senate,,REP,Trent Loft,3076
George,U.S. Senate,,LBT,Harold M. Taylor,63
Greene,U.S. Senate,,DEM,Erik R. Fleming,666
Greene,U.S. Senate,,REP,Trent Loft,2807
Greene,U.S. Senate,,LBT,Harold M. Taylor,78
Grenada,U.S. Senate,,DEM,Erik R. Fleming,1816
Grenada,U.S. Senate,,REP,Trent Lott,3498
Grenada,U.S. Senate,,LBT,Harold M. Taylor,71
Hancock,U.S. Senate,,DEM,Erik R. Fleming,1329
Hancock,U.S. Senate,,REP,Trent Lott,6166
Hancock,U.S. Senate,,LBT,Harold M. Taylor,160
Harrison,U.S. Senate,,DEM,Erik R. Fleming,6066
Harrison,U.S. Senate,,REP,Trent Loft,20722
Harrison,U.S. Senate,,LBT,Harold M. Taylor,457
Hinds,U.S. Senate,,DEM,Erik R. Fleming,33343
Hinds,U.S. Senate,,REP,Trent Lott,24478
Hinds,U.S. Senate,,LBT,Harold M. Taylor,851
Holmes,U.S. Senate,,DEM,Erik R. Fleming,3405
Holmes,U.S. Senate,,REP,Trent Lott,1400
Holmes,U.S. Senate,,LBT,Harold M. Taylor,114
Humphreys,U.S. Senate,,DEM,Erik R. Fleming,1546
Humphreys,U.S. Senate,,REP,Trent Lott,975
Humphreys,U.S. Senate,,LBT,Harold M. Taylor,43
Issaquena,U.S. Senate,,DEM,Erik R. Fleming,334
Issaquena,U.S. Senate,,REP,Trent Lott,275
Issaquena,U.S. Senate,,LBT,Harold M. Taylor,6
Itawamba,U.S. Senate,,DEM,Erik R. Fleming,1217
Itawamba,U.S. Senate,,REP,Trent Lott,3265
Itawamba,U.S. Senate,,LBT,Harold M. Taylor,73
Jackson,U.S. Senate,,DEM,Erik R. Fleming,4250
Jackson,U.S. Senate,,REP,Trent Lott,18029
Jackson,U.S. Senate,,LBT,Harold M. Taylor,345
Jasper,U.S. Senate,,DEM,Erik R. Fleming,1777
Jasper,U.S. Senate,,REP,Trent Lott,1952
Jasper,U.S. Senate,,LBT,Harold M. Taylor,54
Jefferson,U.S. Senate,,DEM,Erik R. Fleming,2117
Jefferson,U.S. Senate,,REP,Trent Lott,682
Jefferson,U.S. Senate,,LBT,Harold M. Taylor,43
Jefferson Davis,U.S. Senate,,DEM,Erik R. Fleming,1993
Jefferson Davis,U.S. Senate,,REP,Trent Lott,1954
Jefferson Davis,U.S. Senate,,LBT,Harold M. Taylor,59
Jones,U.S. Senate,,DEM,Erik R. Fleming,3375
Jones,U.S. Senate,,REP,Trent Lott,10979
Jones,U.S. Senate,,LBT,Harold M. Taylor,224
Kemper,U.S. Senate,,DEM,Erik R. Fleming,1286
Kemper,U.S. Senate,,REP,Trent Lott,1568
Kemper,U.S. Senate,,LBT,Harold M. Taylor,77
Lafayette,U.S. Senate,,DEM,Erik R. Fleming,2742
Lafayette,U.S. Senate,,REP,Trent Loft,4502
Lafayette,U.S. Senate,,LBT,Harold M. Taylor,162
