candidate,office,district,party,county,precinct,votes
Joel L. Gill,U.S. House,3,Democrat,Wilkinson,Woodville 1010,108
Gregg Harper,U.S. House,3,Republican,Wilkinson,Woodville 1010,91
Tracella Lau O'Hara Hill,U.S. House,3,Reform,Wilkinson,Woodville 1010,1
Joel L. Gill,U.S. House,3,Democrat,Wilkinson,Centerville 1st 1020,172
Gregg Harper,U.S. House,3,Republican,Wilkinson,Centerville 1st 1020,36
Tracella Lau O'Hara Hill,U.S. House,3,Reform,Wilkinson,Centerville 1st 1020,0
Joel L. Gill,U.S. House,3,Democrat,Wilkinson,Woodville 2nd 2010,221
Gregg Harper,U.S. House,3,Republican,Wilkinson,Woodville 2nd 2010,58
Tracella Lau O'Hara Hill,U.S. House,3,Reform,Wilkinson,Woodville 2nd 2010,3
Joel L. Gill,U.S. House,3,Democrat,Wilkinson,Fort Adams 2020,80
Gregg Harper,U.S. House,3,Republican,Wilkinson,Fort Adams 2020,29
Tracella Lau O'Hara Hill,U.S. House,3,Reform,Wilkinson,Fort Adams 2020,1
Joel L. Gill,U.S. House,3,Democrat,Wilkinson,Centerville 3rd 3010,156
Gregg Harper,U.S. House,3,Republican,Wilkinson,Centerville 3rd 3010,213
Tracella Lau O'Hara Hill,U.S. House,3,Reform,Wilkinson,Centerville 3rd 3010,2
Joel L. Gill,U.S. House,3,Democrat,Wilkinson,Woodville 4th 4010,334
Gregg Harper,U.S. House,3,Republican,Wilkinson,Woodville 4th 4010,60
Tracella Lau O'Hara Hill,U.S. House,3,Reform,Wilkinson,Woodville 4th 4010,0
Joel L. Gill,U.S. House,3,Democrat,Wilkinson,Cold Springs 4020,61
Gregg Harper,U.S. House,3,Republican,Wilkinson,Cold Springs 4020,47
Tracella Lau O'Hara Hill,U.S. House,3,Reform,Wilkinson,Cold Springs 4020,0
Joel L. Gill,U.S. House,3,Democrat,Wilkinson,Woodville 5th 5010,76
Gregg Harper,U.S. House,3,Republican,Wilkinson,Woodville 5th 5010,145
Tracella Lau O'Hara Hill,U.S. House,3,Reform,Wilkinson,Woodville 5th 5010,1
Joel L. Gill,U.S. House,3,Democrat,Wilkinson,Longmire 5020,77
Gregg Harper,U.S. House,3,Republican,Wilkinson,Longmire 5020,142
Tracella Lau O'Hara Hill,U.S. House,3,Reform,Wilkinson,Longmire 5020,0
Joel L. Gill,U.S. House,3,Democrat,Wilkinson,Longmire Voting Precinct,x
Gregg Harper,U.S. House,3,Republican,Wilkinson,Longmire Voting Precinct,x
Tracella Lau O'Hara Hill,U.S. House,3,Reform,Wilkinson,Longmire Voting Precinct,x
Joel L. Gill,U.S. House,3,Democrat,Wilkinson,TOTAL,1285
Gregg Harper,U.S. House,3,Republican,Wilkinson,TOTAL,821
Tracella Lau O'Hara Hill,U.S. House,3,Reform,Wilkinson,TOTAL,8
