county,office,district,party,candidate,votes
Adams,Attorney General,,DEM,Greta Kemp Martin,4134
Adams,Commissioner Of Agriculture & Commerce,,DEM,Bethany Hill,508
Adams,Commissioner Of Agriculture & Commerce,,DEM,Robert 'Brad' Bradford Sr.,3907
Adams,Commissioner Of Agriculture & Commerce,,DEM,Terry Rogers II,399
Adams,Commissioner Of Insurance,,DEM,Bruce Burton,4092
Adams,District Attorney,04,DEM,W. Dewayne Richardson,X
Adams,District Attorney,06,DEM,Shameca S. Collins,4426
Adams,District Attorney,07,DEM,Jody E. Owens II,X
Adams,District Attorney,09,DEM,Richard 'Ricky' Smith Jr.,X
Adams,District Attorney,11,DEM,Michael S. Carr,X
Adams,District Attorney,14,DEM,Patrick Earl Beasley,X
Adams,District Attorney,16,DEM,Scott Winston Colom,X
Adams,District Attorney,21,DEM,Akillie Malone Oliver,X
Adams,District Attorney,22,DEM,Daniella M. Shorter,X
Adams,District Attorney,22,DEM,Nickita S. Banks,X
Adams,Governor,,DEM,Brandon Presley,4398
Adams,Lieutenant Governor,,DEM,D. Ryan Grover,4130
Adams,Public Service Commissioner-Central District,,DEM,DeKeither A. Stamps,X
Adams,Secretary Of State,,DEM,Shuwaski A. Young,4107
Adams,State Auditor,,DEM,Larry Bradford,4276
Adams,State House Of Rep,03,DEM,Jimmy Wayne Russell,X
Adams,State House Of Rep,05,DEM,John Faulkner,X
Adams,State House Of Rep,06,DEM,Jarvis A. Cook,X
Adams,State House Of Rep,07,DEM,Gail Baptist Lyons,X
Adams,State House Of Rep,103,DEM,Percy W. Watson,X
Adams,State House Of Rep,105,DEM,Matthew A. Daves,X
Adams,State House Of Rep,11,DEM,Lataisha M. Jackson,X
Adams,State House Of Rep,110,DEM,Annita Bonner,X
Adams,State House Of Rep,110,DEM,Jeramey Anderson,X
Adams,State House Of Rep,119,DEM,Jeffery Hulum III,X
Adams,State House Of Rep,12,DEM,Donna Niewiaroski,X
Adams,State House Of Rep,121,DEM,John W. DeDeaux,X
Adams,State House Of Rep,121,DEM,Shira Stallworth,X
Adams,State House Of Rep,16,DEM,Rickey W. Thompson,X
Adams,State House Of Rep,23,DEM,Danny Lampley,X
Adams,State House Of Rep,24,DEM,David G. Olds,X
Adams,State House Of Rep,26,DEM,Orlando W. Paden,X
Adams,State House Of Rep,27,DEM,Cedric Burnett,X
Adams,State House Of Rep,27,DEM,James Edward Woods Jr.,X
Adams,State House Of Rep,27,DEM,Kenji L. Holloway,X
Adams,State House Of Rep,29,DEM,Robert L. Sanders,X
Adams,State House Of Rep,30,DEM,Sedrick Smith Sr.,X
Adams,State House Of Rep,30,DEM,Tracey T. Rosebud,X
Adams,State House Of Rep,30,DEM,Watson Turnipseed,X
Adams,State House Of Rep,31,DEM,C. Sade Turnipseed,X
Adams,State House Of Rep,31,DEM,Otis L. Anthony II,X
Adams,State House Of Rep,32,DEM,Solomon Curtis Osborne,X
Adams,State House Of Rep,36,DEM,Karl Malinski Gibbs,X
Adams,State House Of Rep,36,DEM,Terell Harris,X
Adams,State House Of Rep,38,DEM,Cheikh A. Taylor,X
Adams,State House Of Rep,40,DEM,Hester Jackson-McCray,X
Adams,State House Of Rep,41,DEM,Kabir Karriem,X
Adams,State House Of Rep,42,DEM,Carl L. Mickens,X
Adams,State House Of Rep,45,DEM,Keith Jackson,X
Adams,State House Of Rep,45,DEM,Kenny Rush,X
Adams,State House Of Rep,47,DEM,Bryant W. Clark,X
Adams,State House Of Rep,49,DEM,Willie L. Bailey,X
Adams,State House Of Rep,50,DEM,John W. Hines,X
Adams,State House Of Rep,52,DEM,Dianne D. Black,X
Adams,State House Of Rep,55,DEM,Kimberly Stevens,X
Adams,State House Of Rep,55,DEM,Oscar Denton,X
Adams,State House Of Rep,56,DEM,Sharon Moman,X
Adams,State House Of Rep,57,DEM,Lawrence Blackmon,X
Adams,State House Of Rep,63,DEM,Dyamone L. White,X
Adams,State House Of Rep,63,DEM,Stephanie McKenzie Foster,X
Adams,State House Of Rep,65,DEM,Christopher M. Bell,X
Adams,State House Of Rep,65,DEM,Rufus E. Straughter,X
Adams,State House Of Rep,65,DEM,Timaka James-Jones,X
Adams,State House Of Rep,66,DEM,Fabian Nelson,X
Adams,State House Of Rep,66,DEM,Gregg Divinity,X
Adams,State House Of Rep,66,DEM,Roshunda Harris-Allen,X
Adams,State House Of Rep,67,DEM,Earle S. Banks,X
Adams,State House Of Rep,68,DEM,Zakiya Summers,X
Adams,State House Of Rep,69,DEM,Allan L. Cole,X
Adams,State House Of Rep,69,DEM,Iva Steptoe,X
Adams,State House Of Rep,69,DEM,Patty Patterson,X
Adams,State House Of Rep,69,DEM,Tamarra Grace Butler-Washington,X
Adams,State House Of Rep,70,DEM,William R. 'Bo' Brown,X
Adams,State House Of Rep,72,DEM,Ailean Stingley,X
Adams,State House Of Rep,72,DEM,Justis Gibbs,X
Adams,State House Of Rep,72,DEM,Rukia Lumumba,X
Adams,State House Of Rep,72,DEM,Synarus Green,X
Adams,State House Of Rep,76,DEM,Gregory L. Holloway,X
Adams,State House Of Rep,80,DEM,Omeria Scott,X
Adams,State House Of Rep,82,DEM,Charles L. Young Jr.,X
Adams,State House Of Rep,85,DEM,Jeffery Harness,X
Adams,State House Of Rep,85,DEM,Richard Lamar Buford,X
Adams,State House Of Rep,86,DEM,Ronnie Crudup Jr.,X
Adams,State House Of Rep,91,DEM,Bob Evans,X
Adams,State House Of Rep,94,DEM,Robert L. Johnson III,3220
Adams,State House Of Rep,97,DEM,Ben Thompson,1177
Adams,State House Of Rep,98,DEM,Daryl L. Porter Jr.,X
Adams,State House Of Rep,98,DEM,Lance Darnel Brown,X
Adams,State Senate,02,DEM,Pam McKelvy Hamner,X
Adams,State Senate,07,DEM,Hob Bryan,X
Adams,State Senate,10,DEM,Andre R. DeBerry,X
Adams,State Senate,10,DEM,Brenda F. Mitchell,X
Adams,State Senate,11,DEM,Reginald D. Jackson,X
Adams,State Senate,12,DEM,Derrick T. Simmons,X
Adams,State Senate,13,DEM,Mark S. Buckner Sr.,X
Adams,State Senate,13,DEM,Sarita M. Simmons,X
Adams,State Senate,16,DEM,Angela Turner Ford,X
Adams,State Senate,19,DEM,Sandy S. Kerr,X
Adams,State Senate,21,DEM,Bradford J. Blackmon,X
Adams,State Senate,22,DEM,Joseph C. Thomas Sr.,X
Adams,State Senate,26,DEM,John Horhn,X
Adams,State Senate,27,DEM,Hillman Terome Frazier,X
Adams,State Senate,27,DEM,Marvin Hightower,X
Adams,State Senate,28,DEM,Sollie B. Norwood,X
Adams,State Senate,29,DEM,David Blount,X
Adams,State Senate,29,DEM,Dwayne K. Pickett,X
Adams,State Senate,32,DEM,Rod Hickman,X
Adams,State Senate,34,DEM,David Jordan,X
Adams,State Senate,34,DEM,Everette Hill,X
Adams,State Senate,34,DEM,Juan R. Barnett,X
Adams,State Senate,37,DEM,Albert Butler,1914
Adams,State Senate,37,DEM,Shirley 'Bea' Sandifer,766
Adams,State Senate,38,DEM,Gary Brumfield,1767
Adams,State Senate,40,DEM,Thomas Lehr,X
Adams,State Treasurer,,DEM,Addie L. Green,4176
Adams,Transportation Commissioner-Central District,,DEM,Willie Simmons,X
Alcorn,Attorney General,,DEM,Greta Kemp Martin,423
Alcorn,Commissioner Of Agriculture & Commerce,,DEM,Bethany Hill,203
Alcorn,Commissioner Of Agriculture & Commerce,,DEM,Robert 'Brad' Bradford Sr.,160
Alcorn,Commissioner Of Agriculture & Commerce,,DEM,Terry Rogers II,92
Alcorn,Commissioner Of Insurance,,DEM,Bruce Burton,422
Alcorn,District Attorney,04,DEM,W. Dewayne Richardson,X
Alcorn,District Attorney,06,DEM,Shameca S. Collins,X
Alcorn,District Attorney,07,DEM,Jody E. Owens II,X
Alcorn,District Attorney,09,DEM,Richard 'Ricky' Smith Jr.,X
Alcorn,District Attorney,11,DEM,Michael S. Carr,X
Alcorn,District Attorney,14,DEM,Patrick Earl Beasley,X
Alcorn,District Attorney,16,DEM,Scott Winston Colom,X
Alcorn,District Attorney,21,DEM,Akillie Malone Oliver,X
Alcorn,District Attorney,22,DEM,Daniella M. Shorter,X
Alcorn,District Attorney,22,DEM,Nickita S. Banks,X
Alcorn,Governor,,DEM,Brandon Presley,486
Alcorn,Lieutenant Governor,,DEM,D. Ryan Grover,425
Alcorn,Public Service Commissioner-Central District,,DEM,DeKeither A. Stamps,X
Alcorn,Secretary Of State,,DEM,Shuwaski A. Young,421
Alcorn,State Auditor,,DEM,Larry Bradford,422
Alcorn,State House Of Rep,03,DEM,Jimmy Wayne Russell,43
Alcorn,State House Of Rep,05,DEM,John Faulkner,X
Alcorn,State House Of Rep,06,DEM,Jarvis A. Cook,X
Alcorn,State House Of Rep,07,DEM,Gail Baptist Lyons,X
Alcorn,State House Of Rep,103,DEM,Percy W. Watson,X
Alcorn,State House Of Rep,105,DEM,Matthew A. Daves,X
Alcorn,State House Of Rep,11,DEM,Lataisha M. Jackson,X
Alcorn,State House Of Rep,110,DEM,Annita Bonner,X
Alcorn,State House Of Rep,110,DEM,Jeramey Anderson,X
Alcorn,State House Of Rep,119,DEM,Jeffery Hulum III,X
Alcorn,State House Of Rep,12,DEM,Donna Niewiaroski,X
Alcorn,State House Of Rep,121,DEM,John W. DeDeaux,X
Alcorn,State House Of Rep,121,DEM,Shira Stallworth,X
Alcorn,State House Of Rep,16,DEM,Rickey W. Thompson,X
Alcorn,State House Of Rep,23,DEM,Danny Lampley,X
Alcorn,State House Of Rep,24,DEM,David G. Olds,X
Alcorn,State House Of Rep,26,DEM,Orlando W. Paden,X
Alcorn,State House Of Rep,27,DEM,Cedric Burnett,X
Alcorn,State House Of Rep,27,DEM,James Edward Woods Jr.,X
Alcorn,State House Of Rep,27,DEM,Kenji L. Holloway,X
Alcorn,State House Of Rep,29,DEM,Robert L. Sanders,X
Alcorn,State House Of Rep,30,DEM,Sedrick Smith Sr.,X
Alcorn,State House Of Rep,30,DEM,Tracey T. Rosebud,X
Alcorn,State House Of Rep,30,DEM,Watson Turnipseed,X
Alcorn,State House Of Rep,31,DEM,C. Sade Turnipseed,X
Alcorn,State House Of Rep,31,DEM,Otis L. Anthony II,X
Alcorn,State House Of Rep,32,DEM,Solomon Curtis Osborne,X
Alcorn,State House Of Rep,36,DEM,Karl Malinski Gibbs,X
Alcorn,State House Of Rep,36,DEM,Terell Harris,X
Alcorn,State House Of Rep,38,DEM,Cheikh A. Taylor,X
Alcorn,State House Of Rep,40,DEM,Hester Jackson-McCray,X
Alcorn,State House Of Rep,41,DEM,Kabir Karriem,X
Alcorn,State House Of Rep,42,DEM,Carl L. Mickens,X
Alcorn,State House Of Rep,45,DEM,Keith Jackson,X
Alcorn,State House Of Rep,45,DEM,Kenny Rush,X
Alcorn,State House Of Rep,47,DEM,Bryant W. Clark,X
Alcorn,State House Of Rep,49,DEM,Willie L. Bailey,X
Alcorn,State House Of Rep,50,DEM,John W. Hines,X
Alcorn,State House Of Rep,52,DEM,Dianne D. Black,X
Alcorn,State House Of Rep,55,DEM,Kimberly Stevens,X
Alcorn,State House Of Rep,55,DEM,Oscar Denton,X
Alcorn,State House Of Rep,56,DEM,Sharon Moman,X
Alcorn,State House Of Rep,57,DEM,Lawrence Blackmon,X
Alcorn,State House Of Rep,63,DEM,Dyamone L. White,X
Alcorn,State House Of Rep,63,DEM,Stephanie McKenzie Foster,X
Alcorn,State House Of Rep,65,DEM,Christopher M. Bell,X
Alcorn,State House Of Rep,65,DEM,Rufus E. Straughter,X
Alcorn,State House Of Rep,65,DEM,Timaka James-Jones,X
Alcorn,State House Of Rep,66,DEM,Fabian Nelson,X
Alcorn,State House Of Rep,66,DEM,Gregg Divinity,X
Alcorn,State House Of Rep,66,DEM,Roshunda Harris-Allen,X
Alcorn,State House Of Rep,67,DEM,Earle S. Banks,X
Alcorn,State House Of Rep,68,DEM,Zakiya Summers,X
Alcorn,State House Of Rep,69,DEM,Allan L. Cole,X
Alcorn,State House Of Rep,69,DEM,Iva Steptoe,X
Alcorn,State House Of Rep,69,DEM,Patty Patterson,X
Alcorn,State House Of Rep,69,DEM,Tamarra Grace Butler-Washington,X
Alcorn,State House Of Rep,70,DEM,William R. 'Bo' Brown,X
Alcorn,State House Of Rep,72,DEM,Ailean Stingley,X
Alcorn,State House Of Rep,72,DEM,Justis Gibbs,X
Alcorn,State House Of Rep,72,DEM,Rukia Lumumba,X
Alcorn,State House Of Rep,72,DEM,Synarus Green,X
Alcorn,State House Of Rep,76,DEM,Gregory L. Holloway,X
Alcorn,State House Of Rep,80,DEM,Omeria Scott,X
Alcorn,State House Of Rep,82,DEM,Charles L. Young Jr.,X
Alcorn,State House Of Rep,85,DEM,Jeffery Harness,X
Alcorn,State House Of Rep,85,DEM,Richard Lamar Buford,X
Alcorn,State House Of Rep,86,DEM,Ronnie Crudup Jr.,X
Alcorn,State House Of Rep,91,DEM,Bob Evans,X
Alcorn,State House Of Rep,94,DEM,Robert L. Johnson III,X
Alcorn,State House Of Rep,97,DEM,Ben Thompson,X
Alcorn,State House Of Rep,98,DEM,Daryl L. Porter Jr.,X
Alcorn,State House Of Rep,98,DEM,Lance Darnel Brown,X
Alcorn,State Senate,02,DEM,Pam McKelvy Hamner,X
Alcorn,State Senate,07,DEM,Hob Bryan,X
Alcorn,State Senate,10,DEM,Andre R. DeBerry,X
Alcorn,State Senate,10,DEM,Brenda F. Mitchell,X
Alcorn,State Senate,11,DEM,Reginald D. Jackson,X
Alcorn,State Senate,12,DEM,Derrick T. Simmons,X
Alcorn,State Senate,13,DEM,Mark S. Buckner Sr.,X
Alcorn,State Senate,13,DEM,Sarita M. Simmons,X
Alcorn,State Senate,16,DEM,Angela Turner Ford,X
Alcorn,State Senate,19,DEM,Sandy S. Kerr,X
Alcorn,State Senate,21,DEM,Bradford J. Blackmon,X
Alcorn,State Senate,22,DEM,Joseph C. Thomas Sr.,X
Alcorn,State Senate,26,DEM,John Horhn,X
Alcorn,State Senate,27,DEM,Hillman Terome Frazier,X
Alcorn,State Senate,27,DEM,Marvin Hightower,X
Alcorn,State Senate,28,DEM,Sollie B. Norwood,X
Alcorn,State Senate,29,DEM,David Blount,X
Alcorn,State Senate,29,DEM,Dwayne K. Pickett,X
Alcorn,State Senate,32,DEM,Rod Hickman,X
Alcorn,State Senate,34,DEM,David Jordan,X
Alcorn,State Senate,34,DEM,Everette Hill,X
Alcorn,State Senate,34,DEM,Juan R. Barnett,X
Alcorn,State Senate,37,DEM,Albert Butler,X
Alcorn,State Senate,37,DEM,Shirley 'Bea' Sandifer,X
Alcorn,State Senate,38,DEM,Gary Brumfield,X
Alcorn,State Senate,40,DEM,Thomas Lehr,X
Alcorn,State Treasurer,,DEM,Addie L. Green,420
Alcorn,Transportation Commissioner-Central District,,DEM,Willie Simmons,X
Amite,Attorney General,,DEM,Greta Kemp Martin,838
Amite,Commissioner Of Agriculture & Commerce,,DEM,Bethany Hill,179
