county,office,district,party,candidate,votes
Adams,President,,Democratic,Hillary Clinton,3215
Alcorn,President,,Democratic,Hillary Clinton,849
Amite,President,,Democratic,Hillary Clinton,1304
Attala,President,,Democratic,Hillary Clinton,1588
Benton,President,,Democratic,Hillary Clinton,631
Bolivar,President,,Democratic,Hillary Clinton,3118
Calhoun,President,,Democratic,Hillary Clinton,750
Carroll,President,,Democratic,Hillary Clinton,834
Chickasaw,President,,Democratic,Hillary Clinton,1492
Choctaw,President,,Democratic,Hillary Clinton,343
Claiborne,President,,Democratic,Hillary Clinton,1751
Clarke,President,,Democratic,Hillary Clinton,1117
Clay,President,,Democratic,Hillary Clinton,2457
Coahoma,President,,Democratic,Hillary Clinton,2377
Copiah,President,,Democratic,Hillary Clinton,3390
Covington,President,,Democratic,Hillary Clinton,1366
DeSoto,President,,Democratic,Hillary Clinton,5620
Forrest,President,,Democratic,Hillary Clinton,3781
Franklin,President,,Democratic,Hillary Clinton,720
George,President,,Democratic,Hillary Clinton,370
Greene,President,,Democratic,Hillary Clinton,374
Grenada,President,,Democratic,Hillary Clinton,1804
Hancock,President,,Democratic,Hillary Clinton,941
Harrison,President,,Democratic,Hillary Clinton,6945
Hinds,President,,Democratic,Hillary Clinton,32207
Holmes,President,,Democratic,Hillary Clinton,3301
Humpphreys,President,,Democratic,Hillary Clinton,1554
Issaquena,President,,Democratic,Hillary Clinton,175
Itawamba,President,,Democratic,Hillary Clinton,389
Jackson,President,,Democratic,Hillary Clinton,5019
Jasper,President,,Democratic,Hillary Clinton,2043
Jefferson,President,,Democratic,Hillary Clinton,1551
Jefferson Davis,President,,Democratic,Hillary Clinton,1806
Jones,President,,Democratic,Hillary Clinton,2703
Kemper,President,,Democratic,Hillary Clinton,1030
Lafayette,President,,Democratic,Hillary Clinton,2451
Lamar,President,,Democratic,Hillary Clinton,1515
Launderdale,President,,Democratic,Hillary Clinton,3687
Lawrence,President,,Democratic,Hillary Clinton,1159
Leake,President,,Democratic,Hillary Clinton,1706
Lee,President,,Democratic,Hillary Clinton,3110
Leflore,President,,Democratic,Hillary Clinton,2175
Lincoln,President,,Democratic,Hillary Clinton,1868
Lowndes,President,,Democratic,Hillary Clinton,4040
Madison,President,,Democratic,Hillary Clinton,7786
Marion,President,,Democratic,Hillary Clinton,1554
Marshall,President,,Democratic,Hillary Clinton,3497
Monroe,President,,Democratic,Hillary Clinton,1916
Montgomery,President,,Democratic,Hillary Clinton,1079
Neshoba,President,,Democratic,Hillary Clinton,932
Newton,President,,Democratic,Hillary Clinton,1037
Noxubee,President,,Democratic,Hillary Clinton,1399
Oktibbeha,President,,Democratic,Hillary Clinton,2488
Panola,President,,Democratic,Hillary Clinton,3061
Pearl River,President,,Democratic,Hillary Clinton,1045
Perry,President,,Democratic,Hillary Clinton,489
Pike,President,,Democratic,Hillary Clinton,3015
Pontotoc,President,,Democratic,Hillary Clinton,737
Prentiss,President,,Democratic,Hillary Clinton,704
Quitman,President,,Democratic,Hillary Clinton,993
Rankin,President,,Democratic,Hillary Clinton,4846
Scott,President,,Democratic,Hillary Clinton,2063
Sharkey,President,,Democratic,Hillary Clinton,667
Simpson,President,,Democratic,Hillary Clinton,1873
Smith,President,,Democratic,Hillary Clinton,729
Stone,President,,Democratic,Hillary Clinton,556
Sunflower,President,,Democratic,Hillary Clinton,2407
Tallahatchie,President,,Democratic,Hillary Clinton,1343
Tate,President,,Democratic,Hillary Clinton,1478
Tippah,President,,Democratic,Hillary Clinton,580
Tishomingo,President,,Democratic,Hillary Clinton,391
Tunica,President,,Democratic,Hillary Clinton,904
Union,President,,Democratic,Hillary Clinton,598
Walthall,President,,Democratic,Hillary Clinton,1053
Warren,President,,Democratic,Hillary Clinton,3704
Washington,President,,Democratic,Hillary Clinton,3546
Wayne,President,,Democratic,Hillary Clinton,1449
Webster,President,,Democratic,Hillary Clinton,401
Wilkinson,President,,Democratic,Hillary Clinton,1276
Winston,President,,Democratic,Hillary Clinton,1532
Yalobusha,President,,Democratic,Hillary Clinton,1220
Yazoo,President,,Democratic,Hillary Clinton,2360
,President,,Democratic,Hillary Clinton,187334
Adams,President,,Democratic,Rocky De La Fuente,5
Alcorn,President,,Democratic,Rocky De La Fuente,3
Amite,President,,Democratic,Rocky De La Fuente,2
Attala,President,,Democratic,Rocky De La Fuente,4
Benton,President,,Democratic,Rocky De La Fuente,0
