candidate,office,district,party,county,precinct,votes,winner,page
Gary Johnson,President,,Libertarian,Attala,Liberty Chapel,4,,2
Jill Stein,President,,Green,Attala,Liberty Chapel,2,,2
John Bouie ii,U.S.House,2,Republican,Attala,Liberty Chapel,145,,2
Bennie G. Thompson,U.S.House,2,Democrat,Attala,Liberty Chapel,72,,2
Johnny McLeod,U.S.House,2,Reform,Attala,Liberty Chapel,4,,2
Troy Ray,U.S.House,2,Independent,Attala,Liberty Chapel,17,,2
Hillary Clinton,President,,Democrat,Attala,Mcadams,141,,2
Donald J. Trump,President,,Republican,Attala,Mcadams,125,,2
Darrell Castle,President,,Constitution,Attala,Mcadams,1,,2
Rocky' Roque De La Fuente,President,,American Delta,Attala,Mcadams,0,,2
Jim Hedges,President,,Prohibition,Attala,Mcadams,0,,2
Gary Johnson,President,,Libertarian,Attala,Mcadams,0,,2
Jill Stein,President,,Green,Attala,Mcadams,1,,2
John Bouie ii,U.S.House,2,Republican,Attala,Mcadams,85,,2
Bennie G. Thompson,U.S.House,2,Democrat,Attala,Mcadams,155,,2
Johnny McLeod,U.S.House,2,Reform,Attala,Mcadams,3,,2
Troy Ray,U.S.House,,Independent,Attala,Mcadams,14,,2
Hillary Clinton,President,,Democrat,Attala,Mccool,105,,2
Donald J. Trump,President,,Republican,Attala,Mccool,169,,2
Darrell Castle,President,,Constitution,Attala,Mccool,2,,2
Rocky' Roque De La Fuente,President,,American Delta,Attala,Mccool,0,,2
Jim Hedges,President,,Prohibition,Attala,Mccool,0,,2
Gary Johnson,President,,Libertarian,Attala,Mccool,3,,2
Jill Stein,President,,Green,Attala,Mccool,1,,2
John Bouie ii,U.S.House,2,Republican,Attala,Mccool,124,,2
Bennie G. Thompson,U.S.House,2,Democrat,Attala,Mccool,127,,2
Johnny McLeod,U.S.House,2,Reform,Attala,Mccool,6,,2
Troy Ray,U.S.House,,Independent,Attala,Mccool,6,,2
Hillary Clinton,President,,Democrat,Attala,Newport,123,,2
Donald J. Trump,President,,Republican,Attala,Newport,146,,2
Darrell Castle,President,,Constitution,Attala,Newport,1,,2
Rocky' Roque De La Fuente,President,,American Delta,Attala,Newport,1,,2
Jim Hedges,President,,Prohibition,Attala,Newport,0,,2
Gary Johnson,President,,Libertarian,Attala,Newport,1,,2
Jill Stein,President,,Green,Attala,Newport,0,,2
John Bouie ii,U.S.House,2,Republican,Attala,Newport,107,,2
Bennie G. Thompson,U.S.House,2,Democrat,Attala,Newport,132,,2
Johnny McLeod,U.S.House,2,Reform,Attala,Newport,6,,2
Troy Ray,U.S.House,2,Independent,Attala,Newport,19,,2
Hillary Clinton,President,,Democrat,Attala,North Central,27,,2
Donald J. Trump,President,,Republican,Attala,North Central,240,,2
Darrell Castle,President,,Constitution,Attala,North Central,1,,2
Rocky' Roque De La Fuente,President,,American Delta,Attala,North Central,0,,2
Jim Hedges,President,,Prohibition,Attala,North Central,0,,2
Gary Johnson,President,,Libertarian,Attala,North Central,3,,2
Jill Stein,President,,Green,Attala,North Central,0,,2
John Bouie ii,U.S.House,2,Republican,Attala,North Central,199,,2
Bennie G. Thompson,U.S.House,2,Democrat,Attala,North Central,41,,2
Johnny McLeod,U.S.House,2,Reform,Attala,North Central,10,,2
Troy Ray,U.S.House,,Independent,Attala,North Central,15,,2
Hillary Clinton,President,,Democrat,Attala,North East,767,,2
Donald J. Trump,President,,Republican,Attala,North East,271,,2
Darrell Castle,President,,Constitution,Attala,North East,3,,2
Rocky' Roque De La Fuente,President,,American Delta,Attala,North East,0,,2
Jim Hedges,President,,Prohibition,Attala,North East,3,,2
Gary Johnson,President,,Libertarian,Attala,North East,5,,2
Jill Stein,President,,Green,Attala,North East,1,,2
John Bouie ii,U.S.House,2,Republican,Attala,North East,207,,2
Bennie G. Thompson,U.S.House,2,Democrat,Attala,North East,793,,2
Johnny McLeod,U.S.House,2,Reform,Attala,North East,7,,2
Troy Ray,U.S.House,2,Independent,Attala,North East,31,,2
Hillary Clinton,President,,Democrat,Attala,North West,251,,3
Donald J. Trump,President,,Republican,Attala,North West,385,,3
Darrell Castle,President,,Constitution,Attala,North West,1,,3
Rocky' Roque De La Fuente,President,,American Delta,Attala,North West,0,,3
Jim Hedges,President,,Prohibition,Attala,North West,0,,3
Gary Johnson,President,,Libertarian,Attala,North West,5,,3
Jill Stein,President,,Green,Attala,North West,3,,3
John Bouie ii,U.S.House,2,Republican,Attala,North West,305,,3
Bennie G. Thompson,U.S.House,2,Democrat,Attala,North West,272,,3
Johnny McLeod,U.S.House,2,Reform,Attala,North West,13,,3
Troy Ray,U.S.House,,Independent,Attala,North West,32,,3
Hillary Clinton,President,,Democrat,Attala,Possumneck,73,,3
Donald J. Trump,President,,Republican,Attala,Possumneck,132,,3
Darrell Castle,President,,Constitution,Attala,Possumneck,1,,3
Rocky' Roque De La Fuente,President,,American Delta,Attala,Possumneck,1,,3
Jim Hedges,President,,Prohibition,Attala,Possumneck,0,,3
Gary Johnson,President,,Libertarian,Attala,Possumneck,1,,3
Jill Stein,President,,Green,Attala,Possumneck,0,,3
John Bouie ii,U.S.House,2,Republican,Attala,Possumneck,97,,3
Bennie G. Thompson,U.S.House,2,Democrat,Attala,Possumneck,82,,3
Johnny McLeod,U.S.House,2,Reform,Attala,Possumneck,3,,3
Troy Ray,U.S.House,,Independent,Attala,Possumneck,22,,3
Hillary Clinton,President,,Democrat,Attala,Providence,21,,3
Donald J. Trump,President,,Republican,Attala,Providence,246,,3
Darrell Castle,President,,Constitution,Attala,Providence,0,,3
Rocky' Roque De La Fuente,President,,American Delta,Attala,Providence,0,,3
Jim Hedges,President,,Prohibition,Attala,Providence,0,,3
Gary Johnson,President,,Libertarian,Attala,Providence,2,,3
Jill Stein,President,,Green,Attala,Providence,0,,3
John Bouie ii,U.S.House,2,Republican,Attala,Providence,198,,3
Bennie G. Thompson,U.S.House,2,Democrat,Attala,Providence,40,,3
Johnny McLeod,U.S.House,2,Reform,Attala,Providence,3,,3
Troy Ray,U.S.House,2,Independent,Attala,Providence,16,,3
Hillary Clinton,President,,Democrat,Attala,Sallis,533,,3
Donald J. Trump,President,,Republican,Attala,Sallis,240,,3
Darrell Castle,President,,Constitution,Attala,Sallis,3,,3
Rocky' Roque De La Fuente,President,,American Delta,Attala,Sallis,0,,3
Jim Hedges,President,,Prohibition,Attala,Sallis,2,,3
Gary Johnson,President,,Libertarian,Attala,Sallis,1,,3
Jill Stein,President,,Green,Attala,Sallis,0,,3
John Bouie ii,U.S.House,2,Republican,Attala,Sallis,173,,3
Bennie G. Thompson,U.S.House,2,Democrat,Attala,Sallis,551,,3
Johnny McLeod,U.S.House,2,Reform,Attala,Sallis,5,,3
Troy Ray,U.S.House,2,Independent,Attala,Sallis,46,,3
Hillary Clinton,President,,Democrat,Attala,South Central,289,,3
Donald J. Trump,President,,Republican,Attala,South Central,394,,3
Darrell Castle,President,,Constitution,Attala,South Central,6,,3
Rocky' Roque De La Fuente,President,,American Delta,Attala,South Central,0,,3
Jim Hedges,President,,Prohibition,Attala,South Central,0,,3
Gary Johnson,President,,Libertarian,Attala,South Central,4,,3
Jill Stein,President,,Green,Attala,South Central,2,,3
John Bouie ii,U.S.House,2,Republican,Attala,South Central,318,,3
Bennie G. Thompson,U.S.House,2,Democrat,Attala,South Central,310,,3
Johnny McLeod,U.S.House,2,Reform,Attala,South Central,16,,3
Troy Ray,U.S.House,2,Independent,Attala,South Central,41,,3
Hillary Clinton,President,,Democrat,Attala,South West,205,,3
Donald J. Trump,President,,Republican,Attala,South West,94,,3
Darrell Castle,President,,Constitution,Attala,South West,3,,3
Rocky' Roque De La Fuente,President,,American Delta,Attala,South West,0,,3
Jim Hedges,President,,Prohibition,Attala,South West,1,,3
Gary Johnson,President,,Libertarian,Attala,South West,0,,3
Jill Stein,President,,Green,Attala,South West,0,,3
John Bouie ii,U.S.House,2,Republican,Attala,South West,65,,3
Bennie G. Thompson,U.S.House,2,Democrat,Attala,South West,219,,3
Johnny McLeod,U.S.House,2,Reform,Attala,South West,8,,3
Troy Ray,U.S.House,2,Independent,Attala,South West,10,,3
Hillary Clinton,President,,Democrat,Attala,Thompson,7,,3
Donald J. Trump,President,,Republican,Attala,Thompson,109,,3
Darrell Castle,President,,Constitution,Attala,Thompson,0,,3
Rocky' Roque De La Fuente,President,,American Delta,Attala,Thompson,0,,3
Jim Hedges,President,,Prohibition,Attala,Thompson,0,,3
Gary Johnson,President,,Libertarian,Attala,Thompson,0,,3
Jill Stein,President,,Green,Attala,Thompson,0,,3
John Bouie ii,U.S.House,2,Republican,Attala,Thompson,82,,3
Bennie G. Thompson,U.S.House,2,Democrat,Attala,Thompson,22,,3
Johnny McLeod,U.S.House,2,Reform,Attala,Thompson,2,,3
Troy Ray,U.S.House,2,Independent,Attala,Thompson,4,,3
Hillary Clinton,President,,Democrat,Attala,Williamsville,314,,3
Donald J. Trump,President,,Republican,Attala,Williamsville,751,,3
Darrell Castle,President,,Constitution,Attala,Williamsville,1,,3
Rocky' Roque De La Fuente,President,,American Delta,Attala,Williamsville,0,,3
Jim Hedges,President,,Prohibition,Attala,Williamsville,1,,3
Gary Johnson,President,,Libertarian,Attala,Williamsville,10,,3
Jill Stein,President,,Green,Attala,Williamsville,3,,3
John Bouie ii,U.S.House,2,Republican,Attala,Williamsville,615,,3
Bennie G. Thompson,U.S.House,2,Democrat,Attala,Williamsville,360,,3
Johnny McLeod,U.S.House,2,Reform,Attala,Williamsville,25,,3
Troy Ray,U.S.House,,Independent,Attala,Williamsville,52,,3
Hillary Clinton,President,,Democrat,Attala,Zama,70,,3
Donald J. Trump,President,,Republican,Attala,Zama,167,,3
Darrell Castle,President,,Constitution,Attala,Zama,1,,3
Rocky' Roque De La Fuente,President,,American Delta,Attala,Zama,0,,3
Jim Hedges,President,,Prohibition,Attala,Zama,0,,3
Gary Johnson,President,,Libertarian,Attala,Zama,0,,3
Jill Stein,President,,Green,Attala,Zama,1,,3
John Bouie ii,U.S.House,2,Republican,Attala,Zama,142,,3
Bennie G. Thompson,U.S.House,2,Democrat,Attala,Zama,84,,3
Johnny McLeod,U.S.House,2,Reform,Attala,Zama,3,,3
Troy Ray,U.S.House,,Independent,Attala,Zama,7,,3
Hillary Clinton,President,,Democrat,Attala,,3242,,3
Donald J. Trump,President,,Republican,Attala,,4897,TRUE,3
Darrell Castle,President,,Constitution,Attala,,32,,3
Rocky' Roque De La Fuente,President,,American Delta,Attala,,3,,3
Jim Hedges,President,,Prohibition,Attala,,8,,3
Gary Johnson,President,,Libertarian,Attala,,57,,3
Jill Stein,President,,Green,Attala,,17,,3
John Bouie ii,U.S.House,2,Republican,Attala,,3830,TRUE,3
Bennie G. Thompson,U.S.House,2,Democrat,Attala,,3642,,3
Johnny McLeod,U.S.House,2,Reform,Attala,,134,,3
Troy Ray,U.S.House,2,Independent,Attala,,444,,3
