candidate,office,district,party,county,precinct,votes,winner,page
Jill Stein,President,,Green,Lafayette,Oxford 3,15,,2
Trent Kelly,U.S.House,1,Republican,Lafayette,Oxford 3,874,,2
Jacob Owens,U.S.House,1,Democrat,Lafayette,Oxford 3,916,,2
Cathy L. Toole,U.S.House,1,Reform,Lafayette,Oxford 3,30,,2
Chase Wilson,U.S.House,1,Libertarian,Lafayette,Oxford 3,36,,2
Hillary Clinton,President,,Democrat,Lafayette,Oxford 4,1180,,2
Donald J. Trump,President,,Republican,Lafayette,Oxford 4,1404,,2
Darrell Castle,President,,Constitution,Lafayette,Oxford 4,9,,2
Rocky' Roque De La Fuente,President,,American Delta,Lafayette,Oxford 4,6,,2
Jim Hedges,President,,Prohibition,Lafayette,Oxford 4,1,,2
Gary Johnson,President,,Libertarian,Lafayette,Oxford 4,114,,2
Jill Stein,President,,Green,Lafayette,Oxford 4,30,,2
Trent Kelly,U.S.House,1,Republican,Lafayette,Oxford 4,1557,,2
Jacob Owens,U.S.House,1,Democrat,Lafayette,Oxford 4,991,,2
Cathy L. Toole,U.S.House,1,Reform,Lafayette,Oxford 4,32,,2
Chase Wilson,U.S.House,1,Libertarian,Lafayette,Oxford 4,87,,2
Hillary Clinton,President,,Democrat,Lafayette,Oxford 5,701,,3
Donald J. Trump,President,,Republican,Lafayette,Oxford 5,690,,3
Darrell Castle,President,,Constitution,Lafayette,Oxford 5,8,,3
Rocky' Roque De La Fuente,President,,American Delta,Lafayette,Oxford 5,1,,3
Jim Hedges,President,,Prohibition,Lafayette,Oxford 5,1,,3
Gary Johnson,President,,Libertarian,Lafayette,Oxford 5,59,,3
Jill Stein,President,,Green,Lafayette,Oxford 5,18,,3
Trent Kelly,U.S.House,1,Republican,Lafayette,Oxford 5,744,,3
Jacob Owens,U.S.House,1,Democrat,Lafayette,Oxford 5,594,,3
Cathy L. Toole,U.S.House,1,Reform,Lafayette,Oxford 5,15,,3
Chase Wilson,U.S.House,1,Libertarian,Lafayette,Oxford 5,81,,3
Hillary Clinton,President,,Democrat,Lafayette,Paris,18,,3
Donald J. Trump,President,,Republican,Lafayette,Paris,235,,3
Darrell Castle,President,,Constitution,Lafayette,Paris,0,,3
Rocky' Roque De La Fuente,President,,American Delta,Lafayette,Paris,0,,3
Jim Hedges,President,,Prohibition,Lafayette,Paris,0,,3
Gary Johnson,President,,Libertarian,Lafayette,Paris,2,,3
Jill Stein,President,,Green,Lafayette,Paris,0,,3
Trent Kelly,U.S.House,1,Republican,Lafayette,Paris,218,,3
Jacob Owens,U.S.House,1,Democrat,Lafayette,Paris,16,,3
Cathy L. Toole,U.S.House,1,Reform,Lafayette,Paris,3,,3
Chase Wilson,U.S.House,1,Libertarian,Lafayette,Paris,6,,3
Hillary Clinton,President,,Democrat,Lafayette,Philadelphia,84,,3
Donald J. Trump,President,,Republican,Lafayette,Philadelphia,121,,3
Darrell Castle,President,,Constitution,Lafayette,Philadelphia,0,,3
Rocky' Roque De La Fuente,President,,American Delta,Lafayette,Philadelphia,0,,3
Jim Hedges,President,,Prohibition,Lafayette,Philadelphia,0,,3
Gary Johnson,President,,Libertarian,Lafayette,Philadelphia,2,,3
Jill Stein,President,,Green,Lafayette,Philadelphia,0,,3
Trent Kelly,U.S.House,1,Republican,Lafayette,Philadelphia,122,,3
Jacob Owens,U.S.House,1,Democrat,Lafayette,Philadelphia,77,,3
Cathy L. Toole,U.S.House,1,Reform,Lafayette,Philadelphia,0,,3
Chase Wilson,U.S.House,1,Libertarian,Lafayette,Philadelphia,2,,3
Hillary Clinton,President,,Democrat,Lafayette,Taylor 3 ,361,,3
Donald J. Trump,President,,Republican,Lafayette,Taylor 3 ,155,,3
Darrell Castle,President,,Constitution,Lafayette,Taylor 3,2,,3
Rocky' Roque De La Fuente,President,,American Delta,Lafayette,Taylor 3,0,,3
Jim Hedges,President,,Prohibition,Lafayette,Taylor 3,0,,3
Gary Johnson,President,,Libertarian,Lafayette,Taylor 3,11,,3
Jill Stein,President,,Green,Lafayette,Taylor 3,4,,3
Trent Kelly,U.S.House,1,Republican,Lafayette,Taylor 3,175,,3
Jacob Owens,U.S.House,1,Democrat,Lafayette,Taylor 3,300,,3
Cathy L. Toole,U.S.House,1,Reform,Lafayette,Taylor 3,7,,3
Chase Wilson,U.S.House,1,Libertarian,Lafayette,Taylor 3,9,,3
Hillary Clinton,President,,Democrat,Lafayette,Tula,35,,3
Donald J. Trump,President,,Republican,Lafayette,Tula,233,,3
Darrell Castle,President,,Constitution,Lafayette,Tula,1,,3
Rocky' Roque De La Fuente,President,,American Delta,Lafayette,Tula,0,,3
Jim Hedges,President,,Prohibition,Lafayette,Tula,1,,3
Gary Johnson,President,,Libertarian,Lafayette,Tula,4,,3
Jill Stein,President,,Green,Lafayette,Tula,1,,3
Trent Kelly,U.S.House,1,Republican,Lafayette,Tula,226,,3
Jacob Owens,U.S.House,1,Democrat,Lafayette,Tula,36,,3
Cathy L. Toole,U.S.House,1,Reform,Lafayette,Tula,3,,3
Chase Wilson,U.S.House,1,Libertarian,Lafayette,Tula,2,,3
Hillary Clinton,President,,Democrat,Lafayette,Union West 4,90,,3
Donald J. Trump,President,,Republican,Lafayette,Union West 4,184,,3
Darrell Castle,President,,Constitution,Lafayette,Union West 4,0,,3
Rocky' Roque De La Fuente,President,,American Delta,Lafayette,Union West 4,0,,3
Jim Hedges,President,,Prohibition,Lafayette,Union West 4,0,,3
Gary Johnson,President,,Libertarian,Lafayette,Union West 4,3,,3
Jill Stein,President,,Green,Lafayette,Union West 4,1,,3
Trent Kelly,U.S.House,1,Republican,Lafayette,Union West 4,178,,3
Jacob Owens,U.S.House,1,Democrat,Lafayette,Union West 4,84,,3
Cathy L. Toole,U.S.House,1,Reform,Lafayette,Union West 4,4,,3
Chase Wilson,U.S.House,1,Libertarian,Lafayette,Union West 4,2,,3
Hillary Clinton,President,,Democrat,Lafayette,Yocona Community Center,77,,3
Donald J. Trump,President,,Republican,Lafayette,Yocona Community Center,451,,3
Darrell Castle,President,,Constitution,Lafayette,Yocona Community Center,4,,3
Rocky' Roque De La Fuente,President,,American Delta,Lafayette,Yocona Community Center,1,,3
Jim Hedges,President,,Prohibition,Lafayette,Yocona Community Center,0,,3
Gary Johnson,President,,Libertarian,Lafayette,Yocona Community Center,15,,3
Jill Stein,President,,Green,Lafayette,Yocona Community Center,4,,3
Trent Kelly,U.S.House,1,Republican,Lafayette,Yocona Community Center,442,,3
Jacob Owens,U.S.House,1,Democrat,Lafayette,Yocona Community Center,62,,3
Cathy L. Toole,U.S.House,1,Reform,Lafayette,Yocona Community Center,9,,3
Chase Wilson,U.S.House,1,Libertarian,Lafayette,Yocona Community Center,12,,3
Hillary Clinton,President,,Democrat,Lafayette,,7969,,3
Donald J. Trump,President,,Republican,Lafayette,,10872,,3
Darrell Castle,President,,Constitution,Lafayette,,68,,3
Rocky' Roque De La Fuente,President,,American Delta,Lafayette,,15,,3
Jim Hedges,President,,Prohibition,Lafayette,,8,,3
Gary Johnson,President,,Libertarian,Lafayette,,577,,3
Jill Stein,President,,Green,Lafayette,,134,,3
Trent Kelly,U.S.House,1,Republican,Lafayette,,11466,,3
Jacob Owens,U.S.House,1,Democrat,Lafayette,,6676,,3
Cathy L. Toole,U.S.House,1,Reform,Lafayette,,259,,3
Chase Wilson,U.S.House,1,Libertarian,Lafayette,,529,,3
