candidate,office,district,party,county,precinct,votes,winner,page
Jim Hedges,President,,Prohibition,Itawamba,Evergreen,0,,2
Gary Johnson,President,,Libertarian,Itawamba,Evergreen,5,,2
Jill Stein,President,,Green,Itawamba,Evergreen,1,,2
Trent Kelly,U.S.House,1,Republican,Itawamba,Evergreen,233,,2
Jacob Owens,U.S.House,1,Democrat,Itawamba,Evergreen,89,,2
Cathy L. Toole,U.S.House,1,Reform,Itawamba,Evergreen,5,,2
Chase Wilson,U.S.House,1,Libertarian,Itawamba,Evergreen,8,,2
Hillary Clinton,President,,Democrat,Itawamba,Fairview-Pleasanton,11,,3
Donald J. Trump,President,,Republican,Itawamba,Fairview-Pleasanton,117,,3
Darrell Castle,President,,Constitution,Itawamba,Fairview-Pleasanton,0,,3
Rocky' Roque De La Fuente,President,,American Delta,Itawamba,Fairview-Pleasanton,1,,3
Jim Hedges,President,,Prohibition,Itawamba,Fairview-Pleasanton,0,,3
Gary Johnson,President,,Libertarian,Itawamba,Fairview-Pleasanton,1,,3
Jill Stein,President,,Green,Itawamba,Fairview-Pleasanton,0,,3
Trent Kelly,U.S.House,1,Republican,Itawamba,Fairview-Pleasanton,109,,3
Jacob Owens,U.S.House,1,Democrat,Itawamba,Fairview-Pleasanton,13,,3
Cathy L. Toole,U.S.House,1,Reform,Itawamba,Fairview-Pleasanton,4,,3
Chase Wilson,U.S.House,1,Libertarian,Itawamba,Fairview-Pleasanton,2,,3
Hillary Clinton,President,,Democrat,Itawamba,Fawn Grove,26,,3
Donald J. Trump,President,,Republican,Itawamba,Fawn Grove,330,,3
Darrell Castle,President,,Constitution,Itawamba,Fawn Grove,4,,3
Rocky' Roque De La Fuente,President,,American Delta,Itawamba,Fawn Grove,0,,3
Jim Hedges,President,,Prohibition,Itawamba,Fawn Grove,0,,3
Gary Johnson,President,,Libertarian,Itawamba,Fawn Grove,3,,3
Jill Stein,President,,Green,Itawamba,Fawn Grove,1,,3
Trent Kelly,U.S.House,1,Republican,Itawamba,Fawn Grove,326,,3
Jacob Owens,U.S.House,1,Democrat,Itawamba,Fawn Grove,22,,3
Cathy L. Toole,U.S.House,1,Reform,Itawamba,Fawn Grove,8,,3
Chase Wilson,U.S.House,1,Libertarian,Itawamba,Fawn Grove,9,,3
Hillary Clinton,President,,Democrat,Itawamba,Friendship,17,,3
Donald J. Trump,President,,Republican,Itawamba,Friendship,137,,3
Darrell Castle,President,,Constitution,Itawamba,Friendship,0,,3
Rocky' Roque De La Fuente,President,,American Delta,Itawamba,Friendship,0,,3
Jim Hedges,President,,Prohibition,Itawamba,Friendship,0,,3
Gary Johnson,President,,Libertarian,Itawamba,Friendship,1,,3
Jill Stein,President,,Green,Itawamba,Friendship,3,,3
Trent Kelly,U.S.House,1,Republican,Itawamba,Friendship,133,,3
Jacob Owens,U.S.House,1,Democrat,Itawamba,Friendship,17,,3
Cathy L. Toole,U.S.House,1,Reform,Itawamba,Friendship,1,,3
Chase Wilson,U.S.House,1,Libertarian,Itawamba,Friendship,4,,3
Hillary Clinton,President,,Democrat,Itawamba,Friendship 1D,4,,3
Donald J. Trump,President,,Republican,Itawamba,Friendship 1D,80,,3
Darrell Castle,President,,Constitution,Itawamba,Friendship 1D,0,,3
Rocky' Roque De La Fuente,President,,American Delta,Itawamba,Friendship 1D,0,,3
Jim Hedges,President,,Prohibition,Itawamba,Friendship 1D,0,,3
Gary Johnson,President,,Libertarian,Itawamba,Friendship 1D,1,,3
Jill Stein,President,,Green,Itawamba,Friendship 1D,0,,3
Trent Kelly,U.S.House,1,Republican,Itawamba,Friendship 1D,77,,3
Jacob Owens,U.S.House,1,Democrat,Itawamba,Friendship 1D,5,,3
Cathy L. Toole,U.S.House,1,Reform,Itawamba,Friendship 1D,1,,3
Chase Wilson,U.S.House,1,Libertarian,Itawamba,Friendship 1D,0,,3
Hillary Clinton,President,,Democrat,Itawamba,Friendship -4D,4,,3
Donald J. Trump,President,,Republican,Itawamba,Friendship -4D,81,,3
Darrell Castle,President,,Constitution,Itawamba,Friendship -4D,0,,3
Rocky' Roque De La Fuente,President,,American Delta,Itawamba,Friendship -4D,0,,3
Jim Hedges,President,,Prohibition,Itawamba,Friendship -4D,0,,3
Gary Johnson,President,,Libertarian,Itawamba,Friendship -4D,0,,3
Jill Stein,President,,Green,Itawamba,Friendship -4D,0,,3
Trent Kelly,U.S.House,1,Republican,Itawamba,Friendship -4D,81,,3
Jacob Owens,U.S.House,1,Democrat,Itawamba,Friendship -4D,1,,3
Cathy L. Toole,U.S.House,1,Reform,Itawamba,Friendship -4D,1,,3
Chase Wilson,U.S.House,1,Libertarian,Itawamba,Friendship -4D,0,,3
Hillary Clinton,President,,Democrat,Itawamba,Friendship-5D,8,,3
Donald J. Trump,President,,Republican,Itawamba,Friendship-5D,81,,3
Darrell Castle,President,,Constitution,Itawamba,Friendship-5D,0,,3
Rocky' Roque De La Fuente,President,,American Delta,Itawamba,Friendship-5D,0,,3
Jim Hedges,President,,Prohibition,Itawamba,Friendship-5D,0,,3
Gary Johnson,President,,Libertarian,Itawamba,Friendship-5D,0,,3
Jill Stein,President,,Green,Itawamba,Friendship-5D,0,,3
Trent Kelly,U.S.House,1,Republican,Itawamba,Friendship-5D,84,,3
Jacob Owens,U.S.House,1,Democrat,Itawamba,Friendship-5D,6,,3
Cathy L. Toole,U.S.House,1,Reform,Itawamba,Friendship-5D,0,,3
Chase Wilson,U.S.House,1,Libertarian,Itawamba,Friendship-5D,0,,3
Hillary Clinton,President,,Democrat,Itawamba,Greenwood,124,,3
Donald J. Trump,President,,Republican,Itawamba,Greenwood,218,,3
Darrell Castle,President,,Constitution,Itawamba,Greenwood,1,,3
Rocky' Roque De La Fuente,President,,American Delta,Itawamba,Greenwood,0,,3
Jim Hedges,President,,Prohibition,Itawamba,Greenwood,0,,3
Gary Johnson,President,,Libertarian,Itawamba,Greenwood,4,,3
Jill Stein,President,,Green,Itawamba,Greenwood,1,,3
Trent Kelly,U.S.House,1,Republican,Itawamba,Greenwood,233,,3
Jacob Owens,U.S.House,1,Democrat,Itawamba,Greenwood,97,,3
Cathy L. Toole,U.S.House,1,Reform,Itawamba,Greenwood,6,,3
Chase Wilson,U.S.House,1,Libertarian,Itawamba,Greenwood,7,,3
Hillary Clinton,President,,Democrat,Itawamba,Icdc,154,,3
Donald J. Trump,President,,Republican,Itawamba,Icdc,488,,3
Darrell Castle,President,,Constitution,Itawamba,Icdc,4,,3
Rocky' Roque De La Fuente,President,,American Delta,Itawamba,Icdc,0,,3
Jim Hedges,President,,Prohibition,Itawamba,Icdc,0,,3
Gary Johnson,President,,Libertarian,Itawamba,Icdc,6,,3
Jill Stein,President,,Green,Itawamba,Icdc,2,,3
Trent Kelly,U.S.House,1,Republican,Itawamba,Icdc,502,,3
Jacob Owens,U.S.House,1,Democrat,Itawamba,Icdc,114,,3
Cathy L. Toole,U.S.House,1,Reform,Itawamba,Icdc,10,,3
Chase Wilson,U.S.House,1,Libertarian,Itawamba,Icdc,12,,3
Hillary Clinton,President,,Democrat,Itawamba,James Creek,13,,3
Donald J. Trump,President,,Republican,Itawamba,James Creek,153,,3
Darrell Castle,President,,Constitution,Itawamba,James Creek,0,,3
Rocky' Roque De La Fuente,President,,American Delta,Itawamba,James Creek,0,,3
Jim Hedges,President,,Prohibition,Itawamba,James Creek,0,,3
Gary Johnson,President,,Libertarian,Itawamba,James Creek,0,,3
Jill Stein,President,,Green,Itawamba,James Creek,0,,3
Trent Kelly,U.S.House,1,Republican,Itawamba,James Creek,153,,3
Jacob Owens,U.S.House,1,Democrat,Itawamba,James Creek,7,,3
Cathy L. Toole,U.S.House,1,Reform,Itawamba,James Creek,1,,3
Chase Wilson,U.S.House,1,Libertarian,Itawamba,James Creek,2,,3
Hillary Clinton,President,,Democrat,Itawamba,Kirkville,39,,3
Donald J. Trump,President,,Republican,Itawamba,Kirkville,593,,3
Darrell Castle,President,,Constitution,Itawamba,Kirkville,0,,3
Rocky' Roque De La Fuente,President,,American Delta,Itawamba,Kirkville,0,,3
Jim Hedges,President,,Prohibition,Itawamba,Kirkville,0,,3
Gary Johnson,President,,Libertarian,Itawamba,Kirkville,4,,3
Jill Stein,President,,Green,Itawamba,Kirkville,0,,3
Trent Kelly,U.S.House,1,Republican,Itawamba,Kirkville,572,,3
Jacob Owens,U.S.House,1,Democrat,Itawamba,Kirkville,50,,3
Cathy L. Toole,U.S.House,1,Reform,Itawamba,Kirkville,6,,3
Chase Wilson,U.S.House,1,Libertarian,Itawamba,Kirkville,6,,3
Hillary Clinton,President,,Democrat,Itawamba,Mantachie,46,,3
Donald J. Trump,President,,Republican,Itawamba,Mantachie,537,,3
Darrell Castle,President,,Constitution,Itawamba,Mantachie,5,,3
Rocky' Roque De La Fuente,President,,American Delta,Itawamba,Mantachie,1,,3
Jim Hedges,President,,Prohibition,Itawamba,Mantachie,0,,3
Gary Johnson,President,,Libertarian,Itawamba,Mantachie,5,,3
Jill Stein,President,,Green,Itawamba,Mantachie,0,,3
Trent Kelly,U.S.House,1,Republican,Itawamba,Mantachie,541,,3
Jacob Owens,U.S.House,1,Democrat,Itawamba,Mantachie,35,,3
Cathy L. Toole,U.S.House,1,Reform,Itawamba,Mantachie,1,,3
Chase Wilson,U.S.House,1,Libertarian,Itawamba,Mantachie,12,,3
Hillary Clinton,President,,Democrat,Itawamba,Mantachie-3D,9,,4
Donald J. Trump,President,,Republican,Itawamba,Mantachie-3D,138,,4
Darrell Castle,President,,Constitution,Itawamba,Mantachie-3D,0,,4
Rocky' Roque De La Fuente,President,,American Delta,Itawamba,Mantachie-3D,0,,4
Jim Hedges,President,,Prohibition,Itawamba,Mantachie-3D,0,,4
Gary Johnson,President,,Libertarian,Itawamba,Mantachie-3D,0,,4
Jill Stein,President,,Green,Itawamba,Mantachie-3D,0,,4
Trent Kelly,U.S.House,1,Republican,Itawamba,Mantachie-3D,130,,4
Jacob Owens,U.S.House,1,Democrat,Itawamba,Mantachie-3D,9,,4
Cathy L. Toole,U.S.House,1,Reform,Itawamba,Mantachie-3D,2,,4
Chase Wilson,U.S.House,1,Libertarian,Itawamba,Mantachie-3D,4,,4
Hillary Clinton,President,,Democrat,Itawamba,Ratliff,4,,4
Donald J. Trump,President,,Republican,Itawamba,Ratliff,185,,4
Darrell Castle,President,,Constitution,Itawamba,Ratliff,1,,4
Rocky' Roque De La Fuente,President,,American Delta,Itawamba,Ratliff,0,,4
Jim Hedges,President,,Prohibition,Itawamba,Ratliff,0,,4
Gary Johnson,President,,Libertarian,Itawamba,Ratliff,1,,4
Jill Stein,President,,Green,Itawamba,Ratliff,0,,4
Trent Kelly,U.S.House,1,Republican,Itawamba,Ratliff,174,,4
Jacob Owens,U.S.House,1,Democrat,Itawamba,Ratliff,7,,4
Cathy L. Toole,U.S.House,1,Reform,Itawamba,Ratliff,4,,4
Chase Wilson,U.S.House,1,Libertarian,Itawamba,Ratliff,4,,4
Hillary Clinton,President,,Democrat,Itawamba,Ryan,21,,4
Donald J. Trump,President,,Republican,Itawamba,Ryan,245,,4
Darrell Castle,President,,Constitution,Itawamba,Ryan,1,,4
Rocky' Roque De La Fuente,President,,American Delta,Itawamba,Ryan,0,,4
Jim Hedges,President,,Prohibition,Itawamba,Ryan,2,,4
Gary Johnson,President,,Libertarian,Itawamba,Ryan,2,,4
Jill Stein,President,,Green,Itawamba,Ryan,0,,4
Trent Kelly,U.S.House,1,Republican,Itawamba,Ryan,245,,4
Jacob Owens,U.S.House,1,Democrat,Itawamba,Ryan,19,,4
Cathy L. Toole,U.S.House,1,Reform,Itawamba,Ryan,4,,4
Chase Wilson,U.S.House,1,Libertarian,Itawamba,Ryan,1,,4
Hillary Clinton,President,,Democrat,Itawamba,Salem-Copeland,32,,4
Donald J. Trump,President,,Republican,Itawamba,Salem-Copeland,343,,4
Darrell Castle,President,,Constitution,Itawamba,Salem-Copeland,1,,4
Rocky' Roque De La Fuente,President,,American Delta,Itawamba,Salem-Copeland,0,,4
Jim Hedges,President,,Prohibition,Itawamba,Salem-Copeland,0,,4
Gary Johnson,President,,Libertarian,Itawamba,Salem-Copeland,2,,4
Jill Stein,President,,Green,Itawamba,Salem-Copeland,0,,4
Trent Kelly,U.S.House,1,Republican,Itawamba,Salem-Copeland,318,,4
Jacob Owens,U.S.House,1,Democrat,Itawamba,Salem-Copeland,37,,4
Cathy L. Toole,U.S.House,1,Reform,Itawamba,Salem-Copeland,6,,4
Chase Wilson,U.S.House,1,Libertarian,Itawamba,Salem-Copeland,6,,4
Hillary Clinton,President,,Democrat,Itawamba,Tilden,50,,4
Donald J. Trump,President,,Republican,Itawamba,Tilden,333,,4
Darrell Castle,President,,Constitution,Itawamba,Tilden,2,,4
Rocky' Roque De La Fuente,President,,American Delta,Itawamba,Tilden,1,,4
Jim Hedges,President,,Prohibition,Itawamba,Tilden,0,,4
Gary Johnson,President,,Libertarian,Itawamba,Tilden,1,,4
Jill Stein,President,,Green,Itawamba,Tilden,0,,4
Trent Kelly,U.S.House,1,Republican,Itawamba,Tilden,321,,4
Jacob Owens,U.S.House,1,Democrat,Itawamba,Tilden,47,,4
Cathy L. Toole,U.S.House,1,Reform,Itawamba,Tilden,5,,4
Chase Wilson,U.S.House,1,Libertarian,Itawamba,Tilden,10,,4
Hillary Clinton,President,,Democrat,Itawamba,Tremont,32,,4
Donald J. Trump,President,,Republican,Itawamba,Tremont,326,,4
Darrell Castle,President,,Constitution,Itawamba,Tremont,0,,4
Rocky' Roque De La Fuente,President,,American Delta,Itawamba,Tremont,0,,4
Jim Hedges,President,,Prohibition,Itawamba,Tremont,1,,4
Gary Johnson,President,,Libertarian,Itawamba,Tremont,1,,4
Jill Stein,President,,Green,Itawamba,Tremont,1,,4
Trent Kelly,U.S.House,1,Republican,Itawamba,Tremont,313,,4
Jacob Owens,U.S.House,1,Democrat,Itawamba,Tremont,25,,4
Cathy L. Toole,U.S.House,1,Reform,Itawamba,Tremont,5,,4
Chase Wilson,U.S.House,1,Libertarian,Itawamba,Tremont,5,,4
Hillary Clinton,President,,Democrat,Itawamba,,1117,,4
Donald J. Trump,President,,Republican,Itawamba,,8470,TRUE,4
Darrell Castle,President,,Constitution,Itawamba,,36,,4
Rocky' Roque De La Fuente,President,,American Delta,Itawamba,,5,,4
Jim Hedges,President,,Prohibition,Itawamba,,5,,4
Gary Johnson,President,,Libertarian,Itawamba,,84,,4
Jill Stein,President,,Green,Itawamba,,20,,4
Trent Kelly,U.S.House,1,Republican,Itawamba,,8374,TRUE,4
Jacob Owens,U.S.House,1,Democrat,Itawamba,,903,,4
Cathy L. Toole,U.S.House,1,Reform,Itawamba,,111,,4
Chase Wilson,U.S.House,1,Libertarian,Itawamba,,171,,4
