page,candidate,office,district,party,county,precinct,votes,winner
2,Jeb Bush,President,,Republican,Sunflower,11 - Inverness,2,
2,Ben Carson,President,,Republican,Sunflower,11 - Inverness,3,
2,Chris Christle,President,,Republican,Sunflower,11 - Inverness,0,
2,Ted Cruz,President,,Republican,Sunflower,11 - Inverness,50,
2,Carly Florina,President,,Republican,Sunflower,11 - Inverness,0,
2,Lindsey Graham,President,,Republican,Sunflower,11 - Inverness,0,
2,Mike Huckabee,President,,Republican,Sunflower,11 - Inverness,0,
2,John R. Kasich,President,,Republican,Sunflower,11 - Inverness,31,
2,George Pataki,President,,Republican,Sunflower,11 - Inverness,0,
2,Rand Paul,President,,Republican,Sunflower,11 - Inverness,0,
2,Marco Rubio,President,,Republican,Sunflower,11 - Inverness,15,
2,Rick Santorum,President,,Republican,Sunflower,11 - Inverness,3,
2,Donald J. Trump,President,,Republican,Sunflower,11 - Inverness,143,
2,"John Boule, II",U.S. House,2,Republican,Sunflower,11 - Inverness,198,
2,Jeb Bush,President,,Republican,Sunflower,12-Moorhead,1,
2,Ben Carson,President,,Republican,Sunflower,12-Moorhead,0,
2,Chris Christle,President,,Republican,Sunflower,12-Moorhead,0,
2,Ted Cruz,President,,Republican,Sunflower,12-Moorhead,6,
2,Carly Florina,President,,Republican,Sunflower,12-Moorhead,0,
2,Lindsey Graham,President,,Republican,Sunflower,12-Moorhead,0,
2,Mike Huckabee,President,,Republican,Sunflower,12-Moorhead,0,
2,John R. Kasich,President,,Republican,Sunflower,12-Moorhead,7,
2,George Pataki,President,,Republican,Sunflower,12-Moorhead,0,
2,Rand Paul,President,,Republican,Sunflower,12-Moorhead,0,
2,Marco Rubio,President,,Republican,Sunflower,12-Moorhead,3,
2,Rick Santorum,President,,Republican,Sunflower,12-Moorhead,0,
2,Donald J. Trump,President,,Republican,Sunflower,12-Moorhead,43,
2,"John Boule, II",U.S. House,2,Republican,Sunflower,12-Moorhead,48,
2,Jeb Bush,President,,Republican,Sunflower,13-Indianola #1 Southeast,0,
2,Ben Carson,President,,Republican,Sunflower,13-Indianola #1 Southeast,0,
2,Chris Christle,President,,Republican,Sunflower,13-Indianola #1 Southeast,0,
2,Ted Cruz,President,,Republican,Sunflower,13-Indianola #1 Southeast,0,
2,Carly Florina,President,,Republican,Sunflower,13-Indianola #1 Southeast,0,
2,Lindsey Graham,President,,Republican,Sunflower,13-Indianola #1 Southeast,0,
2,Mike Huckabee,President,,Republican,Sunflower,13-Indianola #1 Southeast,0,
2,John R. Kasich,President,,Republican,Sunflower,13-Indianola #1 Southeast,0,
