page,candidate,office,district,party,county,precinct,votes,winner
2,Jeb Bush,President,,Republican,Attala,Aponaug,1,
2,Ben Carson,President,,Republican,Attala,Aponaug,0,
2,Chris Christie,President,,Republican,Attala,Aponaug,0,
2,Ted Cruz,President,,Republican,Attala,Aponaug,32,
2,Carly Florina,President,,Republican,Attala,Aponaug,0,
2,Lindsey Graham,President,,Republican,Attala,Aponaug,0,
2,Mike Huckabee,President,,Republican,Attala,Aponaug,1,
2,John R. Kaisch,President,,Republican,Attala,Aponaug,2,
2,George Pataki,President,,Republican,Attala,Aponaug,0,
2,Rand Paul,President,,Republican,Attala,Aponaug,0,
2,Marco Rubio,President,,Republican,Attala,Aponaug,3,
2,Rick Santorum,President,,Republican,Attala,Aponaug,0,
2,Donald J. Trump,President,,Republican,Attala,Aponaug,36,
2,Hillary Clinton,President,,Democrat,Attala,Aponaug,22,
2,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Attala,Aponaug,0,
2,Martin O'Mailey,President,,Democrat,Attala,Aponaug,0,
2,Bernie Sanders,President,,Democrat,Attala,Aponaug,6,
2,Willie Wilson,President,,Democrat,Attala,Aponaug,0,
2,John Bouie II,U.S. House,2,Republican,Attala,Aponaug,60,
2,Bennie G. Thompson,U.S. House,2,Democrat,Attala,Aponaug,25,
2,Jeb Bush,President,,Republican,Attala,Berea,1,
2,Ben Carson,President,,Republican,Attala,Berea,3,
2,Chris Christie,President,,Republican,Attala,Berea,0,
2,Ted Cruz,President,,Republican,Attala,Berea,23,
2,Carly Florina,President,,Republican,Attala,Berea,0,
2,Lindsey Graham,President,,Republican,Attala,Berea,1,
2,Mike Huckabee,President,,Republican,Attala,Berea,0,
2,John R. Kaisch,President,,Republican,Attala,Berea,3,
2,George Pataki,President,,Republican,Attala,Berea,0,
2,Rand Paul,President,,Republican,Attala,Berea,0,
2,Marco Rubio,President,,Republican,Attala,Berea,0,
2,Rick Santorum,President,,Republican,Attala,Berea,0,
2,Donald J. Trump,President,,Republican,Attala,Berea,30,
2,Hillary Clinton,President,,Democrat,Attala,Berea,4,
2,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Attala,Berea,0,
2,Martin O'Mailey,President,,Democrat,Attala,Berea,0,
2,Bernie Sanders,President,,Democrat,Attala,Berea,1,
2,Willie Wilson,President,,Democrat,Attala,Berea,0,
2,John Bouie II,U.S. House,2,Republican,Attala,Berea,49,
2,Bennie G. Thompson,U.S. House,2,Democrat,Attala,Berea,6,
2,Jeb Bush,President,,Republican,Attala,Carmack,0,
2,Ben Carson,President,,Republican,Attala,Carmack,3,
2,Chris Christie,President,,Republican,Attala,Carmack,0,
2,Ted Cruz,President,,Republican,Attala,Carmack,40,
2,Carly Florina,President,,Republican,Attala,Carmack,0,
