page,candidate,office,district,party,county,precinct,votes,winner
2,Jeb Bush,President,,Republican,Pontotoc,Algoma Al,3,
2,Ben Carson,President,,Republican,Pontotoc,Algoma Al,9,
2,Chris Christle,President,,Republican,Pontotoc,Algoma Al,0,
2,Ted Cruz,President,,Republican,Pontotoc,Algoma Al,112,
2,Carly Florina,President,,Republican,Pontotoc,Algoma Al,0,
2,Lindsey Graham,President,,Republican,Pontotoc,Algoma Al,0,
2,Mike Huckabee,President,,Republican,Pontotoc,Algoma Al,1,
2,John R. Kasich,President,,Republican,Pontotoc,Algoma Al,18,
2,George Pataki,President,,Republican,Pontotoc,Algoma Al,0,
2,Rand Paul,President,,Republican,Pontotoc,Algoma Al,1,
2,Marco Rubio,President,,Republican,Pontotoc,Algoma Al,8,
2,Rick Santorum,President,,Republican,Pontotoc,Algoma Al,1,
2,Donald J. Trump,President,,Republican,Pontotoc,Algoma Al,101,
2,Paul Clever,U S House,1st Congressional ,Republican,Pontotoc,Algoma Al,11,
2,Trent Kelly,U S House,1st Congressional ,Republican,Pontotoc,Algoma Al,235,
2,Jeb Bush,President,,Republican,Pontotoc,Bankhead Ba,2,
2,Ben Carson,President,,Republican,Pontotoc,Bankhead Ba,7,
2,Chris Christle,President,,Republican,Pontotoc,Bankhead Ba,0,
2,Ted Cruz,President,,Republican,Pontotoc,Bankhead Ba,83,
2,Carly Florina,President,,Republican,Pontotoc,Bankhead Ba,0,
2,Lindsey Graham,President,,Republican,Pontotoc,Bankhead Ba,1,
2,Mike Huckabee,President,,Republican,Pontotoc,Bankhead Ba,2,
2,John R. Kasich,President,,Republican,Pontotoc,Bankhead Ba,11,
2,George Pataki,President,,Republican,Pontotoc,Bankhead Ba,0,
2,Rand Paul,President,,Republican,Pontotoc,Bankhead Ba,0,
2,Marco Rubio,President,,Republican,Pontotoc,Bankhead Ba,4,
2,Rick Santorum,President,,Republican,Pontotoc,Bankhead Ba,0,
2,Donald J. Trump,President,,Republican,Pontotoc,Bankhead Ba,84,
2,Paul Clever,U S House,1st Congressional ,Republican,Pontotoc,Bankhead Ba,15,
2,Trent Kelly,U S House,1st Congressional ,Republican,Pontotoc,Bankhead Ba,173,
2,Jeb Bush,President,,Republican,Pontotoc,Beckham Bec,1,
2,Ben Carson,President,,Republican,Pontotoc,Beckham Bec,2,
2,Chris Christle,President,,Republican,Pontotoc,Beckham Bec,0,
2,Ted Cruz,President,,Republican,Pontotoc,Beckham Bec,90,
2,Carly Florina,President,,Republican,Pontotoc,Beckham Bec,1,
2,Lindsey Graham,President,,Republican,Pontotoc,Beckham Bec,0,
2,Mike Huckabee,President,,Republican,Pontotoc,Beckham Bec,2,
2,John R. Kasich,President,,Republican,Pontotoc,Beckham Bec,13,
2,George Pataki,President,,Republican,Pontotoc,Beckham Bec,0,
2,Rand Paul,President,,Republican,Pontotoc,Beckham Bec,0,
2,Marco Rubio,President,,Republican,Pontotoc,Beckham Bec,16,
2,Rick Santorum,President,,Republican,Pontotoc,Beckham Bec,0,
2,Donald J. Trump,President,,Republican,Pontotoc,Beckham Bec,105,
2,Paul Clever,U S House,1st Congressional ,Republican,Pontotoc,Beckham Bec,11,
2,Trent Kelly,U S House,1st Congressional ,Republican,Pontotoc,Beckham Bec,212,
2,Jeb Bush,President,,Republican,Pontotoc,Bethel/Endville Be,0,
2,Ben Carson,President,,Republican,Pontotoc,Bethel/Endville Be,7,
2,Chris Christle,President,,Republican,Pontotoc,Bethel/Endville Be,0,
2,Ted Cruz,President,,Republican,Pontotoc,Bethel/Endville Be,114,
2,Carly Florina,President,,Republican,Pontotoc,Bethel/Endville Be,0,
2,Lindsey Graham,President,,Republican,Pontotoc,Bethel/Endville Be,0,
2,Mike Huckabee,President,,Republican,Pontotoc,Bethel/Endville Be,3,
2,John R. Kasich,President,,Republican,Pontotoc,Bethel/Endville Be,22,
2,George Pataki,President,,Republican,Pontotoc,Bethel/Endville Be,0,
2,Rand Paul,President,,Republican,Pontotoc,Bethel/Endville Be,0,
2,Marco Rubio,President,,Republican,Pontotoc,Bethel/Endville Be,10,
2,Rick Santorum,President,,Republican,Pontotoc,Bethel/Endville Be,1,
2,Donald J. Trump,President,,Republican,Pontotoc,Bethel/Endville Be,102,
