page,candidate,office,district,party,county,precinct,votes,winner
2,Jeb Bush,President,,Republican,Lowndes,Airbase,0,
2,Ben Carson,President,,Republican,Lowndes,Airbase,5,
2,Chris Christie,President,,Republican,Lowndes,Airbase,0,
2,Ted Cruz,President,,Republican,Lowndes,Airbase,95,
2,Carly Florina,President,,Republican,Lowndes,Airbase,0,
2,Lindsey Graham,President,,Republican,Lowndes,Airbase,0,
2,Mike Huckabee,President,,Republican,Lowndes,Airbase,0,
2,John R. Kasich,President,,Republican,Lowndes,Airbase,18,
2,George Pataki,President,,Republican,Lowndes,Airbase,0,
2,Rand Paul,President,,Republican,Lowndes,Airbase,0,
2,Marco Rubio,President,,Republican,Lowndes,Airbase,11,
2,Rick Santorum,President,,Republican,Lowndes,Airbase,0,
2,Donald J. Trump,President,,Republican,Lowndes,Airbase,121,
2,Hillary Clinton,President,,Democrat,Lowndes,Airbase,165,
2,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Lowndes,Airbase,0,
2,Martin O'Mailey,President,,Democrat,Lowndes,Airbase,0,
2,Bernie Sanders,President,,Democrat,Lowndes,Airbase,39,
2,Willie Wilson,President,,Democrat,Lowndes,Airbase,0,
2,Paul Clever,U.S. House,1,Republican,Lowndes,Airbase,16,
2,Trent Kelly,U.S. House,1,Republican,Lowndes,Airbase,216,
2,Jacob Owens,U.S. House,1,Democrat,Lowndes,Airbase,160,
2,Jeb Bush,President,,Republican,Lowndes,Artesia,0,
2,Ben Carson,President,,Republican,Lowndes,Artesia,2,
2,Chris Christie,President,,Republican,Lowndes,Artesia,0,
2,Ted Cruz,President,,Republican,Lowndes,Artesia,14,
2,Carly Florina,President,,Republican,Lowndes,Artesia,0,
2,Lindsey Graham,President,,Republican,Lowndes,Artesia,0,
2,Mike Huckabee,President,,Republican,Lowndes,Artesia,0,
2,John R. Kasich,President,,Republican,Lowndes,Artesia,1,
2,George Pataki,President,,Republican,Lowndes,Artesia,0,
2,Rand Paul,President,,Republican,Lowndes,Artesia,0,
2,Marco Rubio,President,,Republican,Lowndes,Artesia,4,
2,Rick Santorum,President,,Republican,Lowndes,Artesia,0,
2,Donald J. Trump,President,,Republican,Lowndes,Artesia,9,
2,Hillary Clinton,President,,Democrat,Lowndes,Artesia,120,
2,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Lowndes,Artesia,0,
2,Martin O'Mailey,President,,Democrat,Lowndes,Artesia,0,
2,Bernie Sanders,President,,Democrat,Lowndes,Artesia,5,
2,Willie Wilson,President,,Democrat,Lowndes,Artesia,0,
2,Paul Clever,U.S. House,1,Republican,Lowndes,Artesia,5,
2,Trent Kelly,U.S. House,1,Republican,Lowndes,Artesia,19,
2,Jacob Owens,U.S. House,1,Democrat,Lowndes,Artesia,75,
2,Jeb Bush,President,,Republican,Lowndes,Brandon,1,
2,Ben Carson,President,,Republican,Lowndes,Brandon,9,
2,Chris Christie,President,,Republican,Lowndes,Brandon,1,
2,Ted Cruz,President,,Republican,Lowndes,Brandon,201,
2,Carly Florina,President,,Republican,Lowndes,Brandon,1,
2,Lindsey Graham,President,,Republican,Lowndes,Brandon,0,
2,Mike Huckabee,President,,Republican,Lowndes,Brandon,2,
2,John R. Kasich,President,,Republican,Lowndes,Brandon,69,
2,George Pataki,President,,Republican,Lowndes,Brandon,0,
2,Rand Paul,President,,Republican,Lowndes,Brandon,1,
2,Marco Rubio,President,,Republican,Lowndes,Brandon,43,
2,Rick Santorum,President,,Republican,Lowndes,Brandon,0,
2,Donald J. Trump,President,,Republican,Lowndes,Brandon,228,
2,Hillary Clinton,President,,Democrat,Lowndes,Brandon,206,
2,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Lowndes,Brandon,0,
2,Martin O'Mailey,President,,Democrat,Lowndes,Brandon,1,
2,Bernie Sanders,President,,Democrat,Lowndes,Brandon,56,
2,Willie Wilson,President,,Democrat,Lowndes,Brandon,0,
2,Paul Clever,U.S. House,1,Republican,Lowndes,Brandon,36,
2,Trent Kelly,U.S. House,1,Republican,Lowndes,Brandon,487,
2,Jacob Owens,U.S. House,1,Democrat,Lowndes,Brandon,187,
2,Jeb Bush,President,,Republican,Lowndes,Caledonia,0,
2,Ben Carson,President,,Republican,Lowndes,Caledonia,23,
2,Chris Christie,President,,Republican,Lowndes,Caledonia,0,
2,Ted Cruz,President,,Republican,Lowndes,Caledonia,519,
2,Carly Florina,President,,Republican,Lowndes,Caledonia,0,
2,Lindsey Graham,President,,Republican,Lowndes,Caledonia,0,
2,Mike Huckabee,President,,Republican,Lowndes,Caledonia,3,
2,John R. Kasich,President,,Republican,Lowndes,Caledonia,53,
2,George Pataki,President,,Republican,Lowndes,Caledonia,0,
2,Rand Paul,President,,Republican,Lowndes,Caledonia,1,
2,Marco Rubio,President,,Republican,Lowndes,Caledonia,68,
2,Rick Santorum,President,,Republican,Lowndes,Caledonia,1,
2,Donald J. Trump,President,,Republican,Lowndes,Caledonia,561,
2,Hillary Clinton,President,,Democrat,Lowndes,Caledonia,83,
2,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Lowndes,Caledonia,0,
2,Martin O'Mailey,President,,Democrat,Lowndes,Caledonia,0,
2,Bernie Sanders,President,,Democrat,Lowndes,Caledonia,33,
2,Willie Wilson,President,,Democrat,Lowndes,Caledonia,0,
2,Paul Clever,U.S. House,1,Republican,Lowndes,Caledonia,84,
2,Trent Kelly,U.S. House,1,Republican,Lowndes,Caledonia,1093,
2,Jacob Owens,U.S. House,1,Democrat,Lowndes,Caledonia,79,
2,Jeb Bush,President,,Republican,Lowndes,Coleman,0,
2,Ben Carson,President,,Republican,Lowndes,Coleman,0,
2,Chris Christie,President,,Republican,Lowndes,Coleman,0,
2,Ted Cruz,President,,Republican,Lowndes,Coleman,0,
2,Carly Florina,President,,Republican,Lowndes,Coleman,0,
2,Lindsey Graham,President,,Republican,Lowndes,Coleman,0,
2,Mike Huckabee,President,,Republican,Lowndes,Coleman,0,
2,John R. Kasich,President,,Republican,Lowndes,Coleman,1,
2,George Pataki,President,,Republican,Lowndes,Coleman,0,
2,Rand Paul,President,,Republican,Lowndes,Coleman,0,
2,Marco Rubio,President,,Republican,Lowndes,Coleman,0,
2,Rick Santorum,President,,Republican,Lowndes,Coleman,0,
2,Donald J. Trump,President,,Republican,Lowndes,Coleman,2,
2,Hillary Clinton,President,,Democrat,Lowndes,Coleman,80,
2,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Lowndes,Coleman,1,
2,Martin O'Mailey,President,,Democrat,Lowndes,Coleman,0,
2,Bernie Sanders,President,,Democrat,Lowndes,Coleman,15,
2,Willie Wilson,President,,Democrat,Lowndes,Coleman,0,
2,Paul Clever,U.S. House,1,Republican,Lowndes,Coleman,0,
2,Trent Kelly,U.S. House,1,Republican,Lowndes,Coleman,3,
2,Jacob Owens,U.S. House,1,Democrat,Lowndes,Coleman,58,
2,Jeb Bush,President,,Republican,Lowndes,Columbus Christian Academy,1,
2,Ben Carson,President,,Republican,Lowndes,Columbus Christian Academy,3,
2,Chris Christie,President,,Republican,Lowndes,Columbus Christian Academy,0,
2,Ted Cruz,President,,Republican,Lowndes,Columbus Christian Academy,93,
2,Carly Florina,President,,Republican,Lowndes,Columbus Christian Academy,0,
2,Lindsey Graham,President,,Republican,Lowndes,Columbus Christian Academy,0,
2,Mike Huckabee,President,,Republican,Lowndes,Columbus Christian Academy,1,
