candidate,office,district,party,county,precinct,votes,winner,page
Darrell Castle,President,,Constitution,Choctaw,Hebron,1,,2
Rocky' Roque De La Fuente,President,,American Delta,Choctaw,Hebron,1,,2
Jim Hedges,President,,Prohibition,Choctaw,Hebron,0,,2
Gary Johnson,President,,Libertarian,Choctaw,Hebron,1,,2
Jill Stein,President,,Green,Choctaw,Hebron,1,,2
Trent Kelly,U.S.House,1,Republican,Choctaw,Hebron,159,,2
Jacob Owens,U.S.House,1,Democrat,Choctaw,Hebron,15,,2
Cathy L. Toole,U.S.House,1,Reform,Choctaw,Hebron,3,,2
Chase Wilson,U.S.House,1,Libertarian,Choctaw,Hebron,3,,2
Hillary Clinton,President,,Democrat,Choctaw,Kenego,17,,2
Donald J. Trump,President,,Republican,Choctaw,Kenego,223,,2
Darrell Castle,President,,Constitution,Choctaw,Kenego,1,,2
Rocky' Roque De La Fuente,President,,American Delta,Choctaw,Kenego,0,,2
Jim Hedges,President,,Prohibition,Choctaw,Kenego,0,,2
Gary Johnson,President,,Libertarian,Choctaw,Kenego,0,,2
Jill Stein,President,,Green,Choctaw,Kenego,0,,2
Trent Kelly,U.S.House,1,Republican,Choctaw,Kenego,215,,2
Jacob Owens,U.S.House,1,Democrat,Choctaw,Kenego,7,,2
Cathy L. Toole,U.S.House,1,Reform,Choctaw,Kenego,1,,2
Chase Wilson,U.S.House,1,Libertarian,Choctaw,Kenego,7,,2
Hillary Clinton,President,,Democrat,Choctaw,Panhandle,82,,2
Donald J. Trump,President,,Republican,Choctaw,Panhandle,128,,2
Darrell Castle,President,,Constitution,Choctaw,Panhandle,1,,2
Rocky' Roque De La Fuente,President,,American Delta,Choctaw,Panhandle,1,,2
Jim Hedges,President,,Prohibition,Choctaw,Panhandle,0,,2
Gary Johnson,President,,Libertarian,Choctaw,Panhandle,2,,2
Jill Stein,President,,Green,Choctaw,Panhandle,2,,2
Trent Kelly,U.S.House,1,Republican,Choctaw,Panhandle,141,,2
Jacob Owens,U.S.House,1,Democrat,Choctaw,Panhandle,59,,2
Cathy L. Toole,U.S.House,1,Reform,Choctaw,Panhandle,3,,2
Chase Wilson,U.S.House,1,Libertarian,Choctaw,Panhandle,1,,2
Hillary Clinton,President,,Democrat,Choctaw,Reform,100,,2
Donald J. Trump,President,,Republican,Choctaw,Reform,197,,2
Darrell Castle,President,,Constitution,Choctaw,Reform,1,,2
Rocky' Roque De La Fuente,President,,American Delta,Choctaw,Reform,0,,2
Jim Hedges,President,,Prohibition,Choctaw,Reform,0,,2
Gary Johnson,President,,Libertarian,Choctaw,Reform,1,,2
Jill Stein,President,,Green,Choctaw,Reform,1,,2
Trent Kelly,U.S.House,1,Republican,Choctaw,Reform,198,,2
Jacob Owens,U.S.House,1,Democrat,Choctaw,Reform,76,,2
Cathy L. Toole,U.S.House,1,Reform,Choctaw,Reform,7,,2
Chase Wilson,U.S.House,1,Libertarian,Choctaw,Reform,6,,2
Hillary Clinton,President,,Democrat,Choctaw,Sherwood,15,,2
Donald J. Trump,President,,Republican,Choctaw,Sherwood,311,,2
Darrell Castle,President,,Constitution,Choctaw,Sherwood,0,,2
Rocky' Roque De La Fuente,President,,American Delta,Choctaw,Sherwood,0,,2
Jim Hedges,President,,Prohibition,Choctaw,Sherwood,0,,2
Gary Johnson,President,,Libertarian,Choctaw,Sherwood,2,,2
Jill Stein,President,,Green,Choctaw,Sherwood,1,,2
Trent Kelly,U.S.House,1,Republican,Choctaw,Sherwood,311,,2
Jacob Owens,U.S.House,1,Democrat,Choctaw,Sherwood,12,,2
Cathy L. Toole,U.S.House,1,Reform,Choctaw,Sherwood,1,,2
Chase Wilson,U.S.House,1,Libertarian,Choctaw,Sherwood,2,,2
Hillary Clinton,President,,Democrat,Choctaw,Southwest Ackerman,262,,3
Donald J. Trump,President,,Republican,Choctaw,Southwest Ackerman,51,,3
Darrell Castle,President,,Constitution,Choctaw,Southwest Ackerman,0,,3
Rocky' Roque De La Fuente,President,,American Delta,Choctaw,Southwest Ackerman,2,,3
Jim Hedges,President,,Prohibition,Choctaw,Southwest Ackerman,0,,3
Gary Johnson,President,,Libertarian,Choctaw,Southwest Ackerman,0,,3
Jill Stein,President,,Green,Choctaw,Southwest Ackerman,0,,3
Trent Kelly,U.S.House,1,Republican,Choctaw,Southwest Ackerman,72,,3
Jacob Owens,U.S.House,1,Democrat,Choctaw,Southwest Ackerman,207,,3
Cathy L. Toole,U.S.House,1,Reform,Choctaw,Southwest Ackerman,7,,3
Chase Wilson,U.S.House,1,Libertarian,Choctaw,Southwest Ackerman,6,,3
Hillary Clinton,President,,Democrat,Choctaw,West Weir,99,,3
Donald J. Trump,President,,Republican,Choctaw,West Weir,174,,3
Darrell Castle,President,,Constitution,Choctaw,West Weir,0,,3
Rocky' Roque De La Fuente,President,,American Delta,Choctaw,West Weir,1,,3
Jim Hedges,President,,Prohibition,Choctaw,West Weir,0,,3
Gary Johnson,President,,Libertarian,Choctaw,West Weir,3,,3
Jill Stein,President,,Green,Choctaw,West Weir,0,,3
Trent Kelly,U.S.House,1,Republican,Choctaw,West Weir,187,,3
Jacob Owens,U.S.House,1,Democrat,Choctaw,West Weir,72,,3
Cathy L. Toole,U.S.House,1,Reform,Choctaw,West Weir,6,,3
Chase Wilson,U.S.House,1,Libertarian,Choctaw,West Weir,5,,3
Hillary Clinton,President,,Democrat,Choctaw,,1218,,
Donald J. Trump,President,,Republican,Choctaw,,2788,TRUE,
Darrell Castle,President,,Constitution,Choctaw,,12,,
Rocky' Roque De La Fuente,President,,American Delta,Choctaw,,6,,
Jim Hedges,President,,Prohibition,Choctaw,,3,,
Gary Johnson,President,,Libertarian,Choctaw,,26,,
Jill Stein,President,,Green,Choctaw,,12,,
Trent Kelly,U.S.House,1,Republican,Choctaw,,2866,TRUE,
Jacob Owens,U.S.House,1,Democrat,Choctaw,,930,,
Cathy L. Toole,U.S.House,1,Reform,Choctaw,,52,,
Chase Wilson,U.S.House,1,Libertarian,Choctaw,,60,,
