page,candidate,office,district,party,county,precinct,votes,winner
2,Phil Bryant ,Governor ,,R,Webster ,Bellefontaine,22,
2,Mitch Young ,Governor ,,R,Webster ,Bellefontaine,0,
2,Phil Bryant ,Governor ,,R,Webster ,Big Black ,25,
2,Mitch Young ,Governor ,,R,Webster ,Big Black ,1,
2,Phil Bryant ,Governor ,,R,Webster ,Bluff Springs ,7,
2,Mitch Young ,Governor ,,R,Webster ,Bluff Springs ,0,
2,Phil Bryant ,Governor ,,R,Webster ,Cadaretta ,6,
2,Mitch Young ,Governor ,,R,Webster ,Cadaretta ,0,
2,Phil Bryant ,Governor ,,R,Webster ,Clarkson ,39,
2,Mitch Young ,Governor ,,R,Webster ,Clarkson ,0,
2,Phil Bryant ,Governor ,,R,Webster ,Cumberland ,14,
2,Mitch Young ,Governor ,,R,Webster ,Cumberland ,0,
2,Phil Bryant ,Governor ,,R,Webster ,Eupora No. 1,81,
2,Mitch Young ,Governor ,,R,Webster ,Eupora No. 1,6,
2,Phil Bryant ,Governor ,,R,Webster ,Eupora No. 2,60,
2,Mitch Young ,Governor ,,R,Webster ,Eupora No. 2,1,
2,Phil Bryant ,Governor ,,R,Webster ,Eupora No. 3,25,
2,Mitch Young ,Governor ,,R,Webster ,Eupora No. 3,4,
2,Phil Bryant ,Governor ,,R,Webster ,Fame ,12,
2,Mitch Young ,Governor ,,R,Webster ,Fame ,1,
2,Phil Bryant ,Governor ,,R,Webster ,Fay,3,
2,Mitch Young ,Governor ,,R,Webster ,Fay,1,
3,Phil Bryant ,Governor ,,R,Webster ,Grady ,16,
3,Mitch Young ,Governor ,,R,Webster ,Grady ,1,
3,Phil Bryant ,Governor ,,R,Webster ,Maben ,14,
3,Mitch Young ,Governor ,,R,Webster ,Maben ,1,
3,Phil Bryant ,Governor ,,R,Webster ,Mantee ,38,
3,Mitch Young ,Governor ,,R,Webster ,Mantee ,1,
3,Phil Bryant ,Governor ,,R,Webster ,Mathiston ,65,
3,Mitch Young ,Governor ,,R,Webster ,Mathiston ,5,
3,Phil Bryant ,Governor ,,R,Webster ,Tomnolen ,12,
3,Mitch Young ,Governor ,,R,Webster ,Tomnolen ,0,
3,Phil Bryant ,Governor ,,R,Webster ,Walthall ,34,
3,Mitch Young ,Governor ,,R,Webster ,Walthall ,4,
3,Phil Bryant ,Governor ,,R,Webster ,TOTAL ,473,
3,Mitch Young ,Governor ,,R,Webster ,TOTAL ,26,
2,Alisha Nelson McElhenney ,Lieutenant Governor ,,R,Webster ,Bellefontaine,2,
2,Tate Reeves,Lieutenant Governor ,,R,Webster ,Bellefontaine,19,
2,Alisha Nelson McElhenney ,Lieutenant Governor ,,R,Webster ,Big Black ,6,
2,Tate Reeves,Lieutenant Governor ,,R,Webster ,Big Black ,20,
2,Alisha Nelson McElhenney ,Lieutenant Governor ,,R,Webster ,Bluff Springs ,0,
2,Tate Reeves,Lieutenant Governor ,,R,Webster ,Bluff Springs ,6,
2,Alisha Nelson McElhenney ,Lieutenant Governor ,,R,Webster ,Cadaretta ,2,
2,Tate Reeves,Lieutenant Governor ,,R,Webster ,Cadaretta ,4,
2,Alisha Nelson McElhenney ,Lieutenant Governor ,,R,Webster ,Clarkson ,9,
2,Tate Reeves,Lieutenant Governor ,,R,Webster ,Clarkson ,29,
2,Alisha Nelson McElhenney ,Lieutenant Governor ,,R,Webster ,Cumberland ,1,
2,Tate Reeves,Lieutenant Governor ,,R,Webster ,Cumberland ,13,
2,Alisha Nelson McElhenney ,Lieutenant Governor ,,R,Webster ,Eupora No. 1,11,
2,Tate Reeves,Lieutenant Governor ,,R,Webster ,Eupora No. 1,75,
2,Alisha Nelson McElhenney ,Lieutenant Governor ,,R,Webster ,Eupora No. 2,7,
2,Tate Reeves,Lieutenant Governor ,,R,Webster ,Eupora No. 2,53,
