county,precinct,office,district,party,candidate,total
Jackson,East Central,Lieutenant Governor,,Reform,Rosa B Williams,14
Jackson,Big Point,Lieutenant Governor,,Reform,Rosa B Williams,6
Jackson,Escatawpa -18,Lieutenant Governor,,Reform,Rosa B Williams,7
Jackson,Escatawpa -17,Lieutenant Governor,,Reform,Rosa B Williams,4
Jackson,Escatawpa -2,Lieutenant Governor,,Reform,Rosa B Williams,0
Jackson,Orange Grove -18,Lieutenant Governor,,Reform,Rosa B Williams,2
Jackson,Orange Grove -4,Lieutenant Governor,,Reform,Rosa B Williams,0
Jackson,Rec Center,Lieutenant Governor,,Reform,Rosa B Williams,6
Jackson,YMBC-Dantzler,Lieutenant Governor,,Reform,Rosa B Williams,7
Jackson,Jefferson Street,Lieutenant Governor,,Reform,Rosa B Williams,16
Jackson,Fair -7,Lieutenant Governor,,Reform,Rosa B Williams,9
Jackson,Fair -14,Lieutenant Governor,,Reform,Rosa B Williams,0
Jackson,Fair -9,Lieutenant Governor,,Reform,Rosa B Williams,2
Jackson,Fair -8,Lieutenant Governor,,Reform,Rosa B Williams,0
Jackson,Pinecrest -14,Lieutenant Governor,,Reform,Rosa B Williams,2
Jackson,Pinecrest -13,Lieutenant Governor,,Reform,Rosa B Williams,4
Jackson,Pinecrest -8,Lieutenant Governor,,Reform,Rosa B Williams,0
Jackson,Sacred Heart,Lieutenant Governor,,Reform,Rosa B Williams,8
Jackson,Eastlawn,Lieutenant Governor,,Reform,Rosa B Williams,2
Jackson,American Legion,Lieutenant Governor,,Reform,Rosa B Williams,1
Jackson,Presbyterian -13,Lieutenant Governor,,Reform,Rosa B Williams,5
Jackson,Presbyterian -12,Lieutenant Governor,,Reform,Rosa B Williams,0
Jackson,Presbyterian -6,Lieutenant Governor,,Reform,Rosa B Williams,1
Jackson,North Pascagoula,Lieutenant Governor,,Reform,Rosa B Williams,3
Jackson,Gautier,Lieutenant Governor,,Reform,Rosa B Williams,27
Jackson,Villa Maria,Lieutenant Governor,,Reform,Rosa B Williams,3
Jackson,OS Community Ctr,Lieutenant Governor,,Reform,Rosa B Williams,1
Jackson,OS Armory,Lieutenant Governor,,Reform,Rosa B Williams,11
Jackson,St Martin -32,Lieutenant Governor,,Reform,Rosa B Williams,14
Jackson,St Martin -24,Lieutenant Governor,,Reform,Rosa B Williams,1
Jackson,St Martin -37,Lieutenant Governor,,Reform,Rosa B Williams,2
Jackson,St Martin -36,Lieutenant Governor,,Reform,Rosa B Williams,27
Jackson,Latimer,Lieutenant Governor,,Reform,Rosa B Williams,16
Jackson,Larue,Lieutenant Governor,,Reform,Rosa B Williams,1
Jackson,Hickory Hills,Lieutenant Governor,,Reform,Rosa B Williams,7
Jackson,Fontainebleau -10,Lieutenant Governor,,Reform,Rosa B Williams,16
Jackson,Fontainebleau -23,Lieutenant Governor,,Reform,Rosa B Williams,2
Jackson,Fontainebleau -11,Lieutenant Governor,,Reform,Rosa B Williams,2
Jackson,Fontainebleau -25,Lieutenant Governor,,Reform,Rosa B Williams,1
Jackson,Fontainebleau -24,Lieutenant Governor,,Reform,Rosa B Williams,0
Jackson,Fontainebleau -19,Lieutenant Governor,,Reform,Rosa B Williams,0
Jackson,Gulf Park Estates,Lieutenant Governor,,Reform,Rosa B Williams,18
Jackson,OS Civic Ctr -23,Lieutenant Governor,,Reform,Rosa B Williams,3
Jackson,OS Civic Ctr -31,Lieutenant Governor,,Reform,Rosa B Williams,8
Jackson,OS Civic Ctr -24,Lieutenant Governor,,Reform,Rosa B Williams,0
Jackson,OS Civic Ctr -29,Lieutenant Governor,,Reform,Rosa B Williams,42
Jackson,South Vancleave -3,Lieutenant Governor,,Reform,Rosa B Williams,4
Jackson,South Vancleave -24,Lieutenant Governor,,Reform,Rosa B Williams,2
Jackson,South Vancleave -25,Lieutenant Governor,,Reform,Rosa B Williams,3
Jackson,South Vancleave -28,Lieutenant Governor,,Reform,Rosa B Williams,1
Jackson,South Vancleave -1,Lieutenant Governor,,Reform,Rosa B Williams,2
Jackson,Red Hill,Lieutenant Governor,,Reform,Rosa B Williams,3
Jackson,Carterville,Lieutenant Governor,,Reform,Rosa B Williams,0
Jackson,Sue Ellen -9,Lieutenant Governor,,Reform,Rosa B Williams,24
Jackson,Sue Ellen -16,Lieutenant Governor,,Reform,Rosa B Williams,1
Jackson,,Lieutenant Governor,,Reform,Rosa B Williams,353
Jackson,Hwy 57,Lieutenant Governor,,Democratic,Tim Johnson,6
Jackson,North Vancleave,Lieutenant Governor,,Democratic,Tim Johnson,93
Jackson,East Central,Lieutenant Governor,,Democratic,Tim Johnson,111
Jackson,Big Point,Lieutenant Governor,,Democratic,Tim Johnson,36
Jackson,Escatawpa -18,Lieutenant Governor,,Democratic,Tim Johnson,92
Jackson,Escatawpa -17,Lieutenant Governor,,Democratic,Tim Johnson,104
Jackson,Escatawpa -2,Lieutenant Governor,,Democratic,Tim Johnson,1
Jackson,Orange Grove -18,Lieutenant Governor,,Democratic,Tim Johnson,44
Jackson,Orange Grove -4,Lieutenant Governor,,Democratic,Tim Johnson,0
Jackson,Rec Center,Lieutenant Governor,,Democratic,Tim Johnson,468
Jackson,YMBC-Dantzler,Lieutenant Governor,,Democratic,Tim Johnson,379
Jackson,Jefferson Street,Lieutenant Governor,,Democratic,Tim Johnson,585
Jackson,Fair -7,Lieutenant Governor,,Democratic,Tim Johnson,308
Jackson,Fair -14,Lieutenant Governor,,Democratic,Tim Johnson,9
Jackson,Fair -9,Lieutenant Governor,,Democratic,Tim Johnson,215
Jackson,Fair -8,Lieutenant Governor,,Democratic,Tim Johnson,22
Jackson,Pinecrest -14,Lieutenant Governor,,Democratic,Tim Johnson,14
Jackson,Pinecrest -13,Lieutenant Governor,,Democratic,Tim Johnson,40
Jackson,Pinecrest -8,Lieutenant Governor,,Democratic,Tim Johnson,2
Jackson,Sacred Heart,Lieutenant Governor,,Democratic,Tim Johnson,125
Jackson,Eastlawn,Lieutenant Governor,,Democratic,Tim Johnson,52
Jackson,American Legion,Lieutenant Governor,,Democratic,Tim Johnson,24
Jackson,Presbyterian -13,Lieutenant Governor,,Democratic,Tim Johnson,48
Jackson,Presbyterian -12,Lieutenant Governor,,Democratic,Tim Johnson,0
Jackson,Presbyterian -6,Lieutenant Governor,,Democratic,Tim Johnson,12
Jackson,North Pascagoula,Lieutenant Governor,,Democratic,Tim Johnson,35
Jackson,Gautier,Lieutenant Governor,,Democratic,Tim Johnson,639
Jackson,Villa Maria,Lieutenant Governor,,Democratic,Tim Johnson,72
Jackson,OS Community Ctr,Lieutenant Governor,,Democratic,Tim Johnson,42
Jackson,OS Armory,Lieutenant Governor,,Democratic,Tim Johnson,213
Jackson,St Martin -32,Lieutenant Governor,,Democratic,Tim Johnson,117
Jackson,St Martin -24,Lieutenant Governor,,Democratic,Tim Johnson,9
Jackson,St Martin -37,Lieutenant Governor,,Democratic,Tim Johnson,22
Jackson,St Martin -36,Lieutenant Governor,,Democratic,Tim Johnson,332
Jackson,Latimer,Lieutenant Governor,,Democratic,Tim Johnson,136
Jackson,Larue,Lieutenant Governor,,Democratic,Tim Johnson,11
Jackson,Hickory Hills,Lieutenant Governor,,Democratic,Tim Johnson,160
Jackson,Fontainebleau -10,Lieutenant Governor,,Democratic,Tim Johnson,124
Jackson,Fontainebleau -23,Lieutenant Governor,,Democratic,Tim Johnson,28
Jackson,Fontainebleau -11,Lieutenant Governor,,Democratic,Tim Johnson,37
Jackson,Fontainebleau -25,Lieutenant Governor,,Democratic,Tim Johnson,23
Jackson,Fontainebleau -24,Lieutenant Governor,,Democratic,Tim Johnson,0
Jackson,Fontainebleau -19,Lieutenant Governor,,Democratic,Tim Johnson,0
Jackson,Gulf Park Estates,Lieutenant Governor,,Democratic,Tim Johnson,169
Jackson,OS Civic Ctr -23,Lieutenant Governor,,Democratic,Tim Johnson,19
Jackson,OS Civic Ctr -31,Lieutenant Governor,,Democratic,Tim Johnson,69
Jackson,OS Civic Ctr -24,Lieutenant Governor,,Democratic,Tim Johnson,0
Jackson,OS Civic Ctr -29,Lieutenant Governor,,Democratic,Tim Johnson,431
Jackson,South Vancleave -3,Lieutenant Governor,,Democratic,Tim Johnson,24
Jackson,South Vancleave -24,Lieutenant Governor,,Democratic,Tim Johnson,31
Jackson,South Vancleave -25,Lieutenant Governor,,Democratic,Tim Johnson,22
Jackson,South Vancleave -28,Lieutenant Governor,,Democratic,Tim Johnson,12
Jackson,South Vancleave -1,Lieutenant Governor,,Democratic,Tim Johnson,0
Jackson,Red Hill,Lieutenant Governor,,Democratic,Tim Johnson,8
Jackson,Carterville,Lieutenant Governor,,Democratic,Tim Johnson,8
Jackson,Sue Ellen -9,Lieutenant Governor,,Democratic,Tim Johnson,736
Jackson,Sue Ellen -16,Lieutenant Governor,,Democratic,Tim Johnson,13
Jackson,,Lieutenant Governor,,Democratic,Tim Johnson,6332
Jackson,Hwy 57,Lieutenant Governor,,Republican,Tate Reeves,160
Jackson,North Vancleave,Lieutenant Governor,,Republican,Tate Reeves,628
Jackson,East Central,Lieutenant Governor,,Republican,Tate Reeves,1661
Jackson,Big Point,Lieutenant Governor,,Republican,Tate Reeves,672
Jackson,Escatawpa -18,Lieutenant Governor,,Republican,Tate Reeves,570
Jackson,Escatawpa -17,Lieutenant Governor,,Republican,Tate Reeves,231
Jackson,Escatawpa -2,Lieutenant Governor,,Republican,Tate Reeves,4
Jackson,Orange Grove -18,Lieutenant Governor,,Republican,Tate Reeves,317
Jackson,Orange Grove -4,Lieutenant Governor,,Republican,Tate Reeves,0
Jackson,Rec Center,Lieutenant Governor,,Republican,Tate Reeves,127
Jackson,YMBC-Dantzler,Lieutenant Governor,,Republican,Tate Reeves,311
Jackson,Jefferson Street,Lieutenant Governor,,Republican,Tate Reeves,230
Jackson,Fair -7,Lieutenant Governor,,Republican,Tate Reeves,162
Jackson,Fair -14,Lieutenant Governor,,Republican,Tate Reeves,9
Jackson,Fair -9,Lieutenant Governor,,Republican,Tate Reeves,226
Jackson,Fair -8,Lieutenant Governor,,Republican,Tate Reeves,46
Jackson,Pinecrest -14,Lieutenant Governor,,Republican,Tate Reeves,28
Jackson,Pinecrest -13,Lieutenant Governor,,Republican,Tate Reeves,345
Jackson,Pinecrest -8,Lieutenant Governor,,Republican,Tate Reeves,0
Jackson,Sacred Heart,Lieutenant Governor,,Republican,Tate Reeves,616
Jackson,Eastlawn,Lieutenant Governor,,Republican,Tate Reeves,479
Jackson,American Legion,Lieutenant Governor,,Republican,Tate Reeves,156
Jackson,Presbyterian -13,Lieutenant Governor,,Republican,Tate Reeves,281
Jackson,Presbyterian -12,Lieutenant Governor,,Republican,Tate Reeves,0
Jackson,Presbyterian -6,Lieutenant Governor,,Republican,Tate Reeves,22
Jackson,North Pascagoula,Lieutenant Governor,,Republican,Tate Reeves,193
Jackson,Gautier,Lieutenant Governor,,Republican,Tate Reeves,1188
Jackson,Villa Maria,Lieutenant Governor,,Republican,Tate Reeves,176
Jackson,OS Community Ctr,Lieutenant Governor,,Republican,Tate Reeves,77
Jackson,OS Armory,Lieutenant Governor,,Republican,Tate Reeves,574
Jackson,St Martin -32,Lieutenant Governor,,Republican,Tate Reeves,350
Jackson,St Martin -24,Lieutenant Governor,,Republican,Tate Reeves,32
Jackson,St Martin -37,Lieutenant Governor,,Republican,Tate Reeves,125
Jackson,St Martin -36,Lieutenant Governor,,Republican,Tate Reeves,1047
Jackson,Latimer,Lieutenant Governor,,Republican,Tate Reeves,800
Jackson,Larue,Lieutenant Governor,,Republican,Tate Reeves,100
Jackson,Hickory Hills,Lieutenant Governor,,Republican,Tate Reeves,581
Jackson,Fontainebleau -10,Lieutenant Governor,,Republican,Tate Reeves,540
Jackson,Fontainebleau -23,Lieutenant Governor,,Republican,Tate Reeves,95
Jackson,Fontainebleau -11,Lieutenant Governor,,Republican,Tate Reeves,64
Jackson,Fontainebleau -25,Lieutenant Governor,,Republican,Tate Reeves,91
Jackson,Fontainebleau -24,Lieutenant Governor,,Republican,Tate Reeves,3
Jackson,Fontainebleau -19,Lieutenant Governor,,Republican,Tate Reeves,0
Jackson,Gulf Park Estates,Lieutenant Governor,,Republican,Tate Reeves,679
Jackson,OS Civic Ctr -23,Lieutenant Governor,,Republican,Tate Reeves,147
Jackson,OS Civic Ctr -31,Lieutenant Governor,,Republican,Tate Reeves,216
Jackson,OS Civic Ctr -24,Lieutenant Governor,,Republican,Tate Reeves,1
Jackson,OS Civic Ctr -29,Lieutenant Governor,,Republican,Tate Reeves,1314
Jackson,South Vancleave -3,Lieutenant Governor,,Republican,Tate Reeves,275
Jackson,South Vancleave -24,Lieutenant Governor,,Republican,Tate Reeves,206
Jackson,South Vancleave -25,Lieutenant Governor,,Republican,Tate Reeves,387
Jackson,South Vancleave -28,Lieutenant Governor,,Republican,Tate Reeves,65
Jackson,South Vancleave -1,Lieutenant Governor,,Republican,Tate Reeves,21
Jackson,Red Hill,Lieutenant Governor,,Republican,Tate Reeves,128
Jackson,Carterville,Lieutenant Governor,,Republican,Tate Reeves,47
Jackson,Sue Ellen -9,Lieutenant Governor,,Republican,Tate Reeves,56
Jackson,Sue Ellen -16,Lieutenant Governor,,Republican,Tate Reeves,3
Jackson,,Lieutenant Governor,,Republican,Tate Reeves,16862
