page,candidate,office,district,party,county,precinct,votes,winner
2,Phil Bryant ,Governor ,,R,Copiah,Beauregard,41,
2,Mitch Young ,Governor ,,R,Copiah,Beauregard,2,
2,Phil Bryant ,Governor ,,R,Copiah,Carpenter,11,
2,Mitch Young ,Governor ,,R,Copiah,Carpenter,0,
2,Phil Bryant ,Governor ,,R,Copiah,Centerpoint,62,
2,Mitch Young ,Governor ,,R,Copiah,Centerpoint,1,
2,Phil Bryant ,Governor ,,R,Copiah,Crystal Springs East,202,
2,Mitch Young ,Governor ,,R,Copiah,Crystal Springs East,12,
2,Phil Bryant ,Governor ,,R,Copiah,Crystal Springs North,20,
2,Mitch Young ,Governor ,,R,Copiah,Crystal Springs North,0,
2,Phil Bryant ,Governor ,,R,Copiah,Crystal Springs South,83,
2,Mitch Young ,Governor ,,R,Copiah,Crystal Springs South,1,
2,Phil Bryant ,Governor ,,R,Copiah,Crystal Springs West,73,
2,Mitch Young ,Governor ,,R,Copiah,Crystal Springs West,0,
2,Phil Bryant ,Governor ,,R,Copiah,Dentville,10,
2,Mitch Young ,Governor ,,R,Copiah,Dentville,0,
2,Phil Bryant ,Governor ,,R,Copiah,Gallman,66,
2,Mitch Young ,Governor ,,R,Copiah,Gallman,1,
2,Phil Bryant ,Governor ,,R,Copiah,Georgetown North ,13,
2,Mitch Young ,Governor ,,R,Copiah,Georgetown North ,2,
2,Phil Bryant ,Governor ,,R,Copiah,Georgetown South,27,
2,Mitch Young ,Governor ,,R,Copiah,Georgetown South,1,
3,Phil Bryant ,Governor ,,R,Copiah,Hazlehurst East,7,
3,Mitch Young ,Governor ,,R,Copiah,Hazlehurst East,0,
3,Phil Bryant ,Governor ,,R,Copiah,Hazlehurst North ,5,
3,Mitch Young ,Governor ,,R,Copiah,Hazlehurst North ,0,
3,Phil Bryant ,Governor ,,R,Copiah,Hazlehurst South ,10,
3,Mitch Young ,Governor ,,R,Copiah,Hazlehurst South ,1,
3,Phil Bryant ,Governor ,,R,Copiah,Hazlehurst West,39,
3,Mitch Young ,Governor ,,R,Copiah,Hazlehurst West,0,
3,Phil Bryant ,Governor ,,R,Copiah,Martinsville,9,
3,Mitch Young ,Governor ,,R,Copiah,Martinsville,0,
3,Phil Bryant ,Governor ,,R,Copiah,Shady Grove,27,
3,Mitch Young ,Governor ,,R,Copiah,Shady Grove,0,
3,Phil Bryant ,Governor ,,R,Copiah,Stronghope Union,24,
3,Mitch Young ,Governor ,,R,Copiah,Stronghope Union,0,
3,Phil Bryant ,Governor ,,R,Copiah,Wesson,86,
3,Mitch Young ,Governor ,,R,Copiah,Wesson,3,
3,Phil Bryant ,Governor ,,R,Copiah,TOTAL ,815,
3,Mitch Young ,Governor ,,R,Copiah,TOTAL ,24,
2,Alisha Nelson McElhenney ,Lieutenant Governor ,,R,Copiah,Beauregard,5,
2,Tate Reeves,Lieutenant Governor ,,R,Copiah,Beauregard,38,
2,Alisha Nelson McElhenney ,Lieutenant Governor ,,R,Copiah,Carpenter,0,
