page,candidate,office,district,party,county,precinct,votes,winner
2,Phil Bryant,Governor,,R,Pearl River,Anchor Lake/ West Union Beat 5,261,
2,Mitch Young,Governor,,R,Pearl River,Anchor Lake/ West Union Beat 5,47,
2,Phil Bryant,Governor,,R,Pearl River,Buck Branch Beat 2,265,
2,Mitch Young,Governor,,R,Pearl River,Buck Branch Beat 2,45,
2,Phil Bryant,Governor,,R,Pearl River,Byrdline Beat 2,113,
2,Mitch Young,Governor,,R,Pearl River,Byrdline Beat 2,6,
2,Phil Bryant,Governor,,R,Pearl River,Carriere Beat 3,108,
2,Mitch Young,Governor,,R,Pearl River,Carriere Beat 3,27,
2,Phil Bryant,Governor,,R,Pearl River,Carriere Beat 5,306,
2,Mitch Young,Governor,,R,Pearl River,Carriere Beat 5,71,
2,Phil Bryant,Governor,,R,Pearl River,Ceasar Beat 3,97,
2,Mitch Young,Governor,,R,Pearl River,Ceasar Beat 3,9,
2,Phil Bryant,Governor,,R,Pearl River,Derby Bt. 1,178,
2,Mitch Young,Governor,,R,Pearl River,Derby Bt. 1,34,
2,Phil Bryant,Governor,,R,Pearl River,Ford's Creek Beat 2,94,
2,Mitch Young,Governor,,R,Pearl River,Ford's Creek Beat 2,7,
2,Phil Bryant,Governor,,R,Pearl River,Gumpond Beat 3,309,
2,Mitch Young,Governor,,R,Pearl River,Gumpond Beat 3,44,
2,Phil Bryant,Governor,,R,Pearl River,Henleyfield Beat 2,326,
2,Mitch Young,Governor,,R,Pearl River,Henleyfield Beat 2,43,
2,Phil Bryant,Governor,,R,Pearl River,Hickory Grove Beat 3,55,
2,Mitch Young,Governor,,R,Pearl River,Hickory Grove Beat 3,5,
3,Phil Bryant,Governor,,R,Pearl River,Hide-A-Way/North Hill Bt. 5,483,
3,Mitch Young,Governor,,R,Pearl River,Hide-A-Way/North Hill Bt. 5,72,
3,Phil Bryant,Governor,,R,Pearl River,Mcnelli Beat 3,284,
3,Mitch Young,Governor,,R,Pearl River,Mcnelli Beat 3,56,
3,Phil Bryant,Governor,,R,Pearl River,Mill Creek Beat 2,228,
3,Mitch Young,Governor,,R,Pearl River,Mill Creek Beat 2,34,
3,Phil Bryant,Governor,,R,Pearl River,Nicholson Beat 4,262,
3,Mitch Young,Governor,,R,Pearl River,Nicholson Beat 4,44,
3,Phil Bryant,Governor,,R,Pearl River,Oak Hill Beat 2,322,
3,Mitch Young,Governor,,R,Pearl River,Oak Hill Beat 2,63,
3,Phil Bryant,Governor,,R,Pearl River,Ozona Beat 3,192,
3,Mitch Young,Governor,,R,Pearl River,Ozona Beat 3,31,
3,Phil Bryant,Governor,,R,Pearl River,Plcayune Beat 1 Southside,86,
3,Mitch Young,Governor,,R,Pearl River,Plcayune Beat 1 Southside,13,
3,Phil Bryant,Governor,,R,Pearl River,Picayune Beat 2,532,
3,Mitch Young,Governor,,R,Pearl River,Picayune Beat 2,53,
