page,candidate,office,district,party,county,precinct,votes,winner
2,Phil Bryant ,Governor ,,R,Tishomingo,Iuka,71,
2,Mitch Young ,Governor ,,R,Tishomingo,Iuka,4,
2,Phil Bryant ,Governor ,,R,Tishomingo,Belmont,24,
2,Mitch Young ,Governor ,,R,Tishomingo,Belmont,1,
2,Phil Bryant ,Governor ,,R,Tishomingo,Burnsville,43,
2,Mitch Young ,Governor ,,R,Tishomingo,Burnsville,4,
2,Phil Bryant ,Governor ,,R,Tishomingo,Coles Mill,59,
2,Mitch Young ,Governor ,,R,Tishomingo,Coles Mill,4,
2,Phil Bryant ,Governor ,,R,Tishomingo,Cotton Springs,28,
2,Mitch Young ,Governor ,,R,Tishomingo,Cotton Springs,5,
2,Phil Bryant ,Governor ,,R,Tishomingo,Dennis,21,
2,Mitch Young ,Governor ,,R,Tishomingo,Dennis,0,
2,Phil Bryant ,Governor ,,R,Tishomingo,East Iuka,77,
2,Mitch Young ,Governor ,,R,Tishomingo,East Iuka,5,
2,Phil Bryant ,Governor ,,R,Tishomingo,Golden ,33,
2,Mitch Young ,Governor ,,R,Tishomingo,Golden ,5,
2,Phil Bryant ,Governor ,,R,Tishomingo,Hubbard Salem ,7,
2,Mitch Young ,Governor ,,R,Tishomingo,Hubbard Salem ,1,
2,Phil Bryant ,Governor ,,R,Tishomingo,North Belmont,23,
2,Mitch Young ,Governor ,,R,Tishomingo,North Belmont,1,
2,Phil Bryant ,Governor ,,R,Tishomingo,North Burnsville,27,
2,Mitch Young ,Governor ,,R,Tishomingo,North Burnsville,5,
3,Phil Bryant ,Governor ,,R,Tishomingo,Paden,30,
3,Mitch Young ,Governor ,,R,Tishomingo,Paden,1,
3,Phil Bryant ,Governor ,,R,Tishomingo,Springhill,23,
3,Mitch Young ,Governor ,,R,Tishomingo,Springhill,2,
3,Phil Bryant ,Governor ,,R,Tishomingo,Tishomingo,94,
3,Mitch Young ,Governor ,,R,Tishomingo,Tishomingo,8,
3,Phil Bryant ,Governor ,,R,Tishomingo,TOTAL ,560,
3,Mitch Young ,Governor ,,R,Tishomingo,TOTAL ,46,
2,Alisha Nelson McElhenney ,Lieutenant Governor ,,R,Tishomingo,Iuka,20,
2,Tate Reeves,Lieutenant Governor ,,R,Tishomingo,Iuka,50,
2,Alisha Nelson McElhenney ,Lieutenant Governor ,,R,Tishomingo,Belmont,5,
2,Tate Reeves,Lieutenant Governor ,,R,Tishomingo,Belmont,19,
2,Alisha Nelson McElhenney ,Lieutenant Governor ,,R,Tishomingo,Burnsville,12,
2,Tate Reeves,Lieutenant Governor ,,R,Tishomingo,Burnsville,34,
2,Alisha Nelson McElhenney ,Lieutenant Governor ,,R,Tishomingo,Coles Mill,17,
2,Tate Reeves,Lieutenant Governor ,,R,Tishomingo,Coles Mill,44,
2,Alisha Nelson McElhenney ,Lieutenant Governor ,,R,Tishomingo,Cotton Springs,6,
2,Tate Reeves,Lieutenant Governor ,,R,Tishomingo,Cotton Springs,27,
2,Alisha Nelson McElhenney ,Lieutenant Governor ,,R,Tishomingo,Dennis,4,
2,Tate Reeves,Lieutenant Governor ,,R,Tishomingo,Dennis,17,
2,Alisha Nelson McElhenney ,Lieutenant Governor ,,R,Tishomingo,East Iuka,16,
2,Tate Reeves,Lieutenant Governor ,,R,Tishomingo,East Iuka,66,
2,Alisha Nelson McElhenney ,Lieutenant Governor ,,R,Tishomingo,Golden ,11,
2,Tate Reeves,Lieutenant Governor ,,R,Tishomingo,Golden ,27,
2,Alisha Nelson McElhenney ,Lieutenant Governor ,,R,Tishomingo,Hubbard Salem ,2,
2,Tate Reeves,Lieutenant Governor ,,R,Tishomingo,Hubbard Salem ,6,
2,Alisha Nelson McElhenney ,Lieutenant Governor ,,R,Tishomingo,North Belmont,4,
2,Tate Reeves,Lieutenant Governor ,,R,Tishomingo,North Belmont,19,
2,Alisha Nelson McElhenney ,Lieutenant Governor ,,R,Tishomingo,North Burnsville,12,
2,Tate Reeves,Lieutenant Governor ,,R,Tishomingo,North Burnsville,20,
3,Alisha Nelson McElhenney ,Lieutenant Governor ,,R,Tishomingo,Paden,4,
3,Tate Reeves,Lieutenant Governor ,,R,Tishomingo,Paden,26,
3,Alisha Nelson McElhenney ,Lieutenant Governor ,,R,Tishomingo,Springhill,2,
3,Tate Reeves,Lieutenant Governor ,,R,Tishomingo,Springhill,22,
3,Alisha Nelson McElhenney ,Lieutenant Governor ,,R,Tishomingo,Tishomingo,18,
3,Tate Reeves,Lieutenant Governor ,,R,Tishomingo,Tishomingo,81,
3,Alisha Nelson McElhenney ,Lieutenant Governor ,,R,Tishomingo,TOTAL ,133,
3,Tate Reeves,Lieutenant Governor ,,R,Tishomingo,TOTAL ,458,
2,Delbert Hosemann,Secretary of State,,R,Tishomingo,Iuka,65,
2,Delbert Hosemann,Secretary of State,,R,Tishomingo,Belmont,23,
2,Delbert Hosemann,Secretary of State,,R,Tishomingo,Burnsville,45,
2,Delbert Hosemann,Secretary of State,,R,Tishomingo,Coles Mill,59,
2,Delbert Hosemann,Secretary of State,,R,Tishomingo,Cotton Springs,30,
2,Delbert Hosemann,Secretary of State,,R,Tishomingo,Dennis,19,
2,Delbert Hosemann,Secretary of State,,R,Tishomingo,East Iuka,80,
2,Delbert Hosemann,Secretary of State,,R,Tishomingo,Golden ,33,
2,Delbert Hosemann,Secretary of State,,R,Tishomingo,Hubbard Salem ,6,
2,Delbert Hosemann,Secretary of State,,R,Tishomingo,North Belmont,21,
2,Delbert Hosemann,Secretary of State,,R,Tishomingo,North Burnsville,29,
3,Delbert Hosemann,Secretary of State,,R,Tishomingo,Paden,29,
2,Delbert Hosemann,Secretary of State,,R,Tishomingo,Springhill,21,
3,Delbert Hosemann,Secretary of State,,R,Tishomingo,Tishomingo,97,
3,Delbert Hosemann,Secretary of State,,R,Tishomingo,TOTAL ,557,
2,Mike Hurst ,Attorney General ,,R,Tishomingo,Iuka,65,
2,Mike Hurst ,Attorney General ,,R,Tishomingo,Belmont,22,
2,Mike Hurst ,Attorney General ,,R,Tishomingo,Burnsville,45,
2,Mike Hurst ,Attorney General ,,R,Tishomingo,Coles Mill,58,
2,Mike Hurst ,Attorney General ,,R,Tishomingo,Cotton Springs,30,
2,Mike Hurst ,Attorney General ,,R,Tishomingo,Dennis,19,
2,Mike Hurst ,Attorney General ,,R,Tishomingo,East Iuka,75,
2,Mike Hurst ,Attorney General ,,R,Tishomingo,Golden ,33,
2,Mike Hurst ,Attorney General ,,R,Tishomingo,Hubbard Salem ,5,
2,Mike Hurst ,Attorney General ,,R,Tishomingo,North Belmont,21,
2,Mike Hurst ,Attorney General ,,R,Tishomingo,North Burnsville,27,
3,Mike Hurst ,Attorney General ,,R,Tishomingo,Paden,29,
3,Mike Hurst ,Attorney General ,,R,Tishomingo,Springhill,23,
3,Mike Hurst ,Attorney General ,,R,Tishomingo,Tishomingo,88,
3,Mike Hurst ,Attorney General ,,R,Tishomingo,TOTAL ,540,
2,Mary Hawkins Butler ,State Auditor,,R,Tishomingo,Iuka,25,
2,Stacey E. Pickering ,State Auditor,,R,Tishomingo,Iuka,42,
2,Mary Hawkins Butler ,State Auditor,,R,Tishomingo,Belmont,4,
2,Stacey E. Pickering ,State Auditor,,R,Tishomingo,Belmont,21,
2,Mary Hawkins Butler ,State Auditor,,R,Tishomingo,Burnsville,7,
2,Stacey E. Pickering ,State Auditor,,R,Tishomingo,Burnsville,38,
2,Mary Hawkins Butler ,State Auditor,,R,Tishomingo,Coles Mill,23,
2,Stacey E. Pickering ,State Auditor,,R,Tishomingo,Coles Mill,34,
2,Mary Hawkins Butler ,State Auditor,,R,Tishomingo,Cotton Springs,8,
