candidate,office,district,party,county,precinct,votes
Brock Pierce,President,,IND,Adams,"Dist. 1, Courthouse Precinct",0
Kanye West,President,,IND,Adams,"Dist. 1, Courthouse Precinct",5
Mike Espy,U.S. Senate,,D,Adams,"Dist. 1, Courthouse Precinct",199
Cindy Hyde-Smith,U.S. Senate,,R,Adams,"Dist. 1, Courthouse Precinct",385
Jimmy L Edwards,U.S. Senate,,L,Adams,"Dist. 1, Courthouse Precinct",12
Dorothy Dot Benford,U.S. House,3,D,Adams,"Dist. 1, Courthouse Precinct",159
Michael Guest,U.S. House,3,R,Adams,"Dist. 1, Courthouse Precinct",412
Joseph R. Biden,President,,D,Adams,"Dist. 2, Beau Pre Precinct",318
Donald J. Trump,President,,R,Adams,"Dist. 2, Beau Pre Precinct",496
Don Blankenship,President,,AC,Adams,"Dist. 2, Beau Pre Precinct",1
Brian Carroll,President,,AS,Adams,"Dist. 2, Beau Pre Precinct",0
Phil Collins,President,,IND,Adams,"Dist. 2, Beau Pre Precinct",1
Howie Hawkins,President,,G,Adams,"Dist. 2, Beau Pre Precinct",0
Jo Jorgensen,President,,L,Adams,"Dist. 2, Beau Pre Precinct",2
Brock Pierce,President,,IND,Adams,"Dist. 2, Beau Pre Precinct",1
Kanye West,President,,IND,Adams,"Dist. 2, Beau Pre Precinct",0
Mike Espy,U.S. Senate,,D,Adams,"Dist. 2, Beau Pre Precinct",332
Cindy Hyde-Smith,U.S. Senate,,R,Adams,"Dist. 2, Beau Pre Precinct",471
Jimmy L Edwards,U.S. Senate,,L,Adams,"Dist. 2, Beau Pre Precinct",11
Dorothy Dot Benford,U.S. House,3,D,Adams,"Dist. 2, Beau Pre Precinct",278
Michael Guest,U.S. House,3,R,Adams,"Dist. 2, Beau Pre Precinct",504
Joseph R. Biden,President,,D,Adams,"Dist. 2, Duncan Park Precinct",387
Donald J. Trump,President,,R,Adams,"Dist. 2, Duncan Park Precinct",466
Don Blankenship,President,,AC,Adams,"Dist. 2, Duncan Park Precinct",1
Brian Carroll,President,,AS,Adams,"Dist. 2, Duncan Park Precinct",0
Phil Collins,President,,IND,Adams,"Dist. 2, Duncan Park Precinct",0
Howie Hawkins,President,,G,Adams,"Dist. 2, Duncan Park Precinct",0
Jo Jorgensen,President,,L,Adams,"Dist. 2, Duncan Park Precinct",5
Brock Pierce,President,,IND,Adams,"Dist. 2, Duncan Park Precinct",0
Kanye West,President,,IND,Adams,"Dist. 2, Duncan Park Precinct",5
Mike Espy,U.S. Senate,,D,Adams,"Dist. 2, Duncan Park Precinct",410
Cindy Hyde-Smith,U.S. Senate,,R,Adams,"Dist. 2, Duncan Park Precinct",432
Jimmy L Edwards,U.S. Senate,,L,Adams,"Dist. 2, Duncan Park Precinct",19
Dorothy Dot Benford,U.S. House,3,D,Adams,"Dist. 2, Duncan Park Precinct",335
Michael Guest,U.S. House,3,R,Adams,"Dist. 2, Duncan Park Precinct",477
Joseph R. Biden,President,,D,Adams,"Dist. 2, Kingston Precinct",96
Donald J. Trump,President,,R,Adams,"Dist. 2, Kingston Precinct",525
Don Blankenship,President,,AC,Adams,"Dist. 2, Kingston Precinct",0
Brian Carroll,President,,AS,Adams,"Dist. 2, Kingston Precinct",0
Phil Collins,President,,IND,Adams,"Dist. 2, Kingston Precinct",1
Howie Hawkins,President,,G,Adams,"Dist. 2, Kingston Precinct",1
Jo Jorgensen,President,,L,Adams,"Dist. 2, Kingston Precinct",4
Brock Pierce,President,,IND,Adams,"Dist. 2, Kingston Precinct",0
Kanye West,President,,IND,Adams,"Dist. 2, Kingston Precinct",0
Mike Espy,U.S. Senate,,D,Adams,"Dist. 2, Kingston Precinct",105
Cindy Hyde-Smith,U.S. Senate,,R,Adams,"Dist. 2, Kingston Precinct",513
Jimmy L Edwards,U.S. Senate,,L,Adams,"Dist. 2, Kingston Precinct",10
Dorothy Dot Benford,U.S. House,3,D,Adams,"Dist. 2, Kingston Precinct",90
Michael Guest,U.S. House,3,R,Adams,"Dist. 2, Kingston Precinct",500
Joseph R. Biden,President,,D,Adams,"Dist. 2, Liberty Park Precinct",206
Donald J. Trump,President,,R,Adams,"Dist. 2, Liberty Park Precinct",521
Don Blankenship,President,,AC,Adams,"Dist. 2, Liberty Park Precinct",1
Brian Carroll,President,,AS,Adams,"Dist. 2, Liberty Park Precinct",1
Phil Collins,President,,IND,Adams,"Dist. 2, Liberty Park Precinct",1
Howie Hawkins,President,,G,Adams,"Dist. 2, Liberty Park Precinct",0
Jo Jorgensen,President,,L,Adams,"Dist. 2, Liberty Park Precinct",4
Brock Pierce,President,,IND,Adams,"Dist. 2, Liberty Park Precinct",0
Kanye West,President,,IND,Adams,"Dist. 2, Liberty Park Precinct",0
Mike Espy,U.S. Senate,,D,Adams,"Dist. 2, Liberty Park Precinct",222
Cindy Hyde-Smith,U.S. Senate,,R,Adams,"Dist. 2, Liberty Park Precinct",503
Jimmy L Edwards,U.S. Senate,,L,Adams,"Dist. 2, Liberty Park Precinct",9
Dorothy Dot Benford,U.S. House,3,D,Adams,"Dist. 2, Liberty Park Precinct",179
Michael Guest,U.S. House,3,R,Adams,"Dist. 2, Liberty Park Precinct",522
Joseph R. Biden,President,,D,Adams,"Dist. 3, Concord Precinct",522
Donald J. Trump,President,,R,Adams,"Dist. 3, Concord Precinct",41
Don Blankenship,President,,AC,Adams,"Dist. 3, Concord Precinct",0
Brian Carroll,President,,AS,Adams,"Dist. 3, Concord Precinct",1
Phil Collins,President,,IND,Adams,"Dist. 3, Concord Precinct",2
Howie Hawkins,President,,G,Adams,"Dist. 3, Concord Precinct",0
Jo Jorgensen,President,,L,Adams,"Dist. 3, Concord Precinct",2
Brock Pierce,President,,IND,Adams,"Dist. 3, Concord Precinct",0
Kanye West,President,,IND,Adams,"Dist. 3, Concord Precinct",4
Mike Espy,U.S. Senate,,D,Adams,"Dist. 3, Concord Precinct",534
Cindy Hyde-Smith,U.S. Senate,,R,Adams,"Dist. 3, Concord Precinct",31
Jimmy L Edwards,U.S. Senate,,L,Adams,"Dist. 3, Concord Precinct",4
Dorothy Dot Benford,U.S. House,3,D,Adams,"Dist. 3, Concord Precinct",456
Michael Guest,U.S. House,3,R,Adams,"Dist. 3, Concord Precinct",44
Joseph R. Biden,President,,D,Adams,"Dist. 3, Maryland Hgts. Precinct",420
Donald J. Trump,President,,R,Adams,"Dist. 3, Maryland Hgts. Precinct",26
Don Blankenship,President,,AC,Adams,"Dist. 3, Maryland Hgts. Precinct",0
Brian Carroll,President,,AS,Adams,"Dist. 3, Maryland Hgts. Precinct",0
Phil Collins,President,,IND,Adams,"Dist. 3, Maryland Hgts. Precinct",2
Howie Hawkins,President,,G,Adams,"Dist. 3, Maryland Hgts. Precinct",0
Jo Jorgensen,President,,L,Adams,"Dist. 3, Maryland Hgts. Precinct",0
Brock Pierce,President,,IND,Adams,"Dist. 3, Maryland Hgts. Precinct",0
Kanye West,President,,IND,Adams,"Dist. 3, Maryland Hgts. Precinct",2
Mike Espy,U.S. Senate,,D,Adams,"Dist. 3, Maryland Hgts. Precinct",431
Cindy Hyde-Smith,U.S. Senate,,R,Adams,"Dist. 3, Maryland Hgts. Precinct",16
Jimmy L Edwards,U.S. Senate,,L,Adams,"Dist. 3, Maryland Hgts. Precinct",1
Dorothy Dot Benford,U.S. House,3,D,Adams,"Dist. 3, Maryland Hgts. Precinct",376
Michael Guest,U.S. House,3,R,Adams,"Dist. 3, Maryland Hgts. Precinct",30
Joseph R. Biden,President,,D,Adams,"Dist. 3, Nps Multi Purpose Bldg.",236
Donald J. Trump,President,,R,Adams,"Dist. 3, Nps Multi Purpose Bldg.",135
Don Blankenship,President,,AC,Adams,"Dist. 3, Nps Multi Purpose Bldg.",0
Brian Carroll,President,,AS,Adams,"Dist. 3, Nps Multi Purpose Bldg.",1
Phil Collins,President,,IND,Adams,"Dist. 3, Nps Multi Purpose Bldg.",1
Howie Hawkins,President,,G,Adams,"Dist. 3, Nps Multi Purpose Bldg.",0
Jo Jorgensen,President,,L,Adams,"Dist. 3, Nps Multi Purpose Bldg.",1
Brock Pierce,President,,IND,Adams,"Dist. 3, Nps Multi Purpose Bldg.",0
Kanye West,President,,IND,Adams,"Dist. 3, Nps Multi Purpose Bldg.",3
Mike Espy,U.S. Senate,,D,Adams,"Dist. 3, Nps Multi Purpose Bldg.",240
Cindy Hyde-Smith,U.S. Senate,,R,Adams,"Dist. 3, Nps Multi Purpose Bldg.",132
Jimmy L Edwards,U.S. Senate,,L,Adams,"Dist. 3, Nps Multi Purpose Bldg.",5
Dorothy Dot Benford,U.S. House,3,D,Adams,"Dist. 3, Nps Multi Purpose Bldg.",214
Michael Guest,U.S. House,3,R,Adams,"Dist. 3, Nps Multi Purpose Bldg.",134
Joseph R. Biden,President,,D,Adams,"Dist. 3, Palestine Precinct",492
Donald J. Trump,President,,R,Adams,"Dist. 3, Palestine Precinct",372
Don Blankenship,President,,AC,Adams,"Dist. 3, Palestine Precinct",0
Brian Carroll,President,,AS,Adams,"Dist. 3, Palestine Precinct",0
Phil Collins,President,,IND,Adams,"Dist. 3, Palestine Precinct",2
Howie Hawkins,President,,G,Adams,"Dist. 3, Palestine Precinct",2
Jo Jorgensen,President,,L,Adams,"Dist. 3, Palestine Precinct",4
Brock Pierce,President,,IND,Adams,"Dist. 3, Palestine Precinct",0
Kanye West,President,,IND,Adams,"Dist. 3, Palestine Precinct",1
Mike Espy,U.S. Senate,,D,Adams,"Dist. 3, Palestine Precinct",507
Cindy Hyde-Smith,U.S. Senate,,R,Adams,"Dist. 3, Palestine Precinct",351
Jimmy L Edwards,U.S. Senate,,L,Adams,"Dist. 3, Palestine Precinct",15
Dorothy Dot Benford,U.S. House,3,D,Adams,"Dist. 3, Palestine Precinct",441
Michael Guest,U.S. House,3,R,Adams,"Dist. 3, Palestine Precinct",364
Joseph R. Biden,President,,D,Adams,"Dist. 4, Carpenter Precinct",276
Donald J. Trump,President,,R,Adams,"Dist. 4, Carpenter Precinct",128
Don Blankenship,President,,AC,Adams,"Dist. 4, Carpenter Precinct",0
Brian Carroll,President,,AS,Adams,"Dist. 4, Carpenter Precinct",0
Phil Collins,President,,IND,Adams,"Dist. 4, Carpenter Precinct",0
Howie Hawkins,President,,G,Adams,"Dist. 4, Carpenter Precinct",0
Jo Jorgensen,President,,L,Adams,"Dist. 4, Carpenter Precinct",2
Brock Pierce,President,,IND,Adams,"Dist. 4, Carpenter Precinct",0
Kanye West,President,,IND,Adams,"Dist. 4, Carpenter Precinct",5
Mike Espy,U.S. Senate,,D,Adams,"Dist. 4, Carpenter Precinct",287
Cindy Hyde-Smith,U.S. Senate,,R,Adams,"Dist. 4, Carpenter Precinct",125
Jimmy L Edwards,U.S. Senate,,L,Adams,"Dist. 4, Carpenter Precinct",1
Dorothy Dot Benford,U.S. House,3,D,Adams,"Dist. 4, Carpenter Precinct",248
Michael Guest,U.S. House,3,R,Adams,"Dist. 4, Carpenter Precinct",139
Joseph R. Biden,President,,D,Adams,"Dist. 4, Morgantown Precinct",352
Donald J. Trump,President,,R,Adams,"Dist. 4, Morgantown Precinct",106
Don Blankenship,President,,AC,Adams,"Dist. 4, Morgantown Precinct",0
Brian Carroll,President,,AS,Adams,"Dist. 4, Morgantown Precinct",0
Phil Collins,President,,IND,Adams,"Dist. 4, Morgantown Precinct",1
Howie Hawkins,President,,G,Adams,"Dist. 4, Morgantown Precinct",0
Jo Jorgensen,President,,L,Adams,"Dist. 4, Morgantown Precinct",0
Brock Pierce,President,,IND,Adams,"Dist. 4, Morgantown Precinct",0
Kanye West,President,,IND,Adams,"Dist. 4, Morgantown Precinct",4
Mike Espy,U.S. Senate,,D,Adams,"Dist. 4, Morgantown Precinct",362
Cindy Hyde-Smith,U.S. Senate,,R,Adams,"Dist. 4, Morgantown Precinct",99
Jimmy L Edwards,U.S. Senate,,L,Adams,"Dist. 4, Morgantown Precinct",2
Dorothy Dot Benford,U.S. House,3,D,Adams,"Dist. 4, Morgantown Precinct",319
Michael Guest,U.S. House,3,R,Adams,"Dist. 4, Morgantown Precinct",113
Joseph R. Biden,President,,D,Adams,"Dist. 4, Northside Precinct",1062
Donald J. Trump,President,,R,Adams,"Dist. 4, Northside Precinct",58
Don Blankenship,President,,AC,Adams,"Dist. 4, Northside Precinct",1
Brian Carroll,President,,AS,Adams,"Dist. 4, Northside Precinct",0
Phil Collins,President,,IND,Adams,"Dist. 4, Northside Precinct",3
Howie Hawkins,President,,G,Adams,"Dist. 4, Northside Precinct",2
Jo Jorgensen,President,,L,Adams,"Dist. 4, Northside Precinct",0
Brock Pierce,President,,IND,Adams,"Dist. 4, Northside Precinct",0
Kanye West,President,,IND,Adams,"Dist. 4, Northside Precinct",6
Mike Espy,U.S. Senate,,D,Adams,"Dist. 4, Northside Precinct",1069
Cindy Hyde-Smith,U.S. Senate,,R,Adams,"Dist. 4, Northside Precinct",55
Jimmy L Edwards,U.S. Senate,,L,Adams,"Dist. 4, Northside Precinct",6
Dorothy Dot Benford,U.S. House,3,D,Adams,"Dist. 4, Northside Precinct",905
Michael Guest,U.S. House,3,R,Adams,"Dist. 4, Northside Precinct",92
Joseph R. Biden,President,,D,Adams,"Dist. 4, Pine Ridge Precinct",362
Donald J. Trump,President,,R,Adams,"Dist. 4, Pine Ridge Precinct",84
Don Blankenship,President,,AC,Adams,"Dist. 4, Pine Ridge Precinct",0
Brian Carroll,President,,AS,Adams,"Dist. 4, Pine Ridge Precinct",0
Phil Collins,President,,IND,Adams,"Dist. 4, Pine Ridge Precinct",0
Howie Hawkins,President,,G,Adams,"Dist. 4, Pine Ridge Precinct",0
Jo Jorgensen,President,,L,Adams,"Dist. 4, Pine Ridge Precinct",3
Brock Pierce,President,,IND,Adams,"Dist. 4, Pine Ridge Precinct",0
Kanye West,President,,IND,Adams,"Dist. 4, Pine Ridge Precinct",2
Mike Espy,U.S. Senate,,D,Adams,"Dist. 4, Pine Ridge Precinct",369
Cindy Hyde-Smith,U.S. Senate,,R,Adams,"Dist. 4, Pine Ridge Precinct",80
Jimmy L Edwards,U.S. Senate,,L,Adams,"Dist. 4, Pine Ridge Precinct",3
Dorothy Dot Benford,U.S. House,3,D,Adams,"Dist. 4, Pine Ridge Precinct",323
Michael Guest,U.S. House,3,R,Adams,"Dist. 4, Pine Ridge Precinct",88
Joseph R. Biden,President,,D,Adams,"Dist. 5, Airport Precinct",399
Donald J. Trump,President,,R,Adams,"Dist. 5, Airport Precinct",199
Don Blankenship,President,,AC,Adams,"Dist. 5, Airport Precinct",0
Brian Carroll,President,,AS,Adams,"Dist. 5, Airport Precinct",0
Phil Collins,President,,IND,Adams,"Dist. 5, Airport Precinct",0
Howie Hawkins,President,,G,Adams,"Dist. 5, Airport Precinct",0
Jo Jorgensen,President,,L,Adams,"Dist. 5, Airport Precinct",1
Brock Pierce,President,,IND,Adams,"Dist. 5, Airport Precinct",0
Kanye West,President,,IND,Adams,"Dist. 5, Airport Precinct",1
Mike Espy,U.S. Senate,,D,Adams,"Dist. 5, Airport Precinct",409
Cindy Hyde-Smith,U.S. Senate,,R,Adams,"Dist. 5, Airport Precinct",192
Jimmy L Edwards,U.S. Senate,,L,Adams,"Dist. 5, Airport Precinct",3
Dorothy Dot Benford,U.S. House,3,D,Adams,"Dist. 5, Airport Precinct",361
Michael Guest,U.S. House,3,R,Adams,"Dist. 5, Airport Precinct",207
Joseph R. Biden,President,,D,Adams,"Dist. 5, Foster Mound Precinct",821
Donald J. Trump,President,,R,Adams,"Dist. 5, Foster Mound Precinct",50
Don Blankenship,President,,AC,Adams,"Dist. 5, Foster Mound Precinct",0
Brian Carroll,President,,AS,Adams,"Dist. 5, Foster Mound Precinct",1
Phil Collins,President,,IND,Adams,"Dist. 5, Foster Mound Precinct",0
Howie Hawkins,President,,G,Adams,"Dist. 5, Foster Mound Precinct",0
Jo Jorgensen,President,,L,Adams,"Dist. 5, Foster Mound Precinct",0
Brock Pierce,President,,IND,Adams,"Dist. 5, Foster Mound Precinct",0
Kanye West,President,,IND,Adams,"Dist. 5, Foster Mound Precinct",2
Mike Espy,U.S. Senate,,D,Adams,"Dist. 5, Foster Mound Precinct",831
Cindy Hyde-Smith,U.S. Senate,,R,Adams,"Dist. 5, Foster Mound Precinct",38
Jimmy L Edwards,U.S. Senate,,L,Adams,"Dist. 5, Foster Mound Precinct",5
Dorothy Dot Benford,U.S. House,3,D,Adams,"Dist. 5, Foster Mound Precinct",729
Michael Guest,U.S. House,3,R,Adams,"Dist. 5, Foster Mound Precinct",71
Joseph R. Biden,President,,D,Adams,"Dist. 5, Oakland Precinct",551
Donald J. Trump,President,,R,Adams,"Dist. 5, Oakland Precinct",485
Don Blankenship,President,,AC,Adams,"Dist. 5, Oakland Precinct",1
Brian Carroll,President,,AS,Adams,"Dist. 5, Oakland Precinct",1
Phil Collins,President,,IND,Adams,"Dist. 5, Oakland Precinct",0
Howie Hawkins,President,,G,Adams,"Dist. 5, Oakland Precinct",0
Jo Jorgensen,President,,L,Adams,"Dist. 5, Oakland Precinct",5
Brock Pierce,President,,IND,Adams,"Dist. 5, Oakland Precinct",1
Kanye West,President,,IND,Adams,"Dist. 5, Oakland Precinct",6
Mike Espy,U.S. Senate,,D,Adams,"Dist. 5, Oakland Precinct",586
Cindy Hyde-Smith,U.S. Senate,,R,Adams,"Dist. 5, Oakland Precinct",457
Jimmy L Edwards,U.S. Senate,,L,Adams,"Dist. 5, Oakland Precinct",9
Dorothy Dot Benford,U.S. House,3,D,Adams,"Dist. 5, Oakland Precinct",502
Michael Guest,U.S. House,3,R,Adams,"Dist. 5, Oakland Precinct",485
Joseph R. Biden,President,,D,Adams,"Dist. 5, Washington Precinct",192
Donald J. Trump,President,,R,Adams,"Dist. 5, Washington Precinct",355
Don Blankenship,President,,AC,Adams,"Dist. 5, Washington Precinct",0
Brian Carroll,President,,AS,Adams,"Dist. 5, Washington Precinct",1
Phil Collins,President,,IND,Adams,"Dist. 5, Washington Precinct",0
Howie Hawkins,President,,G,Adams,"Dist. 5, Washington Precinct",0
Jo Jorgensen,President,,L,Adams,"Dist. 5, Washington Precinct",1
Brock Pierce,President,,IND,Adams,"Dist. 5, Washington Precinct",0
Kanye West,President,,IND,Adams,"Dist. 5, Washington Precinct",1
Mike Espy,U.S. Senate,,D,Adams,"Dist. 5, Washington Precinct",205
Cindy Hyde-Smith,U.S. Senate,,R,Adams,"Dist. 5, Washington Precinct",341
Jimmy L Edwards,U.S. Senate,,L,Adams,"Dist. 5, Washington Precinct",6
Dorothy Dot Benford,U.S. House,3,D,Adams,"Dist. 5, Washington Precinct",163
Michael Guest,U.S. House,3,R,Adams,"Dist. 5, Washington Precinct",353
Joseph R. Biden,President,,D,Adams,TOTAL,7917
Donald J. Trump,President,,R,Adams,TOTAL,5696
Don Blankenship,President,,AC,Adams,TOTAL,7
Brian Carroll,President,,AS,Adams,TOTAL,8
Phil Collins,President,,IND,Adams,TOTAL,17
Howie Hawkins,President,,G,Adams,TOTAL,10
Jo Jorgensen,President,,L,Adams,TOTAL,48
Brock Pierce,President,,IND,Adams,TOTAL,2
Kanye West,President,,IND,Adams,TOTAL,54
Mike Espy,U.S. Senate,,D,Adams,TOTAL,8190
Cindy Hyde-Smith,U.S. Senate,,R,Adams,TOTAL,5416
Jimmy L Edwards,U.S. Senate,,L,Adams,TOTAL,152
Dorothy Dot Benford,U.S. House,3,D,Adams,TOTAL,6990
Michael Guest,U.S. House,3,R,Adams,TOTAL,5802
