candidate,office,district,party,county,precinct,votes
Joseph R. Biden,President,,D,Lafayette,Abbeville,563
Donald J. Trump,President,,R,Lafayette,Abbeville,425
Don Blankenship,President,,AC,Lafayette,Abbeville,0
Brian Carroll,President,,AS,Lafayette,Abbeville,0
Phil Collins,President,,IND,Lafayette,Abbeville,1
Howie Hawkins,President,,G,Lafayette,Abbeville,0
Jo Jorgensen,President,,L,Lafayette,Abbeville,1
Brock Pierce,President,,IND,Lafayette,Abbeville,1
Kanye West,President,,IND,Lafayette,Abbeville,4
Mike Espy,U.S. Senate,,D,Lafayette,Abbeville,587
Cindy Hyde-Smith,U.S. Senate,,R,Lafayette,Abbeville,393
Jimmy L Edwards,U.S. Senate,,L,Lafayette,Abbeville,15
Antonia Eliason,U.S. House,1,D,Lafayette,Abbeville,532
Trent Kelly,U.S. House,1,R,Lafayette,Abbeville,446
Joseph R. Biden,President,,D,Lafayette,Airport Grocery,165
Donald J. Trump,President,,R,Lafayette,Airport Grocery,478
Don Blankenship,President,,AC,Lafayette,Airport Grocery,0
Brian Carroll,President,,AS,Lafayette,Airport Grocery,1
Phil Collins,President,,IND,Lafayette,Airport Grocery,0
Howie Hawkins,President,,G,Lafayette,Airport Grocery,4
Jo Jorgensen,President,,L,Lafayette,Airport Grocery,8
Brock Pierce,President,,IND,Lafayette,Airport Grocery,0
Kanye West,President,,IND,Lafayette,Airport Grocery,1
Mike Espy,U.S. Senate,,D,Lafayette,Airport Grocery,195
Cindy Hyde-Smith,U.S. Senate,,R,Lafayette,Airport Grocery,442
Jimmy L Edwards,U.S. Senate,,L,Lafayette,Airport Grocery,16
Antonia Eliason,U.S. House,1,D,Lafayette,Airport Grocery,151
Trent Kelly,U.S. House,1,R,Lafayette,Airport Grocery,497
Joseph R. Biden,President,,D,Lafayette,Anchor-Taylor 4,93
Donald J. Trump,President,,R,Lafayette,Anchor-Taylor 4,486
Don Blankenship,President,,AC,Lafayette,Anchor-Taylor 4,0
Brian Carroll,President,,AS,Lafayette,Anchor-Taylor 4,0
Phil Collins,President,,IND,Lafayette,Anchor-Taylor 4,0
Howie Hawkins,President,,G,Lafayette,Anchor-Taylor 4,0
Jo Jorgensen,President,,L,Lafayette,Anchor-Taylor 4,2
Brock Pierce,President,,IND,Lafayette,Anchor-Taylor 4,0
Kanye West,President,,IND,Lafayette,Anchor-Taylor 4,0
Mike Espy,U.S. Senate,,D,Lafayette,Anchor-Taylor 4,113
Cindy Hyde-Smith,U.S. Senate,,R,Lafayette,Anchor-Taylor 4,450
Jimmy L Edwards,U.S. Senate,,L,Lafayette,Anchor-Taylor 4,11
Antonia Eliason,U.S. House,1,D,Lafayette,Anchor-Taylor 4,79
Trent Kelly,U.S. House,1,R,Lafayette,Anchor-Taylor 4,491
Joseph R. Biden,President,,D,Lafayette,Burgess,133
Donald J. Trump,President,,R,Lafayette,Burgess,343
Don Blankenship,President,,AC,Lafayette,Burgess,1
Brian Carroll,President,,AS,Lafayette,Burgess,0
Phil Collins,President,,IND,Lafayette,Burgess,0
Howie Hawkins,President,,G,Lafayette,Burgess,2
Jo Jorgensen,President,,L,Lafayette,Burgess,3
Brock Pierce,President,,IND,Lafayette,Burgess,0
Kanye West,President,,IND,Lafayette,Burgess,2
Mike Espy,U.S. Senate,,D,Lafayette,Burgess,152
Cindy Hyde-Smith,U.S. Senate,,R,Lafayette,Burgess,320
Jimmy L Edwards,U.S. Senate,,L,Lafayette,Burgess,10
Antonia Eliason,U.S. House,1,D,Lafayette,Burgess,123
Trent Kelly,U.S. House,1,R,Lafayette,Burgess,353
Joseph R. Biden,President,,D,Lafayette,College Hill,770
Donald J. Trump,President,,R,Lafayette,College Hill,1059
Don Blankenship,President,,AC,Lafayette,College Hill,1
Brian Carroll,President,,AS,Lafayette,College Hill,3
Phil Collins,President,,IND,Lafayette,College Hill,1
Howie Hawkins,President,,G,Lafayette,College Hill,1
Jo Jorgensen,President,,L,Lafayette,College Hill,33
Brock Pierce,President,,IND,Lafayette,College Hill,0
Kanye West,President,,IND,Lafayette,College Hill,4
Mike Espy,U.S. Senate,,D,Lafayette,College Hill,856
Cindy Hyde-Smith,U.S. Senate,,R,Lafayette,College Hill,972
Jimmy L Edwards,U.S. Senate,,L,Lafayette,College Hill,40
Antonia Eliason,U.S. House,1,D,Lafayette,College Hill,722
Trent Kelly,U.S. House,1,R,Lafayette,College Hill,1133
Joseph R. Biden,President,,D,Lafayette,Denmark-Laf Springs-Pine Bluff,73
Donald J. Trump,President,,R,Lafayette,Denmark-Laf Springs-Pine Bluff,496
Don Blankenship,President,,AC,Lafayette,Denmark-Laf Springs-Pine Bluff,0
Brian Carroll,President,,AS,Lafayette,Denmark-Laf Springs-Pine Bluff,0
Phil Collins,President,,IND,Lafayette,Denmark-Laf Springs-Pine Bluff,0
Howie Hawkins,President,,G,Lafayette,Denmark-Laf Springs-Pine Bluff,3
Jo Jorgensen,President,,L,Lafayette,Denmark-Laf Springs-Pine Bluff,0
Brock Pierce,President,,IND,Lafayette,Denmark-Laf Springs-Pine Bluff,0
Kanye West,President,,IND,Lafayette,Denmark-Laf Springs-Pine Bluff,1
Mike Espy,U.S. Senate,,D,Lafayette,Denmark-Laf Springs-Pine Bluff,91
Cindy Hyde-Smith,U.S. Senate,,R,Lafayette,Denmark-Laf Springs-Pine Bluff,465
Jimmy L Edwards,U.S. Senate,,L,Lafayette,Denmark-Laf Springs-Pine Bluff,12
Antonia Eliason,U.S. House,1,D,Lafayette,Denmark-Laf Springs-Pine Bluff,67
Trent Kelly,U.S. House,1,R,Lafayette,Denmark-Laf Springs-Pine Bluff,496
Joseph R. Biden,President,,D,Lafayette,Harmontown,43
Donald J. Trump,President,,R,Lafayette,Harmontown,436
Don Blankenship,President,,AC,Lafayette,Harmontown,1
Brian Carroll,President,,AS,Lafayette,Harmontown,1
Phil Collins,President,,IND,Lafayette,Harmontown,0
Howie Hawkins,President,,G,Lafayette,Harmontown,1
Jo Jorgensen,President,,L,Lafayette,Harmontown,2
Brock Pierce,President,,IND,Lafayette,Harmontown,0
Kanye West,President,,IND,Lafayette,Harmontown,0
Mike Espy,U.S. Senate,,D,Lafayette,Harmontown,71
Cindy Hyde-Smith,U.S. Senate,,R,Lafayette,Harmontown,380
Jimmy L Edwards,U.S. Senate,,L,Lafayette,Harmontown,21
Antonia Eliason,U.S. House,1,D,Lafayette,Harmontown,39
Trent Kelly,U.S. House,1,R,Lafayette,Harmontown,426
Joseph R. Biden,President,,D,Lafayette,Oxford 1,1239
Donald J. Trump,President,,R,Lafayette,Oxford 1,1703
Don Blankenship,President,,AC,Lafayette,Oxford 1,3
Brian Carroll,President,,AS,Lafayette,Oxford 1,2
Phil Collins,President,,IND,Lafayette,Oxford 1,2
Howie Hawkins,President,,G,Lafayette,Oxford 1,6
Jo Jorgensen,President,,L,Lafayette,Oxford 1,27
Brock Pierce,President,,IND,Lafayette,Oxford 1,0
Kanye West,President,,IND,Lafayette,Oxford 1,8
Mike Espy,U.S. Senate,,D,Lafayette,Oxford 1,1324
Cindy Hyde-Smith,U.S. Senate,,R,Lafayette,Oxford 1,1629
Jimmy L Edwards,U.S. Senate,,L,Lafayette,Oxford 1,34
Antonia Eliason,U.S. House,1,D,Lafayette,Oxford 1,1070
Trent Kelly,U.S. House,1,R,Lafayette,Oxford 1,1885
Joseph R. Biden,President,,D,Lafayette,Oxford 2,2396
Donald J. Trump,President,,R,Lafayette,Oxford 2,2532
Don Blankenship,President,,AC,Lafayette,Oxford 2,2
Brian Carroll,President,,AS,Lafayette,Oxford 2,8
Phil Collins,President,,IND,Lafayette,Oxford 2,5
Howie Hawkins,President,,G,Lafayette,Oxford 2,9
Jo Jorgensen,President,,L,Lafayette,Oxford 2,50
Brock Pierce,President,,IND,Lafayette,Oxford 2,3
Kanye West,President,,IND,Lafayette,Oxford 2,10
Mike Espy,U.S. Senate,,D,Lafayette,Oxford 2,2532
Cindy Hyde-Smith,U.S. Senate,,R,Lafayette,Oxford 2,2380
Jimmy L Edwards,U.S. Senate,,L,Lafayette,Oxford 2,75
Antonia Eliason,U.S. House,1,D,Lafayette,Oxford 2,2116
Trent Kelly,U.S. House,1,R,Lafayette,Oxford 2,2807
Joseph R. Biden,President,,D,Lafayette,Oxford 3,1306
Donald J. Trump,President,,R,Lafayette,Oxford 3,971
Don Blankenship,President,,AC,Lafayette,Oxford 3,2
Brian Carroll,President,,AS,Lafayette,Oxford 3,3
Phil Collins,President,,IND,Lafayette,Oxford 3,1
Howie Hawkins,President,,G,Lafayette,Oxford 3,3
Jo Jorgensen,President,,L,Lafayette,Oxford 3,20
Brock Pierce,President,,IND,Lafayette,Oxford 3,0
Kanye West,President,,IND,Lafayette,Oxford 3,3
Mike Espy,U.S. Senate,,D,Lafayette,Oxford 3,1340
Cindy Hyde-Smith,U.S. Senate,,R,Lafayette,Oxford 3,937
Jimmy L Edwards,U.S. Senate,,L,Lafayette,Oxford 3,29
Antonia Eliason,U.S. House,1,D,Lafayette,Oxford 3,1209
Trent Kelly,U.S. House,1,R,Lafayette,Oxford 3,1075
Joseph R. Biden,President,,D,Lafayette,Oxford 4,1566
Donald J. Trump,President,,R,Lafayette,Oxford 4,1521
Don Blankenship,President,,AC,Lafayette,Oxford 4,1
Brian Carroll,President,,AS,Lafayette,Oxford 4,5
Phil Collins,President,,IND,Lafayette,Oxford 4,1
Howie Hawkins,President,,G,Lafayette,Oxford 4,5
Jo Jorgensen,President,,L,Lafayette,Oxford 4,44
Brock Pierce,President,,IND,Lafayette,Oxford 4,1
Kanye West,President,,IND,Lafayette,Oxford 4,11
Mike Espy,U.S. Senate,,D,Lafayette,Oxford 4,1666
Cindy Hyde-Smith,U.S. Senate,,R,Lafayette,Oxford 4,1437
Jimmy L Edwards,U.S. Senate,,L,Lafayette,Oxford 4,58
Antonia Eliason,U.S. House,1,D,Lafayette,Oxford 4,1442
Trent Kelly,U.S. House,1,R,Lafayette,Oxford 4,1685
Joseph R. Biden,President,,D,Lafayette,Oxford 5,933
Donald J. Trump,President,,R,Lafayette,Oxford 5,779
Don Blankenship,President,,AC,Lafayette,Oxford 5,0
Brian Carroll,President,,AS,Lafayette,Oxford 5,4
Phil Collins,President,,IND,Lafayette,Oxford 5,2
Howie Hawkins,President,,G,Lafayette,Oxford 5,2
Jo Jorgensen,President,,L,Lafayette,Oxford 5,26
Brock Pierce,President,,IND,Lafayette,Oxford 5,2
Kanye West,President,,IND,Lafayette,Oxford 5,9
Mike Espy,U.S. Senate,,D,Lafayette,Oxford 5,1014
Cindy Hyde-Smith,U.S. Senate,,R,Lafayette,Oxford 5,704
Jimmy L Edwards,U.S. Senate,,L,Lafayette,Oxford 5,49
Antonia Eliason,U.S. House,1,D,Lafayette,Oxford 5,860
Trent Kelly,U.S. House,1,R,Lafayette,Oxford 5,880
Joseph R. Biden,President,,D,Lafayette,Paris,29
Donald J. Trump,President,,R,Lafayette,Paris,274
Don Blankenship,President,,AC,Lafayette,Paris,1
Brian Carroll,President,,AS,Lafayette,Paris,0
Phil Collins,President,,IND,Lafayette,Paris,0
Howie Hawkins,President,,G,Lafayette,Paris,0
Jo Jorgensen,President,,L,Lafayette,Paris,2
Brock Pierce,President,,IND,Lafayette,Paris,0
Kanye West,President,,IND,Lafayette,Paris,0
Mike Espy,U.S. Senate,,D,Lafayette,Paris,36
Cindy Hyde-Smith,U.S. Senate,,R,Lafayette,Paris,261
Jimmy L Edwards,U.S. Senate,,L,Lafayette,Paris,8
Antonia Eliason,U.S. House,1,D,Lafayette,Paris,25
Trent Kelly,U.S. House,1,R,Lafayette,Paris,275
Joseph R. Biden,President,,D,Lafayette,Philadelphia,99
Donald J. Trump,President,,R,Lafayette,Philadelphia,144
Don Blankenship,President,,AC,Lafayette,Philadelphia,0
Brian Carroll,President,,AS,Lafayette,Philadelphia,0
Phil Collins,President,,IND,Lafayette,Philadelphia,0
Howie Hawkins,President,,G,Lafayette,Philadelphia,0
Jo Jorgensen,President,,L,Lafayette,Philadelphia,0
Brock Pierce,President,,IND,Lafayette,Philadelphia,0
Kanye West,President,,IND,Lafayette,Philadelphia,0
Mike Espy,U.S. Senate,,D,Lafayette,Philadelphia,103
Cindy Hyde-Smith,U.S. Senate,,R,Lafayette,Philadelphia,134
Jimmy L Edwards,U.S. Senate,,L,Lafayette,Philadelphia,5
Antonia Eliason,U.S. House,1,D,Lafayette,Philadelphia,89
Trent Kelly,U.S. House,1,R,Lafayette,Philadelphia,145
Joseph R. Biden,President,,D,Lafayette,Taylor 3,411
Donald J. Trump,President,,R,Lafayette,Taylor 3,202
Don Blankenship,President,,AC,Lafayette,Taylor 3,2
Brian Carroll,President,,AS,Lafayette,Taylor 3,1
Phil Collins,President,,IND,Lafayette,Taylor 3,1
Howie Hawkins,President,,G,Lafayette,Taylor 3,2
Jo Jorgensen,President,,L,Lafayette,Taylor 3,4
Brock Pierce,President,,IND,Lafayette,Taylor 3,0
Kanye West,President,,IND,Lafayette,Taylor 3,1
Mike Espy,U.S. Senate,,D,Lafayette,Taylor 3,426
Cindy Hyde-Smith,U.S. Senate,,R,Lafayette,Taylor 3,186
Jimmy L Edwards,U.S. Senate,,L,Lafayette,Taylor 3,8
Antonia Eliason,U.S. House,1,D,Lafayette,Taylor 3,379
Trent Kelly,U.S. House,1,R,Lafayette,Taylor 3,229
Joseph R. Biden,President,,D,Lafayette,Tula,41
Donald J. Trump,President,,R,Lafayette,Tula,284
Don Blankenship,President,,AC,Lafayette,Tula,0
Brian Carroll,President,,AS,Lafayette,Tula,0
Phil Collins,President,,IND,Lafayette,Tula,0
Howie Hawkins,President,,G,Lafayette,Tula,0
Jo Jorgensen,President,,L,Lafayette,Tula,1
Brock Pierce,President,,IND,Lafayette,Tula,1
Kanye West,President,,IND,Lafayette,Tula,0
Mike Espy,U.S. Senate,,D,Lafayette,Tula,52
Cindy Hyde-Smith,U.S. Senate,,R,Lafayette,Tula,266
Jimmy L Edwards,U.S. Senate,,L,Lafayette,Tula,9
Antonia Eliason,U.S. House,1,D,Lafayette,Tula,40
Trent Kelly,U.S. House,1,R,Lafayette,Tula,280
Joseph R. Biden,President,,D,Lafayette,Union West 4,87
Donald J. Trump,President,,R,Lafayette,Union West 4,217
Don Blankenship,President,,AC,Lafayette,Union West 4,0
Brian Carroll,President,,AS,Lafayette,Union West 4,0
Phil Collins,President,,IND,Lafayette,Union West 4,0
Howie Hawkins,President,,G,Lafayette,Union West 4,1
Jo Jorgensen,President,,L,Lafayette,Union West 4,2
Brock Pierce,President,,IND,Lafayette,Union West 4,0
Kanye West,President,,IND,Lafayette,Union West 4,0
Mike Espy,U.S. Senate,,D,Lafayette,Union West 4,90
Cindy Hyde-Smith,U.S. Senate,,R,Lafayette,Union West 4,211
Jimmy L Edwards,U.S. Senate,,L,Lafayette,Union West 4,6
Antonia Eliason,U.S. House,1,D,Lafayette,Union West 4,84
Trent Kelly,U.S. House,1,R,Lafayette,Union West 4,217
Joseph R. Biden,President,,D,Lafayette,Yocona Community Center,123
Donald J. Trump,President,,R,Lafayette,Yocona Community Center,599
Don Blankenship,President,,AC,Lafayette,Yocona Community Center,2
Brian Carroll,President,,AS,Lafayette,Yocona Community Center,1
Phil Collins,President,,IND,Lafayette,Yocona Community Center,0
Howie Hawkins,President,,G,Lafayette,Yocona Community Center,1
Jo Jorgensen,President,,L,Lafayette,Yocona Community Center,17
Brock Pierce,President,,IND,Lafayette,Yocona Community Center,0
Kanye West,President,,IND,Lafayette,Yocona Community Center,1
Mike Espy,U.S. Senate,,D,Lafayette,Yocona Community Center,158
Cindy Hyde-Smith,U.S. Senate,,R,Lafayette,Yocona Community Center,560
Jimmy L Edwards,U.S. Senate,,L,Lafayette,Yocona Community Center,26
