candidate,office,district,party,county,precinct,votes
Joseph R. Biden,President,,D,Calhoun,Banner,52
Donald J. Trump,President,,R,Calhoun,Banner,388
Don Blankenship,President,,AC,Calhoun,Banner,1
Brian Carroll,President,,AS,Calhoun,Banner,0
Phil Collins,President,,IND,Calhoun,Banner,0
Howie Hawkins,President,,G,Calhoun,Banner,0
Jo Jorgensen,President,,L,Calhoun,Banner,0
Brock Pierce,President,,IND,Calhoun,Banner,0
Kanye West,President,,IND,Calhoun,Banner,0
Mike Espy,U.S. Senate,,D,Calhoun,Banner,59
Cindy Hyde-Smith,U.S. Senate,,R,Calhoun,Banner,374
Jimmy L Edwards,U.S. Senate,,L,Calhoun,Banner,8
Antonia Ellason,U.S. House,1,D,Calhoun,Banner,44
Trent Kelly,U.S. House,1,R,Calhoun,Banner,390
Joseph R. Biden,President,,D,Calhoun,Bruce #3,227
Donald J. Trump,President,,R,Calhoun,Bruce #3,749
Don Blankenship,President,,AC,Calhoun,Bruce #3,2
Brian Carroll,President,,AS,Calhoun,Bruce #3,0
Phil Collins,President,,IND,Calhoun,Bruce #3,2
Howie Hawkins,President,,G,Calhoun,Bruce #3,0
Jo Jorgensen,President,,L,Calhoun,Bruce #3,3
Brock Pierce,President,,IND,Calhoun,Bruce #3,0
Kanye West,President,,IND,Calhoun,Bruce #3,2
Mike Espy,U.S. Senate,,D,Calhoun,Bruce #3,255
Cindy Hyde-Smith,U.S. Senate,,R,Calhoun,Bruce #3,715
Jimmy L Edwards,U.S. Senate,,L,Calhoun,Bruce #3,16
Antonia Ellason,U.S. House,1,D,Calhoun,Bruce #3,188
Trent Kelly,U.S. House,1,R,Calhoun,Bruce #3,781
Joseph R. Biden,President,,D,Calhoun,Calhoun City #1,400
Donald J. Trump,President,,R,Calhoun,Calhoun City #1,325
Don Blankenship,President,,AC,Calhoun,Calhoun City #1,0
Brian Carroll,President,,AS,Calhoun,Calhoun City #1,0
Phil Collins,President,,IND,Calhoun,Calhoun City #1,0
Howie Hawkins,President,,G,Calhoun,Calhoun City #1,0
Jo Jorgensen,President,,L,Calhoun,Calhoun City #1,4
Brock Pierce,President,,IND,Calhoun,Calhoun City #1,1
Kanye West,President,,IND,Calhoun,Calhoun City #1,3
Mike Espy,U.S. Senate,,D,Calhoun,Calhoun City #1,436
Cindy Hyde-Smith,U.S. Senate,,R,Calhoun,Calhoun City #1,290
Jimmy L Edwards,U.S. Senate,,L,Calhoun,Calhoun City #1,11
Antonia Ellason,U.S. House,1,D,Calhoun,Calhoun City #1,340
Trent Kelly,U.S. House,1,R,Calhoun,Calhoun City #1,356
Joseph R. Biden,President,,D,Calhoun,Calhoun City 4,243
Donald J. Trump,President,,R,Calhoun,Calhoun City 4,753
Don Blankenship,President,,AC,Calhoun,Calhoun City 4,1
Brian Carroll,President,,AS,Calhoun,Calhoun City 4,0
Phil Collins,President,,IND,Calhoun,Calhoun City 4,3
Howie Hawkins,President,,G,Calhoun,Calhoun City 4,0
Jo Jorgensen,President,,L,Calhoun,Calhoun City 4,2
Brock Pierce,President,,IND,Calhoun,Calhoun City 4,0
Kanye West,President,,IND,Calhoun,Calhoun City 4,3
Mike Espy,U.S. Senate,,D,Calhoun,Calhoun City 4,272
Cindy Hyde-Smith,U.S. Senate,,R,Calhoun,Calhoun City 4,716
Jimmy L Edwards,U.S. Senate,,L,Calhoun,Calhoun City 4,16
Antonia Ellason,U.S. House,1,D,Calhoun,Calhoun City 4,205
Trent Kelly,U.S. House,1,R,Calhoun,Calhoun City 4,769
Joseph R. Biden,President,,D,Calhoun,Derma # 4,63
Donald J. Trump,President,,R,Calhoun,Derma # 4,303
Don Blankenship,President,,AC,Calhoun,Derma # 4,0
Brian Carroll,President,,AS,Calhoun,Derma # 4,0
Phil Collins,President,,IND,Calhoun,Derma # 4,1
Howie Hawkins,President,,G,Calhoun,Derma # 4,0
Jo Jorgensen,President,,L,Calhoun,Derma # 4,0
Brock Pierce,President,,IND,Calhoun,Derma # 4,1
Kanye West,President,,IND,Calhoun,Derma # 4,1
Mike Espy,U.S. Senate,,D,Calhoun,Derma # 4,77
Cindy Hyde-Smith,U.S. Senate,,R,Calhoun,Derma # 4,290
Jimmy L Edwards,U.S. Senate,,L,Calhoun,Derma # 4,3
Antonia Ellason,U.S. House,1,D,Calhoun,Derma # 4,59
Trent Kelly,U.S. House,1,R,Calhoun,Derma # 4,298
Joseph R. Biden,President,,D,Calhoun,Derma # 5,97
Donald J. Trump,President,,R,Calhoun,Derma # 5,381
Don Blankenship,President,,AC,Calhoun,Derma # 5,1
Brian Carroll,President,,AS,Calhoun,Derma # 5,1
Phil Collins,President,,IND,Calhoun,Derma # 5,1
Howie Hawkins,President,,G,Calhoun,Derma # 5,1
Jo Jorgensen,President,,L,Calhoun,Derma # 5,0
Brock Pierce,President,,IND,Calhoun,Derma # 5,0
Kanye West,President,,IND,Calhoun,Derma # 5,1
Mike Espy,U.S. Senate,,D,Calhoun,Derma # 5,117
Cindy Hyde-Smith,U.S. Senate,,R,Calhoun,Derma # 5,359
