candidate,office,district,party,county,precinct,votes
Joseph R. Biden,President,,D,Tippah,Blue Mountain,276
Donald J. Trump,President,,R,Tippah,Blue Mountain,405
Don Blankenship,President,,AC,Tippah,Blue Mountain,0
Brian Carroll,President,,AS,Tippah,Blue Mountain,0
Phil Collins,President,,IND,Tippah,Blue Mountain,0
Howie Hawkins,President,,G,Tippah,Blue Mountain,2
Jo Jorgensen,President,,L,Tippah,Blue Mountain,5
Brock Pierce,President,,IND,Tippah,Blue Mountain,2
Kanye West,President,,IND,Tippah,Blue Mountain,2
Mike Espy,U.S. Senate,,D,Tippah,Blue Mountain,301
Cindy Hyde-Smith,U.S. Senate,,R,Tippah,Blue Mountain,374
Jimmy L Edwards,U.S. Senate,,L,Tippah,Blue Mountain,21
Antonia Eliason,U.S. House,1,D,Tippah,Blue Mountain,228
Trent Kelly,U.S. House,1,R,Tippah,Blue Mountain,428
Joseph R. Biden,President,,D,Tippah,Brownfield,9
Donald J. Trump,President,,R,Tippah,Brownfield,125
Don Blankenship,President,,AC,Tippah,Brownfield,0
Brian Carroll,President,,AS,Tippah,Brownfield,0
Phil Collins,President,,IND,Tippah,Brownfield,0
Howie Hawkins,President,,G,Tippah,Brownfield,1
Jo Jorgensen,President,,L,Tippah,Brownfield,0
Brock Pierce,President,,IND,Tippah,Brownfield,0
Kanye West,President,,IND,Tippah,Brownfield,0
Mike Espy,U.S. Senate,,D,Tippah,Brownfield,16
Cindy Hyde-Smith,U.S. Senate,,R,Tippah,Brownfield,116
Jimmy L Edwards,U.S. Senate,,L,Tippah,Brownfield,2
Antonia Eliason,U.S. House,1,D,Tippah,Brownfield,13
Trent Kelly,U.S. House,1,R,Tippah,Brownfield,117
Joseph R. Biden,President,,D,Tippah,Chalybeate,39
Donald J. Trump,President,,R,Tippah,Chalybeate,563
Don Blankenship,President,,AC,Tippah,Chalybeate,1
Brian Carroll,President,,AS,Tippah,Chalybeate,1
Phil Collins,President,,IND,Tippah,Chalybeate,0
Howie Hawkins,President,,G,Tippah,Chalybeate,0
Jo Jorgensen,President,,L,Tippah,Chalybeate,4
Brock Pierce,President,,IND,Tippah,Chalybeate,0
Kanye West,President,,IND,Tippah,Chalybeate,0
Mike Espy,U.S. Senate,,D,Tippah,Chalybeate,97
Cindy Hyde-Smith,U.S. Senate,,R,Tippah,Chalybeate,486
Jimmy L Edwards,U.S. Senate,,L,Tippah,Chalybeate,18
Antonia Eliason,U.S. House,1,D,Tippah,Chalybeate,43
Trent Kelly,U.S. House,1,R,Tippah,Chalybeate,530
Joseph R. Biden,President,,D,Tippah,Chapman,29
Donald J. Trump,President,,R,Tippah,Chapman,437
Don Blankenship,President,,AC,Tippah,Chapman,0
Brian Carroll,President,,AS,Tippah,Chapman,2
Phil Collins,President,,IND,Tippah,Chapman,0
Howie Hawkins,President,,G,Tippah,Chapman,0
Jo Jorgensen,President,,L,Tippah,Chapman,2
Brock Pierce,President,,IND,Tippah,Chapman,0
Kanye West,President,,IND,Tippah,Chapman,2
Mike Espy,U.S. Senate,,D,Tippah,Chapman,46
Cindy Hyde-Smith,U.S. Senate,,R,Tippah,Chapman,420
Jimmy L Edwards,U.S. Senate,,L,Tippah,Chapman,6
Antonia Eliason,U.S. House,1,D,Tippah,Chapman,24
Trent Kelly,U.S. House,1,R,Tippah,Chapman,436
Joseph R. Biden,President,,D,Tippah,Clarysville,9
Donald J. Trump,President,,R,Tippah,Clarysville,134
Don Blankenship,President,,AC,Tippah,Clarysville,0
Brian Carroll,President,,AS,Tippah,Clarysville,0
Phil Collins,President,,IND,Tippah,Clarysville,0
Howie Hawkins,President,,G,Tippah,Clarysville,0
Jo Jorgensen,President,,L,Tippah,Clarysville,1
Brock Pierce,President,,IND,Tippah,Clarysville,0
Kanye West,President,,IND,Tippah,Clarysville,0
Mike Espy,U.S. Senate,,D,Tippah,Clarysville,11
Cindy Hyde-Smith,U.S. Senate,,R,Tippah,Clarysville,131
Jimmy L Edwards,U.S. Senate,,L,Tippah,Clarysville,2
Antonia Eliason,U.S. House,1,D,Tippah,Clarysville,6
Trent Kelly,U.S. House,1,R,Tippah,Clarysville,132
Joseph R. Biden,President,,D,Tippah,Cotton Plant,99
Donald J. Trump,President,,R,Tippah,Cotton Plant,89
Don Blankenship,President,,AC,Tippah,Cotton Plant,1
Brian Carroll,President,,AS,Tippah,Cotton Plant,0
Phil Collins,President,,IND,Tippah,Cotton Plant,0
Howie Hawkins,President,,G,Tippah,Cotton Plant,0
Jo Jorgensen,President,,L,Tippah,Cotton Plant,2
Brock Pierce,President,,IND,Tippah,Cotton Plant,0
Kanye West,President,,IND,Tippah,Cotton Plant,0
Mike Espy,U.S. Senate,,D,Tippah,Cotton Plant,102
Cindy Hyde-Smith,U.S. Senate,,R,Tippah,Cotton Plant,85
Jimmy L Edwards,U.S. Senate,,L,Tippah,Cotton Plant,4
Antonia Eliason,U.S. House,1,D,Tippah,Cotton Plant,79
Trent Kelly,U.S. House,1,R,Tippah,Cotton Plant,98
Joseph R. Biden,President,,D,Tippah,Dry Creek,17
Donald J. Trump,President,,R,Tippah,Dry Creek,262
Don Blankenship,President,,AC,Tippah,Dry Creek,0
Brian Carroll,President,,AS,Tippah,Dry Creek,0
Phil Collins,President,,IND,Tippah,Dry Creek,2
Howie Hawkins,President,,G,Tippah,Dry Creek,0
Jo Jorgensen,President,,L,Tippah,Dry Creek,0
Brock Pierce,President,,IND,Tippah,Dry Creek,0
Kanye West,President,,IND,Tippah,Dry Creek,0
Mike Espy,U.S. Senate,,D,Tippah,Dry Creek,33
Cindy Hyde-Smith,U.S. Senate,,R,Tippah,Dry Creek,246
Jimmy L Edwards,U.S. Senate,,L,Tippah,Dry Creek,1
Antonia Eliason,U.S. House,1,D,Tippah,Dry Creek,15
Trent Kelly,U.S. House,1,R,Tippah,Dry Creek,264
Joseph R. Biden,President,,D,Tippah,Dumas,27
Donald J. Trump,President,,R,Tippah,Dumas,512
Don Blankenship,President,,AC,Tippah,Dumas,0
Brian Carroll,President,,AS,Tippah,Dumas,0
Phil Collins,President,,IND,Tippah,Dumas,2
Howie Hawkins,President,,G,Tippah,Dumas,0
Jo Jorgensen,President,,L,Tippah,Dumas,2
Brock Pierce,President,,IND,Tippah,Dumas,0
Kanye West,President,,IND,Tippah,Dumas,0
Mike Espy,U.S. Senate,,D,Tippah,Dumas,56
Cindy Hyde-Smith,U.S. Senate,,R,Tippah,Dumas,469
Jimmy L Edwards,U.S. Senate,,L,Tippah,Dumas,13
