candidate,office,district,party,county,precinct,votes
Joseph R. Biden,President,,D,Lincoln,Alexander,454
Donald J. Trump,President,,R,Lincoln,Alexander,22
Don Blankenship,President,,AC,Lincoln,Alexander,0
Brian Carroll,President,,AS,Lincoln,Alexander,0
Phil Collins,President,,IND,Lincoln,Alexander,0
Howie Hawkins,President,,G,Lincoln,Alexander,1
Jo Jorgensen,President,,L,Lincoln,Alexander,1
Brock Pierce,President,,IND,Lincoln,Alexander,0
Kanye West,President,,IND,Lincoln,Alexander,0
Mike Espy,U.S. Senate,,D,Lincoln,Alexander,469
Cindy Hyde-Smith,U.S. Senate,,R,Lincoln,Alexander,11
Jimmy L Edwards,U.S. Senate,,L,Lincoln,Alexander,0
Dorothy Dot Benford,U.S. House,3,D,Lincoln,Alexander,409
Michael Guest,U.S. House,3,R,Lincoln,Alexander,40
Joseph R. Biden,President,,D,Lincoln,Arlington,132
Donald J. Trump,President,,R,Lincoln,Arlington,504
Don Blankenship,President,,AC,Lincoln,Arlington,0
Brian Carroll,President,,AS,Lincoln,Arlington,3
Phil Collins,President,,IND,Lincoln,Arlington,0
Howie Hawkins,President,,G,Lincoln,Arlington,0
Jo Jorgensen,President,,L,Lincoln,Arlington,2
Brock Pierce,President,,IND,Lincoln,Arlington,0
Kanye West,President,,IND,Lincoln,Arlington,0
Mike Espy,U.S. Senate,,D,Lincoln,Arlington,135
Cindy Hyde-Smith,U.S. Senate,,R,Lincoln,Arlington,500
Jimmy L Edwards,U.S. Senate,,L,Lincoln,Arlington,7
Dorothy Dot Benford,U.S. House,3,D,Lincoln,Arlington,121
Michael Guest,U.S. House,3,R,Lincoln,Arlington,504
Joseph R. Biden,President,,D,Lincoln,Big Springs,42
Donald J. Trump,President,,R,Lincoln,Big Springs,154
Don Blankenship,President,,AC,Lincoln,Big Springs,2
Brian Carroll,President,,AS,Lincoln,Big Springs,0
Phil Collins,President,,IND,Lincoln,Big Springs,1
Howie Hawkins,President,,G,Lincoln,Big Springs,0
Jo Jorgensen,President,,L,Lincoln,Big Springs,1
Brock Pierce,President,,IND,Lincoln,Big Springs,0
Kanye West,President,,IND,Lincoln,Big Springs,0
Mike Espy,U.S. Senate,,D,Lincoln,Big Springs,41
Cindy Hyde-Smith,U.S. Senate,,R,Lincoln,Big Springs,152
Jimmy L Edwards,U.S. Senate,,L,Lincoln,Big Springs,8
Dorothy Dot Benford,U.S. House,3,D,Lincoln,Big Springs,42
Michael Guest,U.S. House,3,R,Lincoln,Big Springs,152
Joseph R. Biden,President,,D,Lincoln,Bogue Chitto,152
Donald J. Trump,President,,R,Lincoln,Bogue Chitto,191
Don Blankenship,President,,AC,Lincoln,Bogue Chitto,0
Brian Carroll,President,,AS,Lincoln,Bogue Chitto,0
Phil Collins,President,,IND,Lincoln,Bogue Chitto,0
Howie Hawkins,President,,G,Lincoln,Bogue Chitto,0
Jo Jorgensen,President,,L,Lincoln,Bogue Chitto,1
Brock Pierce,President,,IND,Lincoln,Bogue Chitto,0
Kanye West,President,,IND,Lincoln,Bogue Chitto,0
Mike Espy,U.S. Senate,,D,Lincoln,Bogue Chitto,160
Cindy Hyde-Smith,U.S. Senate,,R,Lincoln,Bogue Chitto,180
Jimmy L Edwards,U.S. Senate,,L,Lincoln,Bogue Chitto,4
Dorothy Dot Benford,U.S. House,3,D,Lincoln,Bogue Chitto,129
