candidate,office,district,party,county,precinct,votes
Roque 'Rocky' De La Fuente,President,,R,Bolivar,Benoit,0
Donald J. Trump,President,,R,Bolivar,Benoit,26
Bill Weld,President,,R,Bolivar,Benoit,0
Cindy Hyde-Smith,U.S. Senate,,R,Bolivar,Benoit,26
Thomas L Carey,U.S. House,2,R,Bolivar,Benoit,5
Brian Flowers,U.S. House,2,R,Bolivar,Benoit,8
B C Hammond,U.S. House,2,R,Bolivar,Benoit,13
Joseph R. Biden,President,,D,Bolivar,Benoit,55
Michael R Bloomberg,President,,D,Bolivar,Benoit,2
Pete Buttigieg,President,,D,Bolivar,Benoit,0
Tulsi Gabbard,President,,D,Bolivar,Benoit,0
Amy Klobuchar,President,,D,Bolivar,Benoit,1
Deval Patrick,President,,D,Bolivar,Benoit,0
Bernie Sanders,President,,D,Bolivar,Benoit,7
Tom Steyer,President,,D,Bolivar,Benoit,1
Elizabeth Warren,President,,D,Bolivar,Benoit,1
Andrew Yang,President,,D,Bolivar,Benoit,0
Tobey Bernard Bartee,U.S. Senate,,D,Bolivar,Benoit,0
Jensen Bohren,U.S. Senate,,D,Bolivar,Benoit,2
Mike Espy,U.S. Senate,,D,Bolivar,Benoit,65
Sonia Rathburn,U.S. House,2,D,Bolivar,Benoit,5
Bennie G Thompson,U.S. House,2,D,Bolivar,Benoit,65
Roque 'Rocky' De La Fuente,President,,R,Bolivar,Beulah,0
Donald J. Trump,President,,R,Bolivar,Beulah,2
Bill Weld,President,,R,Bolivar,Beulah,0
Cindy Hyde-Smith,U.S. Senate,,R,Bolivar,Beulah,2
Thomas L Carey,U.S. House,2,R,Bolivar,Beulah,0
Brian Flowers,U.S. House,2,R,Bolivar,Beulah,2
B C Hammond,U.S. House,2,R,Bolivar,Beulah,0
Joseph R. Biden,President,,D,Bolivar,Beulah,56
Michael R Bloomberg,President,,D,Bolivar,Beulah,0
Pete Buttigieg,President,,D,Bolivar,Beulah,0
Tulsi Gabbard,President,,D,Bolivar,Beulah,0
Amy Klobuchar,President,,D,Bolivar,Beulah,0
Deval Patrick,President,,D,Bolivar,Beulah,0
Bernie Sanders,President,,D,Bolivar,Beulah,9
Tom Steyer,President,,D,Bolivar,Beulah,0
Elizabeth Warren,President,,D,Bolivar,Beulah,1
Andrew Yang,President,,D,Bolivar,Beulah,0
Tobey Bernard Bartee,U.S. Senate,,D,Bolivar,Beulah,1
Jensen Bohren,U.S. Senate,,D,Bolivar,Beulah,0
Mike Espy,U.S. Senate,,D,Bolivar,Beulah,65
Sonia Rathburn,U.S. House,2,D,Bolivar,Beulah,5
Bennie G Thompson,U.S. House,2,D,Bolivar,Beulah,59
Roque 'Rocky' De La Fuente,President,,R,Bolivar,Boyle,0
Donald J. Trump,President,,R,Bolivar,Boyle,159
Bill Weld,President,,R,Bolivar,Boyle,0
Cindy Hyde-Smith,U.S. Senate,,R,Bolivar,Boyle,156
Thomas L Carey,U.S. House,2,R,Bolivar,Boyle,27
Brian Flowers,U.S. House,2,R,Bolivar,Boyle,19
B C Hammond,U.S. House,2,R,Bolivar,Boyle,100
Joseph R. Biden,President,,D,Bolivar,Boyle,81
Michael R Bloomberg,President,,D,Bolivar,Boyle,1
Pete Buttigieg,President,,D,Bolivar,Boyle,1
Tulsi Gabbard,President,,D,Bolivar,Boyle,0
Amy Klobuchar,President,,D,Bolivar,Boyle,1
Deval Patrick,President,,D,Bolivar,Boyle,0
Bernie Sanders,President,,D,Bolivar,Boyle,12
Tom Steyer,President,,D,Bolivar,Boyle,0
Elizabeth Warren,President,,D,Bolivar,Boyle,0
Andrew Yang,President,,D,Bolivar,Boyle,0
Tobey Bernard Bartee,U.S. Senate,,D,Bolivar,Boyle,3
Jensen Bohren,U.S. Senate,,D,Bolivar,Boyle,2
Mike Espy,U.S. Senate,,D,Bolivar,Boyle,88
Sonia Rathburn,U.S. House,2,D,Bolivar,Boyle,5
Bennie G Thompson,U.S. House,2,D,Bolivar,Boyle,91
Roque 'Rocky' De La Fuente,President,,R,Bolivar,Choctaw,0
Donald J. Trump,President,,R,Bolivar,Choctaw,3
Bill Weld,President,,R,Bolivar,Choctaw,0
Cindy Hyde-Smith,U.S. Senate,,R,Bolivar,Choctaw,3
Thomas L Carey,U.S. House,2,R,Bolivar,Choctaw,0
Brian Flowers,U.S. House,2,R,Bolivar,Choctaw,0
B C Hammond,U.S. House,2,R,Bolivar,Choctaw,3
Joseph R. Biden,President,,D,Bolivar,Choctaw,61
Michael R Bloomberg,President,,D,Bolivar,Choctaw,1
Pete Buttigieg,President,,D,Bolivar,Choctaw,0
Tulsi Gabbard,President,,D,Bolivar,Choctaw,0
Amy Klobuchar,President,,D,Bolivar,Choctaw,0
Deval Patrick,President,,D,Bolivar,Choctaw,0
Bernie Sanders,President,,D,Bolivar,Choctaw,7
Tom Steyer,President,,D,Bolivar,Choctaw,0
Elizabeth Warren,President,,D,Bolivar,Choctaw,0
Andrew Yang,President,,D,Bolivar,Choctaw,0
Tobey Bernard Bartee,U.S. Senate,,D,Bolivar,Choctaw,0
Jensen Bohren,U.S. Senate,,D,Bolivar,Choctaw,0
Mike Espy,U.S. Senate,,D,Bolivar,Choctaw,68
Sonia Rathburn,U.S. House,2,D,Bolivar,Choctaw,0
Bennie G Thompson,U.S. House,2,D,Bolivar,Choctaw,68
Roque 'Rocky' De La Fuente,President,,R,Bolivar,Cleveland Courthouse,0
Donald J. Trump,President,,R,Bolivar,Cleveland Courthouse,44
Bill Weld,President,,R,Bolivar,Cleveland Courthouse,2
Cindy Hyde-Smith,U.S. Senate,,R,Bolivar,Cleveland Courthouse,44
Thomas L Carey,U.S. House,2,R,Bolivar,Cleveland Courthouse,7
