candidate,office,district,party,county,precinct,votes
Katelyn Lee,U.S. House,3,D,Amite,Ariel,39
Roque 'Rocky' De La Fuente,President,,R,Amite,Berwick,0
Donald J. Trump,President,,R,Amite,Berwick,32
Bill Weld,President,,R,Amite,Berwick,0
Cindy Hyde-Smith,U.S. Senate,,R,Amite,Berwick,31
Michael Guest,U.S. House,3,R,Amite,Berwick,22
James Tulp,U.S. House,3,R,Amite,Berwick,8
Joseph R. Biden,President,,D,Amite,Berwick,101
Michael R Bloomberg,President,,D,Amite,Berwick,4
Pete Buttigieg,President,,D,Amite,Berwick,1
Tulsi Gabbard,President,,D,Amite,Berwick,0
Amy Klobuchar,President,,D,Amite,Berwick,0
Deval Patrick,President,,D,Amite,Berwick,0
Bernie Sanders,President,,D,Amite,Berwick,16
Tom Steyer,President,,D,Amite,Berwick,1
Elizabeth Warren,President,,D,Amite,Berwick,1
Andrew Yang,President,,D,Amite,Berwick,1
Tobey Bernard Bartee,U.S. Senate,,D,Amite,Berwick,7
Jensen Bohren,U.S. Senate,,D,Amite,Berwick,8
Mike Espy,U.S. Senate,,D,Amite,Berwick,102
Dorothy 'Dot' Benford,U.S. House,3,D,Amite,Berwick,74
Katelyn Lee,U.S. House,3,D,Amite,Berwick,35
Roque 'Rocky' De La Fuente,President,,R,Amite,Crosby,0
Donald J. Trump,President,,R,Amite,Crosby,32
Bill Weld,President,,R,Amite,Crosby,0
Cindy Hyde-Smith,U.S. Senate,,R,Amite,Crosby,30
Michael Guest,U.S. House,3,R,Amite,Crosby,22
James Tulp,U.S. House,3,R,Amite,Crosby,10
Joseph R. Biden,President,,D,Amite,Crosby,34
Michael R Bloomberg,President,,D,Amite,Crosby,3
Pete Buttigieg,President,,D,Amite,Crosby,0
Tulsi Gabbard,President,,D,Amite,Crosby,0
Amy Klobuchar,President,,D,Amite,Crosby,0
Deval Patrick,President,,D,Amite,Crosby,0
Bernie Sanders,President,,D,Amite,Crosby,5
Tom Steyer,President,,D,Amite,Crosby,0
Elizabeth Warren,President,,D,Amite,Crosby,1
Andrew Yang,President,,D,Amite,Crosby,0
Tobey Bernard Bartee,U.S. Senate,,D,Amite,Crosby,1
Jensen Bohren,U.S. Senate,,D,Amite,Crosby,1
Mike Espy,U.S. Senate,,D,Amite,Crosby,41
Dorothy 'Dot' Benford,U.S. House,3,D,Amite,Crosby,36
Katelyn Lee,U.S. House,3,D,Amite,Crosby,5
Roque 'Rocky' De La Fuente,President,,R,Amite,East Centreville,0
Donald J. Trump,President,,R,Amite,East Centreville,70
Bill Weld,President,,R,Amite,East Centreville,1
Cindy Hyde-Smith,U.S. Senate,,R,Amite,East Centreville,68
Michael Guest,U.S. House,3,R,Amite,East Centreville,46
James Tulp,U.S. House,3,R,Amite,East Centreville,18
Joseph R. Biden,President,,D,Amite,East Centreville,57
Michael R Bloomberg,President,,D,Amite,East Centreville,1
Pete Buttigieg,President,,D,Amite,East Centreville,1
Tulsi Gabbard,President,,D,Amite,East Centreville,0
Amy Klobuchar,President,,D,Amite,East Centreville,0
Deval Patrick,President,,D,Amite,East Centreville,0
Bernie Sanders,President,,D,Amite,East Centreville,8
Tom Steyer,President,,D,Amite,East Centreville,1
Elizabeth Warren,President,,D,Amite,East Centreville,1
Andrew Yang,President,,D,Amite,East Centreville,0
Tobey Bernard Bartee,U.S. Senate,,D,Amite,East Centreville,2
Jensen Bohren,U.S. Senate,,D,Amite,East Centreville,3
Mike Espy,U.S. Senate,,D,Amite,East Centreville,62
Dorothy 'Dot' Benford,U.S. House,3,D,Amite,East Centreville,41
Katelyn Lee,U.S. House,3,D,Amite,East Centreville,22
Roque 'Rocky' De La Fuente,President,,R,Amite,East Fork,0
Donald J. Trump,President,,R,Amite,East Fork,146
Bill Weld,President,,R,Amite,East Fork,0
Cindy Hyde-Smith,U.S. Senate,,R,Amite,East Fork,142
Michael Guest,U.S. House,3,R,Amite,East Fork,108
James Tulp,U.S. House,3,R,Amite,East Fork,37
Joseph R. Biden,President,,D,Amite,East Fork,33
Michael R Bloomberg,President,,D,Amite,East Fork,1
Pete Buttigieg,President,,D,Amite,East Fork,0
Tulsi Gabbard,President,,D,Amite,East Fork,1
Amy Klobuchar,President,,D,Amite,East Fork,0
Deval Patrick,President,,D,Amite,East Fork,0
Bernie Sanders,President,,D,Amite,East Fork,8
Tom Steyer,President,,D,Amite,East Fork,0
Elizabeth Warren,President,,D,Amite,East Fork,0
Andrew Yang,President,,D,Amite,East Fork,1
Tobey Bernard Bartee,U.S. Senate,,D,Amite,East Fork,4
Jensen Bohren,U.S. Senate,,D,Amite,East Fork,3
Mike Espy,U.S. Senate,,D,Amite,East Fork,36
Dorothy 'Dot' Benford,U.S. House,3,D,Amite,East Fork,22
Katelyn Lee,U.S. House,3,D,Amite,East Fork,19
Roque 'Rocky' De La Fuente,President,,R,Amite,East Gloster,0
Donald J. Trump,President,,R,Amite,East Gloster,64
Bill Weld,President,,R,Amite,East Gloster,0
Cindy Hyde-Smith,U.S. Senate,,R,Amite,East Gloster,58
Michael Guest,U.S. House,3,R,Amite,East Gloster,42
James Tulp,U.S. House,3,R,Amite,East Gloster,17
Joseph R. Biden,President,,D,Amite,East Gloster,34
Michael R Bloomberg,President,,D,Amite,East Gloster,1
Pete Buttigieg,President,,D,Amite,East Gloster,0
Tulsi Gabbard,President,,D,Amite,East Gloster,0
Amy Klobuchar,President,,D,Amite,East Gloster,1
Deval Patrick,President,,D,Amite,East Gloster,0
Bernie Sanders,President,,D,Amite,East Gloster,4
Tom Steyer,President,,D,Amite,East Gloster,0
Elizabeth Warren,President,,D,Amite,East Gloster,0
Andrew Yang,President,,D,Amite,East Gloster,0
Tobey Bernard Bartee,U.S. Senate,,D,Amite,East Gloster,1
Jensen Bohren,U.S. Senate,,D,Amite,East Gloster,1
Mike Espy,U.S. Senate,,D,Amite,East Gloster,37
Dorothy 'Dot' Benford,U.S. House,3,D,Amite,East Gloster,24
Katelyn Lee,U.S. House,3,D,Amite,East Gloster,11
Roque 'Rocky' De La Fuente,President,,R,Amite,East Liberty,0
Donald J. Trump,President,,R,Amite,East Liberty,90
Bill Weld,President,,R,Amite,East Liberty,0
Cindy Hyde-Smith,U.S. Senate,,R,Amite,East Liberty,80
Michael Guest,U.S. House,3,R,Amite,East Liberty,57
James Tulp,U.S. House,3,R,Amite,East Liberty,30
Joseph R. Biden,President,,D,Amite,East Liberty,29
Michael R Bloomberg,President,,D,Amite,East Liberty,1
Pete Buttigieg,President,,D,Amite,East Liberty,0
Tulsi Gabbard,President,,D,Amite,East Liberty,0
Amy Klobuchar,President,,D,Amite,East Liberty,0
Deval Patrick,President,,D,Amite,East Liberty,1
Bernie Sanders,President,,D,Amite,East Liberty,2
Tom Steyer,President,,D,Amite,East Liberty,0
Elizabeth Warren,President,,D,Amite,East Liberty,1
Andrew Yang,President,,D,Amite,East Liberty,1
Tobey Bernard Bartee,U.S. Senate,,D,Amite,East Liberty,2
Jensen Bohren,U.S. Senate,,D,Amite,East Liberty,3
Mike Espy,U.S. Senate,,D,Amite,East Liberty,27
Dorothy 'Dot' Benford,U.S. House,3,D,Amite,East Liberty,27
Katelyn Lee,U.S. House,3,D,Amite,East Liberty,3
Roque 'Rocky' De La Fuente,President,,R,Amite,Gloster,0
Donald J. Trump,President,,R,Amite,Gloster,35
Bill Weld,President,,R,Amite,Gloster,0
Cindy Hyde-Smith,U.S. Senate,,R,Amite,Gloster,33
Michael Guest,U.S. House,3,R,Amite,Gloster,25
James Tulp,U.S. House,3,R,Amite,Gloster,8
Joseph R. Biden,President,,D,Amite,Gloster,212
Michael R Bloomberg,President,,D,Amite,Gloster,10
Pete Buttigieg,President,,D,Amite,Gloster,0
Tulsi Gabbard,President,,D,Amite,Gloster,1
Amy Klobuchar,President,,D,Amite,Gloster,0
Deval Patrick,President,,D,Amite,Gloster,1
Bernie Sanders,President,,D,Amite,Gloster,20
Tom Steyer,President,,D,Amite,Gloster,3
Elizabeth Warren,President,,D,Amite,Gloster,0
Andrew Yang,President,,D,Amite,Gloster,0
Tobey Bernard Bartee,U.S. Senate,,D,Amite,Gloster,13
Jensen Bohren,U.S. Senate,,D,Amite,Gloster,10
Mike Espy,U.S. Senate,,D,Amite,Gloster,219
Dorothy 'Dot' Benford,U.S. House,3,D,Amite,Gloster,170
Katelyn Lee,U.S. House,3,D,Amite,Gloster,59
Roque 'Rocky' De La Fuente,President,,R,Amite,Homochitto,0
Donald J. Trump,President,,R,Amite,Homochitto,24
Bill Weld,President,,R,Amite,Homochitto,0
Cindy Hyde-Smith,U.S. Senate,,R,Amite,Homochitto,24
Michael Guest,U.S. House,3,R,Amite,Homochitto,19
James Tulp,U.S. House,3,R,Amite,Homochitto,3
Joseph R. Biden,President,,D,Amite,Homochitto,3
Michael R Bloomberg,President,,D,Amite,Homochitto,0
Pete Buttigieg,President,,D,Amite,Homochitto,0
Tulsi Gabbard,President,,D,Amite,Homochitto,0
Amy Klobuchar,President,,D,Amite,Homochitto,0
Deval Patrick,President,,D,Amite,Homochitto,0
Bernie Sanders,President,,D,Amite,Homochitto,1
Tom Steyer,President,,D,Amite,Homochitto,0
Elizabeth Warren,President,,D,Amite,Homochitto,0
Andrew Yang,President,,D,Amite,Homochitto,0
Tobey Bernard Bartee,U.S. Senate,,D,Amite,Homochitto,0
Jensen Bohren,U.S. Senate,,D,Amite,Homochitto,1
Mike Espy,U.S. Senate,,D,Amite,Homochitto,3
Dorothy 'Dot' Benford,U.S. House,3,D,Amite,Homochitto,1
Katelyn Lee,U.S. House,3,D,Amite,Homochitto,3
Roque 'Rocky' De La Fuente,President,,R,Amite,Liberty,0
Donald J. Trump,President,,R,Amite,Liberty,169
Bill Weld,President,,R,Amite,Liberty,5
Cindy Hyde-Smith,U.S. Senate,,R,Amite,Liberty,163
Michael Guest,U.S. House,3,R,Amite,Liberty,135
James Tulp,U.S. House,3,R,Amite,Liberty,30
Joseph R. Biden,President,,D,Amite,Liberty,70
Michael R Bloomberg,President,,D,Amite,Liberty,1
Pete Buttigieg,President,,D,Amite,Liberty,0
Tulsi Gabbard,President,,D,Amite,Liberty,0
Amy Klobuchar,President,,D,Amite,Liberty,1
Deval Patrick,President,,D,Amite,Liberty,1
Bernie Sanders,President,,D,Amite,Liberty,8
Tom Steyer,President,,D,Amite,Liberty,0
Elizabeth Warren,President,,D,Amite,Liberty,0
Andrew Yang,President,,D,Amite,Liberty,0
Tobey Bernard Bartee,U.S. Senate,,D,Amite,Liberty,6
Jensen Bohren,U.S. Senate,,D,Amite,Liberty,5
Mike Espy,U.S. Senate,,D,Amite,Liberty,68
Dorothy 'Dot' Benford,U.S. House,3,D,Amite,Liberty,54
Katelyn Lee,U.S. House,3,D,Amite,Liberty,21
Roque 'Rocky' De La Fuente,President,,R,Amite,New Zion,0
Donald J. Trump,President,,R,Amite,New Zion,118
Bill Weld,President,,R,Amite,New Zion,0
Cindy Hyde-Smith,U.S. Senate,,R,Amite,New Zion,111
Michael Guest,U.S. House,3,R,Amite,New Zion,87
James Tulp,U.S. House,3,R,Amite,New Zion,27
Joseph R. Biden,President,,D,Amite,New Zion,19
Michael R Bloomberg,President,,D,Amite,New Zion,0
Pete Buttigieg,President,,D,Amite,New Zion,0
Tulsi Gabbard,President,,D,Amite,New Zion,1
Amy Klobuchar,President,,D,Amite,New Zion,0
Deval Patrick,President,,D,Amite,New Zion,0
Bernie Sanders,President,,D,Amite,New Zion,4
Tom Steyer,President,,D,Amite,New Zion,0
Elizabeth Warren,President,,D,Amite,New Zion,0
Andrew Yang,President,,D,Amite,New Zion,0
Tobey Bernard Bartee,U.S. Senate,,D,Amite,New Zion,0
Jensen Bohren,U.S. Senate,,D,Amite,New Zion,1
Mike Espy,U.S. Senate,,D,Amite,New Zion,23
Dorothy 'Dot' Benford,U.S. House,3,D,Amite,New Zion,18
Katelyn Lee,U.S. House,3,D,Amite,New Zion,5
Roque 'Rocky' De La Fuente,President,,R,Amite,Oneil,0
Donald J. Trump,President,,R,Amite,Oneil,99
Bill Weld,President,,R,Amite,Oneil,0
Cindy Hyde-Smith,U.S. Senate,,R,Amite,Oneil,90
Michael Guest,U.S. House,3,R,Amite,Oneil,77
James Tulp,U.S. House,3,R,Amite,Oneil,19
Joseph R. Biden,President,,D,Amite,Oneil,3
Michael R Bloomberg,President,,D,Amite,Oneil,0
Pete Buttigieg,President,,D,Amite,Oneil,0
Tulsi Gabbard,President,,D,Amite,Oneil,0
Amy Klobuchar,President,,D,Amite,Oneil,0
Deval Patrick,President,,D,Amite,Oneil,0
Bernie Sanders,President,,D,Amite,Oneil,1
Tom Steyer,President,,D,Amite,Oneil,0
Elizabeth Warren,President,,D,Amite,Oneil,0
Andrew Yang,President,,D,Amite,Oneil,0
Tobey Bernard Bartee,U.S. Senate,,D,Amite,Oneil,0
Jensen Bohren,U.S. Senate,,D,Amite,Oneil,0
Mike Espy,U.S. Senate,,D,Amite,Oneil,3
Dorothy 'Dot' Benford,U.S. House,3,D,Amite,Oneil,2
Katelyn Lee,U.S. House,3,D,Amite,Oneil,1
Roque 'Rocky' De La Fuente,President,,R,Amite,Riceville,0
Donald J. Trump,President,,R,Amite,Riceville,87
Bill Weld,President,,R,Amite,Riceville,0
Cindy Hyde-Smith,U.S. Senate,,R,Amite,Riceville,81
Michael Guest,U.S. House,3,R,Amite,Riceville,63
James Tulp,U.S. House,3,R,Amite,Riceville,21
Joseph R. Biden,President,,D,Amite,Riceville,66
Michael R Bloomberg,President,,D,Amite,Riceville,3
Pete Buttigieg,President,,D,Amite,Riceville,0
Tulsi Gabbard,President,,D,Amite,Riceville,0
Amy Klobuchar,President,,D,Amite,Riceville,0
Deval Patrick,President,,D,Amite,Riceville,0
Bernie Sanders,President,,D,Amite,Riceville,5
Tom Steyer,President,,D,Amite,Riceville,0
Elizabeth Warren,President,,D,Amite,Riceville,0
Andrew Yang,President,,D,Amite,Riceville,0
Tobey Bernard Bartee,U.S. Senate,,D,Amite,Riceville,1
Jensen Bohren,U.S. Senate,,D,Amite,Riceville,2
Mike Espy,U.S. Senate,,D,Amite,Riceville,69
Dorothy 'Dot' Benford,U.S. House,3,D,Amite,Riceville,40
Katelyn Lee,U.S. House,3,D,Amite,Riceville,25
Roque 'Rocky' De La Fuente,President,,R,Amite,Smithdale,0
Donald J. Trump,President,,R,Amite,Smithdale,103
Bill Weld,President,,R,Amite,Smithdale,0
Cindy Hyde-Smith,U.S. Senate,,R,Amite,Smithdale,103
Michael Guest,U.S. House,3,R,Amite,Smithdale,87
James Tulp,U.S. House,3,R,Amite,Smithdale,16
Joseph R. Biden,President,,D,Amite,Smithdale,69
Michael R Bloomberg,President,,D,Amite,Smithdale,3
Pete Buttigieg,President,,D,Amite,Smithdale,0
Tulsi Gabbard,President,,D,Amite,Smithdale,0
Amy Klobuchar,President,,D,Amite,Smithdale,0
Deval Patrick,President,,D,Amite,Smithdale,0
Bernie Sanders,President,,D,Amite,Smithdale,11
Tom Steyer,President,,D,Amite,Smithdale,0
Elizabeth Warren,President,,D,Amite,Smithdale,0
Andrew Yang,President,,D,Amite,Smithdale,0
Tobey Bernard Bartee,U.S. Senate,,D,Amite,Smithdale,2
Jensen Bohren,U.S. Senate,,D,Amite,Smithdale,0
Mike Espy,U.S. Senate,,D,Amite,Smithdale,77
Dorothy 'Dot' Benford,U.S. House,3,D,Amite,Smithdale,60
Katelyn Lee,U.S. House,3,D,Amite,Smithdale,13
Roque 'Rocky' De La Fuente,President,,R,Amite,South Liberty,0
Donald J. Trump,President,,R,Amite,South Liberty,40
Bill Weld,President,,R,Amite,South Liberty,2
Cindy Hyde-Smith,U.S. Senate,,R,Amite,South Liberty,37
Michael Guest,U.S. House,3,R,Amite,South Liberty,32
James Tulp,U.S. House,3,R,Amite,South Liberty,7
Joseph R. Biden,President,,D,Amite,South Liberty,79
Michael R Bloomberg,President,,D,Amite,South Liberty,3
Pete Buttigieg,President,,D,Amite,South Liberty,0
Tulsi Gabbard,President,,D,Amite,South Liberty,0
Amy Klobuchar,President,,D,Amite,South Liberty,0
Deval Patrick,President,,D,Amite,South Liberty,0
Bernie Sanders,President,,D,Amite,South Liberty,23
Tom Steyer,President,,D,Amite,South Liberty,0
Elizabeth Warren,President,,D,Amite,South Liberty,0
Andrew Yang,President,,D,Amite,South Liberty,0
Tobey Bernard Bartee,U.S. Senate,,D,Amite,South Liberty,3
Jensen Bohren,U.S. Senate,,D,Amite,South Liberty,0
Mike Espy,U.S. Senate,,D,Amite,South Liberty,100
Dorothy 'Dot' Benford,U.S. House,3,D,Amite,South Liberty,64
Katelyn Lee,U.S. House,3,D,Amite,South Liberty,29
Roque 'Rocky' De La Fuente,President,,R,Amite,Tangipahoa,2
Donald J. Trump,President,,R,Amite,Tangipahoa,137
Bill Weld,President,,R,Amite,Tangipahoa,2
Cindy Hyde-Smith,U.S. Senate,,R,Amite,Tangipahoa,138
Michael Guest,U.S. House,3,R,Amite,Tangipahoa,112
James Tulp,U.S. House,3,R,Amite,Tangipahoa,25
Joseph R. Biden,President,,D,Amite,Tangipahoa,18
Michael R Bloomberg,President,,D,Amite,Tangipahoa,0
Pete Buttigieg,President,,D,Amite,Tangipahoa,0
Tulsi Gabbard,President,,D,Amite,Tangipahoa,0
Amy Klobuchar,President,,D,Amite,Tangipahoa,0
Deval Patrick,President,,D,Amite,Tangipahoa,0
Bernie Sanders,President,,D,Amite,Tangipahoa,11
Tom Steyer,President,,D,Amite,Tangipahoa,0
Elizabeth Warren,President,,D,Amite,Tangipahoa,0
Andrew Yang,President,,D,Amite,Tangipahoa,0
Tobey Bernard Bartee,U.S. Senate,,D,Amite,Tangipahoa,2
Jensen Bohren,U.S. Senate,,D,Amite,Tangipahoa,0
Mike Espy,U.S. Senate,,D,Amite,Tangipahoa,26
Dorothy 'Dot' Benford,U.S. House,3,D,Amite,Tangipahoa,14
Katelyn Lee,U.S. House,3,D,Amite,Tangipahoa,10
Roque 'Rocky' De La Fuente,President,,R,Amite,Tickfaw,0
Donald J. Trump,President,,R,Amite,Tickfaw,48
Bill Weld,President,,R,Amite,Tickfaw,1
Cindy Hyde-Smith,U.S. Senate,,R,Amite,Tickfaw,45
Michael Guest,U.S. House,3,R,Amite,Tickfaw,30
James Tulp,U.S. House,3,R,Amite,Tickfaw,16
Joseph R. Biden,President,,D,Amite,Tickfaw,65
Michael R Bloomberg,President,,D,Amite,Tickfaw,1
Pete Buttigieg,President,,D,Amite,Tickfaw,0
Tulsi Gabbard,President,,D,Amite,Tickfaw,0
Amy Klobuchar,President,,D,Amite,Tickfaw,0
Deval Patrick,President,,D,Amite,Tickfaw,0
Bernie Sanders,President,,D,Amite,Tickfaw,6
Tom Steyer,President,,D,Amite,Tickfaw,0
Elizabeth Warren,President,,D,Amite,Tickfaw,0
Andrew Yang,President,,D,Amite,Tickfaw,0
Tobey Bernard Bartee,U.S. Senate,,D,Amite,Tickfaw,0
Jensen Bohren,U.S. Senate,,D,Amite,Tickfaw,0
Mike Espy,U.S. Senate,,D,Amite,Tickfaw,71
Dorothy 'Dot' Benford,U.S. House,3,D,Amite,Tickfaw,54
Katelyn Lee,U.S. House,3,D,Amite,Tickfaw,15
Roque 'Rocky' De La Fuente,President,,R,Amite,Vance Park,0
Donald J. Trump,President,,R,Amite,Vance Park,89
Bill Weld,President,,R,Amite,Vance Park,0
Cindy Hyde-Smith,U.S. Senate,,R,Amite,Vance Park,84
Michael Guest,U.S. House,3,R,Amite,Vance Park,75
James Tulp,U.S. House,3,R,Amite,Vance Park,9
Joseph R. Biden,President,,D,Amite,Vance Park,8
Michael R Bloomberg,President,,D,Amite,Vance Park,0
Pete Buttigieg,President,,D,Amite,Vance Park,0
Tulsi Gabbard,President,,D,Amite,Vance Park,0
Amy Klobuchar,President,,D,Amite,Vance Park,0
Deval Patrick,President,,D,Amite,Vance Park,0
Bernie Sanders,President,,D,Amite,Vance Park,2
Tom Steyer,President,,D,Amite,Vance Park,0
Elizabeth Warren,President,,D,Amite,Vance Park,0
Andrew Yang,President,,D,Amite,Vance Park,0
Tobey Bernard Bartee,U.S. Senate,,D,Amite,Vance Park,0
Jensen Bohren,U.S. Senate,,D,Amite,Vance Park,0
Mike Espy,U.S. Senate,,D,Amite,Vance Park,11
Dorothy 'Dot' Benford,U.S. House,3,D,Amite,Vance Park,6
Katelyn Lee,U.S. House,3,D,Amite,Vance Park,3
Roque 'Rocky' De La Fuente,President,,R,Amite,Walls,0
Donald J. Trump,President,,R,Amite,Walls,162
Bill Weld,President,,R,Amite,Walls,0
Cindy Hyde-Smith,U.S. Senate,,R,Amite,Walls,155
Michael Guest,U.S. House,3,R,Amite,Walls,136
James Tulp,U.S. House,3,R,Amite,Walls,23
Joseph R. Biden,President,,D,Amite,Walls,83
Michael R Bloomberg,President,,D,Amite,Walls,1
Pete Buttigieg,President,,D,Amite,Walls,1
Tulsi Gabbard,President,,D,Amite,Walls,0
Amy Klobuchar,President,,D,Amite,Walls,1
Deval Patrick,President,,D,Amite,Walls,0
Bernie Sanders,President,,D,Amite,Walls,11
Tom Steyer,President,,D,Amite,Walls,0
Elizabeth Warren,President,,D,Amite,Walls,0
Andrew Yang,President,,D,Amite,Walls,0
Tobey Bernard Bartee,U.S. Senate,,D,Amite,Walls,7
Jensen Bohren,U.S. Senate,,D,Amite,Walls,2
Mike Espy,U.S. Senate,,D,Amite,Walls,85
Dorothy 'Dot' Benford,U.S. House,3,D,Amite,Walls,51
Katelyn Lee,U.S. House,3,D,Amite,Walls,24
Roque 'Rocky' De La Fuente,President,,R,Amite,Zion Hill,0
Donald J. Trump,President,,R,Amite,Zion Hill,158
Bill Weld,President,,R,Amite,Zion Hill,0
Cindy Hyde-Smith,U.S. Senate,,R,Amite,Zion Hill,147
Michael Guest,U.S. House,3,R,Amite,Zion Hill,112
James Tulp,U.S. House,3,R,Amite,Zion Hill,37
Joseph R. Biden,President,,D,Amite,Zion Hill,42
Michael R Bloomberg,President,,D,Amite,Zion Hill,3
Pete Buttigieg,President,,D,Amite,Zion Hill,0
Tulsi Gabbard,President,,D,Amite,Zion Hill,1
Amy Klobuchar,President,,D,Amite,Zion Hill,1
Deval Patrick,President,,D,Amite,Zion Hill,1
Bernie Sanders,President,,D,Amite,Zion Hill,4
Tom Steyer,President,,D,Amite,Zion Hill,0
Elizabeth Warren,President,,D,Amite,Zion Hill,0
Andrew Yang,President,,D,Amite,Zion Hill,0
Tobey Bernard Bartee,U.S. Senate,,D,Amite,Zion Hill,1
Jensen Bohren,U.S. Senate,,D,Amite,Zion Hill,1
Mike Espy,U.S. Senate,,D,Amite,Zion Hill,50
Dorothy 'Dot' Benford,U.S. House,3,D,Amite,Zion Hill,39
Katelyn Lee,U.S. House,3,D,Amite,Zion Hill,8
Roque 'Rocky' De La Fuente,President,,R,Amite,TOTAL,2
Donald J. Trump,President,,R,Amite,TOTAL,1772
Bill Weld,President,,R,Amite,TOTAL,11
Cindy Hyde-Smith,U.S. Senate,,R,Amite,TOTAL,1687
Michael Guest,U.S. House,3,R,Amite,TOTAL,1333
James Tulp,U.S. House,3,R,Amite,TOTAL,380
Joseph R. Biden,President,,D,Amite,TOTAL,1240
Michael R Bloomberg,President,,D,Amite,TOTAL,40
Pete Buttigieg,President,,D,Amite,TOTAL,3
Tulsi Gabbard,President,,D,Amite,TOTAL,5
Amy Klobuchar,President,,D,Amite,TOTAL,5
Deval Patrick,President,,D,Amite,TOTAL,4
Bernie Sanders,President,,D,Amite,TOTAL,166
Tom Steyer,President,,D,Amite,TOTAL,6
Elizabeth Warren,President,,D,Amite,TOTAL,4
Andrew Yang,President,,D,Amite,TOTAL,5
Tobey Bernard Bartee,U.S. Senate,,D,Amite,TOTAL,63
Jensen Bohren,U.S. Senate,,D,Amite,TOTAL,51
Mike Espy,U.S. Senate,,D,Amite,TOTAL,1327
Dorothy 'Dot' Benford,U.S. House,3,D,Amite,TOTAL,963
Katelyn Lee,U.S. House,3,D,Amite,TOTAL,369
