candidate,office,district,party,county,precinct,votes
Joseph R. Biden,President,,D,Yazoo,Benton,251
Donald J. Trump,President,,R,Yazoo,Benton,492
Don Blankenship,President,,AC,Yazoo,Benton,0
Brian Carroll,President,,AS,Yazoo,Benton,0
Phil Collins,President,,IND,Yazoo,Benton,0
Howie Hawkins,President,,G,Yazoo,Benton,0
Jo Jorgensen,President,,L,Yazoo,Benton,0
Brock Pierce,President,,IND,Yazoo,Benton,0
Kanye West,President,,IND,Yazoo,Benton,0
Mike Espy,U.S. Senate,,D,Yazoo,Benton,261
Cindy Hyde-Smith,U.S. Senate,,R,Yazoo,Benton,474
Jimmy L Edwards,U.S. Senate,,L,Yazoo,Benton,6
Brian Flowers,U.S. House,2,R,Yazoo,Benton,471
Bennie G Thompson,U.S. House,2,D,Yazoo,Benton,258
Joseph R. Biden,President,,D,Yazoo,Center Ridge,77
Donald J. Trump,President,,R,Yazoo,Center Ridge,365
Don Blankenship,President,,AC,Yazoo,Center Ridge,0
Brian Carroll,President,,AS,Yazoo,Center Ridge,0
Phil Collins,President,,IND,Yazoo,Center Ridge,2
Howie Hawkins,President,,G,Yazoo,Center Ridge,0
Jo Jorgensen,President,,L,Yazoo,Center Ridge,1
Brock Pierce,President,,IND,Yazoo,Center Ridge,0
Kanye West,President,,IND,Yazoo,Center Ridge,1
Mike Espy,U.S. Senate,,D,Yazoo,Center Ridge,88
Cindy Hyde-Smith,U.S. Senate,,R,Yazoo,Center Ridge,345
Jimmy L Edwards,U.S. Senate,,L,Yazoo,Center Ridge,8
Brian Flowers,U.S. House,2,R,Yazoo,Center Ridge,340
Bennie G Thompson,U.S. House,2,D,Yazoo,Center Ridge,92
Joseph R. Biden,President,,D,Yazoo,Deasonville,429
Donald J. Trump,President,,R,Yazoo,Deasonville,263
Don Blankenship,President,,AC,Yazoo,Deasonville,1
Brian Carroll,President,,AS,Yazoo,Deasonville,2
Phil Collins,President,,IND,Yazoo,Deasonville,2
Howie Hawkins,President,,G,Yazoo,Deasonville,1
Jo Jorgensen,President,,L,Yazoo,Deasonville,3
Brock Pierce,President,,IND,Yazoo,Deasonville,0
Kanye West,President,,IND,Yazoo,Deasonville,1
Mike Espy,U.S. Senate,,D,Yazoo,Deasonville,443
Cindy Hyde-Smith,U.S. Senate,,R,Yazoo,Deasonville,253
