candidate,office,district,party,county,precinct,votes
Joseph R. Biden,President,,D,Neshoba,Arlington,14
Donald J. Trump,President,,R,Neshoba,Arlington,353
Don Blankenship,President,,AC,Neshoba,Arlington,0
Brian Carroll,President,,AS,Neshoba,Arlington,0
Phil Collins,President,,IND,Neshoba,Arlington,0
Howie Hawkins,President,,G,Neshoba,Arlington,0
Jo Jorgensen,President,,L,Neshoba,Arlington,3
Brock Pierce,President,,IND,Neshoba,Arlington,0
Kanye West,President,,IND,Neshoba,Arlington,1
Mike Espy,U.S. Senate,,D,Neshoba,Arlington,22
Cindy Hyde-Smith,U.S. Senate,,R,Neshoba,Arlington,338
Jimmy L Edwards,U.S. Senate,,L,Neshoba,Arlington,10
Dorothy Dot Benford,U.S. House,3,D,Neshoba,Arlington,12
Michael Guest,U.S. House,3,R,Neshoba,Arlington,358
Joseph R. Biden,President,,D,Neshoba,Bogue Chitto,53
Donald J. Trump,President,,R,Neshoba,Bogue Chitto,27
Don Blankenship,President,,AC,Neshoba,Bogue Chitto,0
Brian Carroll,President,,AS,Neshoba,Bogue Chitto,1
Phil Collins,President,,IND,Neshoba,Bogue Chitto,0
Howie Hawkins,President,,G,Neshoba,Bogue Chitto,0
Jo Jorgensen,President,,L,Neshoba,Bogue Chitto,1
Brock Pierce,President,,IND,Neshoba,Bogue Chitto,0
Kanye West,President,,IND,Neshoba,Bogue Chitto,0
Mike Espy,U.S. Senate,,D,Neshoba,Bogue Chitto,53
Cindy Hyde-Smith,U.S. Senate,,R,Neshoba,Bogue Chitto,27
Jimmy L Edwards,U.S. Senate,,L,Neshoba,Bogue Chitto,1
Dorothy Dot Benford,U.S. House,3,D,Neshoba,Bogue Chitto,46
Michael Guest,U.S. House,3,R,Neshoba,Bogue Chitto,36
Joseph R. Biden,President,,D,Neshoba,Burnside,239
Donald J. Trump,President,,R,Neshoba,Burnside,155
Don Blankenship,President,,AC,Neshoba,Burnside,0
Brian Carroll,President,,AS,Neshoba,Burnside,0
Phil Collins,President,,IND,Neshoba,Burnside,0
Howie Hawkins,President,,G,Neshoba,Burnside,0
Jo Jorgensen,President,,L,Neshoba,Burnside,0
Brock Pierce,President,,IND,Neshoba,Burnside,1
Kanye West,President,,IND,Neshoba,Burnside,1
Mike Espy,U.S. Senate,,D,Neshoba,Burnside,235
Cindy Hyde-Smith,U.S. Senate,,R,Neshoba,Burnside,150
Jimmy L Edwards,U.S. Senate,,L,Neshoba,Burnside,5
Dorothy Dot Benford,U.S. House,3,D,Neshoba,Burnside,219
Michael Guest,U.S. House,3,R,Neshoba,Burnside,166
Joseph R. Biden,President,,D,Neshoba,Center,35
Donald J. Trump,President,,R,Neshoba,Center,271
Don Blankenship,President,,AC,Neshoba,Center,0
Brian Carroll,President,,AS,Neshoba,Center,0
Phil Collins,President,,IND,Neshoba,Center,0
Howie Hawkins,President,,G,Neshoba,Center,0
Jo Jorgensen,President,,L,Neshoba,Center,0
Brock Pierce,President,,IND,Neshoba,Center,0
Kanye West,President,,IND,Neshoba,Center,2
Mike Espy,U.S. Senate,,D,Neshoba,Center,40
Cindy Hyde-Smith,U.S. Senate,,R,Neshoba,Center,259
Jimmy L Edwards,U.S. Senate,,L,Neshoba,Center,8
Dorothy Dot Benford,U.S. House,3,D,Neshoba,Center,28
Michael Guest,U.S. House,3,R,Neshoba,Center,277
Joseph R. Biden,President,,D,Neshoba,County Line,24
Donald J. Trump,President,,R,Neshoba,County Line,340
Don Blankenship,President,,AC,Neshoba,County Line,1
Brian Carroll,President,,AS,Neshoba,County Line,0
Phil Collins,President,,IND,Neshoba,County Line,1
Howie Hawkins,President,,G,Neshoba,County Line,0
Jo Jorgensen,President,,L,Neshoba,County Line,2
Brock Pierce,President,,IND,Neshoba,County Line,0
Kanye West,President,,IND,Neshoba,County Line,1
Mike Espy,U.S. Senate,,D,Neshoba,County Line,32
Cindy Hyde-Smith,U.S. Senate,,R,Neshoba,County Line,325
Jimmy L Edwards,U.S. Senate,,L,Neshoba,County Line,11
Dorothy Dot Benford,U.S. House,3,D,Neshoba,County Line,18
Michael Guest,U.S. House,3,R,Neshoba,County Line,347
Joseph R. Biden,President,,D,Neshoba,Deemer,22
Donald J. Trump,President,,R,Neshoba,Deemer,196
Don Blankenship,President,,AC,Neshoba,Deemer,0
Brian Carroll,President,,AS,Neshoba,Deemer,1
Phil Collins,President,,IND,Neshoba,Deemer,0
Howie Hawkins,President,,G,Neshoba,Deemer,0
Jo Jorgensen,President,,L,Neshoba,Deemer,2
Brock Pierce,President,,IND,Neshoba,Deemer,0
Kanye West,President,,IND,Neshoba,Deemer,2
Mike Espy,U.S. Senate,,D,Neshoba,Deemer,36
Cindy Hyde-Smith,U.S. Senate,,R,Neshoba,Deemer,183
Jimmy L Edwards,U.S. Senate,,L,Neshoba,Deemer,4
Dorothy Dot Benford,U.S. House,3,D,Neshoba,Deemer,22
Michael Guest,U.S. House,3,R,Neshoba,Deemer,196
Joseph R. Biden,President,,D,Neshoba,Dixon,174
Donald J. Trump,President,,R,Neshoba,Dixon,311
Don Blankenship,President,,AC,Neshoba,Dixon,1
Brian Carroll,President,,AS,Neshoba,Dixon,0
Phil Collins,President,,IND,Neshoba,Dixon,0
Howie Hawkins,President,,G,Neshoba,Dixon,1
Jo Jorgensen,President,,L,Neshoba,Dixon,1
Brock Pierce,President,,IND,Neshoba,Dixon,0
Kanye West,President,,IND,Neshoba,Dixon,0
Mike Espy,U.S. Senate,,D,Neshoba,Dixon,192
Cindy Hyde-Smith,U.S. Senate,,R,Neshoba,Dixon,283
Jimmy L Edwards,U.S. Senate,,L,Neshoba,Dixon,11
Dorothy Dot Benford,U.S. House,3,D,Neshoba,Dixon,165
Michael Guest,U.S. House,3,R,Neshoba,Dixon,317
Joseph R. Biden,President,,D,Neshoba,East Neshoba,206
Donald J. Trump,President,,R,Neshoba,East Neshoba,101
Don Blankenship,President,,AC,Neshoba,East Neshoba,2
Brian Carroll,President,,AS,Neshoba,East Neshoba,0
Phil Collins,President,,IND,Neshoba,East Neshoba,1
Howie Hawkins,President,,G,Neshoba,East Neshoba,0
Jo Jorgensen,President,,L,Neshoba,East Neshoba,2
Brock Pierce,President,,IND,Neshoba,East Neshoba,0
Kanye West,President,,IND,Neshoba,East Neshoba,0
Mike Espy,U.S. Senate,,D,Neshoba,East Neshoba,216
Cindy Hyde-Smith,U.S. Senate,,R,Neshoba,East Neshoba,90
Jimmy L Edwards,U.S. Senate,,L,Neshoba,East Neshoba,5
Dorothy Dot Benford,U.S. House,3,D,Neshoba,East Neshoba,197
Michael Guest,U.S. House,3,R,Neshoba,East Neshoba,114
Joseph R. Biden,President,,D,Neshoba,Fairview,62
Donald J. Trump,President,,R,Neshoba,Fairview,170
Don Blankenship,President,,AC,Neshoba,Fairview,0
Brian Carroll,President,,AS,Neshoba,Fairview,0
Phil Collins,President,,IND,Neshoba,Fairview,1
Howie Hawkins,President,,G,Neshoba,Fairview,0
Jo Jorgensen,President,,L,Neshoba,Fairview,1
Brock Pierce,President,,IND,Neshoba,Fairview,0
Kanye West,President,,IND,Neshoba,Fairview,2
Mike Espy,U.S. Senate,,D,Neshoba,Fairview,71
Cindy Hyde-Smith,U.S. Senate,,R,Neshoba,Fairview,152
Jimmy L Edwards,U.S. Senate,,L,Neshoba,Fairview,9
Dorothy Dot Benford,U.S. House,3,D,Neshoba,Fairview,56
