candidate,office,district,party,county,precinct,votes
Joseph R. Biden,President,,D,Hancock,Arlington,98
Donald J. Trump,President,,R,Hancock,Arlington,279
Don Blankenship,President,,AC,Hancock,Arlington,0
Brian Carroll,President,,AS,Hancock,Arlington,0
Phil Collins,President,,IND,Hancock,Arlington,1
Howie Hawkins,President,,G,Hancock,Arlington,1
Jo Jorgensen,President,,L,Hancock,Arlington,7
Brock Pierce,President,,IND,Hancock,Arlington,1
Kanye West,President,,IND,Hancock,Arlington,2
Mike Espy,U.S. Senate,,D,Hancock,Arlington,119
Cindy Hyde-Smith,U.S. Senate,,R,Hancock,Arlington,255
Jimmy L Edwards,U.S. Senate,,L,Hancock,Arlington,14
Steven M Palazzo,U.S. House,4,R,Hancock,Arlington,314
Joseph R. Biden,President,,D,Hancock,Bayou Phillip,94
Donald J. Trump,President,,R,Hancock,Bayou Phillip,174
Don Blankenship,President,,AC,Hancock,Bayou Phillip,0
Brian Carroll,President,,AS,Hancock,Bayou Phillip,0
Phil Collins,President,,IND,Hancock,Bayou Phillip,0
Howie Hawkins,President,,G,Hancock,Bayou Phillip,1
Jo Jorgensen,President,,L,Hancock,Bayou Phillip,1
Brock Pierce,President,,IND,Hancock,Bayou Phillip,1
Kanye West,President,,IND,Hancock,Bayou Phillip,1
Mike Espy,U.S. Senate,,D,Hancock,Bayou Phillip,121
Cindy Hyde-Smith,U.S. Senate,,R,Hancock,Bayou Phillip,144
Jimmy L Edwards,U.S. Senate,,L,Hancock,Bayou Phillip,6
Steven M Palazzo,U.S. House,4,R,Hancock,Bayou Phillip,199
Joseph R. Biden,President,,D,Hancock,Catahoula,10
Donald J. Trump,President,,R,Hancock,Catahoula,143
Don Blankenship,President,,AC,Hancock,Catahoula,0
Brian Carroll,President,,AS,Hancock,Catahoula,1
Phil Collins,President,,IND,Hancock,Catahoula,0
Howie Hawkins,President,,G,Hancock,Catahoula,0
Jo Jorgensen,President,,L,Hancock,Catahoula,3
Brock Pierce,President,,IND,Hancock,Catahoula,0
Kanye West,President,,IND,Hancock,Catahoula,1
Mike Espy,U.S. Senate,,D,Hancock,Catahoula,22
Cindy Hyde-Smith,U.S. Senate,,R,Hancock,Catahoula,124
Jimmy L Edwards,U.S. Senate,,L,Hancock,Catahoula,7
Steven M Palazzo,U.S. House,4,R,Hancock,Catahoula,135
Joseph R. Biden,President,,D,Hancock,City Hall,462
Donald J. Trump,President,,R,Hancock,City Hall,199
Don Blankenship,President,,AC,Hancock,City Hall,1
Brian Carroll,President,,AS,Hancock,City Hall,0
Phil Collins,President,,IND,Hancock,City Hall,0
Howie Hawkins,President,,G,Hancock,City Hall,1
Jo Jorgensen,President,,L,Hancock,City Hall,7
