candidate,office,district,party,county,precinct,votes
Joseph R. Biden,President,,D,Jasper,Antioch,34
Donald J. Trump,President,,R,Jasper,Antioch,245
Don Blankenship,President,,AC,Jasper,Antioch,0
Brian Carroll,President,,AS,Jasper,Antioch,0
Phil Collins,President,,IND,Jasper,Antioch,0
Howie Hawkins,President,,G,Jasper,Antioch,0
Jo Jorgensen,President,,L,Jasper,Antioch,3
Brock Pierce,President,,IND,Jasper,Antioch,0
Kanye West,President,,IND,Jasper,Antioch,1
Mike Espy,U.S. Senate,,D,Jasper,Antioch,41
Cindy Hyde-Smith,U.S. Senate,,R,Jasper,Antioch,233
Jimmy L Edwards,U.S. Senate,,L,Jasper,Antioch,7
Dorothy Dot Benford,U.S. House,3,D,Jasper,Antioch,36
Michael Guest,U.S. House,3,R,Jasper,Antioch,239
Joseph R. Biden,President,,D,Jasper,Bay Springs Beat 3,456
Donald J. Trump,President,,R,Jasper,Bay Springs Beat 3,373
Don Blankenship,President,,AC,Jasper,Bay Springs Beat 3,3
Brian Carroll,President,,AS,Jasper,Bay Springs Beat 3,4
Phil Collins,President,,IND,Jasper,Bay Springs Beat 3,1
Howie Hawkins,President,,G,Jasper,Bay Springs Beat 3,1
Jo Jorgensen,President,,L,Jasper,Bay Springs Beat 3,2
Brock Pierce,President,,IND,Jasper,Bay Springs Beat 3,0
Kanye West,President,,IND,Jasper,Bay Springs Beat 3,0
Mike Espy,U.S. Senate,,D,Jasper,Bay Springs Beat 3,483
Cindy Hyde-Smith,U.S. Senate,,R,Jasper,Bay Springs Beat 3,353
Jimmy L Edwards,U.S. Senate,,L,Jasper,Bay Springs Beat 3,7
Dorothy Dot Benford,U.S. House,3,D,Jasper,Bay Springs Beat 3,395
Michael Guest,U.S. House,3,R,Jasper,Bay Springs Beat 3,397
Joseph R. Biden,President,,D,Jasper,Bay Springs Beat 4,395
Donald J. Trump,President,,R,Jasper,Bay Springs Beat 4,351
Don Blankenship,President,,AC,Jasper,Bay Springs Beat 4,1
Brian Carroll,President,,AS,Jasper,Bay Springs Beat 4,1
Phil Collins,President,,IND,Jasper,Bay Springs Beat 4,1
Howie Hawkins,President,,G,Jasper,Bay Springs Beat 4,0
Jo Jorgensen,President,,L,Jasper,Bay Springs Beat 4,4
Brock Pierce,President,,IND,Jasper,Bay Springs Beat 4,0
Kanye West,President,,IND,Jasper,Bay Springs Beat 4,3
Mike Espy,U.S. Senate,,D,Jasper,Bay Springs Beat 4,423
Cindy Hyde-Smith,U.S. Senate,,R,Jasper,Bay Springs Beat 4,334
Jimmy L Edwards,U.S. Senate,,L,Jasper,Bay Springs Beat 4,7
Dorothy Dot Benford,U.S. House,3,D,Jasper,Bay Springs Beat 4,361
Michael Guest,U.S. House,3,R,Jasper,Bay Springs Beat 4,358
Joseph R. Biden,President,,D,Jasper,Claiborne,291
Donald J. Trump,President,,R,Jasper,Claiborne,183
Don Blankenship,President,,AC,Jasper,Claiborne,1
Brian Carroll,President,,AS,Jasper,Claiborne,0
Phil Collins,President,,IND,Jasper,Claiborne,0
Howie Hawkins,President,,G,Jasper,Claiborne,0
Jo Jorgensen,President,,L,Jasper,Claiborne,1
Brock Pierce,President,,IND,Jasper,Claiborne,1
Kanye West,President,,IND,Jasper,Claiborne,0
Mike Espy,U.S. Senate,,D,Jasper,Claiborne,294
Cindy Hyde-Smith,U.S. Senate,,R,Jasper,Claiborne,170
Jimmy L Edwards,U.S. Senate,,L,Jasper,Claiborne,10
Dorothy Dot Benford,U.S. House,3,D,Jasper,Claiborne,278
Michael Guest,U.S. House,3,R,Jasper,Claiborne,188
