candidate,office,district,party,county,precinct,votes
Joseph R. Biden,President,,D,Lauderdale,101 - One,670
Donald J. Trump,President,,R,Lauderdale,101 - One,928
Don Blankenship,President,,AC,Lauderdale,101 - One,2
Brian Carroll,President,,AS,Lauderdale,101 - One,1
Phil Collins,President,,IND,Lauderdale,101 - One,1
Howie Hawkins,President,,G,Lauderdale,101 - One,2
Jo Jorgensen,President,,L,Lauderdale,101 - One,12
Brock Pierce,President,,IND,Lauderdale,101 - One,1
Kanye West,President,,IND,Lauderdale,101 - One,3
Mike Espy,U.S. Senate,,D,Lauderdale,101 - One,700
Cindy Hyde-Smith,U.S. Senate,,R,Lauderdale,101 - One,892
Jimmy L Edwards,U.S. Senate,,L,Lauderdale,101 - One,28
Dorothy Dot Benford,U.S. House,3,D,Lauderdale,101 - One,593
Michael Guest,U.S. House,3,R,Lauderdale,101 - One,1018
Joseph R. Biden,President,,D,Lauderdale,105 - Five,586
Donald J. Trump,President,,R,Lauderdale,105 - Five,864
Don Blankenship,President,,AC,Lauderdale,105 - Five,0
Brian Carroll,President,,AS,Lauderdale,105 - Five,0
Phil Collins,President,,IND,Lauderdale,105 - Five,0
Howie Hawkins,President,,G,Lauderdale,105 - Five,0
Jo Jorgensen,President,,L,Lauderdale,105 - Five,8
Brock Pierce,President,,IND,Lauderdale,105 - Five,0
Kanye West,President,,IND,Lauderdale,105 - Five,4
Mike Espy,U.S. Senate,,D,Lauderdale,105 - Five,578
Cindy Hyde-Smith,U.S. Senate,,R,Lauderdale,105 - Five,853
Jimmy L Edwards,U.S. Senate,,L,Lauderdale,105 - Five,20
Dorothy Dot Benford,U.S. House,3,D,Lauderdale,105 - Five,498
Michael Guest,U.S. House,3,R,Lauderdale,105 - Five,943
Joseph R. Biden,President,,D,Lauderdale,126 - Gracepointe Fellowship,294
Donald J. Trump,President,,R,Lauderdale,126 - Gracepointe Fellowship,791
Don Blankenship,President,,AC,Lauderdale,126 - Gracepointe Fellowship,0
Brian Carroll,President,,AS,Lauderdale,126 - Gracepointe Fellowship,2
Phil Collins,President,,IND,Lauderdale,126 - Gracepointe Fellowship,1
Howie Hawkins,President,,G,Lauderdale,126 - Gracepointe Fellowship,1
Jo Jorgensen,President,,L,Lauderdale,126 - Gracepointe Fellowship,9
Brock Pierce,President,,IND,Lauderdale,126 - Gracepointe Fellowship,0
Kanye West,President,,IND,Lauderdale,126 - Gracepointe Fellowship,2
Mike Espy,U.S. Senate,,D,Lauderdale,126 - Gracepointe Fellowship,300
Cindy Hyde-Smith,U.S. Senate,,R,Lauderdale,126 - Gracepointe Fellowship,762
Jimmy L Edwards,U.S. Senate,,L,Lauderdale,126 - Gracepointe Fellowship,27
Dorothy Dot Benford,U.S. House,3,D,Lauderdale,126 - Gracepointe Fellowship,264
Michael Guest,U.S. House,3,R,Lauderdale,126 - Gracepointe Fellowship,815
Joseph R. Biden,President,,D,Lauderdale,127 - Bailey,351
Donald J. Trump,President,,R,Lauderdale,127 - Bailey,912
Don Blankenship,President,,AC,Lauderdale,127 - Bailey,2
Brian Carroll,President,,AS,Lauderdale,127 - Bailey,3
Phil Collins,President,,IND,Lauderdale,127 - Bailey,0
