candidate,office,district,party,county,precinct,votes
Joseph R. Biden,President,,D,Prentiss,Baldwyn,456
Donald J. Trump,President,,R,Prentiss,Baldwyn,524
Don Blankenship,President,,AC,Prentiss,Baldwyn,5
Brian Carroll,President,,AS,Prentiss,Baldwyn,0
Phil Collins,President,,IND,Prentiss,Baldwyn,1
Howie Hawkins,President,,G,Prentiss,Baldwyn,0
Jo Jorgensen,President,,L,Prentiss,Baldwyn,4
Brock Pierce,President,,IND,Prentiss,Baldwyn,1
Kanye West,President,,IND,Prentiss,Baldwyn,2
Mike Espy,U.S. Senate,,D,Prentiss,Baldwyn,489
Cindy Hyde-Smith,U.S. Senate,,R,Prentiss,Baldwyn,486
Jimmy L Edwards,U.S. Senate,,L,Prentiss,Baldwyn,14
Antonia Eliason,U.S. House,1,D,Prentiss,Baldwyn,351
Trent Kelly,U.S. House,1,R,Prentiss,Baldwyn,595
Joseph R. Biden,President,,D,Prentiss,Blackland,44
Donald J. Trump,President,,R,Prentiss,Blackland,330
Don Blankenship,President,,AC,Prentiss,Blackland,1
Brian Carroll,President,,AS,Prentiss,Blackland,0
Phil Collins,President,,IND,Prentiss,Blackland,0
Howie Hawkins,President,,G,Prentiss,Blackland,0
Jo Jorgensen,President,,L,Prentiss,Blackland,2
Brock Pierce,President,,IND,Prentiss,Blackland,0
Kanye West,President,,IND,Prentiss,Blackland,1
Mike Espy,U.S. Senate,,D,Prentiss,Blackland,59
Cindy Hyde-Smith,U.S. Senate,,R,Prentiss,Blackland,313
Jimmy L Edwards,U.S. Senate,,L,Prentiss,Blackland,8
Antonia Eliason,U.S. House,1,D,Prentiss,Blackland,31
Trent Kelly,U.S. House,1,R,Prentiss,Blackland,330
Joseph R. Biden,President,,D,Prentiss,Booneville/Ag-Ctr,147
Donald J. Trump,President,,R,Prentiss,Booneville/Ag-Ctr,904
Don Blankenship,President,,AC,Prentiss,Booneville/Ag-Ctr,0
Brian Carroll,President,,AS,Prentiss,Booneville/Ag-Ctr,0
Phil Collins,President,,IND,Prentiss,Booneville/Ag-Ctr,1
Howie Hawkins,President,,G,Prentiss,Booneville/Ag-Ctr,1
Jo Jorgensen,President,,L,Prentiss,Booneville/Ag-Ctr,14
Brock Pierce,President,,IND,Prentiss,Booneville/Ag-Ctr,0
Kanye West,President,,IND,Prentiss,Booneville/Ag-Ctr,1
Mike Espy,U.S. Senate,,D,Prentiss,Booneville/Ag-Ctr,204
Cindy Hyde-Smith,U.S. Senate,,R,Prentiss,Booneville/Ag-Ctr,839
Jimmy L Edwards,U.S. Senate,,L,Prentiss,Booneville/Ag-Ctr,19
Antonia Eliason,U.S. House,1,D,Prentiss,Booneville/Ag-Ctr,122
Trent Kelly,U.S. House,1,R,Prentiss,Booneville/Ag-Ctr,924
Joseph R. Biden,President,,D,Prentiss,Cairo,33
Donald J. Trump,President,,R,Prentiss,Cairo,318
Don Blankenship,President,,AC,Prentiss,Cairo,0
Brian Carroll,President,,AS,Prentiss,Cairo,0
Phil Collins,President,,IND,Prentiss,Cairo,0
Howie Hawkins,President,,G,Prentiss,Cairo,0
Jo Jorgensen,President,,L,Prentiss,Cairo,0
Brock Pierce,President,,IND,Prentiss,Cairo,0
Kanye West,President,,IND,Prentiss,Cairo,1
Mike Espy,U.S. Senate,,D,Prentiss,Cairo,51
Cindy Hyde-Smith,U.S. Senate,,R,Prentiss,Cairo,293
Jimmy L Edwards,U.S. Senate,,L,Prentiss,Cairo,4
Antonia Eliason,U.S. House,1,D,Prentiss,Cairo,28
Trent Kelly,U.S. House,1,R,Prentiss,Cairo,307
Joseph R. Biden,President,,D,Prentiss,Cross Roads,54
Donald J. Trump,President,,R,Prentiss,Cross Roads,500
Don Blankenship,President,,AC,Prentiss,Cross Roads,1
Brian Carroll,President,,AS,Prentiss,Cross Roads,0
Phil Collins,President,,IND,Prentiss,Cross Roads,1
Howie Hawkins,President,,G,Prentiss,Cross Roads,0
Jo Jorgensen,President,,L,Prentiss,Cross Roads,2
Brock Pierce,President,,IND,Prentiss,Cross Roads,0
Kanye West,President,,IND,Prentiss,Cross Roads,0
Mike Espy,U.S. Senate,,D,Prentiss,Cross Roads,117
Cindy Hyde-Smith,U.S. Senate,,R,Prentiss,Cross Roads,421
Jimmy L Edwards,U.S. Senate,,L,Prentiss,Cross Roads,18
Antonia Eliason,U.S. House,1,D,Prentiss,Cross Roads,45
Trent Kelly,U.S. House,1,R,Prentiss,Cross Roads,500
Joseph R. Biden,President,,D,Prentiss,East Booneville,188
Donald J. Trump,President,,R,Prentiss,East Booneville,605
Don Blankenship,President,,AC,Prentiss,East Booneville,0
Brian Carroll,President,,AS,Prentiss,East Booneville,1
Phil Collins,President,,IND,Prentiss,East Booneville,1
Howie Hawkins,President,,G,Prentiss,East Booneville,1
Jo Jorgensen,President,,L,Prentiss,East Booneville,5
Brock Pierce,President,,IND,Prentiss,East Booneville,0
Kanye West,President,,IND,Prentiss,East Booneville,4
Mike Espy,U.S. Senate,,D,Prentiss,East Booneville,253
Cindy Hyde-Smith,U.S. Senate,,R,Prentiss,East Booneville,524
Jimmy L Edwards,U.S. Senate,,L,Prentiss,East Booneville,20
Antonia Eliason,U.S. House,1,D,Prentiss,East Booneville,167
Trent Kelly,U.S. House,1,R,Prentiss,East Booneville,620
Joseph R. Biden,President,,D,Prentiss,Hills Chapel - New Hope,72
Donald J. Trump,President,,R,Prentiss,Hills Chapel - New Hope,790
Don Blankenship,President,,AC,Prentiss,Hills Chapel - New Hope,1
Brian Carroll,President,,AS,Prentiss,Hills Chapel - New Hope,1
Phil Collins,President,,IND,Prentiss,Hills Chapel - New Hope,0
Howie Hawkins,President,,G,Prentiss,Hills Chapel - New Hope,0
Jo Jorgensen,President,,L,Prentiss,Hills Chapel - New Hope,7
Brock Pierce,President,,IND,Prentiss,Hills Chapel - New Hope,0
Kanye West,President,,IND,Prentiss,Hills Chapel - New Hope,1
Mike Espy,U.S. Senate,,D,Prentiss,Hills Chapel - New Hope,102
Cindy Hyde-Smith,U.S. Senate,,R,Prentiss,Hills Chapel - New Hope,739
Jimmy L Edwards,U.S. Senate,,L,Prentiss,Hills Chapel - New Hope,26
Antonia Eliason,U.S. House,1,D,Prentiss,Hills Chapel - New Hope,63
Trent Kelly,U.S. House,1,R,Prentiss,Hills Chapel - New Hope,783
Joseph R. Biden,President,,D,Prentiss,Ingram,19
Donald J. Trump,President,,R,Prentiss,Ingram,218
Don Blankenship,President,,AC,Prentiss,Ingram,0
