candidate,office,district,party,county,precinct,votes
Mike Espy,U.S. Senate,,D,Walthall,3rd District Tylertown,152
Cindy Hyde-Smith,U.S. Senate,,R,Walthall,3rd District Tylertown,287
Jimmy L Edwards,U.S. Senate,,L,Walthall,3rd District Tylertown,1
Joseph R. Biden,President,,D,Walthall,3rd District Tylertown,141
Donald J. Trump,President,,R,Walthall,3rd District Tylertown,295
Don Blankenship,President,,AC,Walthall,3rd District Tylertown,1
Brian Carroll,President,,AS,Walthall,3rd District Tylertown,0
Phil Collins,President,,IND,Walthall,3rd District Tylertown,0
Howie Hawkins,President,,G,Walthall,3rd District Tylertown,0
Jo Jorgensen,President,,L,Walthall,3rd District Tylertown,2
Brock Pierce,President,,IND,Walthall,3rd District Tylertown,0
Kanye West,President,,IND,Walthall,3rd District Tylertown,2
Dorothy Dot Benford,U.S. House,3,D,Walthall,3rd District Tylertown,129
Michael Guest,U.S. House,3,R,Walthall,3rd District Tylertown,293
Mike Espy,U.S. Senate,,D,Walthall,4th District West Tylertown,100
Cindy Hyde-Smith,U.S. Senate,,R,Walthall,4th District West Tylertown,323
Jimmy L Edwards,U.S. Senate,,L,Walthall,4th District West Tylertown,5
Joseph R. Biden,President,,D,Walthall,4th District West Tylertown,87
Donald J. Trump,President,,R,Walthall,4th District West Tylertown,339
Don Blankenship,President,,AC,Walthall,4th District West Tylertown,1
Brian Carroll,President,,AS,Walthall,4th District West Tylertown,0
Phil Collins,President,,IND,Walthall,4th District West Tylertown,1
Howie Hawkins,President,,G,Walthall,4th District West Tylertown,0
Jo Jorgensen,President,,L,Walthall,4th District West Tylertown,1
Brock Pierce,President,,IND,Walthall,4th District West Tylertown,0
Kanye West,President,,IND,Walthall,4th District West Tylertown,2
Dorothy Dot Benford,U.S. House,3,D,Walthall,4th District West Tylertown,79
Michael Guest,U.S. House,3,R,Walthall,4th District West Tylertown,330
Mike Espy,U.S. Senate,,D,Walthall,4th District Tylertown,33
Cindy Hyde-Smith,U.S. Senate,,R,Walthall,4th District Tylertown,275
Jimmy L Edwards,U.S. Senate,,L,Walthall,4th District Tylertown,6
Joseph R. Biden,President,,D,Walthall,4th District Tylertown,27
Donald J. Trump,President,,R,Walthall,4th District Tylertown,286
Don Blankenship,President,,AC,Walthall,4th District Tylertown,1
Brian Carroll,President,,AS,Walthall,4th District Tylertown,0
Phil Collins,President,,IND,Walthall,4th District Tylertown,0
Howie Hawkins,President,,G,Walthall,4th District Tylertown,0
Jo Jorgensen,President,,L,Walthall,4th District Tylertown,1
Brock Pierce,President,,IND,Walthall,4th District Tylertown,0
Kanye West,President,,IND,Walthall,4th District Tylertown,1
Dorothy Dot Benford,U.S. House,3,D,Walthall,4th District Tylertown,19
Michael Guest,U.S. House,3,R,Walthall,4th District Tylertown,275
Mike Espy,U.S. Senate,,D,Walthall,Darbun,19
Cindy Hyde-Smith,U.S. Senate,,R,Walthall,Darbun,89
Jimmy L Edwards,U.S. Senate,,L,Walthall,Darbun,2
Joseph R. Biden,President,,D,Walthall,Darbun,17
Donald J. Trump,President,,R,Walthall,Darbun,93
Don Blankenship,President,,AC,Walthall,Darbun,1
Brian Carroll,President,,AS,Walthall,Darbun,0
Phil Collins,President,,IND,Walthall,Darbun,0
Howie Hawkins,President,,G,Walthall,Darbun,0
Jo Jorgensen,President,,L,Walthall,Darbun,0
Brock Pierce,President,,IND,Walthall,Darbun,0
Kanye West,President,,IND,Walthall,Darbun,1
Dorothy Dot Benford,U.S. House,3,D,Walthall,Darbun,15
Michael Guest,U.S. House,3,R,Walthall,Darbun,86
Mike Espy,U.S. Senate,,D,Walthall,Dexter,147
Cindy Hyde-Smith,U.S. Senate,,R,Walthall,Dexter,436
Jimmy L Edwards,U.S. Senate,,L,Walthall,Dexter,6
Joseph R. Biden,President,,D,Walthall,Dexter,140
Donald J. Trump,President,,R,Walthall,Dexter,449
Don Blankenship,President,,AC,Walthall,Dexter,0
Brian Carroll,President,,AS,Walthall,Dexter,0
Phil Collins,President,,IND,Walthall,Dexter,0
Howie Hawkins,President,,G,Walthall,Dexter,0
Jo Jorgensen,President,,L,Walthall,Dexter,1
Brock Pierce,President,,IND,Walthall,Dexter,3
Kanye West,President,,IND,Walthall,Dexter,1
Dorothy Dot Benford,U.S. House,3,D,Walthall,Dexter,132
Michael Guest,U.S. House,3,R,Walthall,Dexter,431
Mike Espy,U.S. Senate,,D,Walthall,Dinan,563
Cindy Hyde-Smith,U.S. Senate,,R,Walthall,Dinan,189
Jimmy L Edwards,U.S. Senate,,L,Walthall,Dinan,7
Joseph R. Biden,President,,D,Walthall,Dinan,545
Donald J. Trump,President,,R,Walthall,Dinan,207
Don Blankenship,President,,AC,Walthall,Dinan,0
Brian Carroll,President,,AS,Walthall,Dinan,1
Phil Collins,President,,IND,Walthall,Dinan,1
Howie Hawkins,President,,G,Walthall,Dinan,1
Jo Jorgensen,President,,L,Walthall,Dinan,2
Brock Pierce,President,,IND,Walthall,Dinan,0
Kanye West,President,,IND,Walthall,Dinan,1
Dorothy Dot Benford,U.S. House,3,D,Walthall,Dinan,514
Michael Guest,U.S. House,3,R,Walthall,Dinan,211
Mike Espy,U.S. Senate,,D,Walthall,East Tylertown,17
Cindy Hyde-Smith,U.S. Senate,,R,Walthall,East Tylertown,50
Jimmy L Edwards,U.S. Senate,,L,Walthall,East Tylertown,3
Joseph R. Biden,President,,D,Walthall,East Tylertown,13
Donald J. Trump,President,,R,Walthall,East Tylertown,56
Don Blankenship,President,,AC,Walthall,East Tylertown,0
Brian Carroll,President,,AS,Walthall,East Tylertown,0
Phil Collins,President,,IND,Walthall,East Tylertown,0
Howie Hawkins,President,,G,Walthall,East Tylertown,0
