county,precinct,office,district,candidate,party,votes
Union,Macedonia,President,,Roque 'Rocky' De La Fuente,REP,0
Union,Blythe,President,,Roque 'Rocky' De La Fuente,REP,0
Union,Myrtle,President,,Roque 'Rocky' De La Fuente,REP,0
Union,Glenfield,President,,Roque 'Rocky' De La Fuente,REP,0
Union,Pinedale,President,,Roque 'Rocky' De La Fuente,REP,0
Union,West Union,President,,Roque 'Rocky' De La Fuente,REP,0
Union,Spotsplex,President,,Roque 'Rocky' De La Fuente,REP,0
Union,lngomar,President,,Roque 'Rocky' De La Fuente,REP,1
Union,King's Chapel,President,,Roque 'Rocky' De La Fuente,REP,0
Union,Courthouse,President,,Roque 'Rocky' De La Fuente,REP,1
Union,Central Maintenance,President,,Roque 'Rocky' De La Fuente,REP,0
Union,Beacon Hill,President,,Roque 'Rocky' De La Fuente,REP,0
Union,Blue Springs,President,,Roque 'Rocky' De La Fuente,REP,0
Union,Hillcrest Church,President,,Roque 'Rocky' De La Fuente,REP,0
Union,Center,President,,Roque 'Rocky' De La Fuente,REP,0
Union,Elliston Baptist Church,President,,Roque 'Rocky' De La Fuente,REP,0
Union,Watson Grove Baptist Church,President,,Roque 'Rocky' De La Fuente,REP,0
Union,Keownville,President,,Roque 'Rocky' De La Fuente,REP,0
Union,Pleasant Ridge,President,,Roque 'Rocky' De La Fuente,REP,0
Union,Jericho,President,,Roque 'Rocky' De La Fuente,REP,0
Union,Total,President,,Roque 'Rocky' De La Fuente,REP,2
Union,Macedonia,President,,Donald J. Trump,REP,85
Union,Blythe,President,,Donald J. Trump,REP,78
Union,Myrtle,President,,Donald J. Trump,REP,244
Union,Glenfield,President,,Donald J. Trump,REP,154
Union,Pinedale,President,,Donald J. Trump,REP,109
Union,West Union,President,,Donald J. Trump,REP,169
Union,Spotsplex,President,,Donald J. Trump,REP,157
Union,lngomar,President,,Donald J. Trump,REP,180
Union,King's Chapel,President,,Donald J. Trump,REP,105
Union,Courthouse,President,,Donald J. Trump,REP,139
Union,Central Maintenance,President,,Donald J. Trump,REP,240
Union,Beacon Hill,President,,Donald J. Trump,REP,168
Union,Blue Springs,President,,Donald J. Trump,REP,149
Union,Hillcrest Church,President,,Donald J. Trump,REP,101
Union,Center,President,,Donald J. Trump,REP,123
Union,Elliston Baptist Church,President,,Donald J. Trump,REP,197
Union,Watson Grove Baptist Church,President,,Donald J. Trump,REP,184
Union,Keownville,President,,Donald J. Trump,REP,177
Union,Pleasant Ridge,President,,Donald J. Trump,REP,81
Union,Jericho,President,,Donald J. Trump,REP,139
Union,Total,President,,Donald J. Trump,REP,2979
Union,Macedonia,President,,Bill Weld,REP,0
Union,Blythe,President,,Bill Weld,REP,1
Union,Myrtle,President,,Bill Weld,REP,1
Union,Glenfield,President,,Bill Weld,REP,1
Union,Pinedale,President,,Bill Weld,REP,0
Union,West Union,President,,Bill Weld,REP,1
Union,Spotsplex,President,,Bill Weld,REP,2
Union,lngomar,President,,Bill Weld,REP,0
Union,King's Chapel,President,,Bill Weld,REP,0
Union,Courthouse,President,,Bill Weld,REP,1
Union,Central Maintenance,President,,Bill Weld,REP,1
Union,Beacon Hill,President,,Bill Weld,REP,0
Union,Blue Springs,President,,Bill Weld,REP,0
Union,Hillcrest Church,President,,Bill Weld,REP,1
Union,Center,President,,Bill Weld,REP,0
Union,Elliston Baptist Church,President,,Bill Weld,REP,1
Union,Watson Grove Baptist Church,President,,Bill Weld,REP,1
Union,Keownville,President,,Bill Weld,REP,0
Union,Pleasant Ridge,President,,Bill Weld,REP,0
Union,Jericho,President,,Bill Weld,REP,0
Union,Total,President,,Bill Weld,REP,11
Union,Macedonia,U.S. Senate,,Cindy Hyde-Smith,REP,82
Union,Blythe,U.S. Senate,,Cindy Hyde-Smith,REP,75
Union,Myrtle,U.S. Senate,,Cindy Hyde-Smith,REP,239
Union,Glenfield,U.S. Senate,,Cindy Hyde-Smith,REP,150
Union,Pinedale,U.S. Senate,,Cindy Hyde-Smith,REP,103
Union,West Union,U.S. Senate,,Cindy Hyde-Smith,REP,161
Union,Spotsplex,U.S. Senate,,Cindy Hyde-Smith,REP,146
Union,lngomar,U.S. Senate,,Cindy Hyde-Smith,REP,170
Union,King's Chapel,U.S. Senate,,Cindy Hyde-Smith,REP,104
Union,Courthouse,U.S. Senate,,Cindy Hyde-Smith,REP,135
Union,Central Maintenance,U.S. Senate,,Cindy Hyde-Smith,REP,233
Union,Beacon Hill,U.S. Senate,,Cindy Hyde-Smith,REP,165
Union,Blue Springs,U.S. Senate,,Cindy Hyde-Smith,REP,143
Union,Hillcrest Church,U.S. Senate,,Cindy Hyde-Smith,REP,101
Union,Center,U.S. Senate,,Cindy Hyde-Smith,REP,122
Union,Elliston Baptist Church,U.S. Senate,,Cindy Hyde-Smith,REP,194
Union,Watson Grove Baptist Church,U.S. Senate,,Cindy Hyde-Smith,REP,178
Union,Keownville,U.S. Senate,,Cindy Hyde-Smith,REP,170
Union,Pleasant Ridge,U.S. Senate,,Cindy Hyde-Smith,REP,77
Union,Jericho,U.S. Senate,,Cindy Hyde-Smith,REP,132
Union,Total,U.S. Senate,,Cindy Hyde-Smith,REP,2880
Union,Macedonia,U.S. House,1,Trent Kelly,REP,85
Union,Blythe,U.S. House,1,Trent Kelly,REP,75
Union,Myrtle,U.S. House,1,Trent Kelly,REP,240
Union,Glenfield,U.S. House,1,Trent Kelly,REP,152
Union,Pinedale,U.S. House,1,Trent Kelly,REP,104
Union,West Union,U.S. House,1,Trent Kelly,REP,164
Union,Spotsplex,U.S. House,1,Trent Kelly,REP,149
Union,lngomar,U.S. House,1,Trent Kelly,REP,171
Union,King's Chapel,U.S. House,1,Trent Kelly,REP,104
Union,Courthouse,U.S. House,1,Trent Kelly,REP,140
Union,Central Maintenance,U.S. House,1,Trent Kelly,REP,236
Union,Beacon Hill,U.S. House,1,Trent Kelly,REP,165
Union,Blue Springs,U.S. House,1,Trent Kelly,REP,146
Union,Hillcrest Church,U.S. House,1,Trent Kelly,REP,99
Union,Center,U.S. House,1,Trent Kelly,REP,121
Union,Elliston Baptist Church,U.S. House,1,Trent Kelly,REP,194
Union,Watson Grove Baptist Church,U.S. House,1,Trent Kelly,REP,180
Union,Keownville,U.S. House,1,Trent Kelly,REP,169
Union,Pleasant Ridge,U.S. House,1,Trent Kelly,REP,76
Union,Jericho,U.S. House,1,Trent Kelly,REP,131
Union,Total,U.S. House,1,Trent Kelly,REP,2901
Union,Macedonia,President,,Joseph R. Biden,DEM,9
Union,Blythe,President,,Joseph R. Biden,DEM,7
Union,Myrtle,President,,Joseph R. Biden,DEM,64
Union,Glenfield,President,,Joseph R. Biden,DEM,54
Union,Pinedale,President,,Joseph R. Biden,DEM,6
Union,West Union,President,,Joseph R. Biden,DEM,15
Union,Spotsplex,President,,Joseph R. Biden,DEM,109
Union,lngomar,President,,Joseph R. Biden,DEM,53
Union,King's Chapel,President,,Joseph R. Biden,DEM,14
Union,Courthouse,President,,Joseph R. Biden,DEM,64
Union,Central Maintenance,President,,Joseph R. Biden,DEM,37
Union,Beacon Hill,President,,Joseph R. Biden,DEM,60
Union,Blue Springs,President,,Joseph R. Biden,DEM,16
Union,Hillcrest Church,President,,Joseph R. Biden,DEM,62
Union,Center,President,,Joseph R. Biden,DEM,11
Union,Elliston Baptist Church,President,,Joseph R. Biden,DEM,53
Union,Watson Grove Baptist Church,President,,Joseph R. Biden,DEM,100
Union,Keownville,President,,Joseph R. Biden,DEM,14
Union,Pleasant Ridge,President,,Joseph R. Biden,DEM,3
Union,Jericho,President,,Joseph R. Biden,DEM,6
Union,Total,President,,Joseph R. Biden,DEM,757
Union,Macedonia,President,,Michael R. Bloomberg,DEM,0
Union,Blythe,President,,Michael R. Bloomberg,DEM,0
Union,Myrtle,President,,Michael R. Bloomberg,DEM,2
Union,Glenfield,President,,Michael R. Bloomberg,DEM,3
Union,Pinedale,President,,Michael R. Bloomberg,DEM,0
Union,West Union,President,,Michael R. Bloomberg,DEM,0
Union,Spotsplex,President,,Michael R. Bloomberg,DEM,6
Union,lngomar,President,,Michael R. Bloomberg,DEM,6
Union,King's Chapel,President,,Michael R. Bloomberg,DEM,0
Union,Courthouse,President,,Michael R. Bloomberg,DEM,3
Union,Central Maintenance,President,,Michael R. Bloomberg,DEM,2
Union,Beacon Hill,President,,Michael R. Bloomberg,DEM,3
Union,Blue Springs,President,,Michael R. Bloomberg,DEM,1
Union,Hillcrest Church,President,,Michael R. Bloomberg,DEM,3
Union,Center,President,,Michael R. Bloomberg,DEM,0
Union,Elliston Baptist Church,President,,Michael R. Bloomberg,DEM,3
Union,Watson Grove Baptist Church,President,,Michael R. Bloomberg,DEM,7
