county,precinct,office,district,candidate,party,votes
Prentiss,BALDWIN,President,,Roque 'Rocky' De La Fuente,0
Prentiss,BLACKLAND,President,,Roque 'Rocky' De La Fuente,0
Prentiss,BOONEVILE/AG-CTR,President,,Roque 'Rocky' De La Fuente,0
Prentiss,CAIRO,President,,Roque 'Rocky' De La Fuente,0
Prentiss,CROSS ROADS,President,,Roque 'Rocky' De La Fuente,1
Prentiss,EAST BOONEVILLE,President,,Roque 'Rocky' De La Fuente,0
Prentiss,HILLS CHAPEL-NEW HOPE,President,,Roque 'Rocky' De La Fuente,0
Prentiss,INGRAM,President,,Roque 'Rocky' De La Fuente,0
Prentiss,MARIETTA,President,,Roque 'Rocky' De La Fuente,0
Prentiss,NEW SITE,President,,Roque 'Rocky' De La Fuente,0
Prentiss,NORTH BOONEVILLE/SUNFLOWER,President,,Roque 'Rocky' De La Fuente,0
Prentiss,THRASHER,President,,Roque 'Rocky' De La Fuente,0
Prentiss,TUSCUMBA-NEW CANDIER,President,,Roque 'Rocky' De La Fuente,1
Prentiss,WEST BOONEVILLE,President,,Roque 'Rocky' De La Fuente,1
Prentiss,WHEELER,President,,Roque 'Rocky' De La Fuente,0
Prentiss,TOTAL,President,,Roque 'Rocky' De La Fuente,3
Prentiss,BALDWIN,President,,Donald J. Trump,142
Prentiss,BLACKLAND,President,,Donald J. Trump,82
Prentiss,BOONEVILE/AG-CTR,President,,Donald J. Trump,241
Prentiss,CAIRO,President,,Donald J. Trump,112
Prentiss,CROSS ROADS,President,,Donald J. Trump,107
Prentiss,EAST BOONEVILLE,President,,Donald J. Trump,171
Prentiss,HILLS CHAPEL-NEW HOPE,President,,Donald J. Trump,190
Prentiss,INGRAM,President,,Donald J. Trump,73
Prentiss,MARIETTA,President,,Donald J. Trump,126
Prentiss,NEW SITE,President,,Donald J. Trump,135
Prentiss,NORTH BOONEVILLE/SUNFLOWER,President,,Donald J. Trump,52
Prentiss,THRASHER,President,,Donald J. Trump,83
Prentiss,TUSCUMBA-NEW CANDIER,President,,Donald J. Trump,169
Prentiss,WEST BOONEVILLE,President,,Donald J. Trump,348
Prentiss,WHEELER,President,,Donald J. Trump,147
Prentiss,TOTAL,President,,Donald J. Trump,2178
Prentiss,BALDWIN,President,,Bill Weld,0
Prentiss,BLACKLAND,President,,Bill Weld,1
Prentiss,BOONEVILE/AG-CTR,President,,Bill Weld,3
Prentiss,CAIRO,President,,Bill Weld,0
Prentiss,CROSS ROADS,President,,Bill Weld,0
Prentiss,EAST BOONEVILLE,President,,Bill Weld,0
Prentiss,HILLS CHAPEL-NEW HOPE,President,,Bill Weld,0
Prentiss,INGRAM,President,,Bill Weld,0
Prentiss,MARIETTA,President,,Bill Weld,0
Prentiss,NEW SITE,President,,Bill Weld,0
Prentiss,NORTH BOONEVILLE/SUNFLOWER,President,,Bill Weld,0
Prentiss,THRASHER,President,,Bill Weld,0
Prentiss,TUSCUMBA-NEW CANDIER,President,,Bill Weld,2
Prentiss,WEST BOONEVILLE,President,,Bill Weld,4
Prentiss,WHEELER,President,,Bill Weld,0
Prentiss,TOTAL,President,,Bill Weld,10
Prentiss,BALDWIN,U.S. Senate,,Cindy Hyde-Smith,141
Prentiss,BLACKLAND,U.S. Senate,,Cindy Hyde-Smith,78
Prentiss,BOONEVILE/AG-CTR,U.S. Senate,,Cindy Hyde-Smith,233
Prentiss,CAIRO,U.S. Senate,,Cindy Hyde-Smith,108
Prentiss,CROSS ROADS,U.S. Senate,,Cindy Hyde-Smith,99
Prentiss,EAST BOONEVILLE,U.S. Senate,,Cindy Hyde-Smith,164
Prentiss,HILLS CHAPEL-NEW HOPE,U.S. Senate,,Cindy Hyde-Smith,180
Prentiss,INGRAM,U.S. Senate,,Cindy Hyde-Smith,70
Prentiss,MARIETTA,U.S. Senate,,Cindy Hyde-Smith,122
Prentiss,NEW SITE,U.S. Senate,,Cindy Hyde-Smith,127
Prentiss,NORTH BOONEVILLE/SUNFLOWER,U.S. Senate,,Cindy Hyde-Smith,47
Prentiss,THRASHER,U.S. Senate,,Cindy Hyde-Smith,80
Prentiss,TUSCUMBA-NEW CANDIER,U.S. Senate,,Cindy Hyde-Smith,164
Prentiss,WEST BOONEVILLE,U.S. Senate,,Cindy Hyde-Smith,338
Prentiss,WHEELER,U.S. Senate,,Cindy Hyde-Smith,140
Prentiss,TOTAL,U.S. Senate,,Cindy Hyde-Smith,2091
Prentiss,BALDWIN,U.S. House,1,Trent Kelly,140
Prentiss,BLACKLAND,U.S. House,1,Trent Kelly,77
Prentiss,BOONEVILE/AG-CTR,U.S. House,1,Trent Kelly,237
Prentiss,CAIRO,U.S. House,1,Trent Kelly,111
Prentiss,CROSS ROADS,U.S. House,1,Trent Kelly,100
Prentiss,EAST BOONEVILLE,U.S. House,1,Trent Kelly,163
Prentiss,HILLS CHAPEL-NEW HOPE,U.S. House,1,Trent Kelly,184
Prentiss,INGRAM,U.S. House,1,Trent Kelly,71
Prentiss,MARIETTA,U.S. House,1,Trent Kelly,124
Prentiss,NEW SITE,U.S. House,1,Trent Kelly,131
Prentiss,NORTH BOONEVILLE/SUNFLOWER,U.S. House,1,Trent Kelly,49
Prentiss,THRASHER,U.S. House,1,Trent Kelly,82
Prentiss,TUSCUMBA-NEW CANDIER,U.S. House,1,Trent Kelly,168
Prentiss,WEST BOONEVILLE,U.S. House,1,Trent Kelly,343
Prentiss,WHEELER,U.S. House,1,Trent Kelly,145
Prentiss,TOTAL,U.S. House,1,Trent Kelly,2125
Prentiss,BALDWIN,President,,Joseph R. Biden,173
Prentiss,BLACKLAND,President,,Joseph R. Biden,15
Prentiss,BOONEVILE/AG-CTR,President,,Joseph R. Biden,41
Prentiss,CAIRO,President,,Joseph R. Biden,17
Prentiss,CROSS ROADS,President,,Joseph R. Biden,18
Prentiss,EAST BOONEVILLE,President,,Joseph R. Biden,62
Prentiss,HILLS CHAPEL-NEW HOPE,President,,Joseph R. Biden,32
Prentiss,INGRAM,President,,Joseph R. Biden,3
Prentiss,MARIETTA,President,,Joseph R. Biden,25
Prentiss,NEW SITE,President,,Joseph R. Biden,17
Prentiss,NORTH BOONEVILLE/SUNFLOWER,President,,Joseph R. Biden,215
Prentiss,THRASHER,President,,Joseph R. Biden,69
Prentiss,TUSCUMBA-NEW CANDIER,President,,Joseph R. Biden,27
Prentiss,WEST BOONEVILLE,President,,Joseph R. Biden,137
Prentiss,WHEELER,President,,Joseph R. Biden,48
Prentiss,TOTAL,President,,Joseph R. Biden,899
Prentiss,BALDWIN,President,,Michael R. Bloomberg,2
Prentiss,BLACKLAND,President,,Michael R. Bloomberg,0
Prentiss,BOONEVILE/AG-CTR,President,,Michael R. Bloomberg,0
Prentiss,CAIRO,President,,Michael R. Bloomberg,2
Prentiss,CROSS ROADS,President,,Michael R. Bloomberg,1
Prentiss,EAST BOONEVILLE,President,,Michael R. Bloomberg,3
Prentiss,HILLS CHAPEL-NEW HOPE,President,,Michael R. Bloomberg,0
Prentiss,INGRAM,President,,Michael R. Bloomberg,0
Prentiss,MARIETTA,President,,Michael R. Bloomberg,1
Prentiss,NEW SITE,President,,Michael R. Bloomberg,2
Prentiss,NORTH BOONEVILLE/SUNFLOWER,President,,Michael R. Bloomberg,8
Prentiss,THRASHER,President,,Michael R. Bloomberg,0
Prentiss,TUSCUMBA-NEW CANDIER,President,,Michael R. Bloomberg,0
Prentiss,WEST BOONEVILLE,President,,Michael R. Bloomberg,4
Prentiss,WHEELER,President,,Michael R. Bloomberg,1
Prentiss,TOTAL,President,,Michael R. Bloomberg,24
Prentiss,BALDWIN,President,,Pete Buttigieg,1
