county,precinct,office,district,candidate,party,votes
George,Rocky Creek,President,,Roque 'Rocky' De La Fuente,REP,1
George,Multi Mart,President,,Roque 'Rocky' De La Fuente,REP,0
George,Ward,President,,Roque 'Rocky' De La Fuente,REP,0
George,Shipman,President,,Roque 'Rocky' De La Fuente,REP,0
George,Courthouse,President,,Roque 'Rocky' De La Fuente,REP,0
George,Pine Level,President,,Roque 'Rocky' De La Fuente,REP,0
George,Agricola,President,,Roque 'Rocky' De La Fuente,REP,0
George,Howell,President,,Roque 'Rocky' De La Fuente,REP,0
George,Movella,President,,Roque 'Rocky' De La Fuente,REP,0
George,Multi-Purpose,President,,Roque 'Rocky' De La Fuente,REP,0
George,Basin,President,,Roque 'Rocky' De La Fuente,REP,1
George,Davis,President,,Roque 'Rocky' De La Fuente,REP,0
George,Barton,President,,Roque 'Rocky' De La Fuente,REP,0
George,City Hall,President,,Roque 'Rocky' De La Fuente,REP,2
George,Shady Grove,President,,Roque 'Rocky' De La Fuente,REP,1
George,Bexley,President,,Roque 'Rocky' De La Fuente,REP,0
George,Salem,President,,Roque 'Rocky' De La Fuente,REP,0
George,Middle School,President,,Roque 'Rocky' De La Fuente,REP,0
George,Central,President,,Roque 'Rocky' De La Fuente,REP,0
George,Bennsale,President,,Roque 'Rocky' De La Fuente,REP,0
George,Broome,President,,Roque 'Rocky' De La Fuente,REP,0
George,Twin Creek,President,,Roque 'Rocky' De La Fuente,REP,0
George,TOTAL,President,,Roque 'Rocky' De La Fuente,REP,5
George,Rocky Creek,President,,Donald J. Trump,REP,474
George,Multi Mart,President,,Donald J. Trump,REP,113
George,Ward,President,,Donald J. Trump,REP,125
George,Shipman,President,,Donald J. Trump,REP,113
George,Courthouse,President,,Donald J. Trump,REP,93
George,Pine Level,President,,Donald J. Trump,REP,142
George,Agricola,President,,Donald J. Trump,REP,323
George,Howell,President,,Donald J. Trump,REP,159
George,Movella,President,,Donald J. Trump,REP,150
George,Multi-Purpose,President,,Donald J. Trump,REP,72
George,Basin,President,,Donald J. Trump,REP,298
George,Davis,President,,Donald J. Trump,REP,137
George,Barton,President,,Donald J. Trump,REP,294
George,City Hall,President,,Donald J. Trump,REP,242
George,Shady Grove,President,,Donald J. Trump,REP,255
George,Bexley,President,,Donald J. Trump,REP,115
George,Salem,President,,Donald J. Trump,REP,41
George,Middle School,President,,Donald J. Trump,REP,120
George,Central,President,,Donald J. Trump,REP,74
George,Bennsale,President,,Donald J. Trump,REP,190
George,Broome,President,,Donald J. Trump,REP,85
George,Twin Creek,President,,Donald J. Trump,REP,103
George,TOTAL,President,,Donald J. Trump,REP,3718
George,Rocky Creek,President,,Bill Weld,REP,3
George,Multi Mart,President,,Bill Weld,REP,0
George,Ward,President,,Bill Weld,REP,2
George,Shipman,President,,Bill Weld,REP,0
George,Courthouse,President,,Bill Weld,REP,1
George,Pine Level,President,,Bill Weld,REP,0
George,Agricola,President,,Bill Weld,REP,1
George,Howell,President,,Bill Weld,REP,1
George,Movella,President,,Bill Weld,REP,0
