candidate,office,district,party,county,precinct,votes
Joseph R. Biden,President,,D,Copiah,Beauregard,145
Donald J. Trump,President,,R,Copiah,Beauregard,440
Don Blankenship,President,,AC,Copiah,Beauregard,0
Brian Carroll,President,,AS,Copiah,Beauregard,0
Phil Collins,President,,IND,Copiah,Beauregard,1
Howie Hawkins,President,,G,Copiah,Beauregard,1
Jo Jorgensen,President,,L,Copiah,Beauregard,2
Brock Pierce,President,,IND,Copiah,Beauregard,1
Kanye West,President,,IND,Copiah,Beauregard,1
Mike Espy,U.S. Senate,,D,Copiah,Beauregard,155
Cindy Hyde-Smith,U.S. Senate,,R,Copiah,Beauregard,428
Jimmy L Edwards,U.S. Senate,,L,Copiah,Beauregard,7
Brian Flowers,U.S. House,2,R,Copiah,Beauregard,420
Bennie G. Thompson,U.S. House,2,D,Copiah,Beauregard,157
Joseph R. Biden,President,,D,Copiah,Carpenter,123
Donald J. Trump,President,,R,Copiah,Carpenter,52
Don Blankenship,President,,AC,Copiah,Carpenter,1
Brian Carroll,President,,AS,Copiah,Carpenter,0
Phil Collins,President,,IND,Copiah,Carpenter,0
Howie Hawkins,President,,G,Copiah,Carpenter,0
Jo Jorgensen,President,,L,Copiah,Carpenter,0
Brock Pierce,President,,IND,Copiah,Carpenter,0
Kanye West,President,,IND,Copiah,Carpenter,1
Mike Espy,U.S. Senate,,D,Copiah,Carpenter,126
Cindy Hyde-Smith,U.S. Senate,,R,Copiah,Carpenter,51
Jimmy L Edwards,U.S. Senate,,L,Copiah,Carpenter,0
Brian Flowers,U.S. House,2,R,Copiah,Carpenter,51
Bennie G. Thompson,U.S. House,2,D,Copiah,Carpenter,124
Joseph R. Biden,President,,D,Copiah,Centerpoint,315
Donald J. Trump,President,,R,Copiah,Centerpoint,526
Don Blankenship,President,,AC,Copiah,Centerpoint,0
Brian Carroll,President,,AS,Copiah,Centerpoint,0
Phil Collins,President,,IND,Copiah,Centerpoint,2
Howie Hawkins,President,,G,Copiah,Centerpoint,1
Jo Jorgensen,President,,L,Copiah,Centerpoint,4
Brock Pierce,President,,IND,Copiah,Centerpoint,0
Kanye West,President,,IND,Copiah,Centerpoint,1
Mike Espy,U.S. Senate,,D,Copiah,Centerpoint,323
Cindy Hyde-Smith,U.S. Senate,,R,Copiah,Centerpoint,520
Jimmy L Edwards,U.S. Senate,,L,Copiah,Centerpoint,6
Brian Flowers,U.S. House,2,R,Copiah,Centerpoint,509
Bennie G. Thompson,U.S. House,2,D,Copiah,Centerpoint,331
Joseph R. Biden,President,,D,Copiah,Crystal Springs East,673
Donald J. Trump,President,,R,Copiah,Crystal Springs East,1102
Don Blankenship,President,,AC,Copiah,Crystal Springs East,1
Brian Carroll,President,,AS,Copiah,Crystal Springs East,1
Phil Collins,President,,IND,Copiah,Crystal Springs East,2
