county,precinct,office,district,candidate,party,votes
Neshoba,ARLINGTON,President,,Roque 'Rocky' De La Fuente,REP,1
Neshoba,BOGUE CHITTO,President,,Roque 'Rocky' De La Fuente,REP,2
Neshoba,BURNSIDE,President,,Roque 'Rocky' De La Fuente,REP,0
Neshoba,CENTER,President,,Roque 'Rocky' De La Fuente,REP,1
Neshoba,COUNTY LINE,President,,Roque 'Rocky' De La Fuente,REP,0
Neshoba,DEEMER,President,,Roque 'Rocky' De La Fuente,REP,0
Neshoba,DIXON,President,,Roque 'Rocky' De La Fuente,REP,0
Neshoba,EAST NESHOBA,President,,Roque 'Rocky' De La Fuente,REP,0
Neshoba,FAIRVIEW,President,,Roque 'Rocky' De La Fuente,REP,0
Neshoba,FORESTDALE,President,,Roque 'Rocky' De La Fuente,REP,0
Neshoba,FORK,President,,Roque 'Rocky' De La Fuente,REP,1
Neshoba,FUSKY,President,,Roque 'Rocky' De La Fuente,REP,0
Neshoba,HAYS,President,,Roque 'Rocky' De La Fuente,REP,0
Neshoba,HERBERT,President,,Roque 'Rocky' De La Fuente,REP,0
Neshoba,HOPE,President,,Roque 'Rocky' De La Fuente,REP,0
Neshoba,HOUSE,President,,Roque 'Rocky' De La Fuente,REP,1
Neshoba,MCDONALD,President,,Roque 'Rocky' De La Fuente,REP,1
Neshoba,NESHOBA,President,,Roque 'Rocky' De La Fuente,REP,1
Neshoba,NORTH BEND,President,,Roque 'Rocky' De La Fuente,REP,0
Neshoba,NORTHEAST PHILADELPHIA,President,,Roque 'Rocky' De La Fuente,REP,2
Neshoba,NORTHWEST PHILADELPHIA,President,,Roque 'Rocky' De La Fuente,REP,0
Neshoba,PEARL RIVER,President,,Roque 'Rocky' De La Fuente,REP,3
Neshoba,SOUTH PHILADELPHIA,President,,Roque 'Rocky' De La Fuente,REP,0
Neshoba,SOUTHEAST PHILADELPHIA,President,,Roque 'Rocky' De La Fuente,REP,1
Neshoba,TUCKER - DISTRICT ONE,President,,Roque 'Rocky' De La Fuente,REP,0
Neshoba,TUCKER - DISTRICT THREE,President,,Roque 'Rocky' De La Fuente,REP,1
Neshoba,ZEPHIRHILL,President,,Roque 'Rocky' De La Fuente,REP,0
Neshoba,TOTAL,President,,Roque 'Rocky' De La Fuente,REP,15
Neshoba,ARLINGTON,President,,Donald J. Trump,REP,137
Neshoba,BOGUE CHITTO,President,,Donald J. Trump,REP,6
Neshoba,BURNSIDE,President,,Donald J. Trump,REP,51
Neshoba,CENTER,President,,Donald J. Trump,REP,109
Neshoba,COUNTY LINE,President,,Donald J. Trump,REP,135
Neshoba,DEEMER,President,,Donald J. Trump,REP,86
Neshoba,DIXON,President,,Donald J. Trump,REP,136
Neshoba,EAST NESHOBA,President,,Donald J. Trump,REP,39
Neshoba,FAIRVIEW,President,,Donald J. Trump,REP,49
Neshoba,FORESTDALE,President,,Donald J. Trump,REP,78
Neshoba,FORK,President,,Donald J. Trump,REP,86
Neshoba,FUSKY,President,,Donald J. Trump,REP,133
Neshoba,HAYS,President,,Donald J. Trump,REP,84
Neshoba,HERBERT,President,,Donald J. Trump,REP,92
Neshoba,HOPE,President,,Donald J. Trump,REP,71
Neshoba,HOUSE,President,,Donald J. Trump,REP,169
Neshoba,MCDONALD,President,,Donald J. Trump,REP,247
Neshoba,NESHOBA,President,,Donald J. Trump,REP,104
Neshoba,NORTH BEND,President,,Donald J. Trump,REP,135
Neshoba,NORTHEAST PHILADELPHIA,President,,Donald J. Trump,REP,400
Neshoba,NORTHWEST PHILADELPHIA,President,,Donald J. Trump,REP,42
Neshoba,PEARL RIVER,President,,Donald J. Trump,REP,19
Neshoba,SOUTH PHILADELPHIA,President,,Donald J. Trump,REP,34
Neshoba,SOUTHEAST PHILADELPHIA,President,,Donald J. Trump,REP,317
Neshoba,TUCKER - DISTRICT ONE,President,,Donald J. Trump,REP,2
Neshoba,TUCKER - DISTRICT THREE,President,,Donald J. Trump,REP,180
Neshoba,ZEPHIRHILL,President,,Donald J. Trump,REP,75
Neshoba,TOTAL,President,,Donald J. Trump,REP,3016
Neshoba,ARLINGTON,President,,Bill Weld,REP,2
Neshoba,BOGUE CHITTO,President,,Bill Weld,REP,0
Neshoba,BURNSIDE,President,,Bill Weld,REP,1
Neshoba,CENTER,President,,Bill Weld,REP,0
Neshoba,COUNTY LINE,President,,Bill Weld,REP,0
Neshoba,DEEMER,President,,Bill Weld,REP,2
Neshoba,DIXON,President,,Bill Weld,REP,0
Neshoba,EAST NESHOBA,President,,Bill Weld,REP,0
