candidate,office,district,party,county,precinct,votes
Joseph R. Biden,President,,D,Kemper,Band Building,257
Donald J. Trump,President,,R,Kemper,Band Building,131
Don Blankenship,President,,AC,Kemper,Band Building,0
Brian Carroll,President,,AS,Kemper,Band Building,0
Phil Collins,President,,IND,Kemper,Band Building,0
Howie Hawkins,President,,G,Kemper,Band Building,3
Jo Jorgensen,President,,L,Kemper,Band Building,0
Brock Pierce,President,,IND,Kemper,Band Building,0
Kanye West,President,,IND,Kemper,Band Building,0
Mike Espy,U.S. Senate,,D,Kemper,Band Building,264
Cindy Hyde-Smith,U.S. Senate,,R,Kemper,Band Building,123
Jimmy L Edwards,U.S. Senate,,L,Kemper,Band Building,3
Dorothy Dot Benford,U.S. House,3,D,Kemper,Band Building,235
Michael Guest,U.S. House,3,R,Kemper,Band Building,142
Joseph R. Biden,President,,D,Kemper,Courthouse,481
Donald J. Trump,President,,R,Kemper,Courthouse,166
Don Blankenship,President,,AC,Kemper,Courthouse,2
Brian Carroll,President,,AS,Kemper,Courthouse,0
Phil Collins,President,,IND,Kemper,Courthouse,2
Howie Hawkins,President,,G,Kemper,Courthouse,1
Jo Jorgensen,President,,L,Kemper,Courthouse,2
Brock Pierce,President,,IND,Kemper,Courthouse,0
Kanye West,President,,IND,Kemper,Courthouse,3
Mike Espy,U.S. Senate,,D,Kemper,Courthouse,500
Cindy Hyde-Smith,U.S. Senate,,R,Kemper,Courthouse,157
Jimmy L Edwards,U.S. Senate,,L,Kemper,Courthouse,2
Dorothy Dot Benford,U.S. House,3,D,Kemper,Courthouse,433
Michael Guest,U.S. House,3,R,Kemper,Courthouse,193
Joseph R. Biden,President,,D,Kemper,Damascus,102
Donald J. Trump,President,,R,Kemper,Damascus,249
Don Blankenship,President,,AC,Kemper,Damascus,1
Brian Carroll,President,,AS,Kemper,Damascus,0
Phil Collins,President,,IND,Kemper,Damascus,1
Howie Hawkins,President,,G,Kemper,Damascus,0
Jo Jorgensen,President,,L,Kemper,Damascus,1
Brock Pierce,President,,IND,Kemper,Damascus,0
Kanye West,President,,IND,Kemper,Damascus,1
Mike Espy,U.S. Senate,,D,Kemper,Damascus,112
Cindy Hyde-Smith,U.S. Senate,,R,Kemper,Damascus,241
Jimmy L Edwards,U.S. Senate,,L,Kemper,Damascus,6
Dorothy Dot Benford,U.S. House,3,D,Kemper,Damascus,95
Michael Guest,U.S. House,3,R,Kemper,Damascus,261
Joseph R. Biden,President,,D,Kemper,Farmers Market,64
Donald J. Trump,President,,R,Kemper,Farmers Market,50
Don Blankenship,President,,AC,Kemper,Farmers Market,0
Brian Carroll,President,,AS,Kemper,Farmers Market,0
Phil Collins,President,,IND,Kemper,Farmers Market,0
Howie Hawkins,President,,G,Kemper,Farmers Market,0
Jo Jorgensen,President,,L,Kemper,Farmers Market,0
Brock Pierce,President,,IND,Kemper,Farmers Market,0
Kanye West,President,,IND,Kemper,Farmers Market,0
Mike Espy,U.S. Senate,,D,Kemper,Farmers Market,65
Cindy Hyde-Smith,U.S. Senate,,R,Kemper,Farmers Market,47
Jimmy L Edwards,U.S. Senate,,L,Kemper,Farmers Market,0
Dorothy Dot Benford,U.S. House,3,D,Kemper,Farmers Market,57
Michael Guest,U.S. House,3,R,Kemper,Farmers Market,52
Joseph R. Biden,President,,D,Kemper,Fort Stevens,25
Donald J. Trump,President,,R,Kemper,Fort Stevens,122
Don Blankenship,President,,AC,Kemper,Fort Stevens,0
Brian Carroll,President,,AS,Kemper,Fort Stevens,0
Phil Collins,President,,IND,Kemper,Fort Stevens,0
Howie Hawkins,President,,G,Kemper,Fort Stevens,0
Jo Jorgensen,President,,L,Kemper,Fort Stevens,0
Brock Pierce,President,,IND,Kemper,Fort Stevens,0
Kanye West,President,,IND,Kemper,Fort Stevens,0
Mike Espy,U.S. Senate,,D,Kemper,Fort Stevens,27
Cindy Hyde-Smith,U.S. Senate,,R,Kemper,Fort Stevens,116
Jimmy L Edwards,U.S. Senate,,L,Kemper,Fort Stevens,3
Dorothy Dot Benford,U.S. House,3,D,Kemper,Fort Stevens,23
Michael Guest,U.S. House,3,R,Kemper,Fort Stevens,118
Joseph R. Biden,President,,D,Kemper,Kellis Store,127
Donald J. Trump,President,,R,Kemper,Kellis Store,25
Don Blankenship,President,,AC,Kemper,Kellis Store,1
Brian Carroll,President,,AS,Kemper,Kellis Store,0
Phil Collins,President,,IND,Kemper,Kellis Store,0
Howie Hawkins,President,,G,Kemper,Kellis Store,0
Jo Jorgensen,President,,L,Kemper,Kellis Store,1
Brock Pierce,President,,IND,Kemper,Kellis Store,3
Kanye West,President,,IND,Kemper,Kellis Store,0
Mike Espy,U.S. Senate,,D,Kemper,Kellis Store,135
Cindy Hyde-Smith,U.S. Senate,,R,Kemper,Kellis Store,25
Jimmy L Edwards,U.S. Senate,,L,Kemper,Kellis Store,1
Dorothy Dot Benford,U.S. House,3,D,Kemper,Kellis Store,115
Michael Guest,U.S. House,3,R,Kemper,Kellis Store,32
Joseph R. Biden,President,,D,Kemper,Kemper Springs,113
Donald J. Trump,President,,R,Kemper,Kemper Springs,13
Don Blankenship,President,,AC,Kemper,Kemper Springs,1
Brian Carroll,President,,AS,Kemper,Kemper Springs,0
Phil Collins,President,,IND,Kemper,Kemper Springs,0
Howie Hawkins,President,,G,Kemper,Kemper Springs,0
Jo Jorgensen,President,,L,Kemper,Kemper Springs,0
Brock Pierce,President,,IND,Kemper,Kemper Springs,0
Kanye West,President,,IND,Kemper,Kemper Springs,0
Mike Espy,U.S. Senate,,D,Kemper,Kemper Springs,113
Cindy Hyde-Smith,U.S. Senate,,R,Kemper,Kemper Springs,14
Jimmy L Edwards,U.S. Senate,,L,Kemper,Kemper Springs,0
Dorothy Dot Benford,U.S. House,3,D,Kemper,Kemper Springs,105
Michael Guest,U.S. House,3,R,Kemper,Kemper Springs,16
Joseph R. Biden,President,,D,Kemper,Little Rock Community Center,306
Donald J. Trump,President,,R,Kemper,Little Rock Community Center,199
Don Blankenship,President,,AC,Kemper,Little Rock Community Center,1
Brian Carroll,President,,AS,Kemper,Little Rock Community Center,1
Phil Collins,President,,IND,Kemper,Little Rock Community Center,1
Howie Hawkins,President,,G,Kemper,Little Rock Community Center,0
Jo Jorgensen,President,,L,Kemper,Little Rock Community Center,0
Brock Pierce,President,,IND,Kemper,Little Rock Community Center,0
Kanye West,President,,IND,Kemper,Little Rock Community Center,2
Mike Espy,U.S. Senate,,D,Kemper,Little Rock Community Center,308
Cindy Hyde-Smith,U.S. Senate,,R,Kemper,Little Rock Community Center,193
Jimmy L Edwards,U.S. Senate,,L,Kemper,Little Rock Community Center,5
Dorothy Dot Benford,U.S. House,3,D,Kemper,Little Rock Community Center,278
Michael Guest,U.S. House,3,R,Kemper,Little Rock Community Center,211
Joseph R. Biden,President,,D,Kemper,Lynville,120
Donald J. Trump,President,,R,Kemper,Lynville,192
Don Blankenship,President,,AC,Kemper,Lynville,0
Brian Carroll,President,,AS,Kemper,Lynville,1
Phil Collins,President,,IND,Kemper,Lynville,2
Howie Hawkins,President,,G,Kemper,Lynville,0
Jo Jorgensen,President,,L,Kemper,Lynville,2
Brock Pierce,President,,IND,Kemper,Lynville,2
Kanye West,President,,IND,Kemper,Lynville,0
Mike Espy,U.S. Senate,,D,Kemper,Lynville,133
Cindy Hyde-Smith,U.S. Senate,,R,Kemper,Lynville,180
