candidate,office,district,party,county,precinct,votes
Joseph R. Biden,President,,D,Lee,Auburn,124
Donald J. Trump,President,,R,Lee,Auburn,979
Don Blankenship,President,,AC,Lee,Auburn,0
Brian Carroll,President,,AS,Lee,Auburn,0
Phil Collins,President,,IND,Lee,Auburn,2
Howie Hawkins,President,,G,Lee,Auburn,5
Jo Jorgensen,President,,L,Lee,Auburn,4
Brock Pierce,President,,IND,Lee,Auburn,0
Kanye West,President,,IND,Lee,Auburn,1
Mike Espy,U.S. Senate,,D,Lee,Auburn,152
Cindy Hyde-Smith,U.S. Senate,,R,Lee,Auburn,918
Jimmy L Edwards,U.S. Senate,,L,Lee,Auburn,36
Antonia Eliason,U.S. House,1,D,Lee,Auburn,103
Trent Kelly,U.S. House,1,R,Lee,Auburn,969
Joseph R. Biden,President,,D,Lee,Baldwyn,335
Donald J. Trump,President,,R,Lee,Baldwyn,345
Don Blankenship,President,,AC,Lee,Baldwyn,0
Brian Carroll,President,,AS,Lee,Baldwyn,2
Phil Collins,President,,IND,Lee,Baldwyn,0
Howie Hawkins,President,,G,Lee,Baldwyn,0
Jo Jorgensen,President,,L,Lee,Baldwyn,3
Brock Pierce,President,,IND,Lee,Baldwyn,0
Kanye West,President,,IND,Lee,Baldwyn,3
Mike Espy,U.S. Senate,,D,Lee,Baldwyn,357
Cindy Hyde-Smith,U.S. Senate,,R,Lee,Baldwyn,327
Jimmy L Edwards,U.S. Senate,,L,Lee,Baldwyn,4
Antonia Eliason,U.S. House,1,D,Lee,Baldwyn,302
Trent Kelly,U.S. House,1,R,Lee,Baldwyn,355
Joseph R. Biden,President,,D,Lee,Beech Springs,206
Donald J. Trump,President,,R,Lee,Beech Springs,334
Don Blankenship,President,,AC,Lee,Beech Springs,1
Brian Carroll,President,,AS,Lee,Beech Springs,0
Phil Collins,President,,IND,Lee,Beech Springs,1
Howie Hawkins,President,,G,Lee,Beech Springs,0
Jo Jorgensen,President,,L,Lee,Beech Springs,2
Brock Pierce,President,,IND,Lee,Beech Springs,0
Kanye West,President,,IND,Lee,Beech Springs,2
Mike Espy,U.S. Senate,,D,Lee,Beech Springs,219
Cindy Hyde-Smith,U.S. Senate,,R,Lee,Beech Springs,314
Jimmy L Edwards,U.S. Senate,,L,Lee,Beech Springs,8
Antonia Eliason,U.S. House,1,D,Lee,Beech Springs,161
Trent Kelly,U.S. House,1,R,Lee,Beech Springs,358
Joseph R. Biden,President,,D,Lee,Belden,612
Donald J. Trump,President,,R,Lee,Belden,1190
Don Blankenship,President,,AC,Lee,Belden,1
Brian Carroll,President,,AS,Lee,Belden,1
Phil Collins,President,,IND,Lee,Belden,1
Howie Hawkins,President,,G,Lee,Belden,1
Jo Jorgensen,President,,L,Lee,Belden,15
Brock Pierce,President,,IND,Lee,Belden,0
Kanye West,President,,IND,Lee,Belden,7
Mike Espy,U.S. Senate,,D,Lee,Belden,650
Cindy Hyde-Smith,U.S. Senate,,R,Lee,Belden,1142
Jimmy L Edwards,U.S. Senate,,L,Lee,Belden,31
Antonia Eliason,U.S. House,1,D,Lee,Belden,552
Trent Kelly,U.S. House,1,R,Lee,Belden,1225
Joseph R. Biden,President,,D,Lee,Birmingham Ridge,214
Donald J. Trump,President,,R,Lee,Birmingham Ridge,1147
Don Blankenship,President,,AC,Lee,Birmingham Ridge,2
Brian Carroll,President,,AS,Lee,Birmingham Ridge,1
Phil Collins,President,,IND,Lee,Birmingham Ridge,2
Howie Hawkins,President,,G,Lee,Birmingham Ridge,3
Jo Jorgensen,President,,L,Lee,Birmingham Ridge,18
Brock Pierce,President,,IND,Lee,Birmingham Ridge,1
Kanye West,President,,IND,Lee,Birmingham Ridge,5
Mike Espy,U.S. Senate,,D,Lee,Birmingham Ridge,248
Cindy Hyde-Smith,U.S. Senate,,R,Lee,Birmingham Ridge,1104
Jimmy L Edwards,U.S. Senate,,L,Lee,Birmingham Ridge,35
Antonia Eliason,U.S. House,1,D,Lee,Birmingham Ridge,163
Trent Kelly,U.S. House,1,R,Lee,Birmingham Ridge,1188
Joseph R. Biden,President,,D,Lee,Bissell,1028
Donald J. Trump,President,,R,Lee,Bissell,3064
Don Blankenship,President,,AC,Lee,Bissell,4
Brian Carroll,President,,AS,Lee,Bissell,4
Phil Collins,President,,IND,Lee,Bissell,1
Howie Hawkins,President,,G,Lee,Bissell,5
Jo Jorgensen,President,,L,Lee,Bissell,38
Brock Pierce,President,,IND,Lee,Bissell,0
Kanye West,President,,IND,Lee,Bissell,8
Mike Espy,U.S. Senate,,D,Lee,Bissell,1163
Cindy Hyde-Smith,U.S. Senate,,R,Lee,Bissell,2896
Jimmy L Edwards,U.S. Senate,,L,Lee,Bissell,80
Antonia Eliason,U.S. House,1,D,Lee,Bissell,835
Trent Kelly,U.S. House,1,R,Lee,Bissell,3202
Joseph R. Biden,President,,D,Lee,Brewer,53
Donald J. Trump,President,,R,Lee,Brewer,333
Don Blankenship,President,,AC,Lee,Brewer,0
Brian Carroll,President,,AS,Lee,Brewer,0
Phil Collins,President,,IND,Lee,Brewer,1
Howie Hawkins,President,,G,Lee,Brewer,0
Jo Jorgensen,President,,L,Lee,Brewer,2
Brock Pierce,President,,IND,Lee,Brewer,0
Kanye West,President,,IND,Lee,Brewer,0
Mike Espy,U.S. Senate,,D,Lee,Brewer,66
Cindy Hyde-Smith,U.S. Senate,,R,Lee,Brewer,317
Jimmy L Edwards,U.S. Senate,,L,Lee,Brewer,4
Antonia Eliason,U.S. House,1,D,Lee,Brewer,41
Trent Kelly,U.S. House,1,R,Lee,Brewer,337
Joseph R. Biden,President,,D,Lee,Cedar Hill,271
Donald J. Trump,President,,R,Lee,Cedar Hill,1197
Don Blankenship,President,,AC,Lee,Cedar Hill,1
Brian Carroll,President,,AS,Lee,Cedar Hill,2
Phil Collins,President,,IND,Lee,Cedar Hill,0
Howie Hawkins,President,,G,Lee,Cedar Hill,1
Jo Jorgensen,President,,L,Lee,Cedar Hill,11
Brock Pierce,President,,IND,Lee,Cedar Hill,0
Kanye West,President,,IND,Lee,Cedar Hill,4
Mike Espy,U.S. Senate,,D,Lee,Cedar Hill,312
Cindy Hyde-Smith,U.S. Senate,,R,Lee,Cedar Hill,1132
Jimmy L Edwards,U.S. Senate,,L,Lee,Cedar Hill,34
Antonia Eliason,U.S. House,1,D,Lee,Cedar Hill,233
Trent Kelly,U.S. House,1,R,Lee,Cedar Hill,1208
Joseph R. Biden,President,,D,Lee,Eggville,28
Donald J. Trump,President,,R,Lee,Eggville,427
Don Blankenship,President,,AC,Lee,Eggville,0
Brian Carroll,President,,AS,Lee,Eggville,0
Phil Collins,President,,IND,Lee,Eggville,1
Howie Hawkins,President,,G,Lee,Eggville,1
Jo Jorgensen,President,,L,Lee,Eggville,1
Brock Pierce,President,,IND,Lee,Eggville,0
Kanye West,President,,IND,Lee,Eggville,1
Mike Espy,U.S. Senate,,D,Lee,Eggville,39
Cindy Hyde-Smith,U.S. Senate,,R,Lee,Eggville,408
Jimmy L Edwards,U.S. Senate,,L,Lee,Eggville,7
Antonia Eliason,U.S. House,1,D,Lee,Eggville,25
