candidate,office,district,party,county,precinct,votes
Joseph R. Biden,President,,D,Marion,Balls Mill,127
Donald J. Trump,President,,R,Marion,Balls Mill,422
Don Blankenship,President,,AC,Marion,Balls Mill,0
Brian Carroll,President,,AS,Marion,Balls Mill,0
Phil Collins,President,,IND,Marion,Balls Mill,0
Howie Hawkins,President,,G,Marion,Balls Mill,0
Jo Jorgensen,President,,L,Marion,Balls Mill,2
Brock Pierce,President,,IND,Marion,Balls Mill,0
Kanye West,President,,IND,Marion,Balls Mill,1
Mike Espy,U.S. Senate,,D,Marion,Balls Mill,134
Cindy Hyde-Smith,U.S. Senate,,R,Marion,Balls Mill,416
Jimmy L Edwards,U.S. Senate,,L,Marion,Balls Mill,5
Steven M Palazzo,U.S. House,4,R,Marion,Balls Mill,477
Joseph R. Biden,President,,D,Marion,Carley,56
Donald J. Trump,President,,R,Marion,Carley,688
Don Blankenship,President,,AC,Marion,Carley,3
Brian Carroll,President,,AS,Marion,Carley,0
Phil Collins,President,,IND,Marion,Carley,0
Howie Hawkins,President,,G,Marion,Carley,0
Jo Jorgensen,President,,L,Marion,Carley,4
Brock Pierce,President,,IND,Marion,Carley,1
Kanye West,President,,IND,Marion,Carley,2
Mike Espy,U.S. Senate,,D,Marion,Carley,85
Cindy Hyde-Smith,U.S. Senate,,R,Marion,Carley,656
Jimmy L Edwards,U.S. Senate,,L,Marion,Carley,13
Steven M Palazzo,U.S. House,4,R,Marion,Carley,704
Joseph R. Biden,President,,D,Marion,Cedar Grove,122
Donald J. Trump,President,,R,Marion,Cedar Grove,279
Don Blankenship,President,,AC,Marion,Cedar Grove,0
Brian Carroll,President,,AS,Marion,Cedar Grove,0
Phil Collins,President,,IND,Marion,Cedar Grove,2
Howie Hawkins,President,,G,Marion,Cedar Grove,0
Jo Jorgensen,President,,L,Marion,Cedar Grove,1
Brock Pierce,President,,IND,Marion,Cedar Grove,0
Kanye West,President,,IND,Marion,Cedar Grove,1
Mike Espy,U.S. Senate,,D,Marion,Cedar Grove,131
Cindy Hyde-Smith,U.S. Senate,,R,Marion,Cedar Grove,266
Jimmy L Edwards,U.S. Senate,,L,Marion,Cedar Grove,6
Steven M Palazzo,U.S. House,4,R,Marion,Cedar Grove,341
Joseph R. Biden,President,,D,Marion,City Hall,118
Donald J. Trump,President,,R,Marion,City Hall,146
Don Blankenship,President,,AC,Marion,City Hall,0
Brian Carroll,President,,AS,Marion,City Hall,0
Phil Collins,President,,IND,Marion,City Hall,0
Howie Hawkins,President,,G,Marion,City Hall,2
Jo Jorgensen,President,,L,Marion,City Hall,2
Brock Pierce,President,,IND,Marion,City Hall,0
Kanye West,President,,IND,Marion,City Hall,1
Mike Espy,U.S. Senate,,D,Marion,City Hall,132
Cindy Hyde-Smith,U.S. Senate,,R,Marion,City Hall,129
Jimmy L Edwards,U.S. Senate,,L,Marion,City Hall,7
Steven M Palazzo,U.S. House,4,R,Marion,City Hall,190
Joseph R. Biden,President,,D,Marion,Courthouse,153
Donald J. Trump,President,,R,Marion,Courthouse,338
Don Blankenship,President,,AC,Marion,Courthouse,1
Brian Carroll,President,,AS,Marion,Courthouse,0
Phil Collins,President,,IND,Marion,Courthouse,2
Howie Hawkins,President,,G,Marion,Courthouse,2
Jo Jorgensen,President,,L,Marion,Courthouse,6
Brock Pierce,President,,IND,Marion,Courthouse,1
Kanye West,President,,IND,Marion,Courthouse,2
Mike Espy,U.S. Senate,,D,Marion,Courthouse,177
Cindy Hyde-Smith,U.S. Senate,,R,Marion,Courthouse,314
Jimmy L Edwards,U.S. Senate,,L,Marion,Courthouse,16
Steven M Palazzo,U.S. House,4,R,Marion,Courthouse,417
Joseph R. Biden,President,,D,Marion,Darbun,45
Donald J. Trump,President,,R,Marion,Darbun,216
Don Blankenship,President,,AC,Marion,Darbun,0
Brian Carroll,President,,AS,Marion,Darbun,0
Phil Collins,President,,IND,Marion,Darbun,0
Howie Hawkins,President,,G,Marion,Darbun,0
Jo Jorgensen,President,,L,Marion,Darbun,0
Brock Pierce,President,,IND,Marion,Darbun,0
Kanye West,President,,IND,Marion,Darbun,0
Mike Espy,U.S. Senate,,D,Marion,Darbun,48
Cindy Hyde-Smith,U.S. Senate,,R,Marion,Darbun,209
Jimmy L Edwards,U.S. Senate,,L,Marion,Darbun,5
Steven M Palazzo,U.S. House,4,R,Marion,Darbun,224
Joseph R. Biden,President,,D,Marion,East Columbia,674
Donald J. Trump,President,,R,Marion,East Columbia,279
Don Blankenship,President,,AC,Marion,East Columbia,1
Brian Carroll,President,,AS,Marion,East Columbia,1
Phil Collins,President,,IND,Marion,East Columbia,0
Howie Hawkins,President,,G,Marion,East Columbia,1
Jo Jorgensen,President,,L,Marion,East Columbia,3
Brock Pierce,President,,IND,Marion,East Columbia,1
Kanye West,President,,IND,Marion,East Columbia,3
Mike Espy,U.S. Senate,,D,Marion,East Columbia,705
Cindy Hyde-Smith,U.S. Senate,,R,Marion,East Columbia,262
Jimmy L Edwards,U.S. Senate,,L,Marion,East Columbia,9
Steven M Palazzo,U.S. House,4,R,Marion,East Columbia,577
Joseph R. Biden,President,,D,Marion,Foxworth,283
Donald J. Trump,President,,R,Marion,Foxworth,600
Don Blankenship,President,,AC,Marion,Foxworth,0
Brian Carroll,President,,AS,Marion,Foxworth,0
Phil Collins,President,,IND,Marion,Foxworth,1
Howie Hawkins,President,,G,Marion,Foxworth,0
Jo Jorgensen,President,,L,Marion,Foxworth,3
Brock Pierce,President,,IND,Marion,Foxworth,0
Kanye West,President,,IND,Marion,Foxworth,2
Mike Espy,U.S. Senate,,D,Marion,Foxworth,308
Cindy Hyde-Smith,U.S. Senate,,R,Marion,Foxworth,566
Jimmy L Edwards,U.S. Senate,,L,Marion,Foxworth,15
Steven M Palazzo,U.S. House,4,R,Marion,Foxworth,715
Joseph R. Biden,President,,D,Marion,Goss,57
Donald J. Trump,President,,R,Marion,Goss,351
Don Blankenship,President,,AC,Marion,Goss,0
Brian Carroll,President,,AS,Marion,Goss,0
Phil Collins,President,,IND,Marion,Goss,0
Howie Hawkins,President,,G,Marion,Goss,1
Jo Jorgensen,President,,L,Marion,Goss,3
Brock Pierce,President,,IND,Marion,Goss,0
Kanye West,President,,IND,Marion,Goss,2
Mike Espy,U.S. Senate,,D,Marion,Goss,70
Cindy Hyde-Smith,U.S. Senate,,R,Marion,Goss,331
Jimmy L Edwards,U.S. Senate,,L,Marion,Goss,15
Steven M Palazzo,U.S. House,4,R,Marion,Goss,367
Joseph R. Biden,President,,D,Marion,Hub,215
Donald J. Trump,President,,R,Marion,Hub,177
Don Blankenship,President,,AC,Marion,Hub,0
Brian Carroll,President,,AS,Marion,Hub,0
Phil Collins,President,,IND,Marion,Hub,0
Howie Hawkins,President,,G,Marion,Hub,0
Jo Jorgensen,President,,L,Marion,Hub,2
Brock Pierce,President,,IND,Marion,Hub,0
Kanye West,President,,IND,Marion,Hub,1
Mike Espy,U.S. Senate,,D,Marion,Hub,231
Cindy Hyde-Smith,U.S. Senate,,R,Marion,Hub,158
Jimmy L Edwards,U.S. Senate,,L,Marion,Hub,5
Steven M Palazzo,U.S. House,4,R,Marion,Hub,266
Joseph R. Biden,President,,D,Marion,Jefferson School,152
Donald J. Trump,President,,R,Marion,Jefferson School,9
Don Blankenship,President,,AC,Marion,Jefferson School,1
Brian Carroll,President,,AS,Marion,Jefferson School,0
Phil Collins,President,,IND,Marion,Jefferson School,0
Howie Hawkins,President,,G,Marion,Jefferson School,0
Jo Jorgensen,President,,L,Marion,Jefferson School,1
Brock Pierce,President,,IND,Marion,Jefferson School,0
Kanye West,President,,IND,Marion,Jefferson School,0
Mike Espy,U.S. Senate,,D,Marion,Jefferson School,160
Cindy Hyde-Smith,U.S. Senate,,R,Marion,Jefferson School,5
Jimmy L Edwards,U.S. Senate,,L,Marion,Jefferson School,0
Steven M Palazzo,U.S. House,4,R,Marion,Jefferson School,73
Joseph R. Biden,President,,D,Marion,Kokomo,117
Donald J. Trump,President,,R,Marion,Kokomo,426
Don Blankenship,President,,AC,Marion,Kokomo,2
Brian Carroll,President,,AS,Marion,Kokomo,0
Phil Collins,President,,IND,Marion,Kokomo,0
Howie Hawkins,President,,G,Marion,Kokomo,1
Jo Jorgensen,President,,L,Marion,Kokomo,2
Brock Pierce,President,,IND,Marion,Kokomo,0
Kanye West,President,,IND,Marion,Kokomo,1
Mike Espy,U.S. Senate,,D,Marion,Kokomo,147
Cindy Hyde-Smith,U.S. Senate,,R,Marion,Kokomo,386
Jimmy L Edwards,U.S. Senate,,L,Marion,Kokomo,12
Steven M Palazzo,U.S. House,4,R,Marion,Kokomo,449
Joseph R. Biden,President,,D,Marion,Little Rock,199
Donald J. Trump,President,,R,Marion,Little Rock,248
Don Blankenship,President,,AC,Marion,Little Rock,0
Brian Carroll,President,,AS,Marion,Little Rock,1
Phil Collins,President,,IND,Marion,Little Rock,1
Howie Hawkins,President,,G,Marion,Little Rock,0
Jo Jorgensen,President,,L,Marion,Little Rock,4
Brock Pierce,President,,IND,Marion,Little Rock,0
Kanye West,President,,IND,Marion,Little Rock,0
Mike Espy,U.S. Senate,,D,Marion,Little Rock,221
Cindy Hyde-Smith,U.S. Senate,,R,Marion,Little Rock,228
Jimmy L Edwards,U.S. Senate,,L,Marion,Little Rock,5
Steven M Palazzo,U.S. House,4,R,Marion,Little Rock,308
Joseph R. Biden,President,,D,Marion,Morgantown,18
Donald J. Trump,President,,R,Marion,Morgantown,425
Don Blankenship,President,,AC,Marion,Morgantown,0
Brian Carroll,President,,AS,Marion,Morgantown,0
Phil Collins,President,,IND,Marion,Morgantown,0
Howie Hawkins,President,,G,Marion,Morgantown,0
Jo Jorgensen,President,,L,Marion,Morgantown,1
Brock Pierce,President,,IND,Marion,Morgantown,0
Kanye West,President,,IND,Marion,Morgantown,0
Mike Espy,U.S. Senate,,D,Marion,Morgantown,30
Cindy Hyde-Smith,U.S. Senate,,R,Marion,Morgantown,406
Jimmy L Edwards,U.S. Senate,,L,Marion,Morgantown,9
Steven M Palazzo,U.S. House,4,R,Marion,Morgantown,417
Joseph R. Biden,President,,D,Marion,Morris,431
