candidate,office,district,party,county,precinct,votes
Brock Pierce,President,,IND,Stone,Pleasant Hill,0
Kanye West,President,,IND,Stone,Pleasant Hill,0
Steven M Palazzo,U.S. House,4,R,Stone,Pleasant Hill,206
Mike Espy,U.S. Senate,,D,Stone,TOTAL,2051
Cindy Hyde-Smith,U.S. Senate,,R,Stone,TOTAL,5609
Jimmy L Edwards,U.S. Senate,,L,Stone,TOTAL,198
Joseph R. Biden,President,,D,Stone,TOTAL,1802
Donald J. Trump,President,,R,Stone,TOTAL,5964
Don Blankenship,President,,AC,Stone,TOTAL,13
Brian Carroll,President,,AS,Stone,TOTAL,6
Phil Collins,President,,IND,Stone,TOTAL,14
Howie Hawkins,President,,G,Stone,TOTAL,8
Jo Jorgensen,President,,L,Stone,TOTAL,57
Brock Pierce,President,,IND,Stone,TOTAL,2
Kanye West,President,,IND,Stone,TOTAL,12
Steven M Palazzo,U.S. House,4,R,Stone,TOTAL,6684
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
