candidate,office,district,party,county,precinct,votes
Joseph R. Biden,President,,D,Holmes,1 Acona,457
Donald J. Trump,President,,R,Holmes,1 Acona,48
Don Blankenship,President,,AC,Holmes,1 Acona,0
Brian Carroll,President,,AS,Holmes,1 Acona,0
Phil Collins,President,,IND,Holmes,1 Acona,0
Howie Hawkins,President,,G,Holmes,1 Acona,0
Jo Jorgensen,President,,L,Holmes,1 Acona,2
Brock Pierce,President,,IND,Holmes,1 Acona,0
Kanye West,President,,IND,Holmes,1 Acona,1
Mike Espy,U.S. Senate,,D,Holmes,1 Acona,465
Cindy Hyde-Smith,U.S. Senate,,R,Holmes,1 Acona,38
Jimmy L Edwards,U.S. Senate,,L,Holmes,1 Acona,1
Brian Flowers,U.S. House,2,R,Holmes,1 Acona,44
Bennie G Thompson,U.S. House,2,D,Holmes,1 Acona,452
Joseph R. Biden,President,,D,Holmes,1 Durant St Anderson,205
Donald J. Trump,President,,R,Holmes,1 Durant St Anderson,26
Don Blankenship,President,,AC,Holmes,1 Durant St Anderson,0
Brian Carroll,President,,AS,Holmes,1 Durant St Anderson,1
Phil Collins,President,,IND,Holmes,1 Durant St Anderson,0
Howie Hawkins,President,,G,Holmes,1 Durant St Anderson,1
Jo Jorgensen,President,,L,Holmes,1 Durant St Anderson,0
Brock Pierce,President,,IND,Holmes,1 Durant St Anderson,0
Kanye West,President,,IND,Holmes,1 Durant St Anderson,3
Mike Espy,U.S. Senate,,D,Holmes,1 Durant St Anderson,218
Cindy Hyde-Smith,U.S. Senate,,R,Holmes,1 Durant St Anderson,20
Jimmy L Edwards,U.S. Senate,,L,Holmes,1 Durant St Anderson,0
Brian Flowers,U.S. House,2,R,Holmes,1 Durant St Anderson,19
Bennie G Thompson,U.S. House,2,D,Holmes,1 Durant St Anderson,212
Joseph R. Biden,President,,D,Holmes,Beat 1 Lexington,831
Donald J. Trump,President,,R,Holmes,Beat 1 Lexington,126
Don Blankenship,President,,AC,Holmes,Beat 1 Lexington,2
Brian Carroll,President,,AS,Holmes,Beat 1 Lexington,1
Phil Collins,President,,IND,Holmes,Beat 1 Lexington,2
Howie Hawkins,President,,G,Holmes,Beat 1 Lexington,0
Jo Jorgensen,President,,L,Holmes,Beat 1 Lexington,1
Brock Pierce,President,,IND,Holmes,Beat 1 Lexington,0
Kanye West,President,,IND,Holmes,Beat 1 Lexington,3
Mike Espy,U.S. Senate,,D,Holmes,Beat 1 Lexington,844
Cindy Hyde-Smith,U.S. Senate,,R,Holmes,Beat 1 Lexington,115
Jimmy L Edwards,U.S. Senate,,L,Holmes,Beat 1 Lexington,2
Brian Flowers,U.S. House,2,R,Holmes,Beat 1 Lexington,117
Bennie G Thompson,U.S. House,2,D,Holmes,Beat 1 Lexington,835
Joseph R. Biden,President,,D,Holmes,Beat 2 Durant,376
Donald J. Trump,President,,R,Holmes,Beat 2 Durant,134
Don Blankenship,President,,AC,Holmes,Beat 2 Durant,1
Brian Carroll,President,,AS,Holmes,Beat 2 Durant,2
Phil Collins,President,,IND,Holmes,Beat 2 Durant,1
Howie Hawkins,President,,G,Holmes,Beat 2 Durant,0
Jo Jorgensen,President,,L,Holmes,Beat 2 Durant,1
Brock Pierce,President,,IND,Holmes,Beat 2 Durant,0
Kanye West,President,,IND,Holmes,Beat 2 Durant,2
Mike Espy,U.S. Senate,,D,Holmes,Beat 2 Durant,388
Cindy Hyde-Smith,U.S. Senate,,R,Holmes,Beat 2 Durant,124
Jimmy L Edwards,U.S. Senate,,L,Holmes,Beat 2 Durant,4
Brian Flowers,U.S. House,2,R,Holmes,Beat 2 Durant,129
Bennie G Thompson,U.S. House,2,D,Holmes,Beat 2 Durant,382
Joseph R. Biden,President,,D,Holmes,Beat 2 Sub Durant,400
Donald J. Trump,President,,R,Holmes,Beat 2 Sub Durant,53
Don Blankenship,President,,AC,Holmes,Beat 2 Sub Durant,1
Brian Carroll,President,,AS,Holmes,Beat 2 Sub Durant,0
Phil Collins,President,,IND,Holmes,Beat 2 Sub Durant,0
Howie Hawkins,President,,G,Holmes,Beat 2 Sub Durant,1
Jo Jorgensen,President,,L,Holmes,Beat 2 Sub Durant,0
Brock Pierce,President,,IND,Holmes,Beat 2 Sub Durant,1
Kanye West,President,,IND,Holmes,Beat 2 Sub Durant,1
Mike Espy,U.S. Senate,,D,Holmes,Beat 2 Sub Durant,412
Cindy Hyde-Smith,U.S. Senate,,R,Holmes,Beat 2 Sub Durant,44
Jimmy L Edwards,U.S. Senate,,L,Holmes,Beat 2 Sub Durant,1
Brian Flowers,U.S. House,2,R,Holmes,Beat 2 Sub Durant,54
Bennie G Thompson,U.S. House,2,D,Holmes,Beat 2 Sub Durant,396
Joseph R. Biden,President,,D,Holmes,Beat 2 West,278
Donald J. Trump,President,,R,Holmes,Beat 2 West,141
Don Blankenship,President,,AC,Holmes,Beat 2 West,1
Brian Carroll,President,,AS,Holmes,Beat 2 West,2
Phil Collins,President,,IND,Holmes,Beat 2 West,0
Howie Hawkins,President,,G,Holmes,Beat 2 West,0
Jo Jorgensen,President,,L,Holmes,Beat 2 West,1
Brock Pierce,President,,IND,Holmes,Beat 2 West,0
Kanye West,President,,IND,Holmes,Beat 2 West,0
Mike Espy,U.S. Senate,,D,Holmes,Beat 2 West,287
Cindy Hyde-Smith,U.S. Senate,,R,Holmes,Beat 2 West,126
Jimmy L Edwards,U.S. Senate,,L,Holmes,Beat 2 West,8
Brian Flowers,U.S. House,2,R,Holmes,Beat 2 West,129
Bennie G Thompson,U.S. House,2,D,Holmes,Beat 2 West,285
Joseph R. Biden,President,,D,Holmes,Beat 3 Coxburg (A-Z),46
Donald J. Trump,President,,R,Holmes,Beat 3 Coxburg (A-Z),120
Don Blankenship,President,,AC,Holmes,Beat 3 Coxburg (A-Z),4
Brian Carroll,President,,AS,Holmes,Beat 3 Coxburg (A-Z),5
Phil Collins,President,,IND,Holmes,Beat 3 Coxburg (A-Z),5
Howie Hawkins,President,,G,Holmes,Beat 3 Coxburg (A-Z),6
Jo Jorgensen,President,,L,Holmes,Beat 3 Coxburg (A-Z),8
Brock Pierce,President,,IND,Holmes,Beat 3 Coxburg (A-Z),8
Kanye West,President,,IND,Holmes,Beat 3 Coxburg (A-Z),10
Mike Espy,U.S. Senate,,D,Holmes,Beat 3 Coxburg (A-Z),1
Cindy Hyde-Smith,U.S. Senate,,R,Holmes,Beat 3 Coxburg (A-Z),118
