candidate,office,district,party,county,precinct,votes
Joseph R. Biden,President,,D,Yalobusha,Beat One North,393
Donald J. Trump,President,,R,Yalobusha,Beat One North,620
Don Blankenship,President,,AC,Yalobusha,Beat One North,1
Brian Carroll,President,,AS,Yalobusha,Beat One North,2
Phil Collins,President,,IND,Yalobusha,Beat One North,1
Howie Hawkins,President,,G,Yalobusha,Beat One North,1
Jo Jorgensen,President,,L,Yalobusha,Beat One North,4
Brock Pierce,President,,IND,Yalobusha,Beat One North,0
Kanye West,President,,IND,Yalobusha,Beat One North,5
Mike Espy,U.S. Senate,,D,Yalobusha,Beat One North,436
Cindy Hyde-Smith,U.S. Senate,,R,Yalobusha,Beat One North,569
Jimmy L Edwards,U.S. Senate,,L,Yalobusha,Beat One North,13
Brian Flowers,U.S. House,2,R,Yalobusha,Beat One North,603
Bennie G Thompson,U.S. House,2,D,Yalobusha,Beat One North,412
Joseph R. Biden,President,,D,Yalobusha,Beat One South,150
Donald J. Trump,President,,R,Yalobusha,Beat One South,237
Don Blankenship,President,,AC,Yalobusha,Beat One South,1
Brian Carroll,President,,AS,Yalobusha,Beat One South,0
Phil Collins,President,,IND,Yalobusha,Beat One South,0
Howie Hawkins,President,,G,Yalobusha,Beat One South,0
Jo Jorgensen,President,,L,Yalobusha,Beat One South,2
Brock Pierce,President,,IND,Yalobusha,Beat One South,0
Kanye West,President,,IND,Yalobusha,Beat One South,1
Mike Espy,U.S. Senate,,D,Yalobusha,Beat One South,160
Cindy Hyde-Smith,U.S. Senate,,R,Yalobusha,Beat One South,220
Jimmy L Edwards,U.S. Senate,,L,Yalobusha,Beat One South,7
Brian Flowers,U.S. House,2,R,Yalobusha,Beat One South,231
Bennie G Thompson,U.S. House,2,D,Yalobusha,Beat One South,156
Joseph R. Biden,President,,D,Yalobusha,Beat Two Water Valley,725
Donald J. Trump,President,,R,Yalobusha,Beat Two Water Valley,411
Don Blankenship,President,,AC,Yalobusha,Beat Two Water Valley,1
Brian Carroll,President,,AS,Yalobusha,Beat Two Water Valley,1
Phil Collins,President,,IND,Yalobusha,Beat Two Water Valley,2
Howie Hawkins,President,,G,Yalobusha,Beat Two Water Valley,2
Jo Jorgensen,President,,L,Yalobusha,Beat Two Water Valley,5
Brock Pierce,President,,IND,Yalobusha,Beat Two Water Valley,1
Kanye West,President,,IND,Yalobusha,Beat Two Water Valley,9
Mike Espy,U.S. Senate,,D,Yalobusha,Beat Two Water Valley,777
Cindy Hyde-Smith,U.S. Senate,,R,Yalobusha,Beat Two Water Valley,371
Jimmy L Edwards,U.S. Senate,,L,Yalobusha,Beat Two Water Valley,6
Brian Flowers,U.S. House,2,R,Yalobusha,Beat Two Water Valley,404
Bennie G Thompson,U.S. House,2,D,Yalobusha,Beat Two Water Valley,741
Joseph R. Biden,President,,D,Yalobusha,Five Coffeeville,243
Donald J. Trump,President,,R,Yalobusha,Five Coffeeville,413
Don Blankenship,President,,AC,Yalobusha,Five Coffeeville,0
Brian Carroll,President,,AS,Yalobusha,Five Coffeeville,1
Phil Collins,President,,IND,Yalobusha,Five Coffeeville,2
Howie Hawkins,President,,G,Yalobusha,Five Coffeeville,1
Jo Jorgensen,President,,L,Yalobusha,Five Coffeeville,4
Brock Pierce,President,,IND,Yalobusha,Five Coffeeville,1
Kanye West,President,,IND,Yalobusha,Five Coffeeville,1
Mike Espy,U.S. Senate,,D,Yalobusha,Five Coffeeville,273
Cindy Hyde-Smith,U.S. Senate,,R,Yalobusha,Five Coffeeville,377
Jimmy L Edwards,U.S. Senate,,L,Yalobusha,Five Coffeeville,12
Brian Flowers,U.S. House,2,R,Yalobusha,Five Coffeeville,371
Bennie G Thompson,U.S. House,2,D,Yalobusha,Five Coffeeville,290
Joseph R. Biden,President,,D,Yalobusha,Five Scobey,58
Donald J. Trump,President,,R,Yalobusha,Five Scobey,125
Don Blankenship,President,,AC,Yalobusha,Five Scobey,0
Brian Carroll,President,,AS,Yalobusha,Five Scobey,1
Phil Collins,President,,IND,Yalobusha,Five Scobey,0
Howie Hawkins,President,,G,Yalobusha,Five Scobey,0
Jo Jorgensen,President,,L,Yalobusha,Five Scobey,0
Brock Pierce,President,,IND,Yalobusha,Five Scobey,0
Kanye West,President,,IND,Yalobusha,Five Scobey,0
Mike Espy,U.S. Senate,,D,Yalobusha,Five Scobey,62
Cindy Hyde-Smith,U.S. Senate,,R,Yalobusha,Five Scobey,122
Jimmy L Edwards,U.S. Senate,,L,Yalobusha,Five Scobey,0
Brian Flowers,U.S. House,2,R,Yalobusha,Five Scobey,105
Bennie G Thompson,U.S. House,2,D,Yalobusha,Five Scobey,76
Joseph R. Biden,President,,D,Yalobusha,Five Tillatoba,34
Donald J. Trump,President,,R,Yalobusha,Five Tillatoba,169
Don Blankenship,President,,AC,Yalobusha,Five Tillatoba,1
Brian Carroll,President,,AS,Yalobusha,Five Tillatoba,0
Phil Collins,President,,IND,Yalobusha,Five Tillatoba,0
Howie Hawkins,President,,G,Yalobusha,Five Tillatoba,0
Jo Jorgensen,President,,L,Yalobusha,Five Tillatoba,1
Brock Pierce,President,,IND,Yalobusha,Five Tillatoba,0
Kanye West,President,,IND,Yalobusha,Five Tillatoba,0
Mike Espy,U.S. Senate,,D,Yalobusha,Five Tillatoba,43
Cindy Hyde-Smith,U.S. Senate,,R,Yalobusha,Five Tillatoba,155
Jimmy L Edwards,U.S. Senate,,L,Yalobusha,Five Tillatoba,5
Brian Flowers,U.S. House,2,R,Yalobusha,Five Tillatoba,158
Bennie G Thompson,U.S. House,2,D,Yalobusha,Five Tillatoba,44
Joseph R. Biden,President,,D,Yalobusha,Four Coffeeville,375
Donald J. Trump,President,,R,Yalobusha,Four Coffeeville,89
Don Blankenship,President,,AC,Yalobusha,Four Coffeeville,0
Brian Carroll,President,,AS,Yalobusha,Four Coffeeville,0
Phil Collins,President,,IND,Yalobusha,Four Coffeeville,0
Howie Hawkins,President,,G,Yalobusha,Four Coffeeville,2
Jo Jorgensen,President,,L,Yalobusha,Four Coffeeville,0
Brock Pierce,President,,IND,Yalobusha,Four Coffeeville,0
Kanye West,President,,IND,Yalobusha,Four Coffeeville,2
Mike Espy,U.S. Senate,,D,Yalobusha,Four Coffeeville,386
Cindy Hyde-Smith,U.S. Senate,,R,Yalobusha,Four Coffeeville,78
Jimmy L Edwards,U.S. Senate,,L,Yalobusha,Four Coffeeville,3
Brian Flowers,U.S. House,2,R,Yalobusha,Four Coffeeville,83
Bennie G Thompson,U.S. House,2,D,Yalobusha,Four Coffeeville,384
Joseph R. Biden,President,,D,Yalobusha,Four Oakland,415
Donald J. Trump,President,,R,Yalobusha,Four Oakland,420
Don Blankenship,President,,AC,Yalobusha,Four Oakland,1
Brian Carroll,President,,AS,Yalobusha,Four Oakland,0
Phil Collins,President,,IND,Yalobusha,Four Oakland,0
Howie Hawkins,President,,G,Yalobusha,Four Oakland,1
Jo Jorgensen,President,,L,Yalobusha,Four Oakland,3
Brock Pierce,President,,IND,Yalobusha,Four Oakland,0
Kanye West,President,,IND,Yalobusha,Four Oakland,2
Mike Espy,U.S. Senate,,D,Yalobusha,Four Oakland,438
Cindy Hyde-Smith,U.S. Senate,,R,Yalobusha,Four Oakland,394
Jimmy L Edwards,U.S. Senate,,L,Yalobusha,Four Oakland,10
Brian Flowers,U.S. House,2,R,Yalobusha,Four Oakland,400
Bennie G Thompson,U.S. House,2,D,Yalobusha,Four Oakland,443
Joseph R. Biden,President,,D,Yalobusha,Scuna-Vann's Mill North,32
Donald J. Trump,President,,R,Yalobusha,Scuna-Vann's Mill North,42
Don Blankenship,President,,AC,Yalobusha,Scuna-Vann's Mill North,1
Brian Carroll,President,,AS,Yalobusha,Scuna-Vann's Mill North,0
Phil Collins,President,,IND,Yalobusha,Scuna-Vann's Mill North,0
Howie Hawkins,President,,G,Yalobusha,Scuna-Vann's Mill North,0
Jo Jorgensen,President,,L,Yalobusha,Scuna-Vann's Mill North,0
Brock Pierce,President,,IND,Yalobusha,Scuna-Vann's Mill North,0
Kanye West,President,,IND,Yalobusha,Scuna-Vann's Mill North,0
Mike Espy,U.S. Senate,,D,Yalobusha,Scuna-Vann's Mill North,35
Cindy Hyde-Smith,U.S. Senate,,R,Yalobusha,Scuna-Vann's Mill North,42
Jimmy L Edwards,U.S. Senate,,L,Yalobusha,Scuna-Vann's Mill North,1
Brian Flowers,U.S. House,2,R,Yalobusha,Scuna-Vann's Mill North,44
Bennie G Thompson,U.S. House,2,D,Yalobusha,Scuna-Vann's Mill North,34
Joseph R. Biden,President,,D,Yalobusha,Scuna-Vann's Mill South,7
Donald J. Trump,President,,R,Yalobusha,Scuna-Vann's Mill South,59
Don Blankenship,President,,AC,Yalobusha,Scuna-Vann's Mill South,0
Brian Carroll,President,,AS,Yalobusha,Scuna-Vann's Mill South,0
Phil Collins,President,,IND,Yalobusha,Scuna-Vann's Mill South,0
Howie Hawkins,President,,G,Yalobusha,Scuna-Vann's Mill South,0
Jo Jorgensen,President,,L,Yalobusha,Scuna-Vann's Mill South,0
Brock Pierce,President,,IND,Yalobusha,Scuna-Vann's Mill South,0
Kanye West,President,,IND,Yalobusha,Scuna-Vann's Mill South,0
Mike Espy,U.S. Senate,,D,Yalobusha,Scuna-Vann's Mill South,8
Cindy Hyde-Smith,U.S. Senate,,R,Yalobusha,Scuna-Vann's Mill South,56
Jimmy L Edwards,U.S. Senate,,L,Yalobusha,Scuna-Vann's Mill South,1
Brian Flowers,U.S. House,2,R,Yalobusha,Scuna-Vann's Mill South,57
Bennie G Thompson,U.S. House,2,D,Yalobusha,Scuna-Vann's Mill South,8
Joseph R. Biden,President,,D,Yalobusha,Three North West,250
Donald J. Trump,President,,R,Yalobusha,Three North West,670
Don Blankenship,President,,AC,Yalobusha,Three North West,1
Brian Carroll,President,,AS,Yalobusha,Three North West,0
Phil Collins,President,,IND,Yalobusha,Three North West,2
Howie Hawkins,President,,G,Yalobusha,Three North West,0
Jo Jorgensen,President,,L,Yalobusha,Three North West,3
Brock Pierce,President,,IND,Yalobusha,Three North West,0
Kanye West,President,,IND,Yalobusha,Three North West,2
Mike Espy,U.S. Senate,,D,Yalobusha,Three North West,274
Cindy Hyde-Smith,U.S. Senate,,R,Yalobusha,Three North West,633
Jimmy L Edwards,U.S. Senate,,L,Yalobusha,Three North West,18
Brian Flowers,U.S. House,2,R,Yalobusha,Three North West,643
Bennie G Thompson,U.S. House,2,D,Yalobusha,Three North West,271
Joseph R. Biden,President,,D,Yalobusha,Three Sylva Rena,103
Donald J. Trump,President,,R,Yalobusha,Three Sylva Rena,416
Don Blankenship,President,,AC,Yalobusha,Three Sylva Rena,1
Brian Carroll,President,,AS,Yalobusha,Three Sylva Rena,1
Phil Collins,President,,IND,Yalobusha,Three Sylva Rena,1
Howie Hawkins,President,,G,Yalobusha,Three Sylva Rena,0
Jo Jorgensen,President,,L,Yalobusha,Three Sylva Rena,4
Brock Pierce,President,,IND,Yalobusha,Three Sylva Rena,0
Kanye West,President,,IND,Yalobusha,Three Sylva Rena,0
Mike Espy,U.S. Senate,,D,Yalobusha,Three Sylva Rena,113
Cindy Hyde-Smith,U.S. Senate,,R,Yalobusha,Three Sylva Rena,398
Jimmy L Edwards,U.S. Senate,,L,Yalobusha,Three Sylva Rena,12
Brian Flowers,U.S. House,2,R,Yalobusha,Three Sylva Rena,397
Bennie G Thompson,U.S. House,2,D,Yalobusha,Three Sylva Rena,116
Joseph R. Biden,President,,D,Yalobusha,TOTAL,2785
Donald J. Trump,President,,R,Yalobusha,TOTAL,3671
Don Blankenship,President,,AC,Yalobusha,TOTAL,8
Brian Carroll,President,,AS,Yalobusha,TOTAL,6
Phil Collins,President,,IND,Yalobusha,TOTAL,8
Howie Hawkins,President,,G,Yalobusha,TOTAL,7
Jo Jorgensen,President,,L,Yalobusha,TOTAL,26
Brock Pierce,President,,IND,Yalobusha,TOTAL,2
Kanye West,President,,IND,Yalobusha,TOTAL,22
Mike Espy,U.S. Senate,,D,Yalobusha,TOTAL,3005
Cindy Hyde-Smith,U.S. Senate,,R,Yalobusha,TOTAL,3415
Jimmy L Edwards,U.S. Senate,,L,Yalobusha,TOTAL,88
Brian Flowers,U.S. House,2,R,Yalobusha,TOTAL,3496
Bennie G Thompson,U.S. House,2,D,Yalobusha,TOTAL,2975
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
