candidate,office,district,party,county,precinct,votes
Joseph R. Biden,President,,D,Jones,Antioch,16
Donald J. Trump,President,,R,Jones,Antioch,364
Don Blankenship,President,,AC,Jones,Antioch,0
Brian Carroll,President,,AS,Jones,Antioch,0
Phil Collins,President,,IND,Jones,Antioch,0
Howie Hawkins,President,,G,Jones,Antioch,0
Jo Jorgensen,President,,L,Jones,Antioch,4
Brock Pierce,President,,IND,Jones,Antioch,0
Kanye West,President,,IND,Jones,Antioch,0
Mike Espy,U.S. Senate,,D,Jones,Antioch,42
Cindy Hyde-Smith,U.S. Senate,,R,Jones,Antioch,330
Jimmy L Edwards,U.S. Senate,,L,Jones,Antioch,10
Steven M Palazzo,U.S. House,4,R,Jones,Antioch,371
Joseph R. Biden,President,,D,Jones,Big Creek,23
Donald J. Trump,President,,R,Jones,Big Creek,429
Don Blankenship,President,,AC,Jones,Big Creek,0
Brian Carroll,President,,AS,Jones,Big Creek,0
Phil Collins,President,,IND,Jones,Big Creek,1
Howie Hawkins,President,,G,Jones,Big Creek,0
Jo Jorgensen,President,,L,Jones,Big Creek,1
Brock Pierce,President,,IND,Jones,Big Creek,0
Kanye West,President,,IND,Jones,Big Creek,0
Mike Espy,U.S. Senate,,D,Jones,Big Creek,28
Cindy Hyde-Smith,U.S. Senate,,R,Jones,Big Creek,418
Jimmy L Edwards,U.S. Senate,,L,Jones,Big Creek,6
Steven M Palazzo,U.S. House,4,R,Jones,Big Creek,440
Joseph R. Biden,President,,D,Jones,Blackwell,10
Donald J. Trump,President,,R,Jones,Blackwell,300
Don Blankenship,President,,AC,Jones,Blackwell,0
Brian Carroll,President,,AS,Jones,Blackwell,0
Phil Collins,President,,IND,Jones,Blackwell,0
Howie Hawkins,President,,G,Jones,Blackwell,1
Jo Jorgensen,President,,L,Jones,Blackwell,0
Brock Pierce,President,,IND,Jones,Blackwell,0
Kanye West,President,,IND,Jones,Blackwell,0
Mike Espy,U.S. Senate,,D,Jones,Blackwell,16
Cindy Hyde-Smith,U.S. Senate,,R,Jones,Blackwell,282
Jimmy L Edwards,U.S. Senate,,L,Jones,Blackwell,14
Steven M Palazzo,U.S. House,4,R,Jones,Blackwell,298
Joseph R. Biden,President,,D,Jones,Calhoun,102
Donald J. Trump,President,,R,Jones,Calhoun,1384
Don Blankenship,President,,AC,Jones,Calhoun,0
Brian Carroll,President,,AS,Jones,Calhoun,0
Phil Collins,President,,IND,Jones,Calhoun,1
Howie Hawkins,President,,G,Jones,Calhoun,1
Jo Jorgensen,President,,L,Jones,Calhoun,14
Brock Pierce,President,,IND,Jones,Calhoun,0
Kanye West,President,,IND,Jones,Calhoun,0
Mike Espy,U.S. Senate,,D,Jones,Calhoun,136
Cindy Hyde-Smith,U.S. Senate,,R,Jones,Calhoun,1319
Jimmy L Edwards,U.S. Senate,,L,Jones,Calhoun,42
Steven M Palazzo,U.S. House,4,R,Jones,Calhoun,1425
Joseph R. Biden,President,,D,Jones,Centerville,11
Donald J. Trump,President,,R,Jones,Centerville,164
Don Blankenship,President,,AC,Jones,Centerville,0
Brian Carroll,President,,AS,Jones,Centerville,0
Phil Collins,President,,IND,Jones,Centerville,0
Howie Hawkins,President,,G,Jones,Centerville,0
Jo Jorgensen,President,,L,Jones,Centerville,0
Brock Pierce,President,,IND,Jones,Centerville,1
Kanye West,President,,IND,Jones,Centerville,0
Mike Espy,U.S. Senate,,D,Jones,Centerville,16
Cindy Hyde-Smith,U.S. Senate,,R,Jones,Centerville,157
Jimmy L Edwards,U.S. Senate,,L,Jones,Centerville,4
Steven M Palazzo,U.S. House,4,R,Jones,Centerville,168
Joseph R. Biden,President,,D,Jones,Currie,169
Donald J. Trump,President,,R,Jones,Currie,31
Don Blankenship,President,,AC,Jones,Currie,1
Brian Carroll,President,,AS,Jones,Currie,0
Phil Collins,President,,IND,Jones,Currie,1
Howie Hawkins,President,,G,Jones,Currie,0
Jo Jorgensen,President,,L,Jones,Currie,1
Brock Pierce,President,,IND,Jones,Currie,0
Kanye West,President,,IND,Jones,Currie,1
Mike Espy,U.S. Senate,,D,Jones,Currie,175
Cindy Hyde-Smith,U.S. Senate,,R,Jones,Currie,26
Jimmy L Edwards,U.S. Senate,,L,Jones,Currie,3
Steven M Palazzo,U.S. House,4,R,Jones,Currie,120
Joseph R. Biden,President,,D,Jones,Erata,221
Donald J. Trump,President,,R,Jones,Erata,165
Don Blankenship,President,,AC,Jones,Erata,0
Brian Carroll,President,,AS,Jones,Erata,0
Phil Collins,President,,IND,Jones,Erata,1
Howie Hawkins,President,,G,Jones,Erata,0
Jo Jorgensen,President,,L,Jones,Erata,1
Brock Pierce,President,,IND,Jones,Erata,0
Kanye West,President,,IND,Jones,Erata,1
Mike Espy,U.S. Senate,,D,Jones,Erata,235
Cindy Hyde-Smith,U.S. Senate,,R,Jones,Erata,150
Jimmy L Edwards,U.S. Senate,,L,Jones,Erata,5
Steven M Palazzo,U.S. House,4,R,Jones,Erata,289
Joseph R. Biden,President,,D,Jones,First Assembly of God,316
Donald J. Trump,President,,R,Jones,First Assembly of God,377
Don Blankenship,President,,AC,Jones,First Assembly of God,1
Brian Carroll,President,,AS,Jones,First Assembly of God,0
Phil Collins,President,,IND,Jones,First Assembly of God,3
Howie Hawkins,President,,G,Jones,First Assembly of God,0
Jo Jorgensen,President,,L,Jones,First Assembly of God,8
Brock Pierce,President,,IND,Jones,First Assembly of God,1
Kanye West,President,,IND,Jones,First Assembly of God,3
Mike Espy,U.S. Senate,,D,Jones,First Assembly of God,349
Cindy Hyde-Smith,U.S. Senate,,R,Jones,First Assembly of God,345
Jimmy L Edwards,U.S. Senate,,L,Jones,First Assembly of God,12
Steven M Palazzo,U.S. House,4,R,Jones,First Assembly of God,546
Joseph R. Biden,President,,D,Jones,George Harrison,370
Donald J. Trump,President,,R,Jones,George Harrison,989
Don Blankenship,President,,AC,Jones,George Harrison,0
Brian Carroll,President,,AS,Jones,George Harrison,2
Phil Collins,President,,IND,Jones,George Harrison,0
Howie Hawkins,President,,G,Jones,George Harrison,4
Jo Jorgensen,President,,L,Jones,George Harrison,11
Brock Pierce,President,,IND,Jones,George Harrison,1
Kanye West,President,,IND,Jones,George Harrison,4
Mike Espy,U.S. Senate,,D,Jones,George Harrison,414
Cindy Hyde-Smith,U.S. Senate,,R,Jones,George Harrison,921
Jimmy L Edwards,U.S. Senate,,L,Jones,George Harrison,37
Steven M Palazzo,U.S. House,4,R,Jones,George Harrison,1196
Joseph R. Biden,President,,D,Jones,Gitano,60
Donald J. Trump,President,,R,Jones,Gitano,186
Don Blankenship,President,,AC,Jones,Gitano,0
Brian Carroll,President,,AS,Jones,Gitano,2
Phil Collins,President,,IND,Jones,Gitano,0
Howie Hawkins,President,,G,Jones,Gitano,0
Jo Jorgensen,President,,L,Jones,Gitano,0
Brock Pierce,President,,IND,Jones,Gitano,0
Kanye West,President,,IND,Jones,Gitano,0
Mike Espy,U.S. Senate,,D,Jones,Gitano,66
Cindy Hyde-Smith,U.S. Senate,,R,Jones,Gitano,172
Jimmy L Edwards,U.S. Senate,,L,Jones,Gitano,6
Steven M Palazzo,U.S. House,4,R,Jones,Gitano,212
Joseph R. Biden,President,,D,Jones,Glade,45
Donald J. Trump,President,,R,Jones,Glade,814
Don Blankenship,President,,AC,Jones,Glade,0
Brian Carroll,President,,AS,Jones,Glade,1
Phil Collins,President,,IND,Jones,Glade,2
Howie Hawkins,President,,G,Jones,Glade,2
Jo Jorgensen,President,,L,Jones,Glade,5
Brock Pierce,President,,IND,Jones,Glade,0
Kanye West,President,,IND,Jones,Glade,3
Mike Espy,U.S. Senate,,D,Jones,Glade,76
Cindy Hyde-Smith,U.S. Senate,,R,Jones,Glade,772
Jimmy L Edwards,U.S. Senate,,L,Jones,Glade,22
Steven M Palazzo,U.S. House,4,R,Jones,Glade,834
Joseph R. Biden,President,,D,Jones,Hebron,340
Donald J. Trump,President,,R,Jones,Hebron,219
Don Blankenship,President,,AC,Jones,Hebron,3
Brian Carroll,President,,AS,Jones,Hebron,0
Phil Collins,President,,IND,Jones,Hebron,0
Howie Hawkins,President,,G,Jones,Hebron,0
Jo Jorgensen,President,,L,Jones,Hebron,3
Brock Pierce,President,,IND,Jones,Hebron,0
Kanye West,President,,IND,Jones,Hebron,2
Mike Espy,U.S. Senate,,D,Jones,Hebron,363
Cindy Hyde-Smith,U.S. Senate,,R,Jones,Hebron,198
Jimmy L Edwards,U.S. Senate,,L,Jones,Hebron,6
Steven M Palazzo,U.S. House,4,R,Jones,Hebron,404
Joseph R. Biden,President,,D,Jones,Johnson,30
Donald J. Trump,President,,R,Jones,Johnson,529
Don Blankenship,President,,AC,Jones,Johnson,1
Brian Carroll,President,,AS,Jones,Johnson,0
Phil Collins,President,,IND,Jones,Johnson,1
Howie Hawkins,President,,G,Jones,Johnson,0
Jo Jorgensen,President,,L,Jones,Johnson,8
Brock Pierce,President,,IND,Jones,Johnson,0
Kanye West,President,,IND,Jones,Johnson,0
Mike Espy,U.S. Senate,,D,Jones,Johnson,48
Cindy Hyde-Smith,U.S. Senate,,R,Jones,Johnson,494
Jimmy L Edwards,U.S. Senate,,L,Jones,Johnson,24
Steven M Palazzo,U.S. House,4,R,Jones,Johnson,543
Joseph R. Biden,President,,D,Jones,L T Ellis Center,1249
Donald J. Trump,President,,R,Jones,L T Ellis Center,44
Don Blankenship,President,,AC,Jones,L T Ellis Center,2
Brian Carroll,President,,AS,Jones,L T Ellis Center,2
Phil Collins,President,,IND,Jones,L T Ellis Center,2
Howie Hawkins,President,,G,Jones,L T Ellis Center,2
Jo Jorgensen,President,,L,Jones,L T Ellis Center,2
Brock Pierce,President,,IND,Jones,L T Ellis Center,3
Kanye West,President,,IND,Jones,L T Ellis Center,3
Mike Espy,U.S. Senate,,D,Jones,L T Ellis Center,1279
Cindy Hyde-Smith,U.S. Senate,,R,Jones,L T Ellis Center,30
Jimmy L Edwards,U.S. Senate,,L,Jones,L T Ellis Center,5
Steven M Palazzo,U.S. House,4,R,Jones,L T Ellis Center,605
Joseph R. Biden,President,,D,Jones,Landrum,20
Donald J. Trump,President,,R,Jones,Landrum,349
Don Blankenship,President,,AC,Jones,Landrum,0
Brian Carroll,President,,AS,Jones,Landrum,0
Phil Collins,President,,IND,Jones,Landrum,0
Howie Hawkins,President,,G,Jones,Landrum,0
Jo Jorgensen,President,,L,Jones,Landrum,0
Brock Pierce,President,,IND,Jones,Landrum,0
Kanye West,President,,IND,Jones,Landrum,0
Mike Espy,U.S. Senate,,D,Jones,Landrum,31
Cindy Hyde-Smith,U.S. Senate,,R,Jones,Landrum,330
Jimmy L Edwards,U.S. Senate,,L,Jones,Landrum,6
Steven M Palazzo,U.S. House,4,R,Jones,Landrum,346
Joseph R. Biden,President,,D,Jones,Magnolia Center,1169
Donald J. Trump,President,,R,Jones,Magnolia Center,316
Don Blankenship,President,,AC,Jones,Magnolia Center,1
Brian Carroll,President,,AS,Jones,Magnolia Center,2
Phil Collins,President,,IND,Jones,Magnolia Center,2
Howie Hawkins,President,,G,Jones,Magnolia Center,1
Jo Jorgensen,President,,L,Jones,Magnolia Center,8
Brock Pierce,President,,IND,Jones,Magnolia Center,0
Kanye West,President,,IND,Jones,Magnolia Center,10
Mike Espy,U.S. Senate,,D,Jones,Magnolia Center,1227
Cindy Hyde-Smith,U.S. Senate,,R,Jones,Magnolia Center,272
Jimmy L Edwards,U.S. Senate,,L,Jones,Magnolia Center,13
Steven M Palazzo,U.S. House,4,R,Jones,Magnolia Center,878
Joseph R. Biden,President,,D,Jones,Matthews,37
Donald J. Trump,President,,R,Jones,Matthews,405
Don Blankenship,President,,AC,Jones,Matthews,0
Brian Carroll,President,,AS,Jones,Matthews,1
Phil Collins,President,,IND,Jones,Matthews,0
Howie Hawkins,President,,G,Jones,Matthews,0
Jo Jorgensen,President,,L,Jones,Matthews,2
Brock Pierce,President,,IND,Jones,Matthews,0
Kanye West,President,,IND,Jones,Matthews,1
Mike Espy,U.S. Senate,,D,Jones,Matthews,48
Cindy Hyde-Smith,U.S. Senate,,R,Jones,Matthews,388
Jimmy L Edwards,U.S. Senate,,L,Jones,Matthews,10
Steven M Palazzo,U.S. House,4,R,Jones,Matthews,419
Joseph R. Biden,President,,D,Jones,Moselle,199
Donald J. Trump,President,,R,Jones,Moselle,749
Don Blankenship,President,,AC,Jones,Moselle,1
Brian Carroll,President,,AS,Jones,Moselle,2
Phil Collins,President,,IND,Jones,Moselle,1
Howie Hawkins,President,,G,Jones,Moselle,0
Jo Jorgensen,President,,L,Jones,Moselle,9
Brock Pierce,President,,IND,Jones,Moselle,0
Kanye West,President,,IND,Jones,Moselle,2
Mike Espy,U.S. Senate,,D,Jones,Moselle,221
Cindy Hyde-Smith,U.S. Senate,,R,Jones,Moselle,703
Jimmy L Edwards,U.S. Senate,,L,Jones,Moselle,33
Steven M Palazzo,U.S. House,4,R,Jones,Moselle,829
Joseph R. Biden,President,,D,Jones,Myrick,45
