candidate,office,district,party,county,precinct,votes
Joseph R. Biden,President,,D,Tate,Arkabutla,222
Donald J. Trump,President,,R,Tate,Arkabutla,499
Don Blankenship,President,,AC,Tate,Arkabutla,0
Brian Carroll,President,,AS,Tate,Arkabutla,0
Phil Collins,President,,IND,Tate,Arkabutla,0
Howie Hawkins,President,,G,Tate,Arkabutla,0
Jo Jorgensen,President,,L,Tate,Arkabutla,4
Brock Pierce,President,,IND,Tate,Arkabutla,1
Kanye West,President,,IND,Tate,Arkabutla,9
Mike Espy,U.S. Senate,,D,Tate,Arkabutla,254
Cindy Hyde-Smith,U.S. Senate,,R,Tate,Arkabutla,455
Jimmy L Edwards,U.S. Senate,,L,Tate,Arkabutla,19
Antonia Eliason,U.S. House,1,D,Tate,Arkabutla,196
Trent Kelly,U.S. House,1,R,Tate,Arkabutla,486
Joseph R. Biden,President,,D,Tate,Coldwater 3,756
Donald J. Trump,President,,R,Tate,Coldwater 3,475
Don Blankenship,President,,AC,Tate,Coldwater 3,1
Brian Carroll,President,,AS,Tate,Coldwater 3,1
Phil Collins,President,,IND,Tate,Coldwater 3,2
Howie Hawkins,President,,G,Tate,Coldwater 3,2
Jo Jorgensen,President,,L,Tate,Coldwater 3,9
Brock Pierce,President,,IND,Tate,Coldwater 3,1
Kanye West,President,,IND,Tate,Coldwater 3,1
Mike Espy,U.S. Senate,,D,Tate,Coldwater 3,790
Cindy Hyde-Smith,U.S. Senate,,R,Tate,Coldwater 3,429
Jimmy L Edwards,U.S. Senate,,L,Tate,Coldwater 3,26
Antonia Eliason,U.S. House,1,D,Tate,Coldwater 3,672
Trent Kelly,U.S. House,1,R,Tate,Coldwater 3,499
Joseph R. Biden,President,,D,Tate,Evansville,46
Donald J. Trump,President,,R,Tate,Evansville,139
Don Blankenship,President,,AC,Tate,Evansville,0
Brian Carroll,President,,AS,Tate,Evansville,1
Phil Collins,President,,IND,Tate,Evansville,0
Howie Hawkins,President,,G,Tate,Evansville,1
Jo Jorgensen,President,,L,Tate,Evansville,0
Brock Pierce,President,,IND,Tate,Evansville,1
Kanye West,President,,IND,Tate,Evansville,0
Mike Espy,U.S. Senate,,D,Tate,Evansville,56
Cindy Hyde-Smith,U.S. Senate,,R,Tate,Evansville,129
Jimmy L Edwards,U.S. Senate,,L,Tate,Evansville,2
Antonia Eliason,U.S. House,1,D,Tate,Evansville,32
Trent Kelly,U.S. House,1,R,Tate,Evansville,142
Joseph R. Biden,President,,D,Tate,Independence,422
Donald J. Trump,President,,R,Tate,Independence,1172
Don Blankenship,President,,AC,Tate,Independence,1
Brian Carroll,President,,AS,Tate,Independence,2
Phil Collins,President,,IND,Tate,Independence,3
Howie Hawkins,President,,G,Tate,Independence,1
Jo Jorgensen,President,,L,Tate,Independence,5
Brock Pierce,President,,IND,Tate,Independence,2
Kanye West,President,,IND,Tate,Independence,6
Mike Espy,U.S. Senate,,D,Tate,Independence,493
Cindy Hyde-Smith,U.S. Senate,,R,Tate,Independence,1075
Jimmy L Edwards,U.S. Senate,,L,Tate,Independence,33
Antonia Eliason,U.S. House,1,D,Tate,Independence,381
Trent Kelly,U.S. House,1,R,Tate,Independence,1160
Joseph R. Biden,President,,D,Tate,Looxahoma,344
Donald J. Trump,President,,R,Tate,Looxahoma,523
Don Blankenship,President,,AC,Tate,Looxahoma,2
Brian Carroll,President,,AS,Tate,Looxahoma,0
Phil Collins,President,,IND,Tate,Looxahoma,0
Howie Hawkins,President,,G,Tate,Looxahoma,3
Jo Jorgensen,President,,L,Tate,Looxahoma,3
Brock Pierce,President,,IND,Tate,Looxahoma,0
Kanye West,President,,IND,Tate,Looxahoma,1
Mike Espy,U.S. Senate,,D,Tate,Looxahoma,380
Cindy Hyde-Smith,U.S. Senate,,R,Tate,Looxahoma,483
Jimmy L Edwards,U.S. Senate,,L,Tate,Looxahoma,13
Antonia Eliason,U.S. House,1,D,Tate,Looxahoma,300
Trent Kelly,U.S. House,1,R,Tate,Looxahoma,521
Joseph R. Biden,President,,D,Tate,Palestine,30
Donald J. Trump,President,,R,Tate,Palestine,297
Don Blankenship,President,,AC,Tate,Palestine,0
Brian Carroll,President,,AS,Tate,Palestine,1
Phil Collins,President,,IND,Tate,Palestine,0
Howie Hawkins,President,,G,Tate,Palestine,0
Jo Jorgensen,President,,L,Tate,Palestine,3
Brock Pierce,President,,IND,Tate,Palestine,0
Kanye West,President,,IND,Tate,Palestine,2
Mike Espy,U.S. Senate,,D,Tate,Palestine,45
Cindy Hyde-Smith,U.S. Senate,,R,Tate,Palestine,281
Jimmy L Edwards,U.S. Senate,,L,Tate,Palestine,3
Antonia Eliason,U.S. House,1,D,Tate,Palestine,25
Trent Kelly,U.S. House,1,R,Tate,Palestine,294
Joseph R. Biden,President,,D,Tate,Poagville 4,137
Donald J. Trump,President,,R,Tate,Poagville 4,630
Don Blankenship,President,,AC,Tate,Poagville 4,2
Brian Carroll,President,,AS,Tate,Poagville 4,1
Phil Collins,President,,IND,Tate,Poagville 4,0
Howie Hawkins,President,,G,Tate,Poagville 4,1
Jo Jorgensen,President,,L,Tate,Poagville 4,8
Brock Pierce,President,,IND,Tate,Poagville 4,0
Kanye West,President,,IND,Tate,Poagville 4,0
Mike Espy,U.S. Senate,,D,Tate,Poagville 4,160
Cindy Hyde-Smith,U.S. Senate,,R,Tate,Poagville 4,600
Jimmy L Edwards,U.S. Senate,,L,Tate,Poagville 4,20
Antonia Eliason,U.S. House,1,D,Tate,Poagville 4,122
Trent Kelly,U.S. House,1,R,Tate,Poagville 4,637
Joseph R. Biden,President,,D,Tate,Poagville 5,89
Donald J. Trump,President,,R,Tate,Poagville 5,191
Don Blankenship,President,,AC,Tate,Poagville 5,0
Brian Carroll,President,,AS,Tate,Poagville 5,1
Phil Collins,President,,IND,Tate,Poagville 5,1
Howie Hawkins,President,,G,Tate,Poagville 5,0
Jo Jorgensen,President,,L,Tate,Poagville 5,1
Brock Pierce,President,,IND,Tate,Poagville 5,0
Kanye West,President,,IND,Tate,Poagville 5,0
Mike Espy,U.S. Senate,,D,Tate,Poagville 5,98
Cindy Hyde-Smith,U.S. Senate,,R,Tate,Poagville 5,186
Jimmy L Edwards,U.S. Senate,,L,Tate,Poagville 5,1
Antonia Eliason,U.S. House,1,D,Tate,Poagville 5,83
Trent Kelly,U.S. House,1,R,Tate,Poagville 5,187
Joseph R. Biden,President,,D,Tate,Sarah,8
Donald J. Trump,President,,R,Tate,Sarah,171
Don Blankenship,President,,AC,Tate,Sarah,0
Brian Carroll,President,,AS,Tate,Sarah,0
Phil Collins,President,,IND,Tate,Sarah,1
Howie Hawkins,President,,G,Tate,Sarah,0
Jo Jorgensen,President,,L,Tate,Sarah,2
Brock Pierce,President,,IND,Tate,Sarah,0
Kanye West,President,,IND,Tate,Sarah,0
Mike Espy,U.S. Senate,,D,Tate,Sarah,21
Cindy Hyde-Smith,U.S. Senate,,R,Tate,Sarah,157
Jimmy L Edwards,U.S. Senate,,L,Tate,Sarah,4
Antonia Eliason,U.S. House,1,D,Tate,Sarah,10
Trent Kelly,U.S. House,1,R,Tate,Sarah,166
Joseph R. Biden,President,,D,Tate,Senatobia 1,675
Donald J. Trump,President,,R,Tate,Senatobia 1,1331
Don Blankenship,President,,AC,Tate,Senatobia 1,2
Brian Carroll,President,,AS,Tate,Senatobia 1,1
Phil Collins,President,,IND,Tate,Senatobia 1,2
Howie Hawkins,President,,G,Tate,Senatobia 1,2
Jo Jorgensen,President,,L,Tate,Senatobia 1,9
Brock Pierce,President,,IND,Tate,Senatobia 1,1
Kanye West,President,,IND,Tate,Senatobia 1,18
Mike Espy,U.S. Senate,,D,Tate,Senatobia 1,729
Cindy Hyde-Smith,U.S. Senate,,R,Tate,Senatobia 1,1275
Jimmy L Edwards,U.S. Senate,,L,Tate,Senatobia 1,24
Antonia Eliason,U.S. House,1,D,Tate,Senatobia 1,607
Trent Kelly,U.S. House,1,R,Tate,Senatobia 1,1357
Joseph R. Biden,President,,D,Tate,Senatobia  2,342
Donald J. Trump,President,,R,Tate,Senatobia  2,855
Don Blankenship,President,,AC,Tate,Senatobia  2,0
Brian Carroll,President,,AS,Tate,Senatobia  2,1
Phil Collins,President,,IND,Tate,Senatobia  2,1
Howie Hawkins,President,,G,Tate,Senatobia  2,1
Jo Jorgensen,President,,L,Tate,Senatobia  2,12
Brock Pierce,President,,IND,Tate,Senatobia  2,0
Kanye West,President,,IND,Tate,Senatobia  2,10
Mike Espy,U.S. Senate,,D,Tate,Senatobia  2,404
Cindy Hyde-Smith,U.S. Senate,,R,Tate,Senatobia  2,788
Jimmy L Edwards,U.S. Senate,,L,Tate,Senatobia  2,25
Antonia Eliason,U.S. House,1,D,Tate,Senatobia  2,318
Trent Kelly,U.S. House,1,R,Tate,Senatobia  2,859
Joseph R. Biden,President,,D,Tate,Senatobia  3,408
Donald J. Trump,President,,R,Tate,Senatobia  3,89
Don Blankenship,President,,AC,Tate,Senatobia  3,1
Brian Carroll,President,,AS,Tate,Senatobia  3,1
Phil Collins,President,,IND,Tate,Senatobia  3,0
Howie Hawkins,President,,G,Tate,Senatobia  3,0
Jo Jorgensen,President,,L,Tate,Senatobia  3,3
Brock Pierce,President,,IND,Tate,Senatobia  3,0
Kanye West,President,,IND,Tate,Senatobia  3,1
Mike Espy,U.S. Senate,,D,Tate,Senatobia  3,427
Cindy Hyde-Smith,U.S. Senate,,R,Tate,Senatobia  3,74
Jimmy L Edwards,U.S. Senate,,L,Tate,Senatobia  3,6
Antonia Eliason,U.S. House,1,D,Tate,Senatobia  3,361
Trent Kelly,U.S. House,1,R,Tate,Senatobia  3,103
Joseph R. Biden,President,,D,Tate,Senatobia  4,212
Donald J. Trump,President,,R,Tate,Senatobia  4,672
Don Blankenship,President,,AC,Tate,Senatobia  4,1
Brian Carroll,President,,AS,Tate,Senatobia  4,4
Phil Collins,President,,IND,Tate,Senatobia  4,0
Howie Hawkins,President,,G,Tate,Senatobia  4,1
Jo Jorgensen,President,,L,Tate,Senatobia  4,12
Brock Pierce,President,,IND,Tate,Senatobia  4,0
Kanye West,President,,IND,Tate,Senatobia  4,2
Mike Espy,U.S. Senate,,D,Tate,Senatobia  4,255
Cindy Hyde-Smith,U.S. Senate,,R,Tate,Senatobia  4,622
Jimmy L Edwards,U.S. Senate,,L,Tate,Senatobia  4,20
Antonia Eliason,U.S. House,1,D,Tate,Senatobia  4,204
Trent Kelly,U.S. House,1,R,Tate,Senatobia  4,665
Joseph R. Biden,President,,D,Tate,Sherrod,22
Donald J. Trump,President,,R,Tate,Sherrod,298
Don Blankenship,President,,AC,Tate,Sherrod,0
Brian Carroll,President,,AS,Tate,Sherrod,0
Phil Collins,President,,IND,Tate,Sherrod,0
Howie Hawkins,President,,G,Tate,Sherrod,0
Jo Jorgensen,President,,L,Tate,Sherrod,4
Brock Pierce,President,,IND,Tate,Sherrod,0
Kanye West,President,,IND,Tate,Sherrod,0
Mike Espy,U.S. Senate,,D,Tate,Sherrod,34
Cindy Hyde-Smith,U.S. Senate,,R,Tate,Sherrod,278
Jimmy L Edwards,U.S. Senate,,L,Tate,Sherrod,7
Antonia Eliason,U.S. House,1,D,Tate,Sherrod,22
Trent Kelly,U.S. House,1,R,Tate,Sherrod,293
Joseph R. Biden,President,,D,Tate,Strayhorn 1,53
Donald J. Trump,President,,R,Tate,Strayhorn 1,463
Don Blankenship,President,,AC,Tate,Strayhorn 1,0
Brian Carroll,President,,AS,Tate,Strayhorn 1,1
Phil Collins,President,,IND,Tate,Strayhorn 1,0
Howie Hawkins,President,,G,Tate,Strayhorn 1,2
Jo Jorgensen,President,,L,Tate,Strayhorn 1,4
Brock Pierce,President,,IND,Tate,Strayhorn 1,0
Kanye West,President,,IND,Tate,Strayhorn 1,1
Mike Espy,U.S. Senate,,D,Tate,Strayhorn 1,76
Cindy Hyde-Smith,U.S. Senate,,R,Tate,Strayhorn 1,425
Jimmy L Edwards,U.S. Senate,,L,Tate,Strayhorn 1,18
Antonia Eliason,U.S. House,1,D,Tate,Strayhorn 1,61
Trent Kelly,U.S. House,1,R,Tate,Strayhorn 1,445
Joseph R. Biden,President,,D,Tate,Strayhorn 2,27
Donald J. Trump,President,,R,Tate,Strayhorn 2,354
Don Blankenship,President,,AC,Tate,Strayhorn 2,1
Brian Carroll,President,,AS,Tate,Strayhorn 2,0
Phil Collins,President,,IND,Tate,Strayhorn 2,1
Howie Hawkins,President,,G,Tate,Strayhorn 2,1
Jo Jorgensen,President,,L,Tate,Strayhorn 2,0
Brock Pierce,President,,IND,Tate,Strayhorn 2,0
Kanye West,President,,IND,Tate,Strayhorn 2,1
Mike Espy,U.S. Senate,,D,Tate,Strayhorn 2,44
Cindy Hyde-Smith,U.S. Senate,,R,Tate,Strayhorn 2,321
Jimmy L Edwards,U.S. Senate,,L,Tate,Strayhorn 2,15
Antonia Eliason,U.S. House,1,D,Tate,Strayhorn 2,26
Trent Kelly,U.S. House,1,R,Tate,Strayhorn 2,349
Joseph R. Biden,President,,D,Tate,Taylor,120
Donald J. Trump,President,,R,Tate,Taylor,59
Don Blankenship,President,,AC,Tate,Taylor,0
Brian Carroll,President,,AS,Tate,Taylor,0
Phil Collins,President,,IND,Tate,Taylor,1
Howie Hawkins,President,,G,Tate,Taylor,0
Jo Jorgensen,President,,L,Tate,Taylor,1
Brock Pierce,President,,IND,Tate,Taylor,0
Kanye West,President,,IND,Tate,Taylor,0
Mike Espy,U.S. Senate,,D,Tate,Taylor,125
Cindy Hyde-Smith,U.S. Senate,,R,Tate,Taylor,55
Jimmy L Edwards,U.S. Senate,,L,Tate,Taylor,2
Antonia Eliason,U.S. House,1,D,Tate,Taylor,102
Trent Kelly,U.S. House,1,R,Tate,Taylor,64
Joseph R. Biden,President,,D,Tate,Thyatira,57
Donald J. Trump,President,,R,Tate,Thyatira,222
Don Blankenship,President,,AC,Tate,Thyatira,0
Brian Carroll,President,,AS,Tate,Thyatira,0
Phil Collins,President,,IND,Tate,Thyatira,0
Howie Hawkins,President,,G,Tate,Thyatira,0
Jo Jorgensen,President,,L,Tate,Thyatira,0
Brock Pierce,President,,IND,Tate,Thyatira,0
Kanye West,President,,IND,Tate,Thyatira,1
Mike Espy,U.S. Senate,,D,Tate,Thyatira,72
Cindy Hyde-Smith,U.S. Senate,,R,Tate,Thyatira,195
Jimmy L Edwards,U.S. Senate,,L,Tate,Thyatira,6
Antonia Eliason,U.S. House,1,D,Tate,Thyatira,51
Trent Kelly,U.S. House,1,R,Tate,Thyatira,209
Joseph R. Biden,President,,D,Tate,Tyro,157
Donald J. Trump,President,,R,Tate,Tyro,133
Don Blankenship,President,,AC,Tate,Tyro,0
Brian Carroll,President,,AS,Tate,Tyro,0
Phil Collins,President,,IND,Tate,Tyro,0
Howie Hawkins,President,,G,Tate,Tyro,1
Jo Jorgensen,President,,L,Tate,Tyro,2
Brock Pierce,President,,IND,Tate,Tyro,1
Kanye West,President,,IND,Tate,Tyro,2
Mike Espy,U.S. Senate,,D,Tate,Tyro,169
Cindy Hyde-Smith,U.S. Senate,,R,Tate,Tyro,116
Jimmy L Edwards,U.S. Senate,,L,Tate,Tyro,8
Antonia Eliason,U.S. House,1,D,Tate,Tyro,144
Trent Kelly,U.S. House,1,R,Tate,Tyro,129
Joseph R. Biden,President,,D,Tate,Wyatte,56
Donald J. Trump,President,,R,Tate,Wyatte,134
Don Blankenship,President,,AC,Tate,Wyatte,1
Brian Carroll,President,,AS,Tate,Wyatte,1
Phil Collins,President,,IND,Tate,Wyatte,0
Howie Hawkins,President,,G,Tate,Wyatte,0
Jo Jorgensen,President,,L,Tate,Wyatte,2
Brock Pierce,President,,IND,Tate,Wyatte,0
Kanye West,President,,IND,Tate,Wyatte,1
Mike Espy,U.S. Senate,,D,Tate,Wyatte,62
Cindy Hyde-Smith,U.S. Senate,,R,Tate,Wyatte,127
Jimmy L Edwards,U.S. Senate,,L,Tate,Wyatte,4
Antonia Eliason,U.S. House,1,D,Tate,Wyatte,50
Trent Kelly,U.S. House,1,R,Tate,Wyatte,134
Joseph R. Biden,President,,D,Tate,TOTAL,4183
Donald J. Trump,President,,R,Tate,TOTAL,8707
Don Blankenship,President,,AC,Tate,TOTAL,12
Brian Carroll,President,,AS,Tate,TOTAL,16
Phil Collins,President,,IND,Tate,TOTAL,12
Howie Hawkins,President,,G,Tate,TOTAL,16
Jo Jorgensen,President,,L,Tate,TOTAL,84
Brock Pierce,President,,IND,Tate,TOTAL,7
Kanye West,President,,IND,Tate,TOTAL,56
Mike Espy,U.S. Senate,,D,Tate,TOTAL,4694
Cindy Hyde-Smith,U.S. Senate,,R,Tate,TOTAL,8071
Jimmy L Edwards,U.S. Senate,,L,Tate,TOTAL,256
Antonia Eliason,U.S. House,1,D,Tate,TOTAL,3767
Trent Kelly,U.S. House,1,R,Tate,TOTAL,8699
